GeneID	LUAD_14N
RPS20	525537592
RPS21	275138892
RPS24	49808751
RPS25	95438776
RPS27A	NA
RPS28	334786704
RPS3	169267389
RPS3A	188026424
RPS4X	203781887
RPS5	121797958
RPS6	234309510
RPS6KA3	9842200
RPS7	92999553
RPS8	261304468
RPS9	171137911
RPSA	389238006
RRAS	510950350
RRBP1	35621394
RSL1D1	7810203
RSU1	67652021
RTCB	106793052
RTN3	32502175
RTN4	116910710
RUFY1	6531283
RUVBL1	68943893
RUVBL2	40339116
S100A10	NA
S100A11	587893372
S100A13	319784786
S100A16	99725277
S100A4	1370317357
S100A6	1478963328
S100A9	451851278
SACM1L	73029224
SAFB2	25142224
SAMHD1	82908420
SAMM50	38572981
SAR1A	21903798
SARS	11878682
SARS2	2395931
SBDS	15724206
SBF1	401847
SCAMP1	45431531
SCAMP2	79145746
SCAMP3	63428830
SCARB2	76425362
SCCPDH	27240631
SCFD1	25884241
SCFD2	1799665
SCP2	132790326
SCPEP1	20157783
SCRIB	2323765
SDCBP	44822696
SDF2L1	27207045
SDHA	171596905
SDHB	75271066
SDPR	942447238
SEC11A	28692860
SEC13	53947198
SEC16A	1842689
SEC22B	152461742
SEC23A	15319500
SEC23B	10188452
SEC23IP	10021177
SEC24A	1815646
SEC24B	3550263
SEC24C	10533802
SEC31A	23239681
SEC61A1	81673301
SEC63	10376404
SEH1L	8731505
SEL1L	20626838
SELENBP1	88684371
SEPTIN10	32456309
SEPTIN11	187428097
SEPTIN2	205000560
SEPTIN7	167780617
SEPTIN8	26654542
SEPTIN9	41711567
SERBP1	49714956
SERPINB1	18341578
SERPINB6	32322715
SERPINC1	198253802
SERPIND1	15931651
SERPINF1	25177812
SERPINF2	1919537
SERPING1	36046053
SERPINH1	271968127
SET	23206878
SF3A1	34320367
SF3A2	28732969
SF3A3	41843289
SF3B1	42174961
SF3B2	28574355
SF3B3	38006033
SF3B5	76783420
SF3B6	32647299
SFPQ	288368887
SFTPA2	1117946173
SFXN1	17549557
SFXN3	113492744
SGPL1	2992544
SH3BGRL	50631492
SH3BGRL3	233563540
SH3GL1	4315879
SH3GLB1	7166260
SH3KBP1	4243326
SHMT2	13054893
SIN3A	3102951
SIRPA	10341259
SKIV2L	4211613
SKP1	78976218
SLC25A1	29982335
SLC25A11	118632373
SLC25A12	20049638
SLC25A13	19947527
SLC25A20	34833899
SLC25A24	130830294
SLC25A3	223083582
SLC25A4	65136988
SLC25A5	391432976
SLC25A6	109533146
SLC27A1	11406046
SLC2A1	57664179
SLC30A9	1784403
SLC3A2	17726056
SLC44A1	8154624
SLC4A1	306541742
SLC9A3R1	8446121
SLIRP	50383181
SLK	13443977
SLMAP	12993767
SMARCA2	5151659
SMARCA5	9072920
SMARCC2	20680175
SMARCD2	7739889
SMARCE1	16813287
SMC1A	33914249
SMC3	43097881
SMCHD1	749423
SMU1	17839982
SND1	96907758
SNRNP200	24031421
SNRNP40	45498285
SNRNP70	60353127
SNRPA1	55024164
SNRPC	80648755
SNRPD1	70470038
SNRPD2	237392097
SNRPD3	183575829
SNRPN	54313325
SNTB1	37027252
SNTB2	63925280
SNX1	20729532
SNX17	8388578
SNX18	12022150
SNX2	27677252
SNX3	23836635
SNX4	2745187
SNX5	13322284
SNX6	9436384
SNX9	20780290
SOD1	107275906
SOD2	291908687
SON	5747777
SORBS1	49376993
SP100	8982174
SPAG9	4936245
SPARC	30105730
SPCS1	352973431
SPCS2	90365019
SPR	16709264
SPTAN1	1006350906
SPTB	39652483
SPTBN1	764360028
SPTLC1	26069646
SPTLC2	1994128
SQRDL	250681296
SRC	8223315
SRI	211645708
SRP14	134460118
SRP54	1106845
SRP68	4297023
SRP9	114337317
SRPR	8811852
SRPRB	42795468
SRRM2	7335925
SRSF1	176490054
SRSF10	42105781
SRSF2	139351339
SRSF3	215214512
SRSF4	59143629
SRSF7	12931531
SRSF9	26546259
SSB	12855182
SSR1	64526252
SSR4	107027879
SSRP1	17703545
ST13	51834459
STAB1	9406148
STAG2	3450828
STAM2	3911198
STAT1	5206043
STAT3	30023038
STIM1	31810249
STIP1	22812705
STK10	3208461
STK3	4453904
STOM	705110688
STOML2	34269990
STRAP	16290710
STRN	6108048
STT3A	23057312
STT3B	11986728
STX12	99517858
STX18	3454224
STX4	50225400
STX5	13290536
STX7	132487127
STX8	5217533
STXBP1	22278097
STXBP2	36643545
STXBP3	44461607
SUB1	105232498
SUCLA2	39474734
SUCLG1	75936181
SUCLG2	51741426
SULT1A1	27787303
SUMF2	37886489
SUN1	40401202
SUN2	92175665
SUPT16H	8912593
SUPT5H	5668421
SURF4	47363237
SVIL	4808175
SWAP70	923925
SYNCRIP	20105886
SYNE1	3542923
SYNE2	3520729
SYNGR2	209719222
SYNJ2BP	37435326
SYNPO	24978612
TAF15	29679713
TAGLN	274085890
TAGLN2	340732001
TALDO1	41578260
TAOK1	1962468
TAOK3	4367202
TAP1	43236503
TAP2	30184400
TAPBP	51396729
TARDBP	16151838
TBL2	20808051
TBXAS1	37314679
TCEB1	30399912
TCEB2	60521661
TCERG1	7765001
TCIRG1	34564023
TCP1	142644790
TECR	91598617
TES	27825841
TF	547990115
TFG	19807380
TFRC	23734515
TGFB1I1	54502965
TGFBI	258480745
TGM2	1448317377
THBS1	16094706
THEM6	28770290
THOC2	2804708
THOC6	4136404
THRAP3	38460355
THY1	56944300
TIMM10	29636728
TIMM44	7986123
TIMM50	28457811
TIMM9	64285630
TJP1	71145237
TJP2	32278384
TKT	98391215
TLN1	444630906
TLN2	7391353
TM9SF2	29436368
TM9SF3	13306209
TM9SF4	13672403
TMED10	315679995
TMED2	73955851
TMED4	37204863
TMED7	60994968
TMED9	48159828
TMEM109	361838196
TMEM173	65918664
TMEM205	153173530
TMEM214	1585141
TMEM30A	27907596
TMEM43	133078196
TMEM63A	11607169
TMEM63B	64101073
TMOD3	290733656
TMPO	47966296
TMPPE	3915372
TMX1	106549295
TMX3	31991790
TNC	40666134
TNKS1BP1	12599891
TNPO1	22392214
TNS1	122937783
TNS3	8262606
TOLLIP	15282366
TOM1	8128559
TOMM22	60521661
TOMM40	16054897
TOMM70A	35309413
TOP1	16270405
TOP2B	10745468
TOR1AIP1	48005942
TOR1AIP2	8740918
TP53BP1	5105308
TPD52	13920818
TPD52L2	48246536
TPI1	141221332
TPM1	1155290007
TPM2	503850207
TPM3	487646583
TPM4	813030663
TPP1	153173530
TPP2	2081267
TPR	22514868
TPSB2	1396593878
TPT1	30882033
TRA2B	69928150
TRAP1	12283755
TRIM25	15231110
TRIM28	39845329
TRIO	247104
TRIOBP	4514778
TRIP10	1226375
TRIP6	23701681
TROVE2	10387369
TSG101	9260450
TST	45815542
TTC37	2970413
TTR	47520087
TUBA1A	12962087
TUBA1B	1798645283
TUBA4A	51056766
TUBB	321257702
TUBB2A	263070549
TUBB4B	1604564750
TUBB6	64402896
TUBB8	136171695
TUBG1	16646492
TUBGCP2	2565641
TUBGCP3	5321495
TUFM	191419689
TWF2	26876795
TXN	322626944
TXNDC12	14140375
TXNDC5	101729221
TXNL1	16626962
TXNRD1	2368738
TXNRD2	12268456
TYMP	20335568
U2AF1	27276006
U2AF2	53039326
U2SURP	15153571
UACA	29029491
UBA1	26249844
UBE2N	30063257
UBR4	3706443
UBTF	19972688
UBXN6	5498728
UFL1	22904183
UFSP2	14466432
UGGT1	28300817
UGP2	15550741
UNC45A	12735797
UPF1	3290781
UQCRC1	181800238
UQCRC2	228290376
UQCRFS1	108515174
UQCRH	33369945
USE1	3020198
USMG5	190917996
USO1	8379931
USP5	5178683
USP7	5966184
USP9X	4441277
UTRN	62887485
VAC14	3958998
VAMP3	407975208
VAMP8	172029067
VAPA	103845272
VAPB	75106382
VARS	19918857
VASP	44610601
VAT1	225221068
VCAN	22568467
VCL	434533271
VCP	218694916
VDAC1	325727479
VDAC2	381115836
VDAC3	139007580
VIM	NA
VPS11	4306135
VPS13C	3656295
VPS16	8271641
VPS18	2152957
VPS29	38630577
VPS33A	3083922
VPS35	35729945
VPS45	1458223
VPS4A	4930237
VPS4B	3757457
VPS52	8371180
VTA1	8521688
VTI1B	18948973
VTN	266060914
VWA1	85698626
VWA5A	2104738
VWF	92373260
WARS	46191533
WASF2	8599851
WDFY1	42513909
WDR1	67187373
WDR61	14897238
WDR81	319584
XPO1	7120894
XRCC5	57448077
XRCC6	101090401
YAP1	16352265
YARS	17247304
YBX1	59541066
YES1	14549284
YWHAB	276190369
YWHAE	339150751
YWHAG	42386259
YWHAH	70063643
YWHAQ	113762895
YWHAZ	719324788
ZC3HAV1	5574260
ZMPSTE24	17483287
ZW10	21254870
ZYX	115156285
