GeneID	LUAD_11N
RPS21	187505150
RPS24	116096216
RPS25	254819084
RPS27A	1656614697
RPS28	347211900
RPS3	154147885
RPS3A	121610242
RPS4X	205414668
RPS5	210342534
RPS6	235526010
RPS6KA3	6998914
RPS7	116428200
RPS8	179920185
RPS9	302746727
RPSA	264345938
RRAS	265405747
RRBP1	25399975
RSL1D1	9329241
RSU1	118584691
RTCB	59013396
RTN3	24757642
RTN4	99790304
RUFY1	3855254
RUVBL1	60338178
RUVBL2	32944069
S100A10	NA
S100A11	1225709002
S100A13	253888126
S100A16	80026835
S100A4	892569336
S100A6	1485710058
S100A9	292472576
SACM1L	54459379
SAFB2	10570098
SAMHD1	98169058
SAMM50	36292508
SAR1A	27768673
SARS	19499370
SARS2	7702133
SBDS	22514986
SBF1	97687
SCAMP1	27892700
SCAMP2	40871490
SCAMP3	36006577
SCARB2	41972441
SCCPDH	19115237
SCFD1	17223838
SCFD2	1647850
SCP2	102401008
SCPEP1	11317700
SCRIB	2881697
SDCBP	26305974
SDF2L1	34083940
SDHA	156771972
SDHB	91887143
SDPR	379767585
SEC11A	69668572
SEC13	75439983
SEC16A	1278043
SEC22B	150530530
SEC23A	18256196
SEC23B	19143155
SEC23IP	4443659
SEC24A	1853136
SEC24B	4723651
SEC24C	9771861
SEC31A	16057840
SEC61A1	65812361
SEC63	10329717
SEH1L	10702934
SEL1L	13595000
SELENBP1	160738536
SEPTIN10	18035669
SEPTIN11	115231694
SEPTIN2	131791615
SEPTIN7	92509789
SEPTIN8	14110166
SEPTIN9	25439086
SERBP1	22571373
SERPINB1	21088705
SERPINB6	15730695
SERPINC1	128641091
SERPIND1	35836917
SERPINF1	47251594
SERPINF2	19242092
SERPING1	119973253
SERPINH1	272684289
SET	37645171
SF3A1	19740600
SF3A2	35502295
SF3A3	31768936
SF3B1	20068874
SF3B2	15466222
SF3B3	24397892
SF3B5	53018152
SF3B6	7609293
SFPQ	258423490
SFTPA2	1740580747
SFXN1	30621474
SFXN3	151381246
SGPL1	7801574
SH3BGRL	58792588
SH3BGRL3	596242765
SH3GL1	9608619
SH3GLB1	8699926
SH3KBP1	2393416
SHMT2	25924298
SIN3A	690321
SIRPA	8640160
SKIV2L	2447744
SKP1	32795821
SLC25A1	76125593
SLC25A11	128966218
SLC25A12	21488947
SLC25A13	21311032
SLC25A20	42336414
SLC25A24	105956671
SLC25A3	173910532
SLC25A4	102648454
SLC25A5	642402959
SLC25A6	93627214
SLC27A1	7634535
SLC2A1	178275640
SLC30A9	1934737
SLC3A2	14039542
SLC44A1	1549045
SLC4A1	717209772
SLC9A3R1	11566898
SLIRP	26926821
SLK	8236585
SLMAP	7396776
SMARCA2	3310532
SMARCA5	6007910
SMARCC2	10872656
SMARCD2	2284358
SMARCE1	5806296
SMC1A	23175968
SMC3	29501982
SMCHD1	1702580
SMU1	14882706
SND1	89212630
SNRNP200	17070262
SNRNP40	18231108
SNRNP70	17403841
SNRPA1	23872442
SNRPC	34840843
SNRPD1	192322262
SNRPD2	119973253
SNRPD3	100503529
SNRPN	46823382
SNTB1	15928598
SNTB2	39230230
SNX1	11921935
SNX17	6838436
SNX18	2766477
SNX2	28017194
SNX3	37763385
SNX4	5077909
SNX5	10089851
SNX6	17874102
SNX9	17270295
SOD1	225194836
SOD2	422544007
SON	2760476
SORBS1	43159918
SP100	48507552
SPAG9	2153439
SPARC	17630350
SPCS1	298610484
SPCS2	117092226
SPR	17797579
SPTAN1	617844315
SPTB	207507160
SPTBN1	513934385
SPTLC1	23346578
SPTLC2	221431382
SQRDL	163378765
SRC	3227534
SRI	148039115
SRP14	106465641
SRP54	1930349
SRP68	3321258
SRP9	121902509
SRPR	4969874
SRPRB	39543834
SRRM2	750996
SRSF1	101220473
SRSF10	19419068
SRSF2	76664911
SRSF3	232452411
SRSF4	28593274
SRSF7	51949800
SRSF9	30159527
SSB	11863551
SSR1	42689102
SSR4	127026548
SSRP1	7159888
ST13	24898147
STAB1	6649136
STAG2	3673954
STAM2	3646362
STAT1	33616271
STAT3	25668854
STIM1	27367136
STIP1	30800107
STK10	5048138
STK3	6501786
STOM	396773205
STOML2	69229300
STRAP	9574052
STRN	1950308
STT3A	38858218
STT3B	11508153
STX12	45861209
STX18	2372657
STX4	15446830
STX5	4549824
STX7	94325978
STX8	4429630
STXBP1	9231356
STXBP2	31817141
STXBP3	19040229
SUB1	139704995
SUCLA2	45056059
SUCLG1	180471701
SUCLG2	83902432
SULT1A1	21963293
SUMF2	29669394
SUN1	37939541
SUN2	87611668
SUPT16H	3167977
SUPT5H	1282680
SURF4	85876801
SVIL	3026389
SWAP70	5763010
SYNCRIP	28057145
SYNE1	2118755
SYNE2	1417791
SYNGR2	67961029
SYNJ2BP	21280493
SYNPO	3579925
TAF15	14378667
TAGLN	365388183
TAGLN2	591081647
TALDO1	138252222
TAOK1	1912809
TAOK3	4932072
TAP1	50855074
TAP2	53976038
TAPBP	84265428
TARDBP	8650333
TBL2	16637502
TBXAS1	23144631
TCEB1	27538050
TCEB2	18989076
TCERG1	4173944
TCIRG1	18601250
TCP1	78349851
TECR	163806063
TES	13444809
TF	1071852512
TFG	35117625
TFRC	33355603
TGFB1I1	32063262
TGFBI	361544675
TGM2	1204017648
THBS1	27125084
THEM6	32599340
THOC2	2191722
THOC6	6560843
THRAP3	5298348
THY1	185250121
TIMM10	4573885
TIMM44	8287157
TIMM50	23576199
TIMM9	48761217
TJP1	21515757
TJP2	5549817
TKT	195348038
TLN1	333201438
TLN2	11951242
TM9SF2	37463414
TM9SF3	6941127
TM9SF4	12842786
TMED10	173419999
TMED2	89412482
TMED4	31164090
TMED7	73794908
TMED9	60841538
TMEM109	181063656
TMEM173	53126368
TMEM205	120431193
TMEM214	1832854
TMEM30A	22116898
TMEM43	222948939
TMEM63A	5373109
TMEM63B	103882646
TMOD3	158091494
TMPO	25919516
TMPPE	5500728
TMX1	49358733
TMX3	13363921
TNC	37333836
TNKS1BP1	5280176
TNPO1	9395908
TNS1	51657018
TNS3	2491601
TOLLIP	20752411
TOM1	11777249
TOMM22	42921607
TOMM40	28135846
TOMM70A	31575966
TOP1	12375297
TOP2B	7574698
TOR1AIP1	29942958
TOR1AIP2	6466137
TP53BP1	960373
TPD52	20180761
TPD52L2	40199708
TPI1	544828632
TPM1	2051822078
TPM2	475754517
TPM3	355865942
TPM4	581227096
TPP1	82544334
TPP2	6200121
TPR	17155271
TPSB2	1165015355
TPT1	73965157
TRA2B	45298803
TRAP1	12572078
TRIM25	11451015
TRIM28	25004962
TRIO	124025
TRIOBP	2651809
TRIP10	4062347
TRIP6	7330292
TROVE2	10316631
TSG101	8824962
TST	62400591
TTC37	2563409
TTR	200812762
TUBA1A	16099672
TUBA1B	847222420
TUBA4A	14483122
TUBB	146043267
TUBB2A	132806340
TUBB4B	977627919
TUBB6	52636422
TUBB8	86059121
TUBG1	8560936
TUBGCP2	1214131
TUBGCP3	1403249
TUFM	263248199
TWF2	46515749
TXN	415049031
TXNDC12	7946082
TXNDC5	125065491
TXNL1	29713465
TXNRD1	12453066
TXNRD2	18372804
TYMP	54362402
U2AF1	23767775
U2AF2	48002780
U2SURP	4568697
UACA	10597247
UBA1	41083631
UBE2N	71845468
UBR4	1191103
UBTF	7065539
UBXN6	1750627
UFL1	4745507
UFSP2	14608066
UGGT1	43712974
UGP2	35339366
UNC45A	3300143
UPF1	1804181
UQCRC1	195936366
UQCRC2	236341558
UQCRFS1	104827752
UQCRH	111570122
USE1	3408173
USMG5	200183811
USO1	10924230
USP5	7258153
USP7	2922366
USP9X	2404262
UTRN	43639637
VAC14	4067185
VAMP3	194779376
VAMP8	90024168
VAPA	224415075
VAPB	56115582
VARS	13068989
VASP	32307227
VAT1	190571590
VCAN	12257209
VCL	373500273
VCP	246534852
VDAC1	291267178
VDAC2	331565605
VDAC3	209654677
VIM	NA
VPS11	1561425
VPS13C	3461760
VPS16	3189014
VPS18	2406935
VPS29	56920560
VPS33A	2121063
VPS35	27047366
VPS45	5636612
VPS4A	2412247
VPS4B	6335124
VPS52	16879348
VTA1	8069725
VTI1B	16160152
VTN	250269101
VWA1	110990769
VWA5A	5187525
VWF	72617436
WARS	181622713
WASF2	6692821
WDFY1	42407492
WDR1	124074067
WDR61	11648780
WDR81	146007
XPO1	9561839
XRCC5	75263448
XRCC6	101463843
YAP1	10280252
YARS	18417786
YBX1	25179861
YES1	3964328
YWHAB	117386456
YWHAE	350614709
YWHAG	119188802
YWHAH	80757100
YWHAQ	88425348
YWHAZ	825951828
ZC3HAV1	1352693
ZMPSTE24	40526845
ZW10	4028159
ZYX	53685883
