GeneID	RNA.seq_LADC57
EGFEM1P	28
LINC02082	15
MECOM	4656
LOC105374206	14
MECOM-AS1	34
TERC	1
ACTRT3	90
MYNN	672
LRRC34	94
LRRIQ4	8
LRRC31	109
LOC100128164	2
SEC62	8076
GPR160	3824
PHC3	2680
LOC105374209	5
PRKCI	3442
SKIL	1868
CLDN11	47
SLC7A14	0
SLC7A14-AS1	0
RPL22L1	351
EIF5A2	49
TNIK	341
LOC105374216	3
LOC102724479	10
PLD1	271
TMEM212	7
LOC105374217	0
FNDC3B	2629
107986153	68
TNFSF10	1385
NCEH1	898
ECT2	539
NLGN1	6
NAALADL2	615
NAALADL2-AS2	2
LINC01208	3
TBL1XR1	4812
LINC00501	5
LINC00578	25
101928711	27
LINC02015	1
LOC107986154	1
LOC105374234	1
LOC105374235	4
LINC01014	1
KCNMB2-AS1	0
KCNMB2	3
ZMAT3	960
PIK3CA	1358
KCNMB3	151
ZNF639	661
MFN1	1372
GNB4	1038
ACTL6A	1291
MRPL47	587
NDUFB5	2337
USP13	2190
PEX5L	9
LOC101928856	7
TTC14	1868
CCDC39	183
LOC101928882	11
LOC105374240	3
FXR1	3230
DNAJC19	1048
SOX2-OT	42
SOX2	81
LINC01206	0
LINC01994	0
LINC01995	0
LINC02031	0
ATP11B	3570
DCUN1D1	1233
LOC105374246	2
MCCC1	4045
LOC105374247	14
LAMP3	21199
MCF2L2	147
B3GNT5	430
LOC107986160	9
107986161	5
LINC00888	107
KLHL6	562
LOC105374248	2
LOC107986162	31
KLHL24	1917
YEATS2	573
YEATS2-AS1	33
MAP6D1	14
PARL	905
ABCC5	1654
HTR3C	0
EIF2B5-DT	35
EIF2B5	1557
DVL3	2319
AP2M1	5747
ABCF3	1150
VWA5B2	2
ALG3	777
EEF1AKMT4	66
EEF1AKMT4-ECE2	42
CAMK2N2	4
PSMD2	3825
EIF4G1	9329
FAM131A	743
CLCN2	192
POLR2H	1130
THPO	5
CHRD	76
LINC01839	0
EPHB3	761
MAGEF1	1565
LOC107986163	28
LOC105374253	0
VPS8	1006
C3orf70	18
EHHADH-AS1	51
EHHADH	583
MAP3K13	1584
LOC101929018	35
TMEM41A	1820
LOC105374254	35
LIPH	1007
107986055	6
SENP2	1542
IGF2BP2	99
IGF2BP2-AS1	0
TRA2B	3496
NMRAL2P	39
ETV5	5487
LOC105374257	15
DGKG	227
CRYGS	58
TBCCD1	294
DNAJB11	2018
AHSG	1
HRG	1
KNG1	0
EIF4A2	10433
SNORD2	17
SNORA63B	31
MIR1248	13
SNORA81	18
SNORA63	33
SNORA4	43
RFC4	198
LINC02043	1
ADIPOQ	0
ADIPOQ-AS1	0
ST6GAL1	2678
RPL39L	94
RTP1	0
MASP1	32
LOC105374260	0
LOC101929130	2
RTP4	103
LINC02041	115
SST	0
LOC100131635	1
BCL6	1868
LOC105374263	0
LOC105374264	0
LPP-AS2	58
LPP	2496
FLJ42393	3
TPRG1-AS1	40
107986168	14
LOC107986167	2
TPRG1	113
TPRG1-AS2	3
TP63	20
P3H2	1710
P3H2-AS1	33
107986170	60
CLDN1	2132
CLDN16	57
IL1RAP	687
GMNC	0
OSTN	2
UTS2B	8
CCDC50	1766
FGF12	13
FGF12-AS2	0
LOC107986056	0
MB21D2	164
PLAAT1	2
MGC2889	0
ATP13A5	22
ATP13A5-AS1	1
ATP13A4	1988
ATP13A4-AS1	99
OPA1	1651
OPA1-AS1	30
LOC102724808	12
LOC105374284	45
LINC02038	751
LOC105374287	209
LOC105374286	20
LINC02026	30
LINC02028	80
LOC102724877	3
HES1	2206
LINC02036	127
LINC02037	116
LINC02048	16
LINC00887	14
CPN2	0
LRRC15	167
GP5	1
ATP13A3	2872
LINC00884	15
TMEM44-AS1	192
TMEM44	304
LOC105374291	3
LSG1	1137
FAM43A	168
XXYLT1	302
XXYLT1-AS1	7
XXYLT1-AS2	4
LOC105374296	5
ACAP2	1670
PPP1R2	2436
APOD	177
107986029	2
LOC105374298	79
LOC105374297	31
SDHAP2	268
MIR570HG	79
MIR570	26
MUC20	151
MUC4	74
105374299	0
LINC01983	3
LOC107984010	3
TNK2	1847
TNK2-AS1	61
727978	34
SDHAP1	318
105374301	8
TFRC	3572
LINC00885	98
ZDHHC19	1
LOC105374304	3
SLC51A	5
PCYT1A	1556
DYNLT2B	41
TM4SF19-DYNLT2B	37
LOC107986031	12
TM4SF19-AS1	15
TM4SF19	9
UBXN7	1199
UBXN7-AS1	28
RNF168	564
LOC105374306	4
WDR53	188
FBXO45	358
LINC01063	3
NRROS	270
CEP19	47
PIGX	459
PAK2	2390
SENP5	639
NCBP2	2255
NCBP2-AS1	134
NCBP2AS2	160
PIGZ	111
MELTF	154
MELTF-AS1	36
DLG1	2204
DLG1-AS1	33
LOC105374308	18
LINC02012	7
BDH1	1053
LOC220729	382
107986175	25
LOC112268458	77
RUBCN	627
MIR922	22
FYTTD1	1969
LRCH3	1120
LOC105374310	3
IQCG	294
RPL35A	6719
LMLN	819
LMLN-AS1	42
ANKRD18DP	0
FAM157A	611
LOC105379426	11
LOC101928669	23
101059949	2
107987361	3
ZNF595	230
ZNF718	337
ZNF876P	8
ZNF732	3
LOC105374336	52
ZNF141	609
ABCA11P	188
ZNF721	638
PIGG	1529
PDE6B	542
PDE6B-AS1	5
ATP5ME	141
MYL5	380
SLC49A3	442
107986245	0
PCGF3	1386
LOC107986246	149
107986211	269
LOC100129917	60
CPLX1	54
LOC105374339	5
LOC105374340	1
GAK	3048
LOC105374341	42
TMEM175	806
DGKQ	779
SLC26A1	256
IDUA	776
FGFRL1	1232
LOC105374343	0
RNF212	195
TMED11P	2
SPON2	211
LOC100130872	52
101928548	6
CTBP1-AS	1464
CTBP1	4078
CTBP1-DT	265
LOC105374347	1
LOC105374346	13
MAEA	1736
UVSSA	609
FAM53A	89
LOC105374349	2
SLBP	1382
TMEM129	1574
TACC3	278
LOC112268460	64
FGFR3	1166
LETM1	623
NSD2	1559
SCARNA22	2
NELFA	1034
MIR943	66
C4orf48	3
NAT8L	15
POLN	54
HAUS3	481
MXD4	2002
MIR4800	73
ZFYVE28	305
LOC105374352	11
LOC107986249	0
CFAP99	19
LOC105374353	5
LOC107986250	12
RNF4	1698
FAM193A	1097
TNIP2	787
SH3BP2	858
ADD1	5257
MFSD10	2832
NOP14-AS1	462
NOP14	918
GRK4	53
HTT	2531
MSANTD1	378
RGS12	758
HGFAC	2
105374354	1
DOK7	26
LOC105374355	8
LRPAP1	4334
LINC02600	5
ADRA2C	15
FAM86EP	127
LOC101928217	4
LOC107986252	2
TMEM128	1092
LYAR	404
ZBTB49	161
NSG1	855
STX18	765
STX18-AS1	23
LOC101928237	5
LOC101928279	0
MSX1	8
CYTL1	28
LOC107986256	3
STK32B	911
LINC01587	2
EVC2	248
EVC	1243
CRMP1	234
C4orf50	6
JAKMIP1	39
JAKMIP1-DT	1
WFS1	672
107986257	37
PPP2R2C	1
MAN2B2	1810
MRFAP1	6797
LINC02482	51
LOC93622	451
LINC02481	38
S100P	6
MRFAP1L1	2193
BLOC1S4	249
LOC105374367	0
KIAA0232	1832
TBC1D14	1237
LOC100129931	723
CCDC96	71
TADA2B	1087
GRPEL1	942
LOC105374368	9
LOC105374370	13
LINC02447	31
SORCS2	1941
LOC105374371	0
PSAPL1	5
AFAP1-AS1	28
AFAP1	593
LOC389199	3
ABLIM2	92
SH3TC1	803
LOC105374373	2
HTRA3	231
112268463	30
LINC02517	0
ACOX3	701
105374376	11
TRMT44	306
GPR78	0
CPZ	136
LOC105369250	199
SLC2A9	178
DRD5	1
SLC2A9-AS1	60
WDR1	6231
ZNF518B	428
CLNK	23
LOC105374482	5
HS3ST1	108
LOC107986178	4
LINC02360	0
105374483	0
LOC105374493	4
RAB28	812
NKX3-2	2
LINC01096	0
BOD1L1	1494
LINC01085	0
LINC00504	5
CPEB2	890
C1QTNF7-AS1	4
C1QTNF7	172
LOC107986185	1
CC2D2A	718
FBXL5	4164
FAM200B	681
BST1	179
CD38	734
FGFBP1	189
FGFBP2	10
PROM1	31
LOC107986261	0
LOC105374502	0
TAPT1	1526
LOC107986187	1
TAPT1-AS1	199
LOC105374505	0
LDB2	455
LOC107986188	0
QDPR	1253
LAP3	2938
MED28	2180
FAM184B	401
DCAF16	1013
NCAPG	121
LCORL	449
LOC105374510	1
LINC02438	0
LOC105374511	0
SLIT2	825
PACRGL	361
KCNIP4	37
LOC100505912	13
ADGRA3	928
GBA3	1
107986265	48
105374525	1
LOC105374528	0
LOC105374527	1
PPARGC1A	144
MIR573	4
DHX15	3121
LINC02473	0
SOD3	2228
CCDC149	694
LOC102723675	30
LGI2	28
LOC105374534	0
SEPSECS	535
SEPSECS-AS1	28
LOC105374535	10
PI4K2B	3244
ZCCHC4	266
ANAPC4	987
LOC105374536	11
LOC101929161	201
SLC34A2	131282
SEL1L3	10119
LOC102723733	14
LOC105374538	31
SMIM20	917
LOC105374541	3
RBPJ	3473
LOC105374545	0
LOC105374542	1
TBC1D19	524
STIM2-AS1	15
STIM2	1146
LOC105374557	0
LOC105374559	0
LOC107986221	0
PCDH7	88
LOC107986222	0
LINC02506	4
LOC105377651	0
LOC102723846	1
LOC105374396	5
ARAP2	764
LOC439933	4
DTHD1	51
LOC105374399	0
LINC02616	0
C4orf19	357
RELL1	416
PGM2	556
TBC1D1	640
105374407	8
PTTG2	2
LINC02278	1
102723415	69
KLF3-AS1	175
KLF3	2133
LOC105374413	5
105374412	31
TLR10	50
TLR1	382
TLR6	130
FAM114A1	1322
TMEM156	53
KLHL5	529
LOC105374418	6
WDR19	1401
RFC1	1776
KLB	13
RPL9	7465
LIAS	296
LOC401127	6
UGDH	1142
UGDH-AS1	228
SMIM14	3249
SMIM14-DT	12
UBE2K	2278
PDS5A	4275
LOC344967	7
N4BP2	548
RHOH	177
LINC02265	1
CHRNA9	1
RBM47	5375
NSUN7	1092
APBB2	598
107986273	1
UCHL1	105
LIMCH1	3709
LOC105374423	1
LOC105374421	33
LOC105374426	5
TMEM33	1888
DCAF4L1	9
SLC30A9	3062
BEND4	1
SHISA3	59
ATP8A1	3599
LOC105374430	1
LOC105374438	0
LINC02475	1
KCTD8	0
GUF1	926
GNPDA2	570
GABRG1	2
GABRA2	0
COX7B2	0
GABRA4	0
GABRB1	2
COMMD8	454
ATP10D	573
CORIN	154
LOC105374444	1
105374443	2
LOC101927179	29
NFXL1	232
LOC101927157	11
CNGA1	12
NIPAL1	46
TXK	101
TEC	282
LOC105374445	55
SLAIN2	2038
SLC10A4	188
ZAR1	312
FRYL	978
OCIAD1	3421
OCIAD1-AS1	50
OCIAD2	961
CWH43	2
LOC101927209	0
DCUN1D4	1178
LRRC66	2
SGCB	439
SPATA18	953
USP46	486
USP46-DT	47
DANCR	724
SNORA26	27
ERVMER34-1	135
LOC107986281	16
RASL11B	78
SCFD2	257
FIP1L1	835
LNX1	372
LNX1-AS2	2
RPL21P44	4
CHIC2	384
PDGFRA	737
KIT	10600
KDR	528
SRD5A3	1057
SRD5A3-AS1	12
LOC105377659	16
TMEM165	3199
CLOCK	1485
NMU	31
EXOC1	1419
LOC105377663	21
CEP135	179
CRACD	80
AASDH	708
PPAT	340
100506514	9
PAICS	1699
SRP72	2801
ARL9	3
LOC105377665	0
THEGL	2
HOPX	10935
LOC105377666	6
CHAER1	25
LOC105377668	5
SPINK2	67
REST	1200
NOA1	771
POLR2B	3478
IGFBP7	5310
IGFBP7-AS1	1661
ADGRL3	43
ADGRL3-AS1	1
LOC105377253	0
LINC02232	0
LINC02835	0
EPHA5	0
LOC101927237	1
CENPC	839
STAP1	25
UBA6	1102
UBA6-AS1	196
GNRHR	13
LOC102724780	9
TMPRSS11D	4
TMPRSS11A	4
YTHDC1	2690
TMPRSS11E	1
UGT2B17	0
UGT2B15	15
UGT2B10	0
LOC105377265	44
UGT2B7	306
LOC105377267	0
UGT2B11	3
UGT2B28	0
UGT2B4	44
UGT2A1	1
UGT2A2	1
SULT1B1	33
SULT1E1	40
CSN1S1	0
STATH	0
ODAM	221
FDCSP	26
SMR3A	0
SMR3B	0
MUC7	0
AMTN	0
ENAM	413
JCHAIN	21045
LOC101927297	9
UTP3	1059
RUFY3	3989
GRSF1	2934
MOB1B	1910
DCK	884
SLC4A4	1882
LOC107986285	0
LOC105377271	0
GC	7
NPFFR2	4
ADAMTS3	45
COX18	779
LOC112268467	7
ANKRD17	2757
ANKRD17-DT	8
ALB	47
AFP	0
RASSF6	298
CXCL8	386
CXCL6	5
PF4V1	0
CXCL1	197
PF4	10
PPBP	26
CXCL5	153
CXCL3	104
LOC105377275	23
CXCL2	964
MTHFD2L	451
LOC105377276	1
EPGN	0
EREG	7
AREG	154
LOC107986229	0
BTC	872
PARM1	11682
PARM1-AS1	0
LOC107986289	22
LINC02562	0
LOC100506253	0
RCHY1	703
THAP6	627
ODAPH	0
CDKL2	1320
G3BP2	5970
USO1	4880
PPEF2	0
NAAA	656
SDAD1	1137
CXCL9	1313
ART3	0
CXCL10	286
CXCL11	75
NUP54	1103
SCARB2	8091
FAM47E	271
LOC105377286	62
FAM47E-STBD1	299
STBD1	193
CCDC158	3
SHROOM3	1369
LOC105377290	19
SHROOM3-AS1	8
SOWAHB	454
107986291	5
LOC105377294	22
SEPTIN11	2484
LOC105377291	55
107986290	40
CCNI	8296
LOC101928864	31
CCNG2	1295
CXCL13	75
LOC105377296	0
LOC105377297	0
CNOT6L	1609
MRPL1	415
LOC102724916	60
FRAS1	294
LOC107986293	1
ANXA3	1487
LINC01094	123
LOC101928893	0
BMP2K	592
PAQR3	559
LINC01088	12
NAA11	0
LINC00989	0
LOC107986294	4
LOC105377302	0
ANTXR2	1351
LOC105377303	6
PRDM8	29
FGF5	0
CFAP299	6
BMP3	1265
PRKG2	73
RASGEF1B	540
107986215	0
LOC105377308	0
HNRNPD	4768
HNRNPD-DT	11
HNRNPDL	6739
ENOPH1	1081
LOC105377310	1
TMEM150C	160
SCD5	113
SEC31A	5812
THAP9-AS1	972
SNORD143	26
SNORD144	15
THAP9	200
LIN54	417
COPS4	1105
PLAC8	135
COQ2	388
HPSE	304
HELQ	484
MRPS18C	310
ABRAXAS1	529
GPAT3	338
LOC101928978	0
NKX6-1	3
LOC102723338	377
CDS1	2136
WDFY3	1994
WDFY3-AS2	391
ARHGAP24	588
LOC105377319	18
MAPK10	948
PTPN13	4888
107986189	14
SLC10A6	6
C4orf36	62
AFF1-AS1	115
AFF1	2964
LOC105377320	0
KLHL8	759
HSD17B13	184
HSD17B11	4968
NUDT9	900
LOC105377321	5
SPARCL1	5710
DMP1	0
LOC105377323	2
LOC105377324	1
IBSP	2
MEPE	0
SPP1	2562
PKD2	406
ABCG2	103
PPM1K	800
PPM1K-DT	2
LOC105377326	0
HERC6	336
LOC102723458	66
HERC5	126
PIGY	877
PYURF	877
HERC3	1214
NAP1L5	114
FAM13A-AS1	458
FAM13A	2077
LOC105377327	2
TIGD2	216
GPRIN3	798
LOC105377329	4
SNCA	106
MMRN1	462
CCSER1	185
GRID2	0
SMARCAD1	987
HPGDS	263
PDLIM5	1335
BMPR1B-DT	0
BMPR1B	7
UNC5C	145
UNC5C-AS1	27
STPG2	16
RAP1GDS1	779
TSPAN5	234
LOC112267901	3
TSPAN5-DT	22
EIF4E	1588
METAP1	1239
ADH5	3975
LOC100507053	238
ADH4	1
ADH6	165
ADH1A	38
ADH1B	1462
ADH1C	2087
LOC102723576	2
ADH7	0
TRMT10A	335
MTTP	5
C4orf54	0
DAPP1	239
LAMTOR3	1964
DNAJB14	2054
H2AZ1	1875
H2AZ1-DT	10
DDIT4L	374
EMCN	474
PPP3CA	1783
FLJ20021	103
BANK1	255
SLC39A8	3985
LOC105377621	39
NFKB1	2060
LOC105377347	48
MANBA	2079
LOC102723704	853
UBE2D3	6731
UBE2D3-AS1	38
CISD2	1134
SLC9B1	255
SLC9B2	55
BDH2	1875
CENPE	54
TACR3	22
CXXC4	489
CXXC4-AS1	7
TET2	1312
TET2-AS1	4
PPA2	2206
LOC105377352	48
ARHGEF38	911
ARHGEF38-IT1	17
INTS12	663
GSTCD	341
NPNT	4430
LOC101929577	5
TBCK	1066
AIMP1	1505
DKK2	95
PAPSS1	1719
SGMS2	1418
CYP2U1-AS1	10
LOC107986298	87
CYP2U1	273
LOC107986299	2
HADH	1891
LEF1	275
LEF1-AS1	18
RPL34-DT	28
RPL34	8693
OSTC	1936
105377359	17
ETNPPL	1
COL25A1	10
SEC24B-AS1	45
SEC24B	1329
MCUB	220
107986302	9
CASP6	681
PLA2G12A	1382
CFI	3453
GAR1	266
RRH	4
LRIT3	20
EGF	190
ELOVL6	87
107986303	5
LOC105377362	0
ENPEP	94
LOC105377363	0
PITX2	0
FAM241A	817
AP1AR	778
TIFA	522
ALPK1	1187
107986304	21
ZGRF1	88
LARP7	1139
MIR302CHG	269
ANK2	194
CAMK2D	2862
LOC105377375	1
ARSJ	498
LOC107986305	4
LOC105377378	1
UGT8	342
LOC105377382	5
LOC105377388	0
TRAM1L1	39
LINC02262	0
LINC02263	0
NDST3	0
LOC105377392	3
SNHG8	1011
SNORA24	45
PRSS12	68
CEP170P1	15
LOC729218	265
METTL14-DT	3
METTL14	915
SEC24D	1814
SYNPO2	430
LOC105377395	17
MYOZ2	2
LOC105379404	5
LOC101929762	8
USP53	2300
C4orf3	3635
LOC107986193	3
LINC01061	384
107983979	37
GTF2IP12	26
SEPTIN7P14	211
PDE5A	547
105377396	0
MAD2L1	120
PRDM5	295
LOC105377399	21
NDNF	11006
NDNF-AS1	41
TNIP3	111
QRFPR	0
LOC105377402	0
ANXA5	9109
SMIM43	233
PP12613	22
EXOSC9	504
CCNA2	125
BBS7	334
TRPC3	8
LOC112268469	12
KIAA1109	3564
IL2	7
IL21	2
IL21-AS1	3
BBS12	112
CETN4P	4
FGF2	109
NUDT6	147
SPATA5	216
LOC105377404	1
SPRY1	1213
LINC02435	99
LOC105377405	50
LINC01091	206
LOC105377406	1
LINC02516	4
ANKRD50	1270
FAT4	445
LOC105377409	3
LOC102724210	5
LOC107986312	4
105377413	0
INTU	464
HSPA4L	625
PLK4	71
MFSD8	893
ABHD18	495
LARP1B	800
PGRMC2	2034
LINC02615	363
JADE1	2130
SCLT1	414
C4orf33	728
LINC02466	0
SNHG27	0
LOC105377428	0
PCDH10-DT	0
PCDH10	19
PABPC4L	60
LINC02511	0
LOC105377442	8
PCDH18	75
LINC02172	1
LOC101927414	5
SLC7A11-AS1	20
SLC7A11	578
LOC105377448	0
NOCT	44
ELF2	1079
MGARP	9
NDUFC1	741
NAA15	974
105377449	110
RAB33B-AS1	29
RAB33B	398
SETD7	3980
LOC105377451	2
LOC105377622	2
LOC101927490	0
MGST2	1263
MAML3	403
LOC101927516	7
SCOC	2727
SCOC-AS1	13
CLGN	68
MGAT4D	0
ELMOD2	1047
UCP1	7
TBC1D9	953
TNRC18P1	12
RNF150	1067
ZNF330	1756
LINC02432	18
IL15	49
INPP4B	290
LOC101927613	3
107986194	28
LOC105377623	13
USP38	1240
GAB1	952
SMARCA5-AS1	95
SMARCA5	3793
GUSBP5	7
FREM3	0
LOC105377458	24
LOC105377459	1
GYPE	70
LOC101927636	7
GYPB	1
LOC105377460	0
107986317	0
HHIP-AS1	1110
HHIP	5672
ANAPC10	390
ABCE1	1754
OTUD4	1330
LINC02266	2
SMAD1	491
SMAD1-AS1	50
MMAA	337
C4orf51	285
ZNF827	571
LSM6	327
REELD1	2
SLC10A7	579
LOC105377472	1
TTC29	10
LOC105377473	0
LOC105377475	0
EDNRA	334
105377478	1
TMEM184C	988
PRMT9	696
ARHGAP10	267
NR3C2	728
LOC102724672	10
LOC107986195	64
LOC105377481	828
IQCM	0
DCLK2	72
LRBA	3146
MAB21L2	2
RPS3A	26151
SNORD73B	5
SNORD73A	57
SH3D19	1655
LOC107986196	68
LOC105377485	7
PRSS48	1
FHIP1A-DT	54
FHIP1A	776
GATB	484
LOC107986197	37
LINC02273	19
LOC105377492	7
FBXW7	685
FBXW7-AS1	19
MIR4453HG	137
MIR4453	2
TMEM154	571
TIGD4	42
ARFIP1	1884
LOC729870	40
FHDC1	1071
TRIM2	5739
LOC105377496	2
ANXA2P1	10
MND1	32
TMEM131L	453
LOC100419170	21
TLR2	3905
RNF175	81
LOC105377499	14
SFRP2	856
LOC101927947	1
DCHS2	11
PLRG1	1477
FGB	0
FGA	5
FGG	10
LRAT	291
RBM46	4
MAP9	922
LOC102724776	34
LOC105377505	0
LOC105377504	2
GUCY1A1	2106
107984032	1
LOC105377506	0
GUCY1B1	579
ASIC5	5
LOC105377507	2
TDO2	29
CTSO	2520
LOC102724785	0
LOC105377508	0
PDGFC	997
GLRB	104
GRIA2	2
112268471	14
LOC107986238	34
LINC02433	0
LOC105377509	6
GASK1B	1519
GASK1B-AS1	186
LOC101928007	0
TMEM144	931
RXFP1	54
C4orf46	137
ETFDH	810
PPID	722
FNIP2	2595
C4orf45	4
RAPGEF2	1730
LINC02477	0
FSTL5	1
NAF1	770
LOC101928081	3
NPY1R	14
NPY5R	3
TMA16	423
MARCHF1	727
ANP32C	12
SMIM31	12
APELA	19
TRIM61	69
FAM218A	57
TMEM192	1211
KLHL2	1799
GK3P	13
MSMO1	4985
CPE	3077
LOC101928131	0
TLL1	68
SPOCK3	13
ANXA10	22
LOC105377524	7
DDX60	521
DDX60L	408
LOC107986198	0
PALLD	1019
LOC102723331	4
CBR4	1041
LOC105377527	14
SH3RF1	1149
NEK1	426
CLCN3	2571
HPF1	521
MFAP3L	463
AADAT	977
LOC107986326	148
LINC01612	50
LINC02512	3
GALNTL6	1068
LOC107986201	43
LOC101930370	144
GALNT7	3096
HMGB2	1861
SAP30-DT	39
SAP30	95
101928383	7
SCRG1	3
LOC112268474	3
LOC112267917	4
LOC101928409	0
HAND2	0
HAND2-AS1	0
FBXO8	793
CEP44	562
LOC105377547	0
HPGD	707
LOC105377548	22
GLRA3	6
ADAM29	2
GPM6A	79
LOC101928590	0
LOC107984113	0
WDR17	232
SPATA4	5
ASB5	2
SPCS3	4150
LOC105377555	0
VEGFC	154
NEIL3	22
AGA	1533
AGA-DT	22
LINC01098	0
LINC01099	1
LOC105377567	0
TENM3	11
TENM3-AS1	0
LOC105377576	159
DCTD	3060
LOC105377578	5
WWC2-AS2	11
WWC2	1098
CLDN22	95
CLDN24	2
107986217	2
CDKN2AIP	922
LOC389247	8
ING2	443
RWDD4	699
TRAPPC11	1573
LOC105377581	1
STOX2	462
LOC107986330	1
ENPP6	3
LOC105377582	1
LOC105377584	3
LINC02363	10
LINC02362	19
IRF2	1915
LINC02427	7
LINC02365	2
CASP3	853
PRIMPOL	280
CENPU	140
ACSL1	5786
SLED1	4
LOC105377587	4
MIR3945HG	9
LINC01093	1
HELT	0
SLC25A4	1810
CFAP97	2448
SNX25	5106
LRP2BP	1314
LOC107986206	59
ANKRD37	404
UFSP2	917
C4orf47	35
CCDC110	7
LOC105377590	2
PDLIM3	376
SORBS2	1946
TLR3	291
FAM149A	501
FLJ38576	20
CYP4V2	1420
KLKB1	14
F11	920
F11-AS1	101
MTNR1A	0
FAT1	2480
LOC107986334	2
LOC102723906	3
LOC107986335	0
LOC339975	0
LOC105377604	0
ZFP42	2
TRIML2	0
LOC105377609	0
LINC01060	2
LOC101930028	0
LOC105377616	3
FRG1-DT	25
FRG1	584
ANKRD20A12P	4
PLEKHG4B	92
LRRC14B	0
CCDC127	592
SDHA	2526
HRAT5	4
PDCD6	1524
AHRR	380
EXOC3-AS1	116
EXOC3	1280
SLC9A3	540
PP7080	331
SLC9A3-AS1	193
LOC105374606	0
LOC105374608	1
CEP72	381
TPPP	768
LOC101929898	23
ZDHHC11B	839
101928768	19
ZDHHC11	634
BRD9	792
TRIP13	38
LOC100506688	4
NKD2	111
SLC12A7	2582
MIR4635	9
105374612	138
LOC107986396	133
CTD-3080P12.3	4
SLC6A18	1
TERT	4
CLPTM1L	5193
LINC01511	2
SLC6A3	82
LPCAT1	33650
MIR6075	2
LOC107986397	247
SDHAP3	737
LOC728613	217
LOC105374614	0
LOC101929003	7
MRPL36	398
NDUFS6	438
IRX4	0
IRX4-AS1	0
112267929	3
112267947	2
105374616	0
LOC105374618	6
IRX2	1817
LSINCT5	9
C5orf38	1112
IRX1	395
LOC107986399	34
ADAMTS16-DT	1
ADAMTS16	20
LOC101929200	64
ICE1	1151
LOC105374636	5
LINC02145	16
MED10	757
UBE2QL1	18
LOC105374639	3
LINC01018	30
NSUN2	1595
SRD5A1	205
LINC02102	6
TENT4A	994
LOC107986401	3
LOC102724943	8
LOC105374642	0
ADCY2	24
C5orf49	92
MTRR	5852
FASTKD3	437
LINC02226	1
MIR4458HG	141
MIR4458	2
SEMA5A	203
SNHG18	237
SNORD123	11
LINC02112	0
ATPSCKMT	528
CCT5	2887
CMBL	1982
LOC105374651	0
LOC101929977	39
MARCHF6	3910
MIR10397	67
ROPN1L	28
105369214	5
ANKRD33B	27
DAP	5398
LOC105374654	0
CTNND2	8
LOC105374655	0
LINC01194	0
LOC105374657	0
DNAH5	230
TRIO	1505
OTULINL	1966
SNORD141B	72
OTULIN	787
ANKH	864
LOC100130744	110
FBXL7	145
LOC107986343	0
ZNF622	736
RETREG1	212
RETREG1-AS1	3
MYO10	2440
BASP1-AS1	2
BASP1	630
LOC105374666	4
LINC02100	3
CDH18	0
112267938	5
LOC105374673	0
LOC105374678	0
LOC102723561	0
GUSBP1	202
CDH12	1
SNORA105A	25
LINC02899	4
LOC105374689	1
CDH10	0
PURPL	0
CDH6	72
DROSHA	1130
C5orf22	755
PDZD2	1548
LOC105374711	37
GOLPH3	4320
MTMR12	1452
ZFR	2433
SUB1	3626
NPR3	395
LINC02120	0
LOC105374715	0
LOC107986411	18
TARS1	1586
ADAMTS12	107
SLC45A2	0
AMACR	533
C1QTNF3-AMACR	562
C1QTNF3	140
LOC646652	7
LOC105374721	5
LOC105374723	26
RAI14	4519
TTC23L-AS1	106
TTC23L	59
RAD1	1085
BRIX1	669
DNAJC21	1651
AGXT2	6
PRLR	169
SPEF2	273
LOC105374724	4
IL7R	1464
CAPSL	21
UGT3A1	1
UGT3A2	3
LMBRD2	928
SKP2	331
NADK2	740
RANBP3L	43
SLC1A3	1020
107986413	23
LOC107986412	45
NIPBL-DT	402
NIPBL	2102
CPLANE1	1314
LOC105374727	3
NUP155	692
WDR70	644
GDNF	6
GDNF-AS1	2
EGFLAM	33
LIFR	2765
LIFR-AS1	111
MIR3650	11
OSMR-AS1	6
LINC01265	0
LOC107986414	1
105374733	8
112267930	8
OSMR	2646
RICTOR	1170
FYB1	927
C9	0
DAB2	3134
LINC02104	4
LOC105374736	4
LOC105374737	0
PTGER4	519
TTC33	682
PRKAA1	3368
RPL37	6862
CARD6	380
C7	2749
MROH2B	0
LOC105374739	2
C6	28
PLCXD3	52
OXCT1	478
LOC102723752	0
OXCT1-AS1	17
C5orf51	821
FBXO4	1140
GHR	37
CCDC152	5832
SELENOP	8439
LOC105374745	7
FLJ32255	97
LOC105374746	20
LOC648987	84
LOC105374748	9
ANXA2R	57
LOC153684	205
LOC100132356	71
LOC100506639	96
ZNF131	531
NIM1K	15
HMGCS1	2810
CCL28	260
TMEM267	413
C5orf34-AS1	17
C5orf34	46
PAIP1	2225
NNT-AS1	283
NNT	2126
FGF10	226
FGF10-AS1	14
MRPS30-DT	9
MRPS30	430
HCN1	38
EMB	967
PARP8	1491
ISL1-DT	11
ISL1	14
LOC105378963	6
ITGA1	1195
PELO	436
ITGA2	2279
MOCS2	1759
LOC257396	144
FST	112
NDUFS4	573
ARL15	672
HSPB3	1
SNX18	837
105378967	2
105378968	3
LOC102467080	0
LOC105378969	10
ESM1	415
GZMK	276
GZMA	234
CDC20B	9
GPX8	170
MCIDAS	12
