GeneID	RNA-seq_LADC24
STK11IP	908
SLC4A3	214
LINC02832	19
LOC105373887	9
EPHA4	656
LOC105373898	0
PAX3	2
CT75	14
SGPP2	1924
FARSB	755
LOC105373902	3
MOGAT1	1
ACSL3	2191
ACSL3-AS1	7
KCNE4	151
SCG2	38
AP1S3	210
WDFY1	960
MRPL44	605
SERPINE2	656
FAM124B	74
CUL3	1554
DOCK10	783
NYAP2	28
IRS1	616
RHBDD1	799
COL4A4	768
COL4A3	890
MFF-DT	18
MFF	1269
MIR5703	0
AGFG1	1431
LOC729968	0
SLC19A3	227
CCL20	1660
DAW1	594
SPHKAP	1
LINC01807	0
LOC105373921	0
PID1	1606
DNER	227
TRIP12	3622
FBXO36	382
LOC107985996	1
SLC16A14	184
LOC107985995	0
107985997	8
SP110	942
SP140	255
SP140L	610
LOC105373925	40
SP100	2582
LOC101928816	2
LOC112268431	6
LINC01907	0
CAB39	2382
ITM2C	1864
GPR55	24
SPATA3-AS1	2
C2orf72	28
LOC112268432	14
PSMD1	2020
HTR2B	17
ARMC9	813
B3GNT7	2532
NCL	8624
SNORA75	10
SNORD20	5
LOC107985998	8
LINC00471	17
NMUR1	165
LOC105373928	2
PTMA	27697
MIR1244-1	1563
PDE6D	602
COPS7B	867
NPPC	14
DIS3L2	850
ALPP	101
ECEL1P2	115
ALPG	51
107985999	2
ECEL1	25
CHRNG	2
TIGD1	118
MIR5001	5
EIF4E2	1555
LOC105373929	0
EFHD1	226
GIGYF2	1612
KCNJ13	2
SNORC	21
NGEF	102
LOC101928881	3
INPP5D	1595
ATG16L1	937
SCARNA6	0
DGKD	1664
USP40	1561
UGT1A8	116
UGT1A10	121
UGT1A9	116
UGT1A7	116
UGT1A6	195
UGT1A5	118
UGT1A4	116
UGT1A3	116
DNAJB3	3
LOC100286922	2
UGT1A1	122
MROH2A	9
HJURP	157
MSL3P1	105
TRPM8	6
SPP2	0
LOC105373933	2
ARL4C	3027
LOC101927896	5
LOC105373938	0
SH3BP4	1565
LOC105373939	11
AGAP1	999
AGAP1-IT1	41
TNRC17	4
105373943	8
LOC105373942	4
105373944	0
GBX2	8
IQCA1	461
LOC105373945	23
ACKR3	1845
105373991	39
LOC105373949	0
LOC105373951	2
LOC105373950	0
COPS8	1023
LOC105373953	13
LOC105373954	4
COL6A3	5593
LOC105373957	55
MLPH	3472
MIR6811	5
PRLH	5
RAB17	1145
LOC105373958	21
LRRFIP1	4545
RBM44	48
RAMP1	415
UBE2F-SCLY	466
UBE2F	679
SCLY	159
ESPNL	20
KLHL30	27
ERFE	40
ILKAP	589
LINC02610	15
TARDBPP3	1
HES6	218
PER2	1319
LOC112268433	5
105373961	7
TRAF3IP1	1421
ASB1	464
LOC107986003	142
LINC01107	4
112268434	60
LOC100287387	21
TWIST2	171
LINC01940	0
HDAC4	606
MGC16025	2
HDAC4-AS1	32
NDUFA10	1921
MIR4786	0
COPS9	454
LOC105373968	6
GPC1	1897
LOC100130449	12
MIR149	11
ANKMY1	969
DUSP28	140
RNPEPL1	3351
CAPN10-DT	24
CAPN10	816
GPR35	181
AQP12B	1
LOC285191	0
AQP12A	0
KIF1A	435
AGXT	2
MAB21L4	331
CROCC2	1327
LOC112268440	39
UICLM	104
SNED1	981
LOC107985787	1
SNED1-AS1	5
MTERF4	954
PASK	704
PPP1R7	1719
ANO7	444
LOC105376810	12
HDLBP	11877
LOC101927509	212
SEPTIN2	9906
FARP2	419
STK25	2776
LOC107985788	3
BOK-AS1	66
LOC105373974	30
BOK	2136
105373975	49
THAP4	1271
ATG4B	1820
DTYMK	434
ING5	964
D2HGDH	1173
105373976	13
GAL3ST2	17
NEU4	13
LOC107986004	0
PDCD1	161
LOC105373977	16
RTP5	18
LINC01237	11
FAM240C	0
LINC01238	29
LOC285097	4
LINC01881	67
CHL1-AS2	30
CHL1	731
CHL1-AS1	30
LOC105376922	2
LINC01266	7
LOC107986058	39
CNTN6	160
CNTN4	79
CNTN4-AS1	12
IL5RA	421
TRNT1	575
CRBN	672
LOC100130207	12
LRRN1	434
107986007	1
LOC102723512	9
SUMF1	1232
SETMAR	287
107986008	2
ITPR1-DT	23
ITPR1	1497
EGOT	9
BHLHE40-AS1	1079
BHLHE40	21843
ARL8B	2283
EDEM1	3869
LOC105376939	0
LOC105376938	0
LOC105376944	0
GRM7	57
LMCD1-AS1	17
LMCD1	2366
LINC00312	65
LOC107986009	11
SSUH2	94
CAV3	10
OXTR	541
LOC107984112	2
RAD18	300
SRGAP3	557
SRGAP3-AS2	900
SRGAP3-AS4	1
THUMPD3	642
THUMPD3-AS1	299
SETD5	2081
LHFPL4	8
MTMR14	1268
CPNE9	10
BRPF1	708
OGG1	466
CAMK1	529
TADA3	2266
ARPC4	2541
ARPC4-TTLL3	1435
TTLL3	798
RPUSD3	367
CIDEC	1
JAGN1	778
IL17RE	499
IL17RC	1072
CRELD1	1109
PRRT3	381
PRRT3-AS1	44
EMC3	1670
EMC3-AS1	112
CIDECP1	140
FANCD2	228
FANCD2OS	10
BRK1	3364
VHL	829
IRAK2	283
TATDN2	1104
MIR12127	57
GHRLOS	51
LINC00852	41
GHRL	25
SEC13	2305
ATP2B2	9
SLC6A11	4
LOC105376950	0
SLC6A1	87
SLC6A1-AS1	0
HRH1	441
LOC105376951	14
LOC102723663	94
ATG7	1593
VGLL4	2001
105376952	15
TAMM41	225
SYN2	61
TIMP4	69
PPARG	495
TSEN2	212
MKRN2OS	44
MKRN2	629
RAF1	2649
TMEM40	204
CAND2	220
RPL32	13182
SNORA7A	51
IQSEC1	2520
112267878	0
NUP210	1524
HDAC11	594
FBLN2	2257
WNT7A	186
LOC105376957	0
FGD5P1	1
TPRXL	43
LOC112268445	71
CHCHD4	291
TMEM43	3077
XPC	1570
XPC-AS1	59
LSM3	837
LOC105376958	9
LINC01267	66
LOC105376959	42
SLC6A6	1954
GRIP2	1239
CCDC174	426
C3orf20	16
FGD5	1832
LOC105376963	127
FGD5-AS1	3534
NR2C2	895
MRPS25	1438
RBSN	660
COL6A4P1	7
CAPN7	737
SH3BP5-AS1	1472
SH3BP5	1695
METTL6	270
EAF1	910
COLQ	98
HACL1	436
BTD	820
ANKRD28	1256
LOC101927647	1
LOC107986064	3
GALNT15	74
DPH3	820
OXNAD1	735
LOC107986065	11
RFTN1	1708
DAZL	0
PLCL2	446
LOC105376972	5
TBC1D5	1478
LOC339862	1
SATB1	1499
SATB1-AS1	8
105376976	1
LOC107986066	0
KCNH8	13
LOC105376982	1
EFHB	372
RAB5A	1301
PP2D1	174
KAT2B	879
SGO1	35
SGO1-AS1	8
ZNF385D	132
UBE2E2	653
105376991	6
107986069	6
UBE2E1-AS1	3
UBE2E1	906
NKIRAS1	632
RPL15	22786
NR1D2	269
THRB	400
THRB-AS2	0
THRB-AS1	13
RARB	279
TOP2B	2898
MIR4442	4
NGLY1	794
OXSM	196
LRRC3B	6
NEK10	692
SLC4A7	375
107986071	5
LINC02084	30
EOMES	119
LINC01980	0
LOC105377008	38
CMC1	615
AZI2	649
ZCWPW2	111
LINC00693	7
RBMS3-AS3	11
RBMS3	472
107986013	0
LOC101927995	6
LINC01985	8
LOC105377015	0
TGFBR2	8746
LOC105377016	44
GADL1	9
105377017	4
STT3B	3678
OSBPL10	546
ZNF860	47
GPD1L	1734
CMTM8	381
CMTM7	1170
CMTM6	3138
DYNC1LI1	1023
CNOT10	604
105377021	55
TRIM71	46
CCR4	107
105377022	7
LOC107986072	6
GLB1	1772
107986073	5
TMPPE	114
CRTAP	5444
SUSD5	142
FBXL2	274
UBP1	1875
CLASP2	954
PDCD6IP-DT	77
PDCD6IP	3866
LINC01811	11
ARPP21	1
STAC	141
DCLK3	1
LINC02033	7
TRANK1	1006
EPM2AIP1	633
MLH1	893
LRRFIP2	1416
112268444	157
LOC105377642	2
GOLGA4-AS1	54
GOLGA4	2365
C3orf35	48
ITGA9	685
ITGA9-AS1	37
CTDSPL	1530
VILL	804
PLCD1	758
DLEC1	1892
LOC105377033	183
ACAA1	2122
MYD88	2238
OXSR1	1212
SLC22A14	4
XYLB	69
ACVR2B-AS1	16
ACVR2B	171
EXOG	192
SCN5A	9
SCN10A	0
SCN11A	25
WDR48	811
GORASP1	1773
TTC21A	619
CSRNP1	7464
LOC101928263	21
LOC105377035	9
XIRP1	20
LOC102724104	10
CX3CR1	322
CCR8	22
LOC105377644	105
SLC25A38	815
RPSA	19754
SNORA6	10
SNORA62	13
LOC107986075	2
MOBP	179
MYRIP	105
EIF1B-AS1	28
105377645	0
EIF1B	883
ENTPD3	311
ENTPD3-AS1	88
RPL14	16841
ZNF619	138
ZNF620	70
ZNF621	544
LOC105377043	3
CTNNB1	8351
ULK4	357
LOC105377046	2
LOC107986077	6
TRAK1	2610
CCK	35
VIPR1	1683
VIPR1-AS1	81
SEC22C	1122
SS18L2	349
NKTR	1408
LOC101928323	8
ZBTB47	943
HHATL	38
HHATL-AS1	8
CCDC13	316
CCDC13-AS1	23
LINC02158	12
HIGD1A	2455
ACKR2	142
CYP8B1	7
ZNF662	174
KRBOX1-AS1	8
KRBOX1	22
GASK1A	87
POMGNT2	550
LOC107986079	3
SNRK	1214
SNRK-AS1	593
ANO10	672
ABHD5	778
105377054	0
TCAIM	629
C3orf86	22
LINC01988	4
ZNF445	423
ZNF852	38
ZKSCAN7	74
ZKSCAN7-AS1	4
ZNF660-ZNF197	171
ZNF660	55
ZNF197-AS1	3
ZNF197	170
ZNF35	137
101928592	3
ZNF502	69
LOC105377056	1
ZNF501	27
KIAA1143	717
KIF15	67
MIR564	64
TMEM42	286
TGM4	2
ZDHHC3	4380
EXOSC7	626
CLEC3B	4706
CDCP1	1079
LOC101928636	13
TMEM158	36
LARS2	516
LIMD1	1736
LIMD1-AS1	591
SACM1L	1221
SLC6A20	128
LOC107986082	0
107986083	129
LZTFL1	881
CCR9	7
FYCO1	1729
CXCR6	305
XCR1	78
LOC105377067	25
CCR1	579
CCR3	12
CCR2	163
CCR5AS	58
CCR5	296
CCRL2	411
LINC02009	136
LTF	54346
LRRC2	107
TDGF1	23
ALS2CL	2880
TMIE	25
PRSS50	27
PRSS46P	7
PRSS45P	13
PRSS43P	27
PRSS44P	30
PRSS42P	1
MYL3	33
PTH1R	180
CCDC12	921
NBEAL2	4146
NRADDP	8
SETD2	1765
KIF9-AS1	48
KIF9	329
KLHL18	444
PTPN23	2057
SCAP	2238
ELP6	438
CSPG5	491
SMARCC1	1770
DHX30	2480
MIR1226	9
MAP4	6281
CDC25A	57
CAMP	17
ZNF589	286
NME6	616
FCF1P2	75
PLXNB1	5258
105377077	5
CCDC51	194
TMA7	1081
ATRIP	312
ATRIP-TREX1	311
TREX1	199
SHISA5	5895
PFKFB4	188
UCN2	10
COL7A1	1366
MIR711	20
UQCRC1	3029
SLC26A6	347
MIR6824	7
CELSR3	48
MIR4793	2
LINC02585	3
NCKIPSD	608
IP6K2	1879
PRKAR2A	1355
PRKAR2A-AS1	42
SLC25A20	585
ARIH2OS	112
ARIH2	1825
P4HTM	1757
WDR6	3281
DALRD3	1485
NDUFAF3	2058
IMPDH2	2407
QRICH1	1991
QARS1	3793
MIR6890	3
USP19	1638
LAMB2	6100
LAMB2P1	4
CCDC71	490
KLHDC8B	715
IHO1	9
C3orf62	198
MIR4271	20
USP4	1613
107986084	64
GPX1	9658
RHOA	17352
TCTA	1273
AMT	573
NICN1	529
DAG1	3368
BSN	40
APEH	2014
MST1	306
RNF123	1072
AMIGO3	144
GMPPB	1105
IP6K1	1532
CDHR4	1615
INKA1	42
UBA7	3335
MIR5193	266
TRAIP	55
CAMKV	0
MST1R	883
102724438	89
MON1A	321
RBM6	3469
RBM5	2242
RBM5-AS1	104
SEMA3F-AS1	425
107986035	13
SEMA3F	1741
GNAT1	0
SLC38A3	9
GNAI2	12503
SEMA3B-AS1	21
SEMA3B	3529
MIR6872	10
LSMEM2	86
IFRD2	1122
HYAL3	120
NAA80	233
HYAL1	982
HYAL2	4548
TUSC2	1119
RASSF1	910
RASSF1-AS1	44
ZMYND10	2110
NPRL2	438
CYB561D2	1313
TMEM115	1419
CACNA2D2	5820
LOC105377082	0
C3orf18	189
HEMK1	741
CISH	1070
MAPKAPK3	1464
LINC02019	23
DOCK3	44
MANF	929
RBM15B	1371
DCAF1	1040
RAD54L2	483
105377086	0
TEX264	1179
GRM2	7
RRP9	412
PARP3	954
GPR62	7
PCBP4	815
ABHD14B	1754
ABHD14A-ACY1	590
ABHD14A	423
ACY1	362
RPL29	16634
DUSP7	850
POC1A	108
ALAS1	2101
TLR9	48
TWF2	1509
LOC101929054	4
PPM1M	815
WDR82	2164
LOC107986086	14
GLYCTK	237
GLYCTK-AS1	2
MIR135A1	4
DNAH1	1143
BAP1	2064
PHF7	153
SEMA3G	1549
105377091	3
TNNC1	712
NISCH	3210
STAB1	5277
NT5DC2	1000
SMIM4	83
PBRM1	1328
GNL3	1666
SNORD19	9
SNORD19B	10
SNORD19C	6
SNORD69	8
GLT8D1	1335
SPCS1	1940
NEK4	591
ITIH1	3
ITIH3	119
ITIH4	616
ITIH4-AS1	48
STIMATE-MUSTN1	332
MUSTN1	194
STIMATE	974
SFMBT1	594
RFT1	525
PRKCD	2016
TKT	7537
LOC107986087	1
DCP1A	805
LOC105377094	5
CACNA1D	352
CHDH	301
IL17RB	167
ACTR8	659
SELENOK	1717
CACNA2D3	44
ESRG	1
CACNA2D3-AS1	2
LRTM1	2
WNT5A	500
ERC2	25
CCDC66	423
TASOR	1474
ARHGEF3	1776
SPATA12	8
IL17RD	58
LOC105377101	1
HESX1	28
APPL1	941
ASB14	91
LOC105377102	52
DNAH12	1162
PDE12	553
ARF4	4741
ARF4-AS1	7
DENND6A	441
SLMAP	1360
LOC105377103	2
FLNB	4860
FLNB-AS1	386
105377650	0
DNASE1L3	360
LOC107986091	3
ABHD6	680
RPP14	276
HTD2	203
PXK	517
PDHB	1226
LOC107986092	3
KCTD6	136
ACOX2	309
LOC107984079	30
FAM107A	3786
FAM3D-AS1	88
FAM3D	309
CFAP20DC	157
LOC105377110	6
FHIT	130
LOC105377115	5
PTPRG	1122
107986016	0
105377116	1
PTPRG-AS1	66
C3orf14	215
CADPS	31
107986043	0
SYNPR	0
SYNPR-AS1	11
SNTN	2198
LOC100130345	93
C3orf49	1
THOC7	1030
ATXN7	1090
SCAANT1	4
PSMD6-AS2	30
PSMD6	1373
PRICKLE2-AS1	179
LINC00994	1
PRICKLE2	783
PRICKLE2-AS3	13
PRICKLE2-DT	7
LOC105377123	11
ADAMTS9	677
ADAMTS9-AS1	76
ADAMTS9-AS2	35
LOC105377124	2
MAGI1	1005
LOC107986018	0
MAGI1-IT1	2
SLC25A26	825
LRIG1	3323
KBTBD8	25
LOC112267879	7
SUCLG2	1628
SUCLG2-AS1	23
TAFA1	6
TAFA4	0
EOGT	877
TMF1	1409
MIR3136	2
UBA3	1208
ARL6IP5	3142
LMOD3	15
FRMD4B	1811
MITF	474
SAMMSON	0
FOXP1	1878
FOXP1-AS1	1
LOC105377155	4
EIF4E3	973
GPR27	49
PROK2	58
LOC105377156	1
LINC00877	21
RYBP	1383
SHQ1	403
107986097	13
GXYLT2	116
PPP4R2	877
EBLN2	15
PDZRN3	387
PDZRN3-AS1	9
CNTN3	75
LOC105377166	7
LOC107986099	0
MIR4444-2	26
FAM86DP	267
LINC02018	16
FRG2C	0
LINC00960	82
ZNF717	140
ROBO2	229
ROBO1	658
LOC101927374	5
LOC105377177	2
GBE1	777
LOC101927439	0
LOC105377188	3
CADM2	3
VGLL3	454
LINC00506	4
CHMP2B	1101
POU1F1	2
LOC105377198	0
HTR1F	25
CGGBP1	1686
ZNF654	230
C3orf38	322
EPHA3	25
LOC101930420	361
PROS1	2294
ARL13B	507
STX19	139
DHFR2	250
NSUN3	464
LOC105373992	0
MTHFD2P1	1
EPHA6	4
ARL6	280
LOC101929298	27
CRYBG3	795
LOC105373994	0
RIOX2	734
LOC105373999	0
OR5K2	3
CLDND1	1858
GPR15	178
CPOX	362
ST3GAL6-AS1	15
ST3GAL6	328
DCBLD2	1375
LOC105374002	3
LOC105374003	6
LOC105374007	1
COL8A1	1665
HP09053	49
CMSS1	261
FILIP1L	2041
112268455	0
LOC105374010	2
TBC1D23	575
NIT2	815
TOMM70	1163
LNP1	90
TMEM45A	1473
TFG	2354
ABI3BP	1667
IMPG2	8
SENP7	436
FAM172BP	1
TRMT10C	434
PCNP	2203
ZBTB11	490
ZBTB11-AS1	155
RPL24	10665
105374013	46
PDCL3P4	42
CEP97	309
NXPE3	458
NFKBIZ	4446
LINC02085	8
ZPLD1	1
105374019	0
LOC105374020	0
LOC105374021	0
ALCAM	4402
CBLB	795
LOC105374024	4
LOC105374027	17
LOC107986110	0
LOC101929485	2
LOC105374029	6
LOC101929534	3
LINC00882	9
DUBR	224
CCDC54	3
LOC101929579	5
BBX	1352
LINC00636	8
CD47	4912
LOC105374031	0
LINC01215	27
IFT57	4632
HHLA2	377
MYH15	125
CIP2A	80
DZIP3	1093
LOC105374034	0
TRAT1	86
DPPA4	0
LOC151760	6
NECTIN3-AS1	5
NECTIN3	407
CD96	373
ZBED2	343
PLCXD2	30
PHLDB2	949
LOC105374040	0
ABHD10	463
TAGLN3	41
TMPRSS7	20
C3orf52	381
GCSAM	91
TBILA	23
SLC9C1	6
LOC105374042	3
CD200	517
LOC105374041	0
112268446	4
BTLA	41
ATG3	1300
SLC35A5	1043
112268447	202
100506621	191
CCDC80	2367
CD200R1L-AS1	24
CD200R1L	11
CD200R1	62
GTPBP8	220
NEPRO	738
LOC107986114	46
107986113	0
LINC02044	2
BOC	221
CFAP44	849
CFAP44-AS1	26
SPICE1	518
SIDT1	471
USF3	473
NAA50	1359
ATP6V1A	1774
GRAMD1C	434
ZDHHC23	325
CCDC191	645
LOC105374048	0
QTRT2	489
107986115	1
ZNF80	15
TIGIT	686
ZBTB20	424
MIR568	12
ZBTB20-AS1	2
ZBTB20-AS4	1
GAP43	4
LSAMP	288
LSAMP-AS1	3
LOC105374056	0
107986022	13
IGSF11	6
TEX55	0
UPK1B	34
B4GALT4	559
B4GALT4-AS1	48
ARHGAP31	2170
ARHGAP31-AS1	8
TMEM39A	989
POGLUT1	293
TIMMDC1	1556
CD80	106
LOC107986118	2
ADPRH	735
PLA1A	346
105374062	7
POPDC2	69
LOC105374063	3
COX17	602
CFAP91	489
NR1I2	14
GSK3B	1380
LOC107986119	19
GPR156	44
LRRC58	586
LOC100130701	134
FSTL1	3348
MIR198	190
NDUFB4	1008
HGD	141
RABL3	617
GTF2E1	253
STXBP5L	6
POLQ	86
FBXO40	1
HCLS1	2213
GOLGB1	2918
IQCB1	733
EAF2	132
SLC15A2	1088
ILDR1	399
LOC101927010	16
CD86	881
CASR	2
CSTA	298
MIX23	304
FAM162A	780
WDR5B	269
WDR5B-DT	7
KPNA1	1336
LOC105374071	131
PARP9	2257
DTX3L	1982
PARP15	242
PARP14	3008
HSPBAP1	296
SLC49A4	675
LINC02035	114
SEMA5B	72
PDIA5	1077
MIR7110	7
SEC22A	377
ADCY5	313
HACD2	1525
MYLK-AS1	194
MYLK	3813
MYLK-AS2	23
LOC105369194	95
CCDC14	874
ROPN1	8
KALRN	516
UMPS	583
ITGB5	2214
MUC13	585
HEG1	4754
SLC12A8	332
ZNF148	720
SNX4	913
OSBPL11	721
LINC02614	19
LOC102723696	22
FAM86JP	82
ALG1L	129
ROPN1B	22
SLC41A3	917
LOC105374085	45
SLC41A3-AS1	2
ALDH1L1	179
ALDH1L1-AS1	18
ALDH1L1-AS2	4
LOC107986124	13
KLF15	212
CFAP100	1154
ZXDC	1067
UROC1	22
CHST13	61
C3orf22	4
LOC105374090	3
TXNRD3	224
CHCHD6	436
PLXNA1	2849
LINC02016	72
LOC105374094	134
LINC02034	7
TPRA1	977
MIR6825	4
MCM2	483
LOC107986126	148
PODXL2	397
ABTB1	1635
MGLL	6775
LOC107986127	11
LOC107986129	10
KBTBD12	65
LOC102723759	5
SEC61A1	7274
RUVBL1	2090
EEFSEC	498
GATA2	957
GATA2-AS1	299
LOC90246	139
RPN1	7905
RAB7A	7227
LOC653712	20
ACAD9	840
CFAP92	500
EFCC1	394
GP9	17
ISY1-RAB43	1013
RAB43	784
ISY1	597
CNBP	7464
LOC105374101	2
LOC105374102	6
COPG1	4764
HMCES	1031
H1-10	2749
H1-10-AS1	225
RPL32P3	216
SNORA7B	14
EFCAB12	389
MBD4	1181
IFT122	1043
H1-8	3
PLXND1	6739
TMCC1	1008
TMCC1-DT	28
TRH	7
ALG1L2	47
LINC02014	35
FAM86HP	105
LINC02021	30
105374103	34
LOC107986131	8
COL6A4P2	22
COL6A5	236
COL6A6	504
PIK3R4	715
LOC107986023	4
LOC105374107	3
ATP2C1	3405
ASTE1	282
NEK11	749
NUDT16-DT	10
NUDT16L2P	177
NUDT16	1369
LOC107986025	1
MRPL3	1532
LOC105374114	139
CPNE4	30
ACP3	387
DNAJC13	1342
NPHP3-ACAD11	511
ACAD11	313
ACKR4	226
UBA5	790
NPHP3	394
NPHP3-AS1	10
TMEM108	379
TMEM108-AS1	1
LOC101927432	6
BFSP2	4
BFSP2-AS1	4
CDV3	4350
TOPBP1	872
TF	623
SRPRB	1223
RAB6B	280
C3orf36	46
SLCO2A1	4008
LOC105374117	0
RYK	1268
LINC02004	2
LOC105374118	15
AMOTL2	2507
ANAPC13	1217
CEP63	738
EPHB1	99
KY	15
LOC102724019	1
LOC105374122	14
PPP2R3A	374
MSL2	603
PCCB	853
STAG1	989
SLC35G2	227
NCK1-DT	95
NCK1	773
IL20RB-AS1	278
IL20RB	257
SOX14	0
LINC01210	0
CLDN18	11486
LOC105374127	5
LOC105374128	32
DZIP1L	725
A4GNT	2
DBR1	337
ARMC8	722
NME9	453
MRAS	857
105374129	1
ESYT3	847
CEP70	791
FAIM	423
PIK3CB	937
LINC01391	0
FOXL2	39
FOXL2NB	16
MRPS22	563
COPB2	4252
LOC100507291	72
RBP2	60
RBP1	461
NMNAT3	141
CLSTN2	182
LOC102724068	1
SLC25A36	1202
SPSB4	37
PXYLP1	282
ZBTB38	1563
RASA2	389
LINC02618	8
RNF7	1122
GRK7	4
ATP1B3	2265
TFDP2	912
GK5	458
XRN1	852
ATR	651
PLS1	946
TRPC1	89
PCOLCE2	159
PAQR9	4
PAQR9-AS1	5
LOC100289361	9
U2SURP	1582
CHST2	646
LOC105374137	6
SLC9A9	382
LOC102724120	0
DIPK2A	684
LOC105374140	0
LNCSRLR	1
PLOD2	873
LOC105374145	18
PLSCR4	1145
PLSCR2	15
PLSCR1	1875
ZIC4	6
ZIC1	26
LOC440982	1
AGTR1	70
CPB1	11
CPA3	888
GYG1	972
HLTF	554
HLTF-AS1	17
HPS3	1574
CP	6188
LOC101927942	0
LOC107986140	0
TM4SF18	383
TM4SF1	11813
TM4SF1-AS1	17
LOC105374151	8
TM4SF4	38
WWTR1	4126
WWTR1-AS1	6
COMMD2	907
ANKUB1	229
RNF13	1832
105374152	2
PFN2	2033
LOC646903	77
TMEM183BP	216
LOC105374153	0
LINC01213	0
LINC01214	0
LOC107986141	3
LOC107986142	0
TSC22D2	1204
SERP1	7174
EIF2A	2095
SELENOT	2482
ERICH6	41
ERICH6-AS1	84
SIAH2	788
LOC105374155	1
MED12L	45
GPR171	119
P2RY14	108
GPR87	158
P2RY13	191
P2RY12	46
IGSF10	503
LINC02066	15
AADACL2	7
AADACL2-AS1	10
AADACP1	28
105374160	10
AADAC	77
SUCNR1	58
MBNL1	4492
MBNL1-AS1	456
105374162	13
TMEM14EP	0
P2RY1	208
RAP2B	1401
LOC105374164	0
LOC105374166	4
LINC02006	47
LINC02877	1
ARHGEF26-AS1	151
ARHGEF26	1246
LOC105374167	7
DHX36	960
GPR149	0
MME	924
STRIT1	2
PLCH1	845
PLCH1-AS2	1
C3orf33	84
SLC33A1	885
LOC105374174	8
GMPS	1176
KCNAB1	1087
SSR3	2401
TIPARP-AS1	163
TIPARP	3967
107986148	17
LINC00886	142
PA2G4P4	28
LEKR1	79
LINC00880	3
LINC02029	2
LINC00881	4
CCNL1	4205
LOC101928236	137
LOC105374179	33
VEPH1	1395
PTX3	111
SLC66A1L	23
SHOX2	35
RSRC1	377
LOC100996447	33
MLF1	865
GFM1	941
LXN	982
RARRES1	3188
112268457	64
LOC100287290	153
MFSD1	2378
LOC105374181	12
IQCJ-SCHIP1	325
SCHIP1	326
IQCJ-SCHIP1-AS1	3
LOC101928351	8
IL12A-AS1	15
IL12A	62
C3orf80	22
TRIM59-IFT80	463
IFT80	448
SMC4	1231
TRIM59	53
KPNA4	1728
ARL14	11
PPM1L	279
B3GALNT1	470
LOC105374186	3
NMD3	750
LOC105374187	11
LOC112268450	4
SPTSSB	104
LINC02067	868
LOC107986049	7
LOC105374191	0
SLITRK3	6
LINC01322	0
BCHE	103
LOC105374196	9
ZBBX	601
SERPINI2	33
LOC105374197	4
WDR49	403
PDCD10	1107
SERPINI1	171
LRRC77P	0
107986152	27
GOLIM4	1321
EGFEM1P	11
LINC02082	12
MECOM	2545
LOC105374206	1
MECOM-AS1	11
TERC	0
ACTRT3	47
MYNN	485
LRRC34	343
LRRIQ4	17
LRRC31	29
LOC100128164	1
SEC62	3119
GPR160	460
PHC3	789
LOC105374209	2
PRKCI	1392
SKIL	970
CLDN11	184
SLC7A14	3
SLC7A14-AS1	1
RPL22L1	542
EIF5A2	99
TNIK	555
LOC105374216	6
LOC102724479	15
PLD1	406
TMEM212	387
LOC105374217	2
FNDC3B	1923
107986153	22
TNFSF10	5301
NCEH1	1051
ECT2	435
NLGN1	28
NAALADL2	261
NAALADL2-AS2	0
LINC01208	1
TBL1XR1	1710
LINC00501	1
LINC00578	142
101928711	80
LINC02015	13
LOC107986154	0
LOC105374234	0
LOC105374235	4
LINC01014	25
KCNMB2-AS1	0
KCNMB2	67
ZMAT3	634
PIK3CA	697
KCNMB3	86
ZNF639	570
MFN1	904
GNB4	973
ACTL6A	769
MRPL47	616
NDUFB5	1529
USP13	740
PEX5L	14
LOC101928856	10
TTC14	652
CCDC39	432
LOC101928882	16
LOC105374240	7
FXR1	2170
DNAJC19	646
SOX2-OT	32
SOX2	862
LINC01206	12
LINC01994	0
LINC01995	0
LINC02031	51
ATP11B	1306
DCUN1D1	583
LOC105374246	5
MCCC1	1400
LOC105374247	6
LAMP3	17507
MCF2L2	150
B3GNT5	1065
LOC107986160	79
107986161	12
LINC00888	114
KLHL6	1172
LOC105374248	2
LOC107986162	44
KLHL24	1066
YEATS2	1175
YEATS2-AS1	50
MAP6D1	50
PARL	801
ABCC5	1435
HTR3C	45
EIF2B5-DT	20
EIF2B5	1312
DVL3	2965
AP2M1	7128
ABCF3	1377
VWA5B2	54
ALG3	931
EEF1AKMT4	95
EEF1AKMT4-ECE2	66
CAMK2N2	17
PSMD2	3871
EIF4G1	9742
FAM131A	835
CLCN2	199
POLR2H	1251
THPO	5
CHRD	268
LINC01839	0
EPHB3	339
MAGEF1	1085
LOC107986163	29
LOC105374253	0
VPS8	998
C3orf70	78
EHHADH-AS1	16
EHHADH	285
MAP3K13	1512
LOC101929018	19
TMEM41A	841
LOC105374254	14
LIPH	1140
107986055	2
SENP2	1133
IGF2BP2	495
IGF2BP2-AS1	0
TRA2B	2577
NMRAL2P	82
ETV5	1387
LOC105374257	9
DGKG	155
CRYGS	28
TBCCD1	275
DNAJB11	1678
AHSG	0
HRG	1
KNG1	6
EIF4A2	9744
SNORD2	10
SNORA63B	15
MIR1248	6
SNORA81	10
SNORA63	25
SNORA4	15
RFC4	294
LINC02043	2
ADIPOQ	0
ADIPOQ-AS1	0
ST6GAL1	4433
RPL39L	84
RTP1	3
MASP1	309
LOC105374260	1
LOC101929130	13
RTP4	191
LINC02041	17
