GeneID,Intensity.LUAD_phos_06N
YBX1,371374876
CSNK2B,0
TPM4,0
TUBA1B;TUBA4A,123015225
TUBA1B;TUBA1A;TUBA3E;TUBA1C,0
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,131358225
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,120321375
HBB,591732576
NOMO3;NOMO2,0
HBG1,121004425
HBG1;HBG2,130077225
HBA1,893328427
CXADR,250430050
FAM193A,121420025
SH3BP2,0
NOP14,0
RBM6,129611125
EIF4G2,128371525
RPP30,0
GTF2I,369021536
SRPK2,252496350
PHC1,0
CCT2,0
BTN3A2,0
IRX5,0
IRX1,0
IRX3,121474625
ST5,120349405
PRKDC,121286725
ADAM17,136095225
ELF3,0
MAP1A,1363241329
PHEX,0
NUCB2,0
BASP1,121300325
GPSM2,0
SSBP2,243560950
TMF1,0
MRPS36,0
ADAMTSL3,145406225
RPL24,0
CBX1,124636225
RPL19,0
SRSF3,405595876
MXRA7,124624025
H3F3A,0
FOXK1,911287177
PRR5,0
ZBED6,123701025
CCZ1;CCZ1B,0
DAB2,250730650
FBLN2,122520325
DGCR2,0
HSPG2,121695325
LRP2,246884850
ARHGAP4,0
EFNB1,0
FGD1,0
RBM10,755670852
ATP2C1,0
ATP8B2,0
TFAM,0
HDLBP,125839025
CDK16,121460425
CDK16;CDK17,0
CDK17,121002225
CDC42EP1,517971601
CLTC,0
HSF1,379369476
FKBP3,0
PLCB2,0
REEP5,0
HNRNPU,740390676
PLIN5,123140825
SET,244147450
SCN7A,1031502652
FOXK2,379073376
RUNX1,122414525
RELB,0
AMPD2,125441825
ANK2,417850576
CAP1,0
FLI1,0
IFITM2,0
TFAP4,127510025
OTUD4,380901176
PFKP,123885225
XPC,337050450
CDR2,0
PLCB3,259392450
TAGLN,121566025
AKAP17A,128158225
MEF2A,124589525
GUCY1A3,0
PRKCE,0
KIF23,0
APBA1,122369325
SP4,0
SP3,138886225
DSC2,0
RPL18A,0
MAP2K1,0
FKBP4,0
NUCB1,159852225
SLC25A11,122978525
DST,131492225
CREM,0
MLLT1,120627875
MECOM,123418125
KMT2A,628480627
CENPC,0
LMNB2,401329876
PTS,0
ERCC6,0
CEBPZ,133589225
EIF4G1,251927250
ATP7A,121761825
NOTCH2,0
TLE1,0
TLE3,375331876
TLE4,122104825
PRKCQ,243789960
DNM1,121901025
PTPN12,249987250
PTK2,131573225
PTK2;PTK2B,0
LIPE,0
SRSF11,289541950
PRKCD,430921476
CALD1,525893076
CTDSPL2,132102225
PTPN11,0
PPP2R3A,122509725
GFPT1,245757225
EXOSC9,120987325
MEF2C,0
TYRO3,0
RUNX1T1,242966650
RING1,366607376
PRDX1,0
CDK18,243123350
C1QBP,0
CKAP4,0
PDE4B;PDE4D,0
ZFP36L1,122128625
SPAG1,0
KHDRBS1,150145225
MCL1,0
KLC1,367277876
SOS1,0
LRP1,332994450
ARHGAP1,265884150
SRSF4,591721701
SRSF4;SRSF5;SRSF6,0
PCDH1,250203950
DHX9,0
SLC20A2,0
GOLGA3,0
GOLGA2,0
DMTN,720403727
PDE4D,0
CD47,0
PPID,0
SSRP1,544836676
RBL2,376112776
CAMSAP2,250660950
SPIRE1,0
NSUN2,271868050
DMWD,122175925
RBBP4;RBBP7,0
NCBP1,359600840
EP300,251451220
FCHO2,581978901
SMAGP,0
APOBR,370947876
CGNL1,391983876
NEXN,523555676
CPSF1,0
DBP,0
KIAA0195,268645450
NUP160,125971825
SCAP,122881525
ARHGEF5,372872876
FOXO1,121126725
GTF3C1,380772176
KCNMA1,0
TWF1,0
SMARCB1,0
BPTF,244810350
STX4,134412225
MAP4K2,0
NFIA,672940901
MERTK,0
SFSWAP,267130450
CHD3,254882950
SF3A3,0
DPYD,0
TMEM115,0
ILF3,615202727
LRMP,0
PTPRJ,0
PTPN13,242075060
EPS8,363599066
TRAF2,249663150
FOXF1,130824225
FOXC1,0
ANK3,369042176
DLG1,122423625
TAF10,0
NFATC3,120886015
ABR,0
BNIP2,319447550
BNIP3,0
NFX1,0
CSTF3,121155725
TIAM1,0
ARHGAP5,486027321
PRDM2,242605970
STRN3,0
CDC16,0
STK4,123676325
FLII,122150825
COASY,129569325
ACACA,243679350
GPS1,125985825
SPP2,123938625
ZBTB17,0
USP4,0
CHAF1A,0
CHAF1B,252066450
REST,121855325
RLF,121829925
PRKAA1,0
PPFIA1,382255806
EIF2B5,167615225
TARDBP,0
PAK1,256846750
FADD,0
PAK2,179196225
CBX3,382545076
STK3,123835725
CBLB,0
PSMD2,283658150
MMRN1,0
DDX10,0
TBX2,1145883929
DNAJC3,120072005
SELENBP1,120245245
MAP3K1,0
PRKG2,0
SLA,123221425
SRSF9,566936701
SRSF5,130494225
SRSF6,428452686
TRIM28,646923827
G3BP1,311467225
CLN3,249945650
NMI,0
SLAMF1,0
KCNAB2,0
KCNAB2;KCNAB1,0
SKP2,0
ATM,808003652
GRB10,0
IFIT5,0
MTA1,123911125
SLC14A1,334959450
SP140,0
PDE3B,0
PDCL,0
PLD1,123890925
DYNC1I2,121419825
MSLN,0
IKZF1,0
SNTA1,121438325
SNTB2,1204047203
XRCC4,0
PPIG,121397025
TCOF1,704733037
SLC39A6,0
SF3B2,545670801
GOLGA4,131808225
PDAP1,482098676
ADAM9,0
FKBP5,0
MYO9B,1264892084
ROCK1,0
NFATC2,0
TNK1,121741825
GAB1,611304407
BIRC2,0
PICALM,0
MTM1,0
SQSTM1,256489750
NAB1,0
ATR,0
EIF4EBP1,0
EIF4EBP2,0
RIPK1,122562425
HDAC1,402549676
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,0
CAMK2D,291169450
CAMK2D;CAMK2A,0
DCTN2,0
PKD2,248022650
SNW1,250351650
IQGAP2,143859225
STIM1,500758301
SNX1,125971325
KRR1,125941825
PWP1,128551925
MTMR1,0
MTMR3,257816550
CUL4A,0
CUL4B,0
TP53BP2,0
DYRK1A,0
DYRK1A;DYRK1B,163404225
RAB31,122269125
RIN1,120788865
LAMB3,0
THOC5,404547276
SHROOM2,488005061
ITGA9,0
GNL2,0
EXOSC2,0
BMPR2,0
SNTB1,1029794352
BYSL,122216525
RAPGEF1,242529150
PDE7A,0
CUX1,0
RUNX2,0
PRKG1,126267825
CDK13,0
IL16,242046910
CKAP5,0
CAMK1,0
HNRNPD,424387676
DAG1,122391725
PDE1C,0
DSG2,125483925
VGLL4,121832025
BOP1,275162450
SEPTIN6,0
MORC3,124034025
SAFB2,125823125
SAFB2;SAFB,464731576
EIF3A,0
FAM53B,0
ARHGEF7,377542776
ARHGEF7;ARHGEF6,127068425
EFR3A,138852225
UBAP2L,129159025
SPIDR,0
SCRIB;LRRC1,0
GIT2,490369301
SCARF1,133513225
TTLL12,0
POLA2,0
DOCK1,125405625
TFDP1,0
WRN,120495055
DPYSL3,399087706
BTG3,0
ZMYM3,0
DYNC1H1,338674050
TCEB3,0
MAP7,0
CTTN,534704450
TRIM25,142962225
PTK2B,124766725
FLNC,574736701
FKBP8,0
PDE3A,122186925
GALNT3,142018225
GRB7,0
BECN1,0
RBM39,364898450
SPARCL1,415490476
FAT1,0
HIC1,367843176
PRPSAP1,0
DHX8,0
HSP90AA2P,120970125
ITPR2,0
ITPR3,294193250
NBR1,0
ITPR1,320821050
RASA3,132829225
IRF3,0
KIAA0100,0
TRIP12,126933725
PUM1,123400325
MDC1,621922527
CLINT1,121626725
KANK1,144322225
SMC1A,0
RRP1B,0
NCOA6,121855225
GSE1,368251476
DIP2A;DIP2B,0
BMS1,121298525
LPIN1,0
USP10,130177225
RFTN1,304054450
PPP2R5D,122815525
LBR,134182225
PTPRCAP,168036225
MVP,251363050
LTBP1,246950450
LTBP2,133339225
GOLGB1,247987310
NAA30,122266625
FXYD3,242312780
MEF2D,245056050
CHD4,1015047993
LASP1,148124225
ARID5B,240710780
NFATC4,246153750
NFIX,929651877
ZNF638,0
NOLC1,121203425
NUMA1,832153127
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,609603787
UBXN2B,121875325
ATXN7L3,0
VEPH1,247629350
HERPUD1,0
FAM175B,0
SART3,0
SUZ12,0
EXOSC7,122095625
TNIP1,0
EFTUD2,127036525
R3HDM1,120964725
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,125327225
RAB3GAP1,0
SETDB1,0
RRS1,0
ARHGEF6,406415976
POLD3,124582625
ACAP2,369280476
BRD3,132726225
WDR43,0
EEA1,242509920
PDIA6,132780225
AGER,303900450
PLCL1,126755225
PEA15,152882225
PGM5,437177225
PRKD1,485875121
PCM1,495313301
TCEAL1,0
PPP2R5A,0
PTGES3,0
PVRL1,0
NONO,0
PTPRK,0
PWP2,0
RABEP1,499349301
RNPS1,0
RBBP5,0
RCN1,0
RALBP1,121586225
ZMYND11,0
LLGL1,0
LRRC41,0
TTF1,0
PCBP1,127384425
PCBP2,123522325
TOMM20,0
ANGPT1,243543250
MTFR1,0
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,0
SAFB,130464225
RBMS2,0
PPP1R7,488057301
SF3A1,296927450
SHB,0
SKIV2L,222987225
SURF2,244130950
TAF11,122596525
TAF7,0
TERF2,0
MAPRE2,0
TEAD2,0
TGFBI,121034125
TGIF1,0
NCOA2,126600325
SLC9A3R2,120857385
TARBP2,0
SF1,338752450
TRIP10,156387225
TRIP11,123985825
MED1,125589225
ZNHIT3,0
HMGN3,0
HMGN3;HMGN2,0
JMJD1C,121240225
PTPN14,249608950
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,122312325
LTB4R,122393125
ELF2,0
NAB2,491621201
GPR68,0
TAB1,123204425
HERC1,121783625
SLC1A5,0
CD226,123892725
MLF2,0
ZKSCAN8,121896025
NCOA1,368082176
SMAD2,0
TBCC,0
STK11,121025325
VAMP3,0
SLC14A2,0
FAM189A2,125990425
VPS72,0
EZH2,0
ZFHX3,241810630
ZYX,908185252
SEPTIN7,243253050
ADRM1,0
CCDC6,1122602813
E2F4,0
SLC15A2,252607950
LAMA4,0
PKN1,0
PKN2,140105225
TAF12,141604225
MAPK14,0
CDC37,0
DPYSL2,121535425
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,121437525
CALCRL,245091850
CTF1,0
OCLN,1144351303
SRSF7,376295450
CPSF6,122952725
SMN1,262359350
DBN1,507956676
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,121351125
MAPK6,0
IFI16,375877450
MAN2A1,0
RTN1,538850801
PPP1R3A,0
PCK2,130929225
PTPN21,492364211
PTPRO,0
UPP1,0
UGP2,122666525
PFKFB3,121778725
TPD52L1,0
IMMT,243289450
ARHGAP44,0
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,0
CSPP1,0
FAM110C,120857245
INF2,128083225
HLA-C,257375850
PDS5A,122294325
KIAA0753,0
RFX7,0
QSER1,0
CLEC16A,0
KIF26B,0
KIAA1109,370955886
ZNF423,0
ARHGAP31,380750676
FAM83E,254476850
AAK1,263983250
KIZ,0
KIAA1033,0
SPHKAP,0
SHROOM1,0
SLC5A9,0
ERCC6L,0
RALGAPA2,809021052
TYSND1,0
TMEM44,0
SMTNL2,123220525
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,0
UVSSA,0
LRRFIP1,484822821
EML3,254685550
TWISTNB,121774725
C1orf106,0
MAP7D1,662558327
CHD9,0
LSM12,127328225
TBC1D25,121534125
RGL3,121005625
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,120573665
TMEM176B,0
TBRG1,0
RABL6,781668752
LGALSL,0
PLEKHN1,0
SLFNL1,0
GLYR1,0
CRY2,125664225
C2CD3,121257725
RIC1,244601950
VPS26B,245684450
LARP7,407021676
NADK2,0
TBC1D10B,378410976
TPRN,121814825
ANO6,249138650
PLCH1,0
FILIP1L,537746401
AASDH,0
ARID4B,246775250
GRIPAP1,121318925
TMEM119,124312025
AMOT,0
SYTL3,120568265
FNDC1,0
PAN2,0
EPC2,0
ARHGAP29,749636072
PDCD4,440323676
FNDC3B,0
CRTC2,0
AGPAT9,121076525
C17orf85,122581525
PHLDA2,0
PDLIM3,122220425
PLEKHO1,0
USP39,122710525
KLHL22,122090725
SETMAR,0
CCDC92,122296825
SOWAHC,0
LBH,126932525
ARHGAP15,0
KRTCAP3,121764525
COBLL1,740547022
HS1BP3,256650150
CYBRD1,894199901
INO80D,0
ZNF385B,0
EAPP,0
PAN3,0
SDK2,126845925
PLEKHG4,0
BRDT,0
HSP90AA5P,120970125
DCAF6,372069676
TMEM41B,0
ODF2,0
SLC45A4,0
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,130394225
KIAA2026,0
FAM76B,0
SH3D19,0
NHSL2,366930076
EMC4,0
METTL10,120653865
PPM1J,0
MIA3,0
WDR44,643996827
DOCK11,123498225
FGD3,129091425
PRRC2B,242292150
AMER1,121135525
TJAP1,260949650
RRP12,130112225
TOR1AIP1,670007627
IQSEC2,241743180
HABP4,122297925
MIIP,120803935
SPECC1,120547845
SAMD4B,123723925
BRMS1L,0
DNTTIP2,120929425
DCAF10,0
RABGAP1L,152328225
ERICH3,366655176
LRRK2,768449652
TMEM201,124381025
HIATL1,0
NUP188,125525825
HP1BP3,694103127
CEP170,251726150
CEP170;CEP170P1,0
PLEKHS1,0
SNAPC4,0
COL5A1-AS1,0
NOL9,0
NHSL1,0
SZT2,0
ZNF362,0
CC2D1B,0
FNBP1L,267328950
C6orf132,0
HIVEP3,0
MPP7,0
TMEM63B,443855576
LRIF1,0
RBM20,0
UBR4,411648576
STXBP5,127820825
KIAA1217,367381186
ARHGAP21,371848176
BEND3,0
CAMSAP1,0
KANK4,379125676
SYT6,0
ZNF618,120204075
ACBD5,0
RBM26,259752550
DCAF8,165626225
CEP162,124485225
FRY,505090471
ZBTB37,0
RC3H1,0
MAGI3,0
MLK4,0
SH3PXD2A,0
RSPH4A,383730276
DDI2,0
THEMIS2,0
SOGA3,242032780
IFFO2,0
AHDC1,125491225
ARFGEF3,0
VPS13D,370058376
LIN9,0
CROCC,618612727
TMEM164,0
MEX3C,0
RASIP1,539302901
PIK3R6,0
RIF1,242961700
STRIP1,435601676
OBSCN,0
CEP350,122150425
CDC42BPA,244877840
RPRD2,780539052
KLHDC7A,0
PRPF38B,378243576
TTC39B,0
RNF20,143449225
CACHD1,120642215
ZNF318,249577950
FAM171A1,375755176
OTUD1,0
ARHGEF16,120869975
ZNF691,0
MYSM1,0
TAF3,121569525
SNX30,124052425
FAM208B,120916645
DAB2IP,373050576
PEAR1,0
MEDAG,0
ZCCHC6,0
DENND4C,637272427
NAA35,0
LRRC16A,1241570164
ZMYM4,125611025
ZDHHC20,0
TTC23,0
FAM219B,0
RNF123,0
FBXW9,0
ANO1,0
CD276,124874525
RNF213,128204025
AP1AR,0
KANK2,1097488127
FAM21A,376195076
FAM21A;FAM21C,771813052
FAM21A;FAM21C;FAM21D,0
STEAP3,0
FAM91A1,0
ICE2,0
LARP1B,0
CEP135,247841950
TBC1D9B,257819550
MAP1S,925306627
ARL6IP4,142696225
ATG16L1,0
RAP1GAP2,0
OLFML2A,0
HGSNAT,0
TNS3,945867877
ZFYVE26,121760725
MSL1,121189125
CRYBG3,124438825
INTS3,0
ARHGAP17,251298250
KIAA1429,503301301
SPECC1L,699868127
C1orf95,0
PDPK2P;PDPK1,141183225
GLTSCR1L,0
UHRF1BP1,0
ATL3,131046225
MCTP2,0
IQSEC1,255108050
RLTPR,0
CIAPIN1,0
OTUD7B,124298825
RALGAPA1,133531225
ABLIM2,130664225
SIGIRR,124247625
LAMTOR1,244112250
NCAPH2,0
GRAMD4,252425550
KIAA0930,244511350
SMEK1,125697325
CCSAP,121062525
RAB12,249075350
PLEKHA7,635844227
DENND5A,0
SDE2,128749325
SLC8B1,121606725
RCSD1,659006827
NIPBL,391471776
PRR5L,0
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,0
HMBOX1,123947625
RHBDD2,0
PWWP2B,0
REEP3,253888650
RETSAT,0
KIAA1211L,243849130
RWDD4,0
PRPF40B,405149376
ANKRD54,0
SLC30A6,128729525
TAPT1,0
KANK3,743534901
PPP1R18,129769625
ZCCHC8,123679325
MAST2,0
DHX57,122671125
LLGL2,120689545
CC2D1A,0
MSANTD2,0
EDC4,365693076
SCYL2,0
CASC4,243326040
CNNM4,121758925
NFRKB,0
KLC3,0
ALKBH5,128776025
PDXDC1,121295125
INTS5,0
TMEM154,0
VWA1,0
PGM2L1,133857225
FBXL19,0
CTR9,276611850
AAGAB,0
PPIP5K1,0
ULK3,0
TTC33,122576225
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,130594225
ELMSAN1,504013301
BRAT1,120908235
WDR59,120963425
ZC3H14,267199050
CNST,0
LARP1,509834131
ATAD2,0
TMED8,0
BLOC1S3,0
ZBED9,0
RICTOR,366816336
WDR74,0
AGTRAP,0
SAMD1,121063225
SMARCD3,0
NHS,0
SLC4A10;SLC4A7,0
ANKRD12,0
AFTPH,0
FIP1L1,395314076
CRTC3,243212350
CYP20A1,0
C16orf54,0
FAM198B,0
PARM1,0
OLFML1,0
LAYN,0
PLXDC2,252307225
TMEM108,0
CD300LG,0
CRELD2,120441405
APOOL,121521825
BAIAP2L2,0
TMC5,0
FAT4,121439025
ATF7IP,377101676
RANBP10,0
PACS1,0
BCOR,0
RAB11FIP1,373925986
RAB11FIP1;RAB11FIP2,121916025
CHRDL2,0
NAPRT,0
GIGYF2,528456801
SLC36A4,0
SCARA5,0
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,124247925
FGD5,246352050
CCDC141,0
SLCO4C1,0
C15orf39,0
QSOX2,0
SRCAP,122460725
FAM83H,982084003
FAM65A,143863225
NBEAL1,245764150
WDFY4,0
MFSD6,134848225
ARHGEF18,0
ANKRD13D,253510450
KIAA1211,0
BEND4,0
CEP128,0
PIK3AP1,0
ARHGAP27,251871250
C15orf52,120866655
DENND5B,0
PNPLA7,120968625
FGD6,243417550
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,125045825
PLEKHM3,121122625
STXBP4,0
C1orf186,121040125
MBOAT2,124886025
VPS13C,127462625
USP34,0
RAPH1,124266025
USP54,0
UNC13D,150442225
PREX2,0
CYS1,377537136
MED13L,122317225
LARP4,0
ZNF767P,129780025
CBLL1,0
MTSS1L,126519625
NOL8,0
SSH2,0
ASXL2,0
CCDC80,0
CEP68,123718925
HECW1,0
SUPT6H,132082225
SND1,121824225
MARK2,0
DDX46,0
MON1B,276298450
DHX30,0
EIF3M,0
MEPCE,372391076
ARMCX2,0
FAM73B,122486725
RSRC2,528257301
BEND5,0
CYFIP1,122515925
DOK3,257087950
LPCAT2,0
TAOK1,121300925
SH3BP5L,247500050
EEPD1,243158770
RASGRP2,0
STRADA,0
MICAL3,123546025
ERMP1,0
TRMT1L,0
ZC3HAV1,144011225
PID1,122682425
GVINP1,0
FAM122B,243937940
SETX,123729625
KANSL1,123604825
ATG9A,251212850
PRICKLE2,121988625
POGZ,130617225
ZFYVE16,122282425
MON2,120879245
UBE3B,0
DENND4A,122564825
TMC7,0
TMC4,0
MYH14,425118450
NUFIP2,129346325
SZRD1,122683225
MAVS,373128976
CLASP1,241171200
DHX29,0
HAUS6,243405320
LIMS2,0
KIF21A,0
HDGFRP2,1004448752
BRAP,0
EMSY,0
AKNA,0
ARHGAP22,0
RAI1,120682545
WAPAL,271333950
IRF2BP2,661741507
IRF2BP2;IRF2BPL,0
SDK1,129765425
HSD17B13,0
APBB1IP,131702225
SPRED2,0
SPRED1,0
BTLA,0
SRGAP1,0
RBBP6,245164750
ARHGAP30,134328225
SH3RF1,0
GRASP,0
FGD2,0
RAB44,123991025
CNTRL,0
FILIP1,246436950
PIGW,0
ABI3BP,0
VPS13B,0
C11orf96,387809776
ZSCAN2,0
TMEM179B,0
GALNT7,0
PHLDB2,120559315
TMEM55B,0
DAAM2,149675225
KIAA1328,0
PATL1,130891225
TBC1D1,123516325
SYVN1,0
TRPT1,0
TTC7B,127691425
RBM23,125036825
PABPN1,122744125
METTL3,0
LDB1,0
PBRM1,0
YRDC,0
MTDH,800564826
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,121815625
KTN1,0
RIMS1,368233276
BCL9L,491708601
PHLDB1,502375941
N4BP2,0
CADPS2,248073850
FERMT3,121448225
FAM83A,0
ZBTB46,0
CASZ1,0
FAM124A,0
LUZP1,121905325
MYPOP,0
KIF27,0
LRRTM4,0
EXOC3L1,121670325
TAX1BP1,0
PACS2,121996125
LCA5,0
GLCCI1,243703820
FAM134C,1152871478
HOOK3,123050625
ARHGEF25,245391750
MON1A,123472925
PARG,0
PPFIBP1,533309601
SLC26A11,120725165
ZC3HC1,432515776
OSTM1,0
FCHSD1,0
GPBP1,121269525
PROSER2,243108450
CDR2L,120465345
RALGAPB,243410050
RALGPS2,0
LSR,503497501
ERICH1,0
CIR1,0
HEATR5A,0
ANKLE2,0
MEX3D,121162425
MEX3D;MEX3B,0
DDX42,0
TICAM2,123166925
NME9,122740725
XYLT1,0
STX12,122900725
PALB2,0
GATAD2A,465005676
GPSM1,121676425
C2CD5,376080076
RASAL3,485325586
SGK223,493355441
HIPK1;HIPK2,0
TMC8,0
IRF2BP1,515137701
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,120490715
RNF135,0
AEBP1,0
TMEM139,0
HID1,120687935
UNC5CL,0
LYSMD2,120697725
DENND1C,0
NUDCD3,0
PLEKHH2,248146350
AHNAK2,0
FOXP4,125475825
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,140168225
MISP,372153076
KSR1,121838425
SPNS2,0
CEP97,0
CARKD,0
FAM219A,124330125
ARHGEF19,0
WDR75,0
SLC44A2,0
TEX2,363252266
FAM114A1,0
PLEKHM2,0
DENND6A,0
MGA,120386755
GCC2,0
SFTPA1;SFTPA2,249774190
PHF6,0
CUL9,120939725
LRRC8A,247337850
LMTK2,121279625
LAX1,0
UBR1,124228925
ARHGAP12,161443225
CHERP,571022901
ZSCAN29,0
CDAN1,0
ANKHD1,120470975
SUGP1,0
SUGP2,122216625
WWC1,0
ZFPM1,0
CCAR1,121915625
HOMEZ,0
FAM178A,0
SKA3,0
SIRT2,0
PHC2,0
GALNT12,0
BAP18,0
NRM,0
C9orf40,0
GPALPP1,125697125
PALM2,242575720
FAM126B,0
RBM12B,507345801
SLC35F2,0
RPAP2,120672735
ZC3H3,0
PNPLA6,366550176
SMC5,0
CMIP,0
PPAPDC2,0
MICALL2,121778325
AMOTL1,249697750
RAVER1,399212876
FTSJ3,250936250
SLX4,120953025
TMEM192,122678825
DIS3L2,0
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,0
SYTL1,120355755
REM2,0
TRIM22,0
ZDHHC23,0
GRAMD1C,0
HACE1,123104425
PHACTR4,126852025
RCOR2,0
RASEF,0
KIAA0319L,0
RTKN2,0
KMT2E,242548500
DCP1B,248281950
SCYL3,0
GPR116,131993225
UNC5B,0
PELP1,278055950
ABI1,391430176
WDFY3,0
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,365666216
RPTOR,391868776
FAM177A1,259205650
AHI1,244814250
CCAR2,767146427
NUP93,0
STK11IP,486152211
ZNF687,378069276
REXO1,0
CMTR1,0
LRRC47,299586550
DOCK4,254528350
SLC39A11,0
ARHGEF28,0
INTS1,245419550
PROM2,0
ANKRD35,0
ARMC10,122461425
ZCCHC24,0
GHDC,0
CLASRP,246062350
PQLC1,161753225
AGGF1,0
SLC43A2,337303850
ASCC3,0
CLIP4,0
EHBP1L1,382001486
PLCD3,138313225
MICALL1,0
TXLNB,0
MPP5,129281225
STAG2,0
SYNPO,700260627
FNBP4,129156625
MFSD4,0
RYBP,122060625
NIN,120706535
MINK1,255516650
SPATA6L,0
TMEM55A,0
CCDC82,123775325
MARVELD2,368836076
AFAP1L2,254776750
ZNF276,0
AFAP1,0
MREG,0
OXR1,125899925
MPND,0
ZGPAT,0
TAB3,0
WDTC1,243487670
NKAP,137901225
TMEM57,0
SH2D3C,246643650
ARRDC1,0
C12orf45,0
FAM63A,126853325
CAMKK1,121096825
RNF10,0
FAM101B,121285525
MSL3,124755925
FAM160A2,121959825
CPSF7,0
SLC15A4,0
MYCT1,492043261
ADAMTSL1,0
ARFGAP2,245133540
C1orf52,0
METTL13,120618985
ARL6IP6,120554595
ARFGAP1,120427465
USHBP1,0
ZNF655,0
PAF1,376948276
CCNYL1,135189225
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,121044625
ZNF513,0
CEP112,0
CEP120,0
ABTB2,0
JMY,124076225
C19orf47,0
TMEM102,0
KRI1,384330176
TC2N,0
POC5,0
ATG16L2,0
ZNF579,248339150
ZBTB38,125879225
PRPF38A,477631676
KDF1,0
ZNF511,0
ATP11C,248030750
ZFP62,0
KDM1B,0
AVL9,0
SLC43A3,121423625
GOLM1,127042925
COLGALT1,0
SIDT2,246366350
TMEM87A,259441650
PCSK9,123275625
HSD17B11,0
FAM63B,0
ATAD1,0
PPAPDC3,0
SCCPDH,0
FAM134A,423915376
SERBP1,160429225
KCT2,0
LEMD2,266193550
RBBP8NL,0
HJURP,0
NFATC2IP,120820265
CHST4,0
DAGLB,0
RNF169,0
ZBTB44,0
KIAA1407,0
GALNT11,0
SMG8,0
RNF214,0
PPFIBP2,254079950
LSM14A,345335450
CCNY,300214050
ZNF280C,121271925
MAPK1IP1L,0
PAPD5,0
EHBP1,247661090
RBM15B,742506712
TNRC6A,0
PSD4,0
PHC3,122841025
TMEM104,0
CNNM3,126498125
RGS22,0
ABCF1,382225576
GLIS3,0
PIK3C3,0
CATSPER1,0
SRFBP1,244789550
FAM83F,0
NGDN,0
SUPT20H,0
PDZD8,490071401
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,135718225
KMT2C,367048776
DOCK8,0
SYNE1,564989101
ZNF397,0
USP32,0
BOD1L1,743208252
ARID1B,121628525
FLCN,124690325
NUP35,0
REPS2,121035125
ENGASE,0
GPRC5A,244370650
ADCY4,0
TOR1AIP2,0
TSTD1,0
MYRIP,0
CADM4,124186325
PJA1,121205125
OR4D6,120793975
ZNRF2,129031125
ATL2,0
LILRB4,0
LILRB4;LILRB1,0
KDM2B,241880720
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,247312250
THOC2,243978850
INADL,378970176
VANGL1,0
OCC1,0
SNIP1,120332115
PPP1R14C,0
WDR48,129196025
PPP1R35,0
MPLKIP,0
SMARCC2,1121267373
GDAP1,0
DEPTOR,0
SLC35B2,120607615
PUM2,390452976
GOLGA5,127478625
KLHDC4,0
SHKBP1,121021425
ZSCAN18,0
BAHD1,0
SLC35G2,0
FAM213B,0
ZCRB1,0
RAB3IL1,242201320
TBC1D16,0
WDR20,254064950
TRMT10A,0
MDM1,0
TBC1D15,125715225
TMEM163,252368550
POC1B,0
SPATA18,246201850
FAM110B,0
IFI44,0
PI4K2B,0
STT3B,145228225
ZNF507,0
SPPL2B,0
PREX1,566234450
URGCP,120308475
NEK9,265407450
SLC2A12,0
CHD6,0
TRPM4,0
PLEKHO2,130820225
DTX3L,251675250
DDX54,0
DMXL2,121673125
DLG5,0
CABLES1,121687525
TRAF3IP1,122801425
HCAR2;HCAR3,127416325
SYTL5,0
NEK7,0
RB1CC1,241363450
ASAP3,0
MICAL1,124300625
EPS8L1,0
SSH3,501062201
TBCK,0
DTD1,0
RHBDD1,120594945
AFAP1L1,123545325
DENND1A,120882345
SH3RF3,0
DOT1L,0
