GeneID	RNA.seq_LADC33
B4GALT4	956
B4GALT4-AS1	98
ARHGAP31	1732
ARHGAP31-AS1	20
TMEM39A	1943
POGLUT1	765
TIMMDC1	1986
CD80	152
LOC107986118	0
ADPRH	552
PLA1A	170
105374062	8
POPDC2	87
LOC105374063	8
COX17	375
CFAP91	165
NR1I2	13
GSK3B	2868
LOC107986119	65
GPR156	48
LRRC58	2080
LOC100130701	353
FSTL1	7644
MIR198	460
NDUFB4	1236
HGD	13
RABL3	750
GTF2E1	419
STXBP5L	0
POLQ	188
FBXO40	1
HCLS1	1755
GOLGB1	5963
IQCB1	715
EAF2	88
SLC15A2	1854
ILDR1	555
LOC101927010	70
CD86	781
CASR	104
CSTA	192
MIX23	281
FAM162A	874
WDR5B	491
WDR5B-DT	27
KPNA1	1943
LOC105374071	247
PARP9	2877
DTX3L	3999
PARP15	461
PARP14	5028
HSPBAP1	294
SLC49A4	807
LINC02035	188
SEMA5B	70
PDIA5	1102
MIR7110	5
SEC22A	602
ADCY5	70
HACD2	2164
MYLK-AS1	228
MYLK	4308
MYLK-AS2	10
LOC105369194	99
CCDC14	2983
ROPN1	2
KALRN	520
UMPS	960
ITGB5	7235
MUC13	1
HEG1	3943
SLC12A8	597
ZNF148	1807
SNX4	1363
OSBPL11	1141
LINC02614	11
LOC102723696	19
FAM86JP	64
ALG1L	107
ROPN1B	18
SLC41A3	1084
LOC105374085	56
SLC41A3-AS1	2
ALDH1L1	99
ALDH1L1-AS1	8
ALDH1L1-AS2	6
LOC107986124	5
KLF15	161
CFAP100	34
ZXDC	1265
UROC1	13
CHST13	73
C3orf22	3
LOC105374090	8
TXNRD3	480
CHCHD6	316
PLXNA1	6037
LINC02016	12
LOC105374094	24
LINC02034	3
TPRA1	937
MIR6825	3
MCM2	799
LOC107986126	195
PODXL2	3011
ABTB1	1217
MGLL	5310
LOC107986127	42
LOC107986129	1
KBTBD12	5
LOC102723759	3
SEC61A1	10283
RUVBL1	1950
EEFSEC	403
GATA2	665
GATA2-AS1	341
LOC90246	222
RPN1	9004
RAB7A	6052
LOC653712	15
ACAD9	922
CFAP92	362
EFCC1	243
GP9	8
ISY1-RAB43	1444
RAB43	1170
ISY1	570
CNBP	8412
LOC105374101	5
LOC105374102	2
COPG1	6045
HMCES	925
H1-10	1258
H1-10-AS1	104
RPL32P3	269
SNORA7B	6
EFCAB12	34
MBD4	1455
IFT122	840
H1-8	3
PLXND1	6191
TMCC1	1659
TMCC1-DT	39
TRH	5
ALG1L2	53
LINC02014	26
FAM86HP	133
LINC02021	97
105374103	18
LOC107986131	15
COL6A4P2	104
COL6A5	534
COL6A6	776
PIK3R4	1222
LOC107986023	0
LOC105374107	2
ATP2C1	4651
ASTE1	440
NEK11	605
NUDT16-DT	23
NUDT16L2P	240
NUDT16	1864
LOC107986025	5
MRPL3	2316
LOC105374114	344
CPNE4	19
ACP3	279
DNAJC13	2369
NPHP3-ACAD11	571
ACAD11	292
ACKR4	132
UBA5	1268
NPHP3	468
NPHP3-AS1	6
TMEM108	263
TMEM108-AS1	3
LOC101927432	23
BFSP2	7
BFSP2-AS1	2
CDV3	5110
TOPBP1	1583
TF	42
SRPRB	1893
RAB6B	163
C3orf36	80
SLCO2A1	3767
LOC105374117	10
RYK	2442
LINC02004	2
LOC105374118	9
AMOTL2	2416
ANAPC13	1806
CEP63	969
EPHB1	328
KY	17
LOC102724019	1
LOC105374122	1
PPP2R3A	974
MSL2	1068
PCCB	704
STAG1	1636
SLC35G2	128
NCK1-DT	118
NCK1	932
IL20RB-AS1	265
IL20RB	31
SOX14	0
LINC01210	0
CLDN18	4222
LOC105374127	11
LOC105374128	19
DZIP1L	225
A4GNT	6
DBR1	759
ARMC8	1244
NME9	164
MRAS	863
105374129	1
ESYT3	666
CEP70	773
FAIM	492
PIK3CB	904
LINC01391	1
FOXL2	2
FOXL2NB	0
MRPS22	693
COPB2	6533
LOC100507291	49
RBP2	13
RBP1	537
NMNAT3	139
CLSTN2	285
LOC102724068	6
SLC25A36	3069
SPSB4	55
PXYLP1	538
ZBTB38	3896
RASA2	1460
LINC02618	0
RNF7	1160
GRK7	6
ATP1B3	2859
TFDP2	1373
GK5	958
XRN1	1744
ATR	1281
PLS1	2347
TRPC1	286
PCOLCE2	380
PAQR9	0
PAQR9-AS1	8
LOC100289361	10
U2SURP	3157
CHST2	572
LOC105374137	5
SLC9A9	357
LOC102724120	0
DIPK2A	900
LOC105374140	6
LNCSRLR	10
PLOD2	2929
LOC105374145	11
PLSCR4	1185
PLSCR2	71
PLSCR1	2477
ZIC4	0
ZIC1	0
LOC440982	0
AGTR1	81
CPB1	2
CPA3	1246
GYG1	1007
HLTF	1817
HLTF-AS1	47
HPS3	4844
CP	23700
LOC101927942	3
LOC107986140	2
TM4SF18	2048
TM4SF1	8693
TM4SF1-AS1	27
LOC105374151	8
TM4SF4	13
WWTR1	3097
WWTR1-AS1	9
COMMD2	1167
ANKUB1	2
RNF13	2669
105374152	49
PFN2	1462
LOC646903	13
TMEM183BP	147
LOC105374153	0
LINC01213	4
LINC01214	0
LOC107986141	4
LOC107986142	1
TSC22D2	1481
SERP1	6580
EIF2A	2701
SELENOT	3269
ERICH6	6
ERICH6-AS1	20
SIAH2	712
LOC105374155	4
MED12L	31
GPR171	217
P2RY14	175
GPR87	824
P2RY13	335
P2RY12	23
IGSF10	379
LINC02066	1
AADACL2	2
AADACL2-AS1	3
AADACP1	12
105374160	0
AADAC	20
SUCNR1	259
MBNL1	5706
MBNL1-AS1	244
105374162	54
TMEM14EP	2
P2RY1	577
RAP2B	2361
LOC105374164	7
LOC105374166	12
LINC02006	8
LINC02877	1
ARHGEF26-AS1	98
ARHGEF26	737
LOC105374167	15
DHX36	1729
GPR149	0
MME	1770
STRIT1	1
PLCH1	836
PLCH1-AS2	1
C3orf33	166
SLC33A1	1565
LOC105374174	2
GMPS	1618
KCNAB1	1351
SSR3	3268
TIPARP-AS1	71
TIPARP	1242
107986148	5
LINC00886	94
PA2G4P4	36
LEKR1	32
LINC00880	4
LINC02029	2
LINC00881	5
CCNL1	3467
LOC101928236	55
LOC105374179	30
VEPH1	508
PTX3	43
SLC66A1L	24
SHOX2	72
RSRC1	497
LOC100996447	27
MLF1	501
GFM1	1988
LXN	579
RARRES1	447
112268457	20
LOC100287290	49
MFSD1	3764
LOC105374181	10
IQCJ-SCHIP1	266
SCHIP1	270
IQCJ-SCHIP1-AS1	2
LOC101928351	3
IL12A-AS1	7
IL12A	27
C3orf80	45
TRIM59-IFT80	608
IFT80	532
SMC4	2093
TRIM59	250
KPNA4	2828
ARL14	82
PPM1L	1133
B3GALNT1	1029
LOC105374186	6
NMD3	1924
LOC105374187	33
LOC112268450	10
SPTSSB	262
LINC02067	651
LOC107986049	1
LOC105374191	0
SLITRK3	10
LINC01322	0
BCHE	130
LOC105374196	0
ZBBX	20
SERPINI2	19
LOC105374197	4
WDR49	22
PDCD10	1379
SERPINI1	142
LRRC77P	0
107986152	215
GOLIM4	3324
EGFEM1P	15
LINC02082	6
MECOM	1429
LOC105374206	2
MECOM-AS1	1
TERC	1
ACTRT3	35
MYNN	796
LRRC34	74
LRRIQ4	5
LRRC31	147
LOC100128164	3
SEC62	5743
GPR160	530
PHC3	2337
LOC105374209	7
PRKCI	1959
SKIL	2591
CLDN11	65
SLC7A14	0
SLC7A14-AS1	0
RPL22L1	288
EIF5A2	197
TNIK	823
LOC105374216	4
LOC102724479	18
PLD1	687
TMEM212	0
LOC105374217	0
FNDC3B	4192
107986153	58
TNFSF10	6313
NCEH1	1465
ECT2	971
NLGN1	9
NAALADL2	1158
NAALADL2-AS2	21
LINC01208	8
TBL1XR1	4200
LINC00501	0
LINC00578	104
101928711	81
LINC02015	9
LOC107986154	0
LOC105374234	1
LOC105374235	5
LINC01014	0
KCNMB2-AS1	6
KCNMB2	12
ZMAT3	1384
PIK3CA	1504
KCNMB3	115
ZNF639	791
MFN1	1694
GNB4	1916
ACTL6A	1645
MRPL47	571
NDUFB5	1892
USP13	685
PEX5L	10
LOC101928856	0
TTC14	1975
CCDC39	229
LOC101928882	26
LOC105374240	0
FXR1	2728
DNAJC19	684
SOX2-OT	16
SOX2	682
LINC01206	1
LINC01994	0
LINC01995	0
LINC02031	2
ATP11B	2851
DCUN1D1	1391
LOC105374246	4
MCCC1	981
LOC105374247	1
LAMP3	5685
MCF2L2	331
B3GNT5	1877
LOC107986160	64
107986161	12
LINC00888	206
KLHL6	1002
LOC105374248	6
LOC107986162	74
KLHL24	2320
YEATS2	1617
YEATS2-AS1	86
MAP6D1	31
PARL	1012
ABCC5	2064
HTR3C	7
EIF2B5-DT	21
EIF2B5	1547
DVL3	2911
AP2M1	6632
ABCF3	1304
VWA5B2	12
ALG3	1027
EEF1AKMT4	71
EEF1AKMT4-ECE2	61
CAMK2N2	7
PSMD2	4417
EIF4G1	10109
FAM131A	526
CLCN2	171
POLR2H	1006
THPO	10
CHRD	167
LINC01839	2
EPHB3	1430
MAGEF1	1332
LOC107986163	13
LOC105374253	0
VPS8	1381
C3orf70	77
EHHADH-AS1	23
EHHADH	297
MAP3K13	1513
LOC101929018	27
TMEM41A	1059
LOC105374254	27
LIPH	1302
107986055	2
SENP2	1123
IGF2BP2	1063
IGF2BP2-AS1	1
TRA2B	3700
NMRAL2P	35
ETV5	1328
LOC105374257	11
DGKG	77
CRYGS	82
TBCCD1	334
DNAJB11	2167
AHSG	0
HRG	0
KNG1	1
EIF4A2	9679
SNORD2	41
SNORA63B	27
MIR1248	15
SNORA81	20
SNORA63	48
SNORA4	47
RFC4	382
LINC02043	6
ADIPOQ	2
ADIPOQ-AS1	2
ST6GAL1	3070
RPL39L	417
RTP1	5
MASP1	98
LOC105374260	32
LOC101929130	4
RTP4	133
LINC02041	3
SST	0
LOC100131635	2
BCL6	2832
LOC105374263	2
LOC105374264	0
LPP-AS2	47
LPP	4571
FLJ42393	4
TPRG1-AS1	15
107986168	8
LOC107986167	7
TPRG1	224
TPRG1-AS2	7
TP63	2090
P3H2	825
P3H2-AS1	0
107986170	124
CLDN1	3496
CLDN16	23
IL1RAP	1316
GMNC	1
OSTN	3
UTS2B	6
CCDC50	2125
FGF12	16
FGF12-AS2	0
LOC107986056	0
MB21D2	176
PLAAT1	8
MGC2889	3
ATP13A5	12
ATP13A5-AS1	3
ATP13A4	2295
ATP13A4-AS1	242
OPA1	2074
OPA1-AS1	76
LOC102724808	4
LOC105374284	57
LINC02038	495
LOC105374287	22
LOC105374286	2
LINC02026	2
LINC02028	13
LOC102724877	2
HES1	888
LINC02036	80
LINC02037	0
LINC02048	1
LINC00887	6
CPN2	12
LRRC15	1333
GP5	4
ATP13A3	4511
LINC00884	13
TMEM44-AS1	140
TMEM44	391
LOC105374291	1
LSG1	1259
FAM43A	522
XXYLT1	508
XXYLT1-AS1	5
XXYLT1-AS2	6
LOC105374296	17
ACAP2	1931
PPP1R2	1876
APOD	192
107986029	31
LOC105374298	119
LOC105374297	38
SDHAP2	621
MIR570HG	235
MIR570	92
MUC20	1826
MUC4	5575
105374299	22
LINC01983	0
LOC107984010	0
TNK2	2015
TNK2-AS1	72
727978	27
SDHAP1	750
105374301	17
TFRC	3768
LINC00885	32
ZDHHC19	12
LOC105374304	9
SLC51A	40
PCYT1A	2118
DYNLT2B	74
TM4SF19-DYNLT2B	74
LOC107986031	13
TM4SF19-AS1	25
TM4SF19	29
UBXN7	1376
UBXN7-AS1	22
RNF168	657
LOC105374306	3
WDR53	255
FBXO45	610
LINC01063	3
NRROS	360
CEP19	160
PIGX	587
PAK2	3737
SENP5	855
NCBP2	2427
NCBP2-AS1	188
NCBP2AS2	523
PIGZ	134
MELTF	303
MELTF-AS1	56
DLG1	1986
DLG1-AS1	14
LOC105374308	2
LINC02012	25
BDH1	260
LOC220729	547
107986175	47
LOC112268458	103
RUBCN	1107
MIR922	51
FYTTD1	2099
LRCH3	1260
LOC105374310	0
IQCG	308
RPL35A	4362
LMLN	564
LMLN-AS1	58
ANKRD18DP	0
FAM157A	296
LOC105379426	40
LOC101928669	32
101059949	7
107987361	12
ZNF595	316
ZNF718	326
ZNF876P	67
ZNF732	31
LOC105374336	38
ZNF141	758
ABCA11P	186
ZNF721	859
PIGG	2217
PDE6B	202
PDE6B-AS1	5
ATP5ME	96
MYL5	475
SLC49A3	768
107986245	1
PCGF3	3722
LOC107986246	49
107986211	530
LOC100129917	109
CPLX1	171
LOC105374339	16
LOC105374340	4
GAK	3593
LOC105374341	17
TMEM175	1008
DGKQ	1089
SLC26A1	300
IDUA	777
FGFRL1	1537
LOC105374343	1
RNF212	357
TMED11P	3
SPON2	3985
LOC100130872	95
101928548	9
CTBP1-AS	1705
CTBP1	4431
CTBP1-DT	280
LOC105374347	8
LOC105374346	1
MAEA	1818
UVSSA	1051
FAM53A	110
LOC105374349	3
SLBP	1394
TMEM129	1521
TACC3	744
LOC112268460	143
FGFR3	1335
LETM1	1405
NSD2	2338
SCARNA22	6
NELFA	1023
MIR943	70
C4orf48	30
NAT8L	44
POLN	101
HAUS3	612
MXD4	2514
MIR4800	93
ZFYVE28	485
LOC105374352	35
LOC107986249	3
CFAP99	14
LOC105374353	12
LOC107986250	11
RNF4	2290
FAM193A	925
TNIP2	1014
SH3BP2	3801
ADD1	5580
MFSD10	2496
NOP14-AS1	450
NOP14	965
GRK4	73
HTT	2751
MSANTD1	258
RGS12	1768
HGFAC	34
105374354	6
DOK7	183
LOC105374355	18
LRPAP1	3693
LINC02600	14
ADRA2C	12
FAM86EP	149
LOC101928217	5
LOC107986252	3
TMEM128	904
LYAR	448
ZBTB49	172
NSG1	23
STX18	782
STX18-AS1	34
LOC101928237	12
LOC101928279	1
MSX1	48
CYTL1	56
LOC107986256	0
STK32B	196
LINC01587	13
EVC2	208
EVC	1543
CRMP1	296
C4orf50	2
JAKMIP1	82
JAKMIP1-DT	3
WFS1	1996
107986257	82
PPP2R2C	14
MAN2B2	2929
MRFAP1	7294
LINC02482	84
LOC93622	429
LINC02481	58
S100P	204
MRFAP1L1	2493
BLOC1S4	251
LOC105374367	0
KIAA0232	2318
TBC1D14	1897
LOC100129931	942
CCDC96	64
TADA2B	943
GRPEL1	789
LOC105374368	18
LOC105374370	3
LINC02447	4
SORCS2	431
LOC105374371	1
PSAPL1	9
AFAP1-AS1	479
AFAP1	2812
LOC389199	44
ABLIM2	73
SH3TC1	1003
LOC105374373	60
HTRA3	2079
112268463	220
LINC02517	0
ACOX3	528
105374376	6
TRMT44	399
GPR78	1
CPZ	618
LOC105369250	15
SLC2A9	306
DRD5	4
SLC2A9-AS1	33
WDR1	10526
ZNF518B	452
CLNK	68
LOC105374482	6
HS3ST1	1013
LOC107986178	8
LINC02360	0
105374483	1
LOC105374493	9
RAB28	615
NKX3-2	109
LINC01096	13
BOD1L1	2386
LINC01085	0
LINC00504	15
CPEB2	1045
C1QTNF7-AS1	8
C1QTNF7	152
LOC107986185	2
CC2D2A	304
FBXL5	3276
FAM200B	669
BST1	190
CD38	212
FGFBP1	34
FGFBP2	23
PROM1	88
LOC107986261	0
LOC105374502	0
TAPT1	981
LOC107986187	4
TAPT1-AS1	226
LOC105374505	0
LDB2	1340
LOC107986188	1
QDPR	658
LAP3	3212
MED28	1966
FAM184B	267
DCAF16	1059
NCAPG	267
LCORL	510
LOC105374510	0
LINC02438	0
LOC105374511	0
SLIT2	1433
PACRGL	484
KCNIP4	46
LOC100505912	4
ADGRA3	1922
GBA3	4
107986265	55
105374525	4
LOC105374528	2
LOC105374527	13
PPARGC1A	115
MIR573	8
DHX15	4270
LINC02473	10
SOD3	725
CCDC149	756
LOC102723675	80
LGI2	88
LOC105374534	4
SEPSECS	519
SEPSECS-AS1	15
LOC105374535	4
PI4K2B	1993
ZCCHC4	343
ANAPC4	1065
LOC105374536	7
LOC101929161	34
SLC34A2	60544
SEL1L3	8036
LOC102723733	9
LOC105374538	10
SMIM20	542
LOC105374541	2
RBPJ	4455
LOC105374545	0
LOC105374542	2
TBC1D19	352
STIM2-AS1	1
STIM2	934
LOC105374557	0
LOC105374559	0
LOC107986221	0
PCDH7	1916
LOC107986222	0
LINC02506	0
LOC105377651	0
LOC102723846	0
LOC105374396	3
ARAP2	1081
LOC439933	4
DTHD1	71
LOC105374399	0
LINC02616	0
C4orf19	293
RELL1	639
PGM2	993
TBC1D1	1298
105374407	12
PTTG2	0
LINC02278	5
102723415	108
KLF3-AS1	258
KLF3	3070
LOC105374413	19
105374412	75
TLR10	175
TLR1	775
TLR6	309
FAM114A1	3149
TMEM156	873
KLHL5	3274
LOC105374418	7
WDR19	660
RFC1	1885
KLB	30
RPL9	5653
LIAS	235
LOC401127	5
UGDH	1757
UGDH-AS1	145
SMIM14	2802
SMIM14-DT	4
UBE2K	2375
PDS5A	4161
LOC344967	8
N4BP2	762
RHOH	237
LINC02265	2
CHRNA9	0
RBM47	4558
NSUN7	898
APBB2	1229
107986273	3
UCHL1	224
LIMCH1	5076
LOC105374423	3
LOC105374421	55
LOC105374426	6
TMEM33	2391
DCAF4L1	15
SLC30A9	3012
BEND4	11
SHISA3	131
ATP8A1	1656
LOC105374430	0
LOC105374438	4
LINC02475	2
KCTD8	0
GUF1	1328
GNPDA2	580
GABRG1	0
GABRA2	1
COX7B2	0
GABRA4	0
GABRB1	14
COMMD8	413
ATP10D	721
CORIN	139
LOC105374444	6
105374443	5
LOC101927179	59
NFXL1	437
LOC101927157	19
CNGA1	71
NIPAL1	103
TXK	161
TEC	192
LOC105374445	3
SLAIN2	1859
SLC10A4	33
ZAR1	372
FRYL	2179
OCIAD1	3002
OCIAD1-AS1	43
OCIAD2	2719
CWH43	0
LOC101927209	1
DCUN1D4	1086
LRRC66	27
SGCB	1136
SPATA18	340
USP46	542
USP46-DT	74
DANCR	656
SNORA26	16
ERVMER34-1	41
LOC107986281	12
RASL11B	111
SCFD2	518
FIP1L1	921
LNX1	285
LNX1-AS2	0
RPL21P44	6
CHIC2	561
PDGFRA	1551
KIT	1322
KDR	6760
SRD5A3	3733
SRD5A3-AS1	45
LOC105377659	147
TMEM165	5115
CLOCK	2031
NMU	168
EXOC1	1780
LOC105377663	68
CEP135	434
CRACD	252
AASDH	625
PPAT	716
100506514	6
PAICS	2377
SRP72	3031
ARL9	32
LOC105377665	7
THEGL	0
HOPX	3696
LOC105377666	4
CHAER1	47
LOC105377668	0
SPINK2	2
REST	1844
NOA1	851
POLR2B	4175
IGFBP7	7339
IGFBP7-AS1	2765
ADGRL3	93
ADGRL3-AS1	6
LOC105377253	0
LINC02232	0
LINC02835	0
EPHA5	2
LOC101927237	0
CENPC	943
STAP1	34
UBA6	2565
UBA6-AS1	457
GNRHR	14
LOC102724780	3
TMPRSS11D	735
TMPRSS11A	8
YTHDC1	3513
TMPRSS11E	1580
UGT2B17	15
UGT2B15	192
UGT2B10	2
LOC105377265	12
UGT2B7	8
LOC105377267	0
UGT2B11	4
UGT2B28	1
UGT2B4	1
UGT2A1	0
UGT2A2	0
SULT1B1	85
SULT1E1	27
CSN1S1	0
STATH	0
ODAM	25
FDCSP	36
SMR3A	0
SMR3B	0
MUC7	0
AMTN	3
ENAM	13
JCHAIN	14976
LOC101927297	0
UTP3	1255
RUFY3	2657
GRSF1	2952
MOB1B	2456
DCK	1242
SLC4A4	3033
LOC107986285	0
LOC105377271	1
GC	0
NPFFR2	0
ADAMTS3	70
COX18	970
LOC112268467	9
ANKRD17	5002
ANKRD17-DT	19
ALB	2
AFP	1
RASSF6	210
CXCL8	996
CXCL6	118
PF4V1	3
CXCL1	343
PF4	10
PPBP	33
CXCL5	277
CXCL3	241
LOC105377275	20
CXCL2	1218
MTHFD2L	1129
LOC105377276	43
EPGN	23
EREG	596
AREG	236
LOC107986229	6
BTC	767
PARM1	5091
PARM1-AS1	2
LOC107986289	19
LINC02562	27
LOC100506253	1
RCHY1	753
THAP6	737
ODAPH	1
CDKL2	747
G3BP2	6996
USO1	5168
PPEF2	2
NAAA	743
SDAD1	1612
CXCL9	1723
ART3	3
CXCL10	814
CXCL11	132
NUP54	1444
SCARB2	11118
FAM47E	98
LOC105377286	64
FAM47E-STBD1	468
STBD1	496
CCDC158	35
SHROOM3	2807
LOC105377290	28
SHROOM3-AS1	10
SOWAHB	1691
107986291	81
LOC105377294	46
SEPTIN11	5966
LOC105377291	132
107986290	13
CCNI	11279
LOC101928864	106
CCNG2	2165
CXCL13	339
LOC105377296	12
LOC105377297	12
CNOT6L	1913
MRPL1	490
LOC102724916	50
FRAS1	615
LOC107986293	4
ANXA3	3878
LINC01094	227
LOC101928893	1
BMP2K	1279
PAQR3	1615
LINC01088	5
NAA11	2
LINC00989	3
LOC107986294	5
LOC105377302	8
ANTXR2	2615
LOC105377303	22
PRDM8	317
FGF5	21
CFAP299	8
BMP3	1765
PRKG2	110
RASGEF1B	1032
107986215	8
LOC105377308	1
HNRNPD	5172
HNRNPD-DT	9
HNRNPDL	6678
ENOPH1	1709
LOC105377310	4
TMEM150C	891
SCD5	664
SEC31A	9460
THAP9-AS1	1385
SNORD143	63
SNORD144	24
THAP9	250
LIN54	528
COPS4	1171
PLAC8	234
COQ2	455
HPSE	345
HELQ	483
MRPS18C	317
ABRAXAS1	536
GPAT3	182
LOC101928978	2
NKX6-1	15
LOC102723338	151
CDS1	965
WDFY3	1816
WDFY3-AS2	59
ARHGAP24	441
LOC105377319	2
MAPK10	306
PTPN13	2927
107986189	0
SLC10A6	1
C4orf36	81
AFF1-AS1	76
AFF1	3166
LOC105377320	0
KLHL8	593
HSD17B13	14
HSD17B11	1947
NUDT9	700
LOC105377321	4
SPARCL1	9443
DMP1	4
LOC105377323	1
LOC105377324	5
IBSP	47
MEPE	0
SPP1	2992
PKD2	1065
ABCG2	303
PPM1K	926
PPM1K-DT	3
LOC105377326	7
HERC6	248
LOC102723458	71
HERC5	352
PIGY	1018
PYURF	1018
HERC3	993
NAP1L5	68
FAM13A-AS1	373
FAM13A	1381
LOC105377327	0
TIGD2	211
GPRIN3	1457
LOC105377329	28
SNCA	125
MMRN1	885
CCSER1	155
GRID2	3
SMARCAD1	1284
HPGDS	221
PDLIM5	3008
BMPR1B-DT	0
BMPR1B	80
UNC5C	480
UNC5C-AS1	27
STPG2	7
RAP1GDS1	757
TSPAN5	1084
LOC112267901	7
TSPAN5-DT	17
EIF4E	1138
METAP1	1147
ADH5	2188
LOC100507053	63
ADH4	1
ADH6	26
ADH1A	26
ADH1B	3329
ADH1C	343
LOC102723576	5
ADH7	17
TRMT10A	237
MTTP	2
C4orf54	6
DAPP1	566
LAMTOR3	990
DNAJB14	1554
H2AZ1	2220
H2AZ1-DT	4
DDIT4L	398
EMCN	940
PPP3CA	1862
FLJ20021	122
BANK1	351
SLC39A8	3352
LOC105377621	10
NFKB1	1457
LOC105377347	57
MANBA	1596
LOC102723704	750
UBE2D3	5358
UBE2D3-AS1	19
CISD2	730
SLC9B1	198
SLC9B2	119
BDH2	744
CENPE	249
TACR3	5
CXXC4	35
CXXC4-AS1	1
TET2	1197
TET2-AS1	4
PPA2	980
LOC105377352	51
ARHGEF38	816
ARHGEF38-IT1	5
INTS12	487
GSTCD	308
NPNT	2174
LOC101929577	8
TBCK	729
AIMP1	1140
DKK2	164
PAPSS1	1489
SGMS2	1569
CYP2U1-AS1	19
LOC107986298	120
CYP2U1	336
LOC107986299	3
HADH	1005
LEF1	408
LEF1-AS1	36
RPL34-DT	0
RPL34	4477
OSTC	1897
105377359	24
ETNPPL	0
COL25A1	9
SEC24B-AS1	25
SEC24B	1188
MCUB	429
107986302	11
CASP6	467
PLA2G12A	800
CFI	2920
GAR1	177
RRH	11
LRIT3	14
EGF	60
ELOVL6	234
107986303	23
LOC105377362	2
ENPEP	234
LOC105377363	1
PITX2	13
FAM241A	369
AP1AR	810
TIFA	512
ALPK1	854
107986304	16
ZGRF1	149
LARP7	898
MIR302CHG	261
ANK2	295
CAMK2D	1936
LOC105377375	7
ARSJ	330
LOC107986305	6
LOC105377378	1
UGT8	184
LOC105377382	2
LOC105377388	5
TRAM1L1	77
LINC02262	3
LINC02263	7
NDST3	18
LOC105377392	18
SNHG8	354
SNORA24	17
PRSS12	224
CEP170P1	25
LOC729218	543
METTL14-DT	2
METTL14	762
SEC24D	2222
SYNPO2	398
LOC105377395	0
MYOZ2	0
LOC105379404	2
LOC101929762	1
USP53	1482
C4orf3	2570
LOC107986193	5
LINC01061	212
107983979	32
GTF2IP12	10
SEPTIN7P14	198
PDE5A	1084
105377396	1
MAD2L1	281
PRDM5	222
LOC105377399	6
NDNF	3716
NDNF-AS1	2
TNIP3	75
QRFPR	3
LOC105377402	1
ANXA5	9358
SMIM43	11
PP12613	0
EXOSC9	452
CCNA2	271
BBS7	330
TRPC3	34
LOC112268469	12
KIAA1109	2720
IL2	8
IL21	14
IL21-AS1	8
BBS12	123
CETN4P	0
FGF2	196
NUDT6	76
SPATA5	240
LOC105377404	8
SPRY1	1432
LINC02435	7
LOC105377405	5
LINC01091	27
LOC105377406	0
LINC02516	12
ANKRD50	2479
FAT4	736
LOC105377409	0
LOC102724210	9
LOC107986312	3
105377413	1
INTU	356
HSPA4L	77
PLK4	161
MFSD8	577
ABHD18	392
LARP1B	495
PGRMC2	1460
LINC02615	43
JADE1	674
SCLT1	275
C4orf33	328
LINC02466	0
SNHG27	1
LOC105377428	2
PCDH10-DT	1
PCDH10	44
PABPC4L	116
LINC02511	0
LOC105377442	3
PCDH18	468
LINC02172	1
LOC101927414	12
SLC7A11-AS1	22
SLC7A11	462
LOC105377448	0
NOCT	74
ELF2	1043
MGARP	8
NDUFC1	370
NAA15	1179
105377449	43
RAB33B-AS1	32
RAB33B	423
SETD7	2408
LOC105377451	0
LOC105377622	3
LOC101927490	0
MGST2	747
MAML3	436
LOC101927516	5
SCOC	1429
SCOC-AS1	13
CLGN	13
MGAT4D	0
ELMOD2	1152
UCP1	11
TBC1D9	1711
TNRC18P1	5
RNF150	168
ZNF330	845
LINC02432	9
IL15	133
INPP4B	1354
LOC101927613	3
107986194	3
LOC105377623	9
USP38	1116
GAB1	1170
SMARCA5-AS1	199
SMARCA5	2782
GUSBP5	32
FREM3	36
LOC105377458	4
LOC105377459	5
GYPE	22
LOC101927636	9
GYPB	0
LOC105377460	1
107986317	3
HHIP-AS1	138
HHIP	1513
ANAPC10	281
ABCE1	1810
OTUD4	1857
LINC02266	0
SMAD1	953
SMAD1-AS1	148
MMAA	329
C4orf51	183
ZNF827	432
LSM6	214
REELD1	6
SLC10A7	358
LOC105377472	0
TTC29	4
LOC105377473	1
LOC105377475	0
EDNRA	1856
105377478	1
TMEM184C	1205
PRMT9	548
ARHGAP10	435
NR3C2	532
LOC102724672	1
LOC107986195	28
LOC105377481	87
IQCM	0
DCLK2	209
LRBA	2038
MAB21L2	0
RPS3A	20427
SNORD73B	4
SNORD73A	34
SH3D19	2342
LOC107986196	124
LOC105377485	5
PRSS48	1
FHIP1A-DT	64
FHIP1A	602
GATB	245
LOC107986197	20
LINC02273	41
LOC105377492	2
FBXW7	617
FBXW7-AS1	22
MIR4453HG	108
MIR4453	5
TMEM154	357
TIGD4	18
ARFIP1	1204
LOC729870	17
FHDC1	678
TRIM2	2045
LOC105377496	1
ANXA2P1	22
MND1	26
TMEM131L	808
LOC100419170	11
TLR2	2163
RNF175	32
LOC105377499	15
SFRP2	4495
LOC101927947	12
DCHS2	55
PLRG1	1245
FGB	1
FGA	73
FGG	156
LRAT	36
RBM46	0
MAP9	443
LOC102724776	15
LOC105377505	0
LOC105377504	28
GUCY1A1	2748
107984032	15
LOC105377506	5
GUCY1B1	695
ASIC5	2
LOC105377507	0
TDO2	161
CTSO	2146
LOC102724785	0
LOC105377508	0
PDGFC	1358
GLRB	199
GRIA2	0
112268471	9
