GeneID	RNA.seq_LADC30
LOC101928856	2
TTC14	2453
CCDC39	315
LOC101928882	8
LOC105374240	1
FXR1	3151
DNAJC19	1024
SOX2-OT	12
SOX2	9
LINC01206	4
LINC01994	1
LINC01995	0
LINC02031	0
ATP11B	2380
DCUN1D1	1490
LOC105374246	1
MCCC1	1185
LOC105374247	0
LAMP3	244
MCF2L2	179
B3GNT5	981
LOC107986160	32
107986161	4
LINC00888	118
KLHL6	639
LOC105374248	1
LOC107986162	80
KLHL24	2160
YEATS2	1099
YEATS2-AS1	58
MAP6D1	14
PARL	870
ABCC5	2167
HTR3C	0
EIF2B5-DT	15
EIF2B5	1534
DVL3	2313
AP2M1	6050
ABCF3	1446
VWA5B2	7
ALG3	1643
EEF1AKMT4	199
EEF1AKMT4-ECE2	139
CAMK2N2	4
PSMD2	5397
EIF4G1	13906
FAM131A	477
CLCN2	183
POLR2H	1559
THPO	17
CHRD	334
LINC01839	0
EPHB3	384
MAGEF1	1417
LOC107986163	23
LOC105374253	0
VPS8	1322
C3orf70	172
EHHADH-AS1	54
EHHADH	423
MAP3K13	1441
LOC101929018	33
TMEM41A	899
LOC105374254	46
LIPH	567
107986055	3
SENP2	1008
IGF2BP2	71
IGF2BP2-AS1	0
TRA2B	3600
NMRAL2P	1162
ETV5	312
LOC105374257	1
DGKG	52
CRYGS	36
TBCCD1	263
DNAJB11	2603
AHSG	0
HRG	10
KNG1	68
EIF4A2	9801
SNORD2	70
SNORA63B	70
MIR1248	32
SNORA81	42
SNORA63	82
SNORA4	96
RFC4	475
LINC02043	0
ADIPOQ	1
ADIPOQ-AS1	1
ST6GAL1	9771
RPL39L	145
RTP1	30
MASP1	207
LOC105374260	2
LOC101929130	3
RTP4	85
LINC02041	82
SST	0
LOC100131635	9
BCL6	3857
LOC105374263	13
LOC105374264	62
LPP-AS2	58
LPP	5171
FLJ42393	3
TPRG1-AS1	20
107986168	5
LOC107986167	38
TPRG1	139
TPRG1-AS2	5
TP63	295
P3H2	896
P3H2-AS1	13
107986170	7
CLDN1	246
CLDN16	1
IL1RAP	459
GMNC	71
OSTN	2
UTS2B	13
CCDC50	2057
FGF12	65
FGF12-AS2	1
LOC107986056	0
MB21D2	203
PLAAT1	9
MGC2889	1
ATP13A5	1
ATP13A5-AS1	0
ATP13A4	267
ATP13A4-AS1	11
OPA1	2218
OPA1-AS1	80
LOC102724808	4
LOC105374284	17
LINC02038	399
LOC105374287	31
LOC105374286	2
LINC02026	27
LINC02028	4
LOC102724877	2
HES1	778
LINC02036	21
LINC02037	0
LINC02048	24
LINC00887	2
CPN2	0
LRRC15	58
GP5	9
ATP13A3	2731
LINC00884	5
TMEM44-AS1	172
TMEM44	208
LOC105374291	2
LSG1	1263
FAM43A	393
XXYLT1	314
XXYLT1-AS1	2
XXYLT1-AS2	10
LOC105374296	7
ACAP2	1693
PPP1R2	2431
APOD	1198
107986029	76
LOC105374298	311
LOC105374297	48
SDHAP2	564
MIR570HG	120
MIR570	47
MUC20	3071
MUC4	26553
105374299	97
LINC01983	67
LOC107984010	61
TNK2	1144
TNK2-AS1	30
727978	80
SDHAP1	762
105374301	11
TFRC	2561
LINC00885	2
ZDHHC19	3
LOC105374304	6
SLC51A	12
PCYT1A	2299
DYNLT2B	136
TM4SF19-DYNLT2B	121
LOC107986031	19
TM4SF19-AS1	15
TM4SF19	19
UBXN7	1568
UBXN7-AS1	24
RNF168	526
LOC105374306	1
WDR53	300
FBXO45	856
LINC01063	8
NRROS	233
CEP19	93
PIGX	674
PAK2	3699
SENP5	823
NCBP2	2672
NCBP2-AS1	187
NCBP2AS2	316
PIGZ	332
MELTF	84
MELTF-AS1	30
DLG1	2566
DLG1-AS1	27
LOC105374308	9
LINC02012	36
BDH1	1109
LOC220729	603
107986175	48
LOC112268458	194
RUBCN	902
MIR922	29
FYTTD1	2030
LRCH3	1176
LOC105374310	3
IQCG	560
RPL35A	8630
LMLN	968
LMLN-AS1	100
ANKRD18DP	2
FAM157A	403
LOC105379426	5
LOC101928669	4
101059949	2
107987361	4
ZNF595	229
ZNF718	379
ZNF876P	29
ZNF732	2
LOC105374336	9
ZNF141	765
ABCA11P	192
ZNF721	737
PIGG	2308
PDE6B	38
PDE6B-AS1	0
ATP5ME	166
MYL5	380
SLC49A3	436
107986245	1
PCGF3	2597
LOC107986246	64
107986211	632
LOC100129917	128
CPLX1	154
LOC105374339	16
LOC105374340	12
GAK	7615
LOC105374341	51
TMEM175	996
DGKQ	1978
SLC26A1	398
IDUA	1378
FGFRL1	1927
LOC105374343	3
RNF212	75
TMED11P	4
SPON2	543
LOC100130872	39
101928548	3
CTBP1-AS	1443
CTBP1	4468
CTBP1-DT	274
LOC105374347	4
LOC105374346	4
MAEA	1877
UVSSA	965
FAM53A	124
LOC105374349	1
SLBP	1347
TMEM129	1225
TACC3	754
LOC112268460	134
FGFR3	131
LETM1	1205
NSD2	1697
SCARNA22	1
NELFA	961
MIR943	63
C4orf48	14
NAT8L	10
POLN	83
HAUS3	636
MXD4	2229
MIR4800	54
ZFYVE28	470
LOC105374352	30
LOC107986249	3
CFAP99	44
LOC105374353	12
LOC107986250	10
RNF4	1979
FAM193A	899
TNIP2	902
SH3BP2	1394
ADD1	4024
MFSD10	3064
NOP14-AS1	343
NOP14	1085
GRK4	47
HTT	1982
MSANTD1	186
RGS12	956
HGFAC	7
105374354	0
DOK7	109
LOC105374355	14
LRPAP1	6630
LINC02600	32
ADRA2C	134
FAM86EP	111
LOC101928217	1
LOC107986252	0
TMEM128	765
LYAR	425
ZBTB49	162
NSG1	16
STX18	1022
STX18-AS1	50
LOC101928237	25
LOC101928279	1
MSX1	40
CYTL1	10
LOC107986256	0
STK32B	25
LINC01587	7
EVC2	113
EVC	749
CRMP1	290
C4orf50	17
JAKMIP1	59
JAKMIP1-DT	5
WFS1	1804
107986257	84
PPP2R2C	525
MAN2B2	2120
MRFAP1	6809
LINC02482	31
LOC93622	339
LINC02481	69
S100P	9162
MRFAP1L1	2402
BLOC1S4	328
LOC105374367	16
KIAA0232	2703
TBC1D14	1574
LOC100129931	779
CCDC96	68
TADA2B	854
GRPEL1	888
LOC105374368	12
LOC105374370	1
LINC02447	3
SORCS2	121
LOC105374371	0
PSAPL1	3
AFAP1-AS1	4813
AFAP1	1637
LOC389199	31
ABLIM2	103
SH3TC1	1072
LOC105374373	11
HTRA3	777
112268463	80
LINC02517	0
ACOX3	577
105374376	7
TRMT44	303
GPR78	2
CPZ	323
LOC105369250	55
SLC2A9	195
DRD5	1
SLC2A9-AS1	34
WDR1	8907
ZNF518B	611
CLNK	96
LOC105374482	6
HS3ST1	463
LOC107986178	4
LINC02360	0
105374483	0
LOC105374493	12
RAB28	563
NKX3-2	1
LINC01096	0
BOD1L1	1995
LINC01085	1
LINC00504	9
CPEB2	1541
C1QTNF7-AS1	4
C1QTNF7	83
LOC107986185	0
CC2D2A	866
FBXL5	2714
FAM200B	661
BST1	215
CD38	1934
FGFBP1	33
FGFBP2	21
PROM1	22
LOC107986261	0
LOC105374502	0
TAPT1	723
LOC107986187	4
TAPT1-AS1	265
LOC105374505	0
LDB2	1338
LOC107986188	9
QDPR	910
LAP3	3267
MED28	1721
FAM184B	275
DCAF16	1337
NCAPG	381
LCORL	598
LOC105374510	46
LINC02438	0
LOC105374511	0
SLIT2	568
PACRGL	463
KCNIP4	60
LOC100505912	12
ADGRA3	1178
GBA3	0
107986265	30
105374525	15
LOC105374528	12
LOC105374527	40
PPARGC1A	697
MIR573	11
DHX15	4382
LINC02473	12
SOD3	1576
CCDC149	1271
LOC102723675	127
LGI2	102
LOC105374534	1
SEPSECS	658
SEPSECS-AS1	25
LOC105374535	14
PI4K2B	1883
ZCCHC4	341
ANAPC4	1204
LOC105374536	0
LOC101929161	15
SLC34A2	34891
SEL1L3	6078
LOC102723733	14
LOC105374538	18
SMIM20	759
LOC105374541	2
RBPJ	4108
LOC105374545	0
LOC105374542	0
TBC1D19	590
STIM2-AS1	0
STIM2	1416
LOC105374557	17
LOC105374559	1
LOC107986221	0
PCDH7	79
LOC107986222	0
LINC02506	1
LOC105377651	0
LOC102723846	0
LOC105374396	0
ARAP2	1114
LOC439933	8
DTHD1	106
LOC105374399	1
LINC02616	1
C4orf19	192
RELL1	263
PGM2	860
TBC1D1	889
105374407	9
PTTG2	0
LINC02278	2
102723415	14
KLF3-AS1	58
KLF3	1636
LOC105374413	5
105374412	22
TLR10	229
TLR1	681
TLR6	298
FAM114A1	2548
TMEM156	187
KLHL5	1615
LOC105374418	25
WDR19	1089
RFC1	1772
KLB	3962
RPL9	7516
LIAS	305
LOC401127	8
UGDH	11132
UGDH-AS1	92
SMIM14	3804
SMIM14-DT	4
UBE2K	2730
PDS5A	4876
LOC344967	8
N4BP2	618
RHOH	433
LINC02265	2
CHRNA9	4
RBM47	7798
NSUN7	432
APBB2	800
107986273	0
UCHL1	1444
LIMCH1	4520
LOC105374423	3
LOC105374421	57
LOC105374426	25
TMEM33	3169
DCAF4L1	33
SLC30A9	2900
BEND4	21
SHISA3	439
ATP8A1	3694
LOC105374430	3
LOC105374438	8
LINC02475	74
KCTD8	3
GUF1	1151
GNPDA2	505
GABRG1	21
GABRA2	1
COX7B2	0
GABRA4	0
GABRB1	0
COMMD8	551
ATP10D	576
CORIN	33
LOC105374444	2
105374443	0
LOC101927179	49
NFXL1	397
LOC101927157	15
CNGA1	207
NIPAL1	156
TXK	96
TEC	195
LOC105374445	11
SLAIN2	1643
SLC10A4	74
ZAR1	223
FRYL	1074
OCIAD1	3333
OCIAD1-AS1	41
OCIAD2	1967
CWH43	0
LOC101927209	1
DCUN1D4	932
LRRC66	13
SGCB	764
SPATA18	420
USP46	561
USP46-DT	40
DANCR	1173
SNORA26	47
ERVMER34-1	25
LOC107986281	5
RASL11B	63
SCFD2	715
FIP1L1	948
LNX1	340
LNX1-AS2	9
RPL21P44	5
CHIC2	454
PDGFRA	558
KIT	9658
KDR	3827
SRD5A3	2075
SRD5A3-AS1	25
LOC105377659	83
TMEM165	4927
CLOCK	1682
NMU	69
EXOC1	1515
LOC105377663	51
CEP135	321
CRACD	190
AASDH	630
PPAT	515
100506514	3
PAICS	3634
SRP72	3951
ARL9	9
LOC105377665	3
THEGL	1
HOPX	23019
LOC105377666	0
CHAER1	5
LOC105377668	15
SPINK2	16
REST	1459
NOA1	971
POLR2B	4796
IGFBP7	8426
IGFBP7-AS1	2890
ADGRL3	62
ADGRL3-AS1	2
LOC105377253	0
LINC02232	1
LINC02835	0
EPHA5	0
LOC101927237	3
CENPC	1024
STAP1	230
UBA6	1449
UBA6-AS1	263
GNRHR	24
LOC102724780	10
TMPRSS11D	12
TMPRSS11A	10
YTHDC1	3040
TMPRSS11E	47
UGT2B17	20
UGT2B15	16
UGT2B10	0
LOC105377265	3
UGT2B7	1
LOC105377267	15
UGT2B11	7
UGT2B28	1
UGT2B4	9
UGT2A1	2
UGT2A2	2
SULT1B1	80
SULT1E1	50
CSN1S1	0
STATH	0
ODAM	3
FDCSP	756
SMR3A	0
SMR3B	0
MUC7	0
AMTN	1
ENAM	129
JCHAIN	34336
LOC101927297	6
UTP3	1020
RUFY3	1975
GRSF1	2940
MOB1B	1678
DCK	969
SLC4A4	232
LOC107986285	0
LOC105377271	0
GC	0
NPFFR2	3
ADAMTS3	45
COX18	1019
LOC112268467	3
ANKRD17	4186
ANKRD17-DT	10
ALB	7
AFP	8
RASSF6	350
CXCL8	727
CXCL6	2
PF4V1	3
CXCL1	354
PF4	4
PPBP	1
CXCL5	74
CXCL3	288
LOC105377275	9
CXCL2	1121
MTHFD2L	529
LOC105377276	1
EPGN	5
EREG	17
AREG	502
LOC107986229	0
BTC	523
PARM1	4935
PARM1-AS1	5
LOC107986289	16
LINC02562	53
LOC100506253	0
RCHY1	601
THAP6	603
ODAPH	2
CDKL2	446
G3BP2	4946
USO1	4811
PPEF2	0
NAAA	300
SDAD1	1363
CXCL9	594
ART3	0
CXCL10	190
CXCL11	30
NUP54	794
SCARB2	3656
FAM47E	24
LOC105377286	4
FAM47E-STBD1	120
STBD1	138
CCDC158	3
SHROOM3	1642
LOC105377290	10
SHROOM3-AS1	8
SOWAHB	184
107986291	8
LOC105377294	17
SEPTIN11	1481
LOC105377291	58
107986290	4
CCNI	6053
LOC101928864	36
CCNG2	1189
CXCL13	1107
LOC105377296	2
LOC105377297	4
CNOT6L	1551
MRPL1	487
LOC102724916	67
FRAS1	153
LOC107986293	2
ANXA3	805
LINC01094	104
LOC101928893	2
BMP2K	757
PAQR3	876
LINC01088	3
NAA11	2
LINC00989	4
LOC107986294	31
LOC105377302	13
ANTXR2	2161
LOC105377303	13
PRDM8	111
FGF5	0
CFAP299	20
BMP3	37
PRKG2	32
RASGEF1B	295
107986215	33
LOC105377308	7
HNRNPD	5027
HNRNPD-DT	21
HNRNPDL	8192
ENOPH1	1501
LOC105377310	5
TMEM150C	407
SCD5	198
SEC31A	9844
THAP9-AS1	1194
SNORD143	55
SNORD144	28
THAP9	252
LIN54	401
COPS4	1072
PLAC8	131
COQ2	483
HPSE	392
HELQ	397
MRPS18C	322
ABRAXAS1	499
GPAT3	179
LOC101928978	0
NKX6-1	1
LOC102723338	127
CDS1	1022
WDFY3	1860
WDFY3-AS2	73
ARHGAP24	702
LOC105377319	10
MAPK10	82
PTPN13	458
107986189	3
SLC10A6	37
C4orf36	62
AFF1-AS1	41
AFF1	2669
LOC105377320	1
KLHL8	872
HSD17B13	9
HSD17B11	4124
NUDT9	1037
LOC105377321	2
SPARCL1	7366
DMP1	4
LOC105377323	1
LOC105377324	2
IBSP	2
MEPE	5
SPP1	6098
PKD2	823
ABCG2	187
PPM1K	533
PPM1K-DT	0
LOC105377326	1
HERC6	511
LOC102723458	122
HERC5	202
PIGY	1130
PYURF	1130
HERC3	939
NAP1L5	181
FAM13A-AS1	429
FAM13A	1951
LOC105377327	6
TIGD2	207
GPRIN3	1538
LOC105377329	0
SNCA	61
MMRN1	1449
CCSER1	83
GRID2	1
SMARCAD1	1747
HPGDS	220
PDLIM5	1699
BMPR1B-DT	0
BMPR1B	72
UNC5C	165
UNC5C-AS1	18
STPG2	23
RAP1GDS1	887
TSPAN5	198
LOC112267901	0
TSPAN5-DT	4
EIF4E	1545
METAP1	1590
ADH5	6327
LOC100507053	205
ADH4	38
ADH6	47
ADH1A	28
ADH1B	574
ADH1C	5926
LOC102723576	21
ADH7	20
TRMT10A	411
MTTP	3
C4orf54	8
DAPP1	366
LAMTOR3	1086
DNAJB14	1588
H2AZ1	2423
H2AZ1-DT	1
DDIT4L	344
EMCN	1392
PPP3CA	2905
FLJ20021	132
BANK1	1129
SLC39A8	1217
LOC105377621	15
NFKB1	1506
LOC105377347	54
MANBA	654
LOC102723704	980
UBE2D3	6741
UBE2D3-AS1	40
CISD2	916
SLC9B1	266
SLC9B2	169
BDH2	1399
CENPE	360
TACR3	2
CXXC4	520
CXXC4-AS1	13
TET2	1754
TET2-AS1	10
PPA2	2239
LOC105377352	38
ARHGEF38	842
ARHGEF38-IT1	6
INTS12	704
GSTCD	410
NPNT	3072
LOC101929577	14
TBCK	1255
AIMP1	1869
DKK2	77
PAPSS1	1151
SGMS2	2808
CYP2U1-AS1	12
LOC107986298	185
CYP2U1	148
LOC107986299	4
HADH	1207
LEF1	293
LEF1-AS1	29
RPL34-DT	8
RPL34	8808
OSTC	3608
105377359	50
ETNPPL	66
COL25A1	5046
SEC24B-AS1	36
SEC24B	1467
MCUB	306
107986302	3
CASP6	1133
PLA2G12A	2094
CFI	7274
GAR1	360
RRH	3
LRIT3	4
EGF	538
ELOVL6	56
107986303	5
LOC105377362	12
ENPEP	1638
LOC105377363	42
PITX2	630
FAM241A	303
AP1AR	1169
TIFA	388
ALPK1	703
107986304	10
ZGRF1	149
LARP7	1282
MIR302CHG	295
ANK2	468
CAMK2D	1506
LOC105377375	2
ARSJ	98
LOC107986305	1
LOC105377378	0
UGT8	39
LOC105377382	5
LOC105377388	5
TRAM1L1	205
LINC02262	1
LINC02263	0
NDST3	8
LOC105377392	11
SNHG8	1557
SNORA24	69
PRSS12	451
CEP170P1	19
LOC729218	792
METTL14-DT	9
METTL14	834
SEC24D	4819
SYNPO2	479
LOC105377395	2
MYOZ2	4
LOC105379404	4
LOC101929762	5
USP53	1375
C4orf3	1931
LOC107986193	1
LINC01061	230
107983979	33
GTF2IP12	11
SEPTIN7P14	257
PDE5A	1085
105377396	0
MAD2L1	354
PRDM5	124
LOC105377399	8
NDNF	449
NDNF-AS1	1
TNIP3	39
QRFPR	2
LOC105377402	4
ANXA5	11245
SMIM43	20
PP12613	5
EXOSC9	705
CCNA2	534
BBS7	549
TRPC3	17
LOC112268469	3
KIAA1109	3548
IL2	2
IL21	15
IL21-AS1	16
BBS12	178
CETN4P	7
FGF2	151
NUDT6	106
SPATA5	358
LOC105377404	6
SPRY1	1056
LINC02435	13
LOC105377405	39
LINC01091	35
LOC105377406	0
LINC02516	13
ANKRD50	2503
FAT4	301
LOC105377409	0
LOC102724210	8
LOC107986312	3
105377413	0
INTU	520
HSPA4L	112
PLK4	202
MFSD8	626
ABHD18	397
LARP1B	780
PGRMC2	2339
LINC02615	366
JADE1	2846
SCLT1	676
C4orf33	680
LINC02466	16
SNHG27	0
LOC105377428	0
PCDH10-DT	0
PCDH10	5
PABPC4L	56
LINC02511	0
LOC105377442	18
PCDH18	517
LINC02172	5
LOC101927414	5
SLC7A11-AS1	304
SLC7A11	5833
LOC105377448	0
NOCT	93
ELF2	1356
MGARP	1
NDUFC1	766
NAA15	1787
105377449	70
RAB33B-AS1	29
RAB33B	319
SETD7	1876
LOC105377451	0
LOC105377622	18
LOC101927490	0
MGST2	1141
MAML3	732
LOC101927516	7
SCOC	2613
SCOC-AS1	13
CLGN	87
MGAT4D	0
ELMOD2	1461
UCP1	9
TBC1D9	1239
TNRC18P1	5
RNF150	384
ZNF330	1871
LINC02432	5
IL15	133
INPP4B	1259
LOC101927613	1
107986194	0
LOC105377623	13
USP38	1454
GAB1	420
SMARCA5-AS1	233
SMARCA5	3066
GUSBP5	23
FREM3	5
LOC105377458	25
LOC105377459	7
GYPE	26
LOC101927636	5
GYPB	1
LOC105377460	2
107986317	3
HHIP-AS1	7
HHIP	13
ANAPC10	466
ABCE1	3066
OTUD4	2326
LINC02266	2
SMAD1	789
SMAD1-AS1	100
MMAA	557
C4orf51	194
ZNF827	522
LSM6	204
REELD1	8
SLC10A7	580
LOC105377472	5
TTC29	31
LOC105377473	0
LOC105377475	0
EDNRA	989
105377478	13
TMEM184C	1290
PRMT9	700
ARHGAP10	228
NR3C2	798
LOC102724672	8
LOC107986195	10
LOC105377481	78
IQCM	1
DCLK2	167
LRBA	3197
MAB21L2	0
RPS3A	30396
SNORD73B	16
SNORD73A	73
SH3D19	1309
LOC107986196	61
LOC105377485	4
PRSS48	2
FHIP1A-DT	63
FHIP1A	402
GATB	421
LOC107986197	36
LINC02273	13
LOC105377492	4
FBXW7	760
FBXW7-AS1	31
MIR4453HG	211
MIR4453	13
TMEM154	718
TIGD4	19
ARFIP1	1256
LOC729870	2
FHDC1	475
TRIM2	3914
LOC105377496	0
ANXA2P1	14
MND1	78
TMEM131L	609
LOC100419170	4
TLR2	488
RNF175	4
LOC105377499	2
SFRP2	1064
LOC101927947	3
DCHS2	9
PLRG1	1761
FGB	368
FGA	15708
FGG	36175
LRAT	143
RBM46	5
MAP9	1088
LOC102724776	50
LOC105377505	0
LOC105377504	7
GUCY1A1	1617
107984032	9
LOC105377506	9
GUCY1B1	809
ASIC5	18
LOC105377507	28
TDO2	328
CTSO	1575
LOC102724785	1
LOC105377508	2
PDGFC	286
GLRB	80
GRIA2	3
112268471	6
LOC107986238	10
LINC02433	0
LOC105377509	20
GASK1B	1357
GASK1B-AS1	151
LOC101928007	3
TMEM144	762
RXFP1	56
C4orf46	306
ETFDH	1117
PPID	752
FNIP2	598
C4orf45	2
RAPGEF2	2032
LINC02477	9
FSTL5	1
NAF1	817
LOC101928081	1
NPY1R	36
NPY5R	3
TMA16	654
MARCHF1	734
ANP32C	6
SMIM31	118
APELA	6
TRIM61	46
FAM218A	28
TMEM192	1079
KLHL2	824
GK3P	10
MSMO1	3979
CPE	4102
LOC101928131	0
TLL1	199
SPOCK3	2
ANXA10	38
LOC105377524	18
DDX60	1002
DDX60L	927
LOC107986198	0
PALLD	2792
LOC102723331	15
CBR4	1384
LOC105377527	4
SH3RF1	1274
NEK1	553
CLCN3	2909
HPF1	515
MFAP3L	174
AADAT	105
LOC107986326	19
LINC01612	1
LINC02512	0
GALNTL6	220
LOC107986201	152
LOC101930370	110
GALNT7	2824
HMGB2	1744
SAP30-DT	17
SAP30	49
101928383	2
SCRG1	1
LOC112268474	1
LOC112267917	3
LOC101928409	3
HAND2	0
HAND2-AS1	1
FBXO8	679
CEP44	541
LOC105377547	0
HPGD	1179
LOC105377548	10
GLRA3	65
ADAM29	4
GPM6A	24
LOC101928590	0
LOC107984113	0
WDR17	79
SPATA4	18
ASB5	1
SPCS3	4912
LOC105377555	0
VEGFC	219
NEIL3	125
AGA	2240
AGA-DT	13
LINC01098	33
LINC01099	5
LOC105377567	0
TENM3	72
TENM3-AS1	5
LOC105377576	62
DCTD	2472
LOC105377578	2
WWC2-AS2	8
WWC2	802
CLDN22	38
CLDN24	0
107986217	5
CDKN2AIP	843
LOC389247	18
ING2	320
RWDD4	801
TRAPPC11	1782
LOC105377581	1
STOX2	408
LOC107986330	1
ENPP6	5
LOC105377582	7
LOC105377584	5
LINC02363	14
LINC02362	87
IRF2	1023
LINC02427	5
LINC02365	1
CASP3	1463
PRIMPOL	408
CENPU	403
ACSL1	3346
SLED1	8
LOC105377587	1
MIR3945HG	5
LINC01093	0
HELT	3
SLC25A4	1717
CFAP97	1860
SNX25	610
LRP2BP	183
LOC107986206	12
ANKRD37	148
UFSP2	839
C4orf47	82
CCDC110	84
LOC105377590	3
PDLIM3	659
SORBS2	6567
TLR3	651
FAM149A	467
FLJ38576	5
CYP4V2	981
KLKB1	35
F11	3
F11-AS1	2
MTNR1A	53
FAT1	5742
LOC107986334	10
LOC102723906	2
LOC107986335	2
LOC339975	9
LOC105377604	0
ZFP42	909
TRIML2	2
LOC105377609	1
LINC01060	3
LOC101930028	1
LOC105377616	7
FRG1-DT	10
FRG1	469
ANKRD20A12P	5
PLEKHG4B	102
LRRC14B	1
CCDC127	449
SDHA	2663
HRAT5	4
PDCD6	1801
AHRR	440
EXOC3-AS1	49
EXOC3	1347
SLC9A3	417
PP7080	269
SLC9A3-AS1	82
LOC105374606	0
LOC105374608	2
CEP72	244
TPPP	344
LOC101929898	18
ZDHHC11B	428
101928768	30
ZDHHC11	203
BRD9	1014
TRIP13	316
LOC100506688	16
NKD2	143
SLC12A7	4799
MIR4635	11
105374612	93
LOC107986396	173
CTD-3080P12.3	0
SLC6A18	1
TERT	8
CLPTM1L	3231
LINC01511	1
SLC6A3	45
LPCAT1	10838
MIR6075	0
LOC107986397	67
SDHAP3	191
LOC728613	226
LOC105374614	2
LOC101929003	2
MRPL36	629
NDUFS6	563
IRX4	3
IRX4-AS1	0
112267929	6
112267947	9
105374616	0
LOC105374618	2
IRX2	102
LSINCT5	0
C5orf38	122
IRX1	9
LOC107986399	4
ADAMTS16-DT	1
ADAMTS16	34
LOC101929200	14
ICE1	1215
LOC105374636	5
LINC02145	2
MED10	654
UBE2QL1	15
LOC105374639	2
LINC01018	55
NSUN2	2338
SRD5A1	300
LINC02102	4
TENT4A	839
LOC107986401	1
LOC102724943	8
LOC105374642	0
ADCY2	90
C5orf49	266
MTRR	1277
FASTKD3	403
LINC02226	2
MIR4458HG	114
MIR4458	5
SEMA5A	1162
SNHG18	149
SNORD123	12
LINC02112	0
ATPSCKMT	438
CCT5	5132
CMBL	146
LOC105374651	1
LOC101929977	47
MARCHF6	5604
MIR10397	185
ROPN1L	89
105369214	2
ANKRD33B	106
DAP	4054
LOC105374654	12
CTNND2	6
LOC105374655	0
LINC01194	1
LOC105374657	0
DNAH5	613
TRIO	1930
OTULINL	701
SNORD141B	51
OTULIN	978
ANKH	1080
LOC100130744	116
FBXL7	266
LOC107986343	0
ZNF622	719
RETREG1	919
RETREG1-AS1	2
MYO10	2624
BASP1-AS1	9
BASP1	2300
LOC105374666	5
LINC02100	8
CDH18	0
112267938	13
LOC105374673	0
LOC105374678	0
LOC102723561	0
GUSBP1	235
CDH12	0
SNORA105A	40
LINC02899	3
LOC105374689	0
CDH10	1
PURPL	0
CDH6	345
DROSHA	1698
C5orf22	1010
PDZD2	776
LOC105374711	16
GOLPH3	3872
MTMR12	1265
ZFR	2865
SUB1	3166
NPR3	322
LINC02120	0
LOC105374715	0
LOC107986411	51
TARS1	1756
ADAMTS12	435
SLC45A2	2
AMACR	316
C1QTNF3-AMACR	336
C1QTNF3	111
LOC646652	7
LOC105374721	25
LOC105374723	3
RAI14	2286
TTC23L-AS1	44
TTC23L	21
RAD1	757
BRIX1	1057
DNAJC21	1408
AGXT2	0
PRLR	67
SPEF2	355
LOC105374724	15
IL7R	1360
CAPSL	22
UGT3A1	0
UGT3A2	1
LMBRD2	986
SKP2	431
NADK2	709
RANBP3L	29
SLC1A3	110
107986413	9
LOC107986412	54
NIPBL-DT	286
NIPBL	2068
CPLANE1	2002
LOC105374727	11
NUP155	864
WDR70	678
GDNF	0
GDNF-AS1	1
EGFLAM	194
LIFR	1589
LIFR-AS1	26
MIR3650	2
OSMR-AS1	12
LINC01265	0
LOC107986414	8
105374733	13
112267930	18
OSMR	2958
RICTOR	1481
FYB1	702
C9	1
DAB2	1343
LINC02104	3
LOC105374736	0
LOC105374737	0
PTGER4	186
TTC33	459
PRKAA1	2460
RPL37	7587
CARD6	452
C7	3234
MROH2B	0
LOC105374739	12
C6	300
PLCXD3	177
OXCT1	303
LOC102723752	0
OXCT1-AS1	15
C5orf51	844
FBXO4	1048
GHR	51
CCDC152	3756
SELENOP	5658
LOC105374745	12
FLJ32255	195
LOC105374746	47
LOC648987	129
LOC105374748	27
ANXA2R	56
LOC153684	102
LOC100132356	90
LOC100506639	102
ZNF131	1009
NIM1K	14
HMGCS1	3777
CCL28	21
TMEM267	543
C5orf34-AS1	12
C5orf34	55
PAIP1	3038
NNT-AS1	249
NNT	1974
FGF10	5
FGF10-AS1	0
MRPS30-DT	23
MRPS30	672
HCN1	11
EMB	1196
PARP8	1384
ISL1-DT	0
ISL1	1
LOC105378963	3
ITGA1	4030
PELO	946
ITGA2	1198
MOCS2	1253
LOC257396	94
FST	457
NDUFS4	758
ARL15	590
HSPB3	3
SNX18	1115
105378967	3
105378968	4
LOC102467080	0
LOC105378969	6
ESM1	3796
GZMK	203
GZMA	150
CDC20B	544
GPX8	1259
MCIDAS	28
CCNO	264
DHX29	2342
LOC105378973	94
MTREX	2582
PLPP1	1164
RNF138P1	15
105378975	8
SLC38A9	435
DDX4	13
IL31RA	472
IL6ST	7954
FLJ31104	5
ANKRD55	9
LOC101928419	2
LINC01948	9
C5orf67	4
105378978	2
MAP3K1	1035
LOC105378980	116
SETD9	200
MIER3	866
GPBP1	2335
ACTBL2	2
LOC102724122	1
LINC02101	3
PLK2	4952
GAPT	118
RAB3C	64
PDE4D	7144
107986348	58
LOC107986347	12
LOC105378988	13
LOC107986350	2
PART1	205
DEPDC1B	130
ELOVL7	76
ERCC8	226
ERCC8-AS1	28
NDUFAF2	336
SMIM15	2085
SMIM15-AS1	180
LINC02057	2
LOC105378994	0
ZSWIM6	1039
LOC105378997	1
C5orf64	0
KIF2A	854
DIMT1	1115
IPO11	407
IPO11-LRRC70	214
LRRC70	124
RNF180	397
RGS7BP	64
SHISAL2B	5
SREK1IP1	1026
CWC27	568
ADAMTS6	61
CENPK	188
