Ensembl_gene_id	p53_IR_3
ENSMUSG00000094338	216
ENSMUSG00000091095	10
ENSMUSG00000047139	7167
ENSMUSG00000039770	602
ENSMUSG00000029428	108
ENSMUSG00000072949	283
ENSMUSG00000054150	1836
ENSMUSG00000047180	1576
ENSMUSG00000026249	2313
ENSMUSG00000044156	214
ENSMUSG00000038335	5433
ENSMUSG00000052920	30
ENSMUSG00000073725	2056
ENSMUSG00000020573	1197
ENSMUSG00000084230	17
ENSMUSG00000069830	39
ENSMUSG00000062545	72
ENSMUSG00000024145	1587
ENSMUSG00000030246	56
ENSMUSG00000039997	7196
ENSMUSG00000026688	17
ENSMUSG00000063286	8990
ENSMUSG00000049871	610
ENSMUSG00000061615	267
ENSMUSG00000063065	161
ENSMUSG00000020520	444
ENSMUSG00000002319	2832
ENSMUSG00000039670	661
ENSMUSG00000032744	93
ENSMUSG00000003955	1334
ENSMUSG00000083745	63
ENSMUSG00000092367	0
ENSMUSG00000082873	8
ENSMUSG00000106327	25
ENSMUSG00000076615	735
ENSMUSG00000020288	571
ENSMUSG00000108872	98
ENSMUSG00000081528	12
ENSMUSG00000031378	932
ENSMUSG00000000184	10670
ENSMUSG00000022962	6706
ENSMUSG00000094993	38
ENSMUSG00000015599	39
ENSMUSG00000057193	2351
ENSMUSG00000021175	601
ENSMUSG00000021061	155
ENSMUSG00000070056	692
ENSMUSG00000028261	829
ENSMUSG00000042195	108
ENSMUSG00000039873	37
ENSMUSG00000047370	20
ENSMUSG00000033192	328
ENSMUSG00000020525	4337
ENSMUSG00000009108	58
ENSMUSG00000019796	244
ENSMUSG00000000248	1913
ENSMUSG00000026202	1018
ENSMUSG00000075031	775
ENSMUSG00000064109	90
ENSMUSG00000080896	1
ENSMUSG00000033227	34
ENSMUSG00000030068	1770
ENSMUSG00000020248	5993
ENSMUSG00000022519	298
ENSMUSG00000032892	190
ENSMUSG00000040296	2102
ENSMUSG00000069833	6204
ENSMUSG00000042514	725
ENSMUSG00000062038	59
ENSMUSG00000031246	1374
ENSMUSG00000033318	139
ENSMUSG00000054435	2134
ENSMUSG00000032193	666
ENSMUSG00000027293	4132
ENSMUSG00000014226	1690
ENSMUSG00000056888	9457
ENSMUSG00000047793	168
ENSMUSG00000017754	197
ENSMUSG00000019539	44
ENSMUSG00000027073	57
ENSMUSG00000040466	700
ENSMUSG00000040997	1074
ENSMUSG00000062312	30
ENSMUSG00000041779	263
ENSMUSG00000074420	18
ENSMUSG00000024891	135
ENSMUSG00000015745	951
ENSMUSG00000101892	1755
ENSMUSG00000042331	155
ENSMUSG00000058392	2208
ENSMUSG00000083316	52
ENSMUSG00000043895	23
ENSMUSG00000046865	4037
ENSMUSG00000108226	31
ENSMUSG00000040699	4498
ENSMUSG00000039159	1204
ENSMUSG00000031428	167
ENSMUSG00000050822	16
ENSMUSG00000047415	713
ENSMUSG00000044330	0
ENSMUSG00000079543	474
ENSMUSG00000036718	162
ENSMUSG00000062028	42
ENSMUSG00000047861	17
ENSMUSG00000035722	1191
ENSMUSG00000095661	130
ENSMUSG00000042444	1738
ENSMUSG00000082463	33
ENSMUSG00000034858	1983
ENSMUSG00000042377	955
ENSMUSG00000074628	17
ENSMUSG00000038845	3134
ENSMUSG00000050244	10598
ENSMUSG00000022181	565
ENSMUSG00000026377	2218
ENSMUSG00000057506	3305
ENSMUSG00000051615	969
ENSMUSG00000028479	6031
ENSMUSG00000094652	125
ENSMUSG00000031328	11228
ENSMUSG00000049588	260
ENSMUSG00000022051	1533
ENSMUSG00000021200	692
ENSMUSG00000026770	1265
ENSMUSG00000022371	464
ENSMUSG00000058761	12007
ENSMUSG00000008540	177
ENSMUSG00000032489	134
ENSMUSG00000030357	3987
ENSMUSG00000024867	118
ENSMUSG00000095217	467
ENSMUSG00000028795	105
ENSMUSG00000066632	36
ENSMUSG00000000204	456
ENSMUSG00000007987	149
ENSMUSG00000029084	3386
ENSMUSG00000021573	80
ENSMUSG00000044424	23
ENSMUSG00000037405	9873
ENSMUSG00000067038	31776
ENSMUSG00000108823	199
ENSMUSG00000058773	576
ENSMUSG00000003379	8709
ENSMUSG00000001288	337
ENSMUSG00000025877	270
ENSMUSG00000079003	378
ENSMUSG00000000056	767
ENSMUSG00000099875	4
ENSMUSG00000026755	3097
ENSMUSG00000071379	837
ENSMUSG00000029449	914
ENSMUSG00000082686	2
ENSMUSG00000089967	0
ENSMUSG00000005125	114
ENSMUSG00000064225	426
ENSMUSG00000087520	31
ENSMUSG00000012777	89
ENSMUSG00000004897	4739
ENSMUSG00000021037	2458
ENSMUSG00000062478	157
ENSMUSG00000027395	3028
ENSMUSG00000071068	2053
ENSMUSG00000026664	409
ENSMUSG00000045932	618
ENSMUSG00000107425	264
ENSMUSG00000056091	76
ENSMUSG00000052212	41
ENSMUSG00000001436	645
ENSMUSG00000004748	104
ENSMUSG00000030590	143
ENSMUSG00000056457	0
ENSMUSG00000032577	4471
ENSMUSG00000090946	481
ENSMUSG00000041429	203
ENSMUSG00000041954	1540
ENSMUSG00000030662	6222
ENSMUSG00000021879	113
ENSMUSG00000018008	1687
ENSMUSG00000045294	1083
ENSMUSG00000095071	66
ENSMUSG00000062611	8
ENSMUSG00000031403	3665
ENSMUSG00000028741	1513
ENSMUSG00000053559	65
ENSMUSG00000006724	48
ENSMUSG00000031239	387
ENSMUSG00000022636	406
ENSMUSG00000065979	1094
ENSMUSG00000028010	954
ENSMUSG00000049396	935
ENSMUSG00000083083	32
ENSMUSG00000051079	54
ENSMUSG00000020623	125
ENSMUSG00000002602	3516
ENSMUSG00000037922	13740
ENSMUSG00000099871	16
ENSMUSG00000100838	134
ENSMUSG00000028328	5
ENSMUSG00000033706	2617
ENSMUSG00000038482	2723
ENSMUSG00000022033	39
ENSMUSG00000024039	64
ENSMUSG00000041351	108
ENSMUSG00000003346	744
ENSMUSG00000045007	15
ENSMUSG00000020706	8522
ENSMUSG00000067149	7724
ENSMUSG00000002897	2133
ENSMUSG00000040483	834
ENSMUSG00000056492	64
ENSMUSG00000100254	23
ENSMUSG00000056673	1951
ENSMUSG00000032392	31
ENSMUSG00000057497	876
ENSMUSG00000099041	74
ENSMUSG00000038564	502
ENSMUSG00000037921	601
ENSMUSG00000028332	56
ENSMUSG00000030708	317
ENSMUSG00000031666	9904
ENSMUSG00000034786	494
ENSMUSG00000055805	2372
ENSMUSG00000030079	1702
ENSMUSG00000051748	33
ENSMUSG00000067714	80
ENSMUSG00000020766	441
ENSMUSG00000020547	2587
ENSMUSG00000102566	17
ENSMUSG00000056209	1430
ENSMUSG00000098557	3448
ENSMUSG00000078886	231
ENSMUSG00000093896	258
ENSMUSG00000038510	1074
ENSMUSG00000025726	17
ENSMUSG00000070960	0
ENSMUSG00000096150	85
ENSMUSG00000028318	1784
ENSMUSG00000035576	33
ENSMUSG00000030189	2220
ENSMUSG00000102418	152
ENSMUSG00000032554	4329
ENSMUSG00000015243	3440
ENSMUSG00000001576	3601
ENSMUSG00000058435	31
ENSMUSG00000025648	283
ENSMUSG00000038068	166
ENSMUSG00000024112	120
ENSMUSG00000097053	381
ENSMUSG00000079641	7468
ENSMUSG00000005364	788
ENSMUSG00000032796	6
ENSMUSG00000012443	263
ENSMUSG00000029246	1332
ENSMUSG00000037031	156
ENSMUSG00000063903	10
ENSMUSG00000062867	6279
ENSMUSG00000031861	248
ENSMUSG00000004552	380
ENSMUSG00000084235	173
ENSMUSG00000070390	189
ENSMUSG00000039005	774
ENSMUSG00000043770	140
ENSMUSG00000002477	1471
ENSMUSG00000079067	11
ENSMUSG00000091478	0
ENSMUSG00000043940	825
ENSMUSG00000040249	3420
ENSMUSG00000105147	29
ENSMUSG00000015027	350
ENSMUSG00000042978	3592
ENSMUSG00000091844	195
ENSMUSG00000089978	70
ENSMUSG00000024042	8174
ENSMUSG00000028756	710
ENSMUSG00000024948	5211
ENSMUSG00000030268	165
ENSMUSG00000076709	82
ENSMUSG00000053398	2876
ENSMUSG00000026603	528
ENSMUSG00000059325	58
ENSMUSG00000033124	277
ENSMUSG00000029033	217
ENSMUSG00000024078	2100
ENSMUSG00000028221	100
ENSMUSG00000041827	389
ENSMUSG00000039197	1130
ENSMUSG00000046008	1
ENSMUSG00000029430	5899
ENSMUSG00000024939	132
ENSMUSG00000059409	4897
ENSMUSG00000021595	6556
ENSMUSG00000007655	7
ENSMUSG00000056749	171
ENSMUSG00000106627	4
ENSMUSG00000026814	499
ENSMUSG00000005413	10593
ENSMUSG00000019564	553
ENSMUSG00000039239	88
ENSMUSG00000040618	494
ENSMUSG00000073902	11468
ENSMUSG00000024966	3351
ENSMUSG00000002308	259
ENSMUSG00000022186	778
ENSMUSG00000091618	137
ENSMUSG00000025473	852
ENSMUSG00000051154	5607
ENSMUSG00000046688	451
ENSMUSG00000105244	515
ENSMUSG00000066553	9
ENSMUSG00000095761	27
ENSMUSG00000028851	1863
ENSMUSG00000012428	35
ENSMUSG00000028744	414
ENSMUSG00000058135	60
ENSMUSG00000031517	2
ENSMUSG00000039621	1618
ENSMUSG00000076540	72
ENSMUSG00000078713	822
ENSMUSG00000002504	26
ENSMUSG00000038550	138
ENSMUSG00000040564	46
ENSMUSG00000022325	1696
ENSMUSG00000029672	911
ENSMUSG00000026020	5508
ENSMUSG00000089929	3383
ENSMUSG00000074677	90
ENSMUSG00000051557	345
ENSMUSG00000039911	84
ENSMUSG00000053158	425
ENSMUSG00000016495	762
ENSMUSG00000050957	16
ENSMUSG00000107082	7
ENSMUSG00000095571	454
ENSMUSG00000046861	559
ENSMUSG00000029570	527
ENSMUSG00000021306	987
ENSMUSG00000021969	1321
ENSMUSG00000003380	495
ENSMUSG00000038045	44
ENSMUSG00000025647	9407
ENSMUSG00000074896	973
ENSMUSG00000090164	7806
ENSMUSG00000043243	17980
ENSMUSG00000053746	139
ENSMUSG00000006127	1273
ENSMUSG00000022270	1217
ENSMUSG00000044583	1612
ENSMUSG00000030510	8
ENSMUSG00000022126	32
ENSMUSG00000041237	19
ENSMUSG00000107968	0
ENSMUSG00000021069	212
ENSMUSG00000002668	1374
ENSMUSG00000062783	602
ENSMUSG00000034926	427
ENSMUSG00000032120	127
ENSMUSG00000093894	490
ENSMUSG00000025359	55
ENSMUSG00000083364	703
ENSMUSG00000003283	2059
ENSMUSG00000034881	300
ENSMUSG00000022074	4871
ENSMUSG00000045094	30
ENSMUSG00000089722	19
ENSMUSG00000067455	248
ENSMUSG00000094689	269
ENSMUSG00000056214	286
ENSMUSG00000073008	1552
ENSMUSG00000016756	6504
ENSMUSG00000082633	7
ENSMUSG00000046841	154
ENSMUSG00000070044	25
ENSMUSG00000054999	98
ENSMUSG00000070298	63
ENSMUSG00000037685	3119
ENSMUSG00000048126	51
ENSMUSG00000042757	283
ENSMUSG00000025993	7541
ENSMUSG00000022057	309
ENSMUSG00000035459	778
ENSMUSG00000069272	210
ENSMUSG00000031951	23
ENSMUSG00000024312	2097
ENSMUSG00000084883	36
ENSMUSG00000024359	9082
ENSMUSG00000030159	182
ENSMUSG00000031503	159
ENSMUSG00000031004	1750
ENSMUSG00000023072	576
ENSMUSG00000005686	339
ENSMUSG00000033313	98
ENSMUSG00000044285	430
ENSMUSG00000003031	1429
ENSMUSG00000031709	412
ENSMUSG00000069083	0
ENSMUSG00000041506	1513
ENSMUSG00000024211	17
ENSMUSG00000032373	57
ENSMUSG00000064264	183
ENSMUSG00000026073	53
ENSMUSG00000040940	5538
ENSMUSG00000024675	2816
ENSMUSG00000083687	41
ENSMUSG00000070323	13
ENSMUSG00000094117	200
ENSMUSG00000049539	787
ENSMUSG00000004207	15058
ENSMUSG00000049608	609
ENSMUSG00000019088	125
ENSMUSG00000037827	7
ENSMUSG00000107733	1826
ENSMUSG00000039328	414
ENSMUSG00000073676	3592
ENSMUSG00000034265	245
ENSMUSG00000054203	248
ENSMUSG00000045328	176
ENSMUSG00000056412	0
ENSMUSG00000058748	3556
ENSMUSG00000026401	294
ENSMUSG00000037129	10
ENSMUSG00000040734	73
ENSMUSG00000034957	64
ENSMUSG00000001995	599
ENSMUSG00000026395	29770
ENSMUSG00000056185	168
ENSMUSG00000036411	29
ENSMUSG00000035355	169
ENSMUSG00000071041	0
ENSMUSG00000026192	3510
ENSMUSG00000028654	46
ENSMUSG00000031995	3346
ENSMUSG00000103823	11
ENSMUSG00000046031	141
ENSMUSG00000068587	25
ENSMUSG00000075045	0
ENSMUSG00000015880	155
ENSMUSG00000031903	654
ENSMUSG00000041797	136
ENSMUSG00000026420	69
ENSMUSG00000106668	42
ENSMUSG00000078812	9724
ENSMUSG00000035299	3455
ENSMUSG00000082287	22
ENSMUSG00000095567	8023
ENSMUSG00000031431	2415
ENSMUSG00000024193	763
ENSMUSG00000022602	223
ENSMUSG00000057113	29001
ENSMUSG00000044453	597
ENSMUSG00000031495	5
ENSMUSG00000042474	6249
ENSMUSG00000027078	606
ENSMUSG00000021193	2819
ENSMUSG00000058325	94
ENSMUSG00000098428	58
ENSMUSG00000022842	327
ENSMUSG00000000776	1456
ENSMUSG00000071497	1030
ENSMUSG00000042729	1585
ENSMUSG00000052160	2547
ENSMUSG00000095565	364
ENSMUSG00000093505	0
ENSMUSG00000035683	209
ENSMUSG00000036469	4680
ENSMUSG00000052776	460
ENSMUSG00000029162	110
ENSMUSG00000079884	514
ENSMUSG00000074480	230
ENSMUSG00000041360	3702
ENSMUSG00000002985	4719
ENSMUSG00000017760	1975
ENSMUSG00000008167	1022
ENSMUSG00000062075	1400
ENSMUSG00000026576	234
ENSMUSG00000003573	970
ENSMUSG00000005397	280
ENSMUSG00000037416	9245
ENSMUSG00000005580	48
ENSMUSG00000061991	303
ENSMUSG00000027435	1031
ENSMUSG00000090509	13
ENSMUSG00000049551	23
ENSMUSG00000076570	22
ENSMUSG00000022043	1335
ENSMUSG00000030345	5
ENSMUSG00000079197	5680
ENSMUSG00000083161	872
ENSMUSG00000020018	1124
ENSMUSG00000022797	1854
ENSMUSG00000094509	81
ENSMUSG00000033416	1454
ENSMUSG00000052825	24
ENSMUSG00000042066	274
ENSMUSG00000021281	327
ENSMUSG00000003868	1966
ENSMUSG00000028906	1879
ENSMUSG00000011832	203
ENSMUSG00000042010	84
ENSMUSG00000025754	81
ENSMUSG00000023262	769
ENSMUSG00000025869	1115
ENSMUSG00000032714	25
ENSMUSG00000096035	2
ENSMUSG00000027306	204
ENSMUSG00000093955	250
ENSMUSG00000078920	1441
ENSMUSG00000024776	517
ENSMUSG00000072940	486
ENSMUSG00000095612	359
ENSMUSG00000021990	1037
ENSMUSG00000039168	148
ENSMUSG00000031360	1051
ENSMUSG00000076680	384
ENSMUSG00000036256	124
ENSMUSG00000028175	55
ENSMUSG00000037894	2427
ENSMUSG00000073412	201
ENSMUSG00000027130	7671
ENSMUSG00000037762	272
ENSMUSG00000026355	1450
ENSMUSG00000060548	107
ENSMUSG00000058927	1319
ENSMUSG00000020077	2437
ENSMUSG00000052040	2525
ENSMUSG00000081855	31
ENSMUSG00000094935	19
ENSMUSG00000025578	122
ENSMUSG00000033209	1011
ENSMUSG00000038481	1337
ENSMUSG00000094388	64
ENSMUSG00000096592	64
ENSMUSG00000030512	1527
ENSMUSG00000036777	68
ENSMUSG00000040010	864
ENSMUSG00000022814	1094
ENSMUSG00000002346	1634
ENSMUSG00000005615	288
ENSMUSG00000079017	2282
ENSMUSG00000041889	20
ENSMUSG00000058743	18
ENSMUSG00000108086	27
ENSMUSG00000043931	738
ENSMUSG00000026393	1649
ENSMUSG00000078566	80
ENSMUSG00000038843	806
ENSMUSG00000028840	527
ENSMUSG00000045954	75
ENSMUSG00000043629	131
ENSMUSG00000040627	27
ENSMUSG00000027715	242
ENSMUSG00000058818	1818
ENSMUSG00000031954	2514
ENSMUSG00000001774	1747
ENSMUSG00000023456	1635
ENSMUSG00000024663	334
ENSMUSG00000025613	6182
ENSMUSG00000025500	96
ENSMUSG00000024942	754
ENSMUSG00000026519	396
ENSMUSG00000023267	66
ENSMUSG00000033855	173
ENSMUSG00000023990	1007
ENSMUSG00000027589	983
ENSMUSG00000069206	2962
ENSMUSG00000061852	43
ENSMUSG00000039530	330
ENSMUSG00000038763	72
ENSMUSG00000031402	814
ENSMUSG00000024044	767
ENSMUSG00000105906	3647
ENSMUSG00000089803	158
ENSMUSG00000103293	42
ENSMUSG00000036185	32
ENSMUSG00000025150	40
ENSMUSG00000030691	6659
ENSMUSG00000054766	13179
ENSMUSG00000033949	176
ENSMUSG00000110195	1266
ENSMUSG00000035186	63
ENSMUSG00000078154	17
ENSMUSG00000021640	8
ENSMUSG00000026605	202
ENSMUSG00000002107	4251
ENSMUSG00000024726	573
ENSMUSG00000024621	4371
ENSMUSG00000028860	190
ENSMUSG00000095442	98
ENSMUSG00000048949	467
ENSMUSG00000094502	169
ENSMUSG00000027878	7753
ENSMUSG00000027447	1501
ENSMUSG00000017002	767
ENSMUSG00000029167	120
ENSMUSG00000094194	211
ENSMUSG00000035208	2826
ENSMUSG00000096141	34
ENSMUSG00000027344	27
ENSMUSG00000000594	2740
ENSMUSG00000056737	6125
ENSMUSG00000032312	4499
ENSMUSG00000045799	51
ENSMUSG00000022403	5045
ENSMUSG00000054404	1737
ENSMUSG00000022596	167
ENSMUSG00000081953	63
ENSMUSG00000036594	25446
ENSMUSG00000052142	2459
ENSMUSG00000030725	95
ENSMUSG00000019820	12068
ENSMUSG00000024640	819
ENSMUSG00000038831	333
ENSMUSG00000042599	3404
ENSMUSG00000049950	315
ENSMUSG00000064147	128
ENSMUSG00000038214	648
ENSMUSG00000038587	1872
ENSMUSG00000019942	77
ENSMUSG00000038291	1164
ENSMUSG00000113640	222
ENSMUSG00000035164	1577
ENSMUSG00000032556	1949
ENSMUSG00000009246	490
ENSMUSG00000022885	2654
ENSMUSG00000007817	1414
ENSMUSG00000031728	206
ENSMUSG00000022913	519
ENSMUSG00000034203	625
ENSMUSG00000024440	21
ENSMUSG00000106715	151
ENSMUSG00000034875	332
ENSMUSG00000067017	30
ENSMUSG00000036273	10977
ENSMUSG00000017466	315
ENSMUSG00000038141	219
ENSMUSG00000033826	778
ENSMUSG00000026675	367
ENSMUSG00000080939	95
ENSMUSG00000027185	4946
ENSMUSG00000043008	1890
ENSMUSG00000031662	12181
ENSMUSG00000094248	43
ENSMUSG00000005846	3297
ENSMUSG00000021180	789
ENSMUSG00000027111	769
ENSMUSG00000082896	15
ENSMUSG00000056987	30
ENSMUSG00000053702	302
ENSMUSG00000035891	3505
ENSMUSG00000081221	14
ENSMUSG00000013419	77
ENSMUSG00000041649	40
ENSMUSG00000105338	12
ENSMUSG00000022952	2011
ENSMUSG00000089945	504
ENSMUSG00000000244	2320
ENSMUSG00000078901	432
ENSMUSG00000031129	434
ENSMUSG00000094076	49
ENSMUSG00000079681	40
ENSMUSG00000024340	87
ENSMUSG00000023942	941
ENSMUSG00000062585	3066
ENSMUSG00000026525	127
ENSMUSG00000028864	20
ENSMUSG00000023333	122
ENSMUSG00000044338	2
ENSMUSG00000027834	360
ENSMUSG00000048445	81
ENSMUSG00000059714	152
ENSMUSG00000082475	9
ENSMUSG00000025656	213
ENSMUSG00000001901	68
ENSMUSG00000021830	2787
ENSMUSG00000040389	333
ENSMUSG00000017417	39
ENSMUSG00000026873	120
ENSMUSG00000076534	161
ENSMUSG00000005610	41449
ENSMUSG00000023216	136
ENSMUSG00000030088	18
ENSMUSG00000041378	15
ENSMUSG00000020307	3563
ENSMUSG00000021136	69
ENSMUSG00000027495	115
ENSMUSG00000020741	5123
ENSMUSG00000022231	262
ENSMUSG00000037032	50
ENSMUSG00000047649	670
ENSMUSG00000103105	35
ENSMUSG00000060098	2318
ENSMUSG00000016552	860
ENSMUSG00000079374	0
ENSMUSG00000025876	31
ENSMUSG00000069893	3677
ENSMUSG00000073879	31
ENSMUSG00000079635	6
ENSMUSG00000028459	3173
ENSMUSG00000071252	63
ENSMUSG00000021253	26
ENSMUSG00000044165	119
ENSMUSG00000021018	950
ENSMUSG00000044024	177
ENSMUSG00000031722	136
ENSMUSG00000036526	2377
ENSMUSG00000037493	29
ENSMUSG00000035754	1619
ENSMUSG00000024989	60
ENSMUSG00000026604	2769
ENSMUSG00000021646	124
ENSMUSG00000021823	432
ENSMUSG00000003363	1063
ENSMUSG00000040663	955
ENSMUSG00000020577	1403
ENSMUSG00000025804	160
ENSMUSG00000094505	9
ENSMUSG00000034595	1703
ENSMUSG00000094590	14
ENSMUSG00000042638	80
ENSMUSG00000059498	535
ENSMUSG00000047511	12
ENSMUSG00000020022	1146
ENSMUSG00000064246	36
ENSMUSG00000038665	371
ENSMUSG00000025995	3057
ENSMUSG00000024300	741
ENSMUSG00000029610	604
ENSMUSG00000067219	47
ENSMUSG00000078942	318
ENSMUSG00000079478	702
ENSMUSG00000036661	1275
ENSMUSG00000041329	2
ENSMUSG00000076665	141
ENSMUSG00000056413	354
ENSMUSG00000042215	61
ENSMUSG00000055430	59
ENSMUSG00000020857	6306
ENSMUSG00000022234	9962
ENSMUSG00000068349	4
ENSMUSG00000043832	243
ENSMUSG00000076549	340
ENSMUSG00000027230	54
ENSMUSG00000062248	223
ENSMUSG00000062646	1092
ENSMUSG00000039294	1971
ENSMUSG00000062638	12
ENSMUSG00000024789	1589
ENSMUSG00000022389	6564
ENSMUSG00000060032	4271
ENSMUSG00000026579	62
ENSMUSG00000075284	1954
ENSMUSG00000081534	815
ENSMUSG00000005470	144
ENSMUSG00000068874	64
ENSMUSG00000059895	14225
ENSMUSG00000075706	833
ENSMUSG00000033788	128
ENSMUSG00000029560	1703
ENSMUSG00000061024	1390
ENSMUSG00000101135	160
ENSMUSG00000024855	680
ENSMUSG00000035735	48
ENSMUSG00000033885	3276
ENSMUSG00000020075	12472
ENSMUSG00000019998	1129
ENSMUSG00000032018	368
ENSMUSG00000020570	1262
ENSMUSG00000044279	24
ENSMUSG00000006782	3358
ENSMUSG00000034855	54
ENSMUSG00000034845	76
ENSMUSG00000032231	407
ENSMUSG00000000120	124
ENSMUSG00000004730	2399
ENSMUSG00000027379	73
ENSMUSG00000100383	24
ENSMUSG00000018846	3112
ENSMUSG00000032113	143
ENSMUSG00000058420	166
ENSMUSG00000000278	675
ENSMUSG00000040688	2393
ENSMUSG00000027405	7863
ENSMUSG00000020224	3190
ENSMUSG00000042284	45
ENSMUSG00000021263	459
ENSMUSG00000038607	1296
ENSMUSG00000022881	260
ENSMUSG00000025010	357
ENSMUSG00000048489	45
ENSMUSG00000038299	3630
ENSMUSG00000031948	3139
ENSMUSG00000030785	27
ENSMUSG00000003418	2325
ENSMUSG00000001029	808
ENSMUSG00000023110	1996
ENSMUSG00000026548	143
ENSMUSG00000096100	3
ENSMUSG00000032218	79
ENSMUSG00000030521	3021
ENSMUSG00000045326	36
ENSMUSG00000024785	1230
ENSMUSG00000083917	36
ENSMUSG00000018651	450
ENSMUSG00000032177	186
ENSMUSG00000030125	3
ENSMUSG00000020205	177
ENSMUSG00000094027	11
ENSMUSG00000082630	21
ENSMUSG00000081752	243
ENSMUSG00000038712	509
ENSMUSG00000101236	146
ENSMUSG00000038644	1276
ENSMUSG00000020821	6794
ENSMUSG00000048249	2994
ENSMUSG00000096641	0
ENSMUSG00000027901	1388
ENSMUSG00000050410	96
ENSMUSG00000021891	3678
ENSMUSG00000037049	284
ENSMUSG00000035834	698
ENSMUSG00000006728	2823
ENSMUSG00000006411	639
ENSMUSG00000068551	74
ENSMUSG00000026615	10501
ENSMUSG00000051969	24
ENSMUSG00000002997	53
ENSMUSG00000051146	30
ENSMUSG00000035397	240
ENSMUSG00000027108	2540
ENSMUSG00000082321	86
ENSMUSG00000037275	2616
ENSMUSG00000037788	1972
ENSMUSG00000070345	27
ENSMUSG00000023995	34
ENSMUSG00000029416	2329
ENSMUSG00000092072	0
ENSMUSG00000064262	3839
ENSMUSG00000029840	3988
ENSMUSG00000018378	389
ENSMUSG00000030759	4684
ENSMUSG00000096807	388
ENSMUSG00000050212	46
ENSMUSG00000074619	22
ENSMUSG00000041842	35
ENSMUSG00000008450	309
ENSMUSG00000024835	1626
ENSMUSG00000072568	333
ENSMUSG00000037095	69
ENSMUSG00000037851	5883
ENSMUSG00000085787	229
ENSMUSG00000041431	125
ENSMUSG00000022972	153
ENSMUSG00000024781	1960
ENSMUSG00000022469	492
ENSMUSG00000036480	29
ENSMUSG00000005410	1758
ENSMUSG00000054321	2176
ENSMUSG00000025154	512
ENSMUSG00000091831	310
ENSMUSG00000063229	5001
ENSMUSG00000027602	32
ENSMUSG00000052056	1401
ENSMUSG00000064354	16323
ENSMUSG00000062070	3025
ENSMUSG00000055884	611
ENSMUSG00000095351	365
ENSMUSG00000018398	124
ENSMUSG00000041515	5426
ENSMUSG00000035199	613
ENSMUSG00000050965	566
ENSMUSG00000028249	3280
ENSMUSG00000076512	101
ENSMUSG00000022175	1682
ENSMUSG00000059970	694
ENSMUSG00000015501	3164
ENSMUSG00000073420	29
ENSMUSG00000048612	1094
ENSMUSG00000089728	125
ENSMUSG00000027784	336
ENSMUSG00000089942	926
ENSMUSG00000074063	41
ENSMUSG00000067356	123
ENSMUSG00000083012	592
ENSMUSG00000046456	7
ENSMUSG00000039062	51
ENSMUSG00000056515	361
ENSMUSG00000093722	43
ENSMUSG00000063820	46
ENSMUSG00000005583	9377
ENSMUSG00000062014	2650
ENSMUSG00000096805	139
ENSMUSG00000031860	51
ENSMUSG00000071862	85
ENSMUSG00000050860	8
ENSMUSG00000087412	134
ENSMUSG00000046722	2608
ENSMUSG00000026915	4137
ENSMUSG00000005370	7864
ENSMUSG00000025358	540
ENSMUSG00000028803	1026
ENSMUSG00000020527	1136
ENSMUSG00000089735	53
ENSMUSG00000045886	107
ENSMUSG00000032741	401
ENSMUSG00000034311	110
ENSMUSG00000031984	1501
ENSMUSG00000063568	87
ENSMUSG00000024037	1769
ENSMUSG00000024732	1448
ENSMUSG00000052837	6210
ENSMUSG00000021116	3937
ENSMUSG00000095307	45
ENSMUSG00000019737	170
ENSMUSG00000028995	1012
ENSMUSG00000079293	429
ENSMUSG00000073010	12
ENSMUSG00000041057	6226
ENSMUSG00000027459	397
ENSMUSG00000021559	133
ENSMUSG00000030214	1278
ENSMUSG00000043153	47
ENSMUSG00000094777	844
ENSMUSG00000030683	187
ENSMUSG00000021453	518
ENSMUSG00000003341	19
ENSMUSG00000027227	240
ENSMUSG00000030560	4416
ENSMUSG00000034714	164
ENSMUSG00000062204	12
ENSMUSG00000026311	450
ENSMUSG00000045136	158
ENSMUSG00000015854	2859
ENSMUSG00000000365	26
ENSMUSG00000029722	201
ENSMUSG00000027692	539
ENSMUSG00000021892	1522
ENSMUSG00000024544	75
ENSMUSG00000030878	325
ENSMUSG00000037890	200
ENSMUSG00000016255	45
ENSMUSG00000028841	15
ENSMUSG00000026956	525
ENSMUSG00000104217	27
ENSMUSG00000046168	50
ENSMUSG00000011148	79
ENSMUSG00000063447	24
ENSMUSG00000032251	337
ENSMUSG00000027322	620
ENSMUSG00000048924	323
ENSMUSG00000036986	6226
ENSMUSG00000067575	0
ENSMUSG00000081214	0
ENSMUSG00000083424	0
ENSMUSG00000094664	0
ENSMUSG00000095526	0
ENSMUSG00000031637	47
ENSMUSG00000089715	441
ENSMUSG00000055760	369
ENSMUSG00000005973	443
ENSMUSG00000004032	9
ENSMUSG00000024397	453
ENSMUSG00000002343	264
ENSMUSG00000020777	470
ENSMUSG00000082186	22
ENSMUSG00000092029	12
ENSMUSG00000051124	825
ENSMUSG00000083179	152
ENSMUSG00000029027	2288
ENSMUSG00000020806	3189
ENSMUSG00000051343	112
ENSMUSG00000054065	216
ENSMUSG00000025007	1460
ENSMUSG00000045362	1844
ENSMUSG00000071037	81
ENSMUSG00000044757	3
ENSMUSG00000018654	6778
ENSMUSG00000070522	68
