Ensembl_gene_id	p53_IR_2
ENSMUSG00000047139	3117
ENSMUSG00000039770	295
ENSMUSG00000029428	100
ENSMUSG00000072949	78
ENSMUSG00000054150	1019
ENSMUSG00000047180	1337
ENSMUSG00000026249	1470
ENSMUSG00000044156	230
ENSMUSG00000038335	2934
ENSMUSG00000052920	27
ENSMUSG00000073725	1323
ENSMUSG00000020573	1406
ENSMUSG00000084230	11
ENSMUSG00000069830	25
ENSMUSG00000062545	45
ENSMUSG00000024145	653
ENSMUSG00000030246	105
ENSMUSG00000039997	4361
ENSMUSG00000026688	10
ENSMUSG00000063286	6702
ENSMUSG00000049871	681
ENSMUSG00000061615	182
ENSMUSG00000063065	133
ENSMUSG00000020520	303
ENSMUSG00000002319	1698
ENSMUSG00000039670	313
ENSMUSG00000032744	30
ENSMUSG00000003955	638
ENSMUSG00000083745	36
ENSMUSG00000092367	6
ENSMUSG00000082873	9
ENSMUSG00000106327	32
ENSMUSG00000076615	1883
ENSMUSG00000020288	374
ENSMUSG00000108872	100
ENSMUSG00000081528	2
ENSMUSG00000031378	499
ENSMUSG00000000184	7645
ENSMUSG00000022962	3257
ENSMUSG00000094993	38
ENSMUSG00000015599	120
ENSMUSG00000057193	1590
ENSMUSG00000021175	334
ENSMUSG00000021061	207
ENSMUSG00000070056	541
ENSMUSG00000028261	383
ENSMUSG00000042195	82
ENSMUSG00000039873	13
ENSMUSG00000047370	94
ENSMUSG00000033192	201
ENSMUSG00000020525	2589
ENSMUSG00000009108	62
ENSMUSG00000019796	188
ENSMUSG00000000248	1571
ENSMUSG00000026202	535
ENSMUSG00000075031	451
ENSMUSG00000064109	69
ENSMUSG00000080896	11
ENSMUSG00000033227	30
ENSMUSG00000030068	798
ENSMUSG00000020248	2770
ENSMUSG00000022519	111
ENSMUSG00000032892	64
ENSMUSG00000040296	1503
ENSMUSG00000069833	4761
ENSMUSG00000042514	338
ENSMUSG00000062038	30
ENSMUSG00000031246	624
ENSMUSG00000033318	63
ENSMUSG00000054435	2377
ENSMUSG00000032193	609
ENSMUSG00000027293	1505
ENSMUSG00000014226	972
ENSMUSG00000056888	6275
ENSMUSG00000047793	131
ENSMUSG00000017754	95
ENSMUSG00000019539	67
ENSMUSG00000027073	205
ENSMUSG00000040466	432
ENSMUSG00000040997	490
ENSMUSG00000062312	23
ENSMUSG00000041779	351
ENSMUSG00000074420	20
ENSMUSG00000024891	114
ENSMUSG00000015745	714
ENSMUSG00000101892	749
ENSMUSG00000042331	295
ENSMUSG00000058392	1807
ENSMUSG00000083316	277
ENSMUSG00000043895	23
ENSMUSG00000046865	2568
ENSMUSG00000108226	4
ENSMUSG00000040699	2435
ENSMUSG00000039159	959
ENSMUSG00000031428	166
ENSMUSG00000050822	10
ENSMUSG00000047415	714
ENSMUSG00000044330	6
ENSMUSG00000079543	781
ENSMUSG00000036718	79
ENSMUSG00000062028	56
ENSMUSG00000047861	39
ENSMUSG00000035722	884
ENSMUSG00000095661	76
ENSMUSG00000042444	1091
ENSMUSG00000082463	24
ENSMUSG00000034858	1520
ENSMUSG00000042377	420
ENSMUSG00000074628	7
ENSMUSG00000038845	1503
ENSMUSG00000050244	5740
ENSMUSG00000022181	289
ENSMUSG00000026377	1311
ENSMUSG00000057506	1672
ENSMUSG00000051615	454
ENSMUSG00000028479	3982
ENSMUSG00000094652	1219
ENSMUSG00000031328	6677
ENSMUSG00000049588	165
ENSMUSG00000022051	746
ENSMUSG00000021200	452
ENSMUSG00000026770	713
ENSMUSG00000022371	294
ENSMUSG00000058761	6842
ENSMUSG00000008540	79
ENSMUSG00000032489	166
ENSMUSG00000030357	1895
ENSMUSG00000024867	96
ENSMUSG00000095217	245
ENSMUSG00000028795	110
ENSMUSG00000066632	0
ENSMUSG00000000204	441
ENSMUSG00000007987	125
ENSMUSG00000029084	2011
ENSMUSG00000021573	37
ENSMUSG00000044424	10
ENSMUSG00000037405	5336
ENSMUSG00000067038	5317
ENSMUSG00000108823	152
ENSMUSG00000058773	314
ENSMUSG00000003379	5532
ENSMUSG00000001288	269
ENSMUSG00000025877	166
ENSMUSG00000079003	232
ENSMUSG00000000056	385
ENSMUSG00000099875	6
ENSMUSG00000026755	1558
ENSMUSG00000071379	497
ENSMUSG00000029449	614
ENSMUSG00000082686	6
ENSMUSG00000089967	13
ENSMUSG00000005125	138
ENSMUSG00000064225	218
ENSMUSG00000087520	22
ENSMUSG00000012777	117
ENSMUSG00000004897	2571
ENSMUSG00000021037	1237
ENSMUSG00000062478	110
ENSMUSG00000027395	1948
ENSMUSG00000071068	1069
ENSMUSG00000026664	252
ENSMUSG00000045932	234
ENSMUSG00000107425	190
ENSMUSG00000056091	79
ENSMUSG00000052212	42
ENSMUSG00000001436	383
ENSMUSG00000004748	60
ENSMUSG00000030590	100
ENSMUSG00000056457	0
ENSMUSG00000032577	2289
ENSMUSG00000090946	289
ENSMUSG00000041429	74
ENSMUSG00000041954	540
ENSMUSG00000030662	3343
ENSMUSG00000021879	124
ENSMUSG00000018008	1115
ENSMUSG00000045294	601
ENSMUSG00000095071	21
ENSMUSG00000062611	6
ENSMUSG00000031403	2512
ENSMUSG00000028741	864
ENSMUSG00000053559	69
ENSMUSG00000006724	52
ENSMUSG00000031239	153
ENSMUSG00000022636	291
ENSMUSG00000065979	656
ENSMUSG00000028010	547
ENSMUSG00000049396	461
ENSMUSG00000083083	24
ENSMUSG00000051079	34
ENSMUSG00000020623	107
ENSMUSG00000002602	2237
ENSMUSG00000037922	8812
ENSMUSG00000099871	3
ENSMUSG00000100838	110
ENSMUSG00000028328	33
ENSMUSG00000033706	1439
ENSMUSG00000038482	1449
ENSMUSG00000022033	11
ENSMUSG00000024039	32
ENSMUSG00000041351	91
ENSMUSG00000003346	302
ENSMUSG00000045007	10
ENSMUSG00000020706	5585
ENSMUSG00000067149	16602
ENSMUSG00000002897	1780
ENSMUSG00000040483	461
ENSMUSG00000056492	65
ENSMUSG00000100254	15
ENSMUSG00000056673	1980
ENSMUSG00000032392	29
ENSMUSG00000057497	475
ENSMUSG00000099041	62
ENSMUSG00000038564	363
ENSMUSG00000037921	425
ENSMUSG00000028332	92
ENSMUSG00000030708	186
ENSMUSG00000031666	5689
ENSMUSG00000034786	333
ENSMUSG00000055805	2224
ENSMUSG00000030079	925
ENSMUSG00000051748	18
ENSMUSG00000067714	37
ENSMUSG00000020766	201
ENSMUSG00000020547	1376
ENSMUSG00000102566	36
ENSMUSG00000056209	635
ENSMUSG00000098557	1707
ENSMUSG00000078886	51
ENSMUSG00000093896	308
ENSMUSG00000038510	813
ENSMUSG00000025726	36
ENSMUSG00000070960	3
ENSMUSG00000096150	122
ENSMUSG00000028318	950
ENSMUSG00000035576	53
ENSMUSG00000030189	1344
ENSMUSG00000102418	81
ENSMUSG00000032554	1540
ENSMUSG00000015243	3008
ENSMUSG00000001576	1914
ENSMUSG00000058435	23
ENSMUSG00000025648	200
ENSMUSG00000038068	85
ENSMUSG00000024112	288
ENSMUSG00000097053	338
ENSMUSG00000079641	2005
ENSMUSG00000005364	782
ENSMUSG00000032796	49
ENSMUSG00000012443	161
ENSMUSG00000029246	988
ENSMUSG00000037031	105
ENSMUSG00000063903	20
ENSMUSG00000062867	2743
ENSMUSG00000031861	183
ENSMUSG00000004552	294
ENSMUSG00000084235	67
ENSMUSG00000070390	198
ENSMUSG00000039005	368
ENSMUSG00000043770	79
ENSMUSG00000002477	742
ENSMUSG00000079067	42
ENSMUSG00000091478	0
ENSMUSG00000043940	785
ENSMUSG00000040249	3393
ENSMUSG00000105147	19
ENSMUSG00000015027	271
ENSMUSG00000042978	1587
ENSMUSG00000091844	99
ENSMUSG00000089978	480
ENSMUSG00000024042	6716
ENSMUSG00000028756	497
ENSMUSG00000024948	2803
ENSMUSG00000030268	112
ENSMUSG00000076709	91
ENSMUSG00000053398	1145
ENSMUSG00000026603	268
ENSMUSG00000059325	41
ENSMUSG00000033124	220
ENSMUSG00000029033	158
ENSMUSG00000024078	995
ENSMUSG00000028221	48
ENSMUSG00000041827	208
ENSMUSG00000039197	451
ENSMUSG00000046008	72
ENSMUSG00000029430	2426
ENSMUSG00000024939	82
ENSMUSG00000059409	2540
ENSMUSG00000021595	3700
ENSMUSG00000007655	10
ENSMUSG00000056749	159
ENSMUSG00000106627	46
ENSMUSG00000026814	229
ENSMUSG00000005413	6206
ENSMUSG00000019564	455
ENSMUSG00000039239	108
ENSMUSG00000040618	308
ENSMUSG00000073902	6896
ENSMUSG00000024966	1952
ENSMUSG00000002308	93
ENSMUSG00000022186	537
ENSMUSG00000091618	94
ENSMUSG00000025473	505
ENSMUSG00000051154	2862
ENSMUSG00000046688	246
ENSMUSG00000105244	435
ENSMUSG00000066553	15
ENSMUSG00000095761	128
ENSMUSG00000028851	1319
ENSMUSG00000012428	56
ENSMUSG00000028744	241
ENSMUSG00000058135	61
ENSMUSG00000031517	17
ENSMUSG00000039621	1626
ENSMUSG00000076540	64
ENSMUSG00000078713	327
ENSMUSG00000002504	25
ENSMUSG00000038550	81
ENSMUSG00000040564	13
ENSMUSG00000022325	821
ENSMUSG00000029672	618
ENSMUSG00000026020	3834
ENSMUSG00000089929	1430
ENSMUSG00000074677	50
ENSMUSG00000051557	170
ENSMUSG00000039911	71
ENSMUSG00000053158	368
ENSMUSG00000016495	444
ENSMUSG00000050957	14
ENSMUSG00000107082	10
ENSMUSG00000095571	1201
ENSMUSG00000046861	403
ENSMUSG00000029570	393
ENSMUSG00000021306	704
ENSMUSG00000021969	1212
ENSMUSG00000003380	268
ENSMUSG00000038045	41
ENSMUSG00000025647	5743
ENSMUSG00000074896	383
ENSMUSG00000090164	4377
ENSMUSG00000043243	6991
ENSMUSG00000053746	63
ENSMUSG00000006127	782
ENSMUSG00000022270	746
ENSMUSG00000044583	734
ENSMUSG00000030510	26
ENSMUSG00000022126	25
ENSMUSG00000041237	17
ENSMUSG00000107968	1
ENSMUSG00000021069	219
ENSMUSG00000002668	1107
ENSMUSG00000062783	517
ENSMUSG00000034926	251
ENSMUSG00000032120	150
ENSMUSG00000093894	929
ENSMUSG00000025359	45
ENSMUSG00000083364	518
ENSMUSG00000003283	939
ENSMUSG00000034881	193
ENSMUSG00000022074	3196
ENSMUSG00000045094	44
ENSMUSG00000089722	25
ENSMUSG00000067455	112
ENSMUSG00000094689	565
ENSMUSG00000056214	132
ENSMUSG00000073008	1096
ENSMUSG00000016756	5638
ENSMUSG00000082633	2
ENSMUSG00000046841	237
ENSMUSG00000070044	18
ENSMUSG00000054999	67
ENSMUSG00000070298	114
ENSMUSG00000037685	1962
ENSMUSG00000048126	59
ENSMUSG00000042757	152
ENSMUSG00000025993	2843
ENSMUSG00000022057	191
ENSMUSG00000035459	486
ENSMUSG00000069272	107
ENSMUSG00000031951	20
ENSMUSG00000024312	1334
ENSMUSG00000084883	29
ENSMUSG00000024359	5862
ENSMUSG00000030159	130
ENSMUSG00000031503	146
ENSMUSG00000031004	1575
ENSMUSG00000023072	445
ENSMUSG00000005686	281
ENSMUSG00000033313	53
ENSMUSG00000044285	780
ENSMUSG00000003031	1022
ENSMUSG00000031709	524
ENSMUSG00000069083	0
ENSMUSG00000041506	922
ENSMUSG00000024211	19
ENSMUSG00000032373	44
ENSMUSG00000064264	97
ENSMUSG00000026073	83
ENSMUSG00000040940	5189
ENSMUSG00000024675	1583
ENSMUSG00000083687	25
ENSMUSG00000070323	17
ENSMUSG00000094117	178
ENSMUSG00000049539	386
ENSMUSG00000004207	8092
ENSMUSG00000049608	578
ENSMUSG00000019088	55
ENSMUSG00000037827	34
ENSMUSG00000107733	768
ENSMUSG00000039328	443
ENSMUSG00000073676	1502
ENSMUSG00000034265	156
ENSMUSG00000054203	114
ENSMUSG00000045328	209
ENSMUSG00000056412	0
ENSMUSG00000058748	2104
ENSMUSG00000026401	198
ENSMUSG00000037129	38
ENSMUSG00000040734	35
ENSMUSG00000034957	36
ENSMUSG00000001995	401
ENSMUSG00000026395	19402
ENSMUSG00000056185	116
ENSMUSG00000036411	16
ENSMUSG00000035355	123
ENSMUSG00000071041	15
ENSMUSG00000026192	1936
ENSMUSG00000028654	42
ENSMUSG00000031995	1896
ENSMUSG00000103823	0
ENSMUSG00000046031	72
ENSMUSG00000068587	57
ENSMUSG00000075045	48
ENSMUSG00000015880	86
ENSMUSG00000031903	350
ENSMUSG00000041797	123
ENSMUSG00000026420	37
ENSMUSG00000106668	20
ENSMUSG00000078812	4121
ENSMUSG00000035299	3721
ENSMUSG00000082287	16
ENSMUSG00000095567	5120
ENSMUSG00000031431	2533
ENSMUSG00000024193	535
ENSMUSG00000022602	65
ENSMUSG00000057113	16798
ENSMUSG00000044453	613
ENSMUSG00000031495	3
ENSMUSG00000042474	3993
ENSMUSG00000027078	519
ENSMUSG00000021193	1582
ENSMUSG00000058325	99
ENSMUSG00000098428	57
ENSMUSG00000022842	205
ENSMUSG00000000776	996
ENSMUSG00000071497	540
ENSMUSG00000042729	831
ENSMUSG00000052160	1294
ENSMUSG00000095565	531
ENSMUSG00000093505	7
ENSMUSG00000035683	95
ENSMUSG00000036469	2804
ENSMUSG00000052776	196
ENSMUSG00000029162	73
ENSMUSG00000079884	197
ENSMUSG00000074480	161
ENSMUSG00000041360	2453
ENSMUSG00000002985	3194
ENSMUSG00000017760	1207
ENSMUSG00000008167	446
ENSMUSG00000062075	661
ENSMUSG00000026576	204
ENSMUSG00000003573	393
ENSMUSG00000005397	242
ENSMUSG00000037416	5083
ENSMUSG00000005580	34
ENSMUSG00000061991	157
ENSMUSG00000027435	532
ENSMUSG00000090509	48
ENSMUSG00000049551	9
ENSMUSG00000076570	11
ENSMUSG00000022043	709
ENSMUSG00000030345	17
ENSMUSG00000079197	2365
ENSMUSG00000083161	711
ENSMUSG00000020018	642
ENSMUSG00000022797	1040
ENSMUSG00000094509	77
ENSMUSG00000033416	1327
ENSMUSG00000052825	62
ENSMUSG00000042066	378
ENSMUSG00000021281	289
ENSMUSG00000003868	996
ENSMUSG00000028906	2120
ENSMUSG00000011832	173
ENSMUSG00000042010	97
ENSMUSG00000025754	154
ENSMUSG00000023262	328
ENSMUSG00000025869	630
ENSMUSG00000032714	20
ENSMUSG00000096035	5
ENSMUSG00000027306	142
ENSMUSG00000093955	444
ENSMUSG00000078920	495
ENSMUSG00000024776	331
ENSMUSG00000072940	515
ENSMUSG00000095612	1413
ENSMUSG00000021990	932
ENSMUSG00000039168	164
ENSMUSG00000031360	686
ENSMUSG00000076680	1394
ENSMUSG00000036256	86
ENSMUSG00000028175	22
ENSMUSG00000037894	472
ENSMUSG00000073412	95
ENSMUSG00000027130	4953
ENSMUSG00000037762	144
ENSMUSG00000026355	797
ENSMUSG00000060548	46
ENSMUSG00000058927	479
ENSMUSG00000020077	1498
ENSMUSG00000052040	2022
ENSMUSG00000081855	44
ENSMUSG00000094935	0
ENSMUSG00000025578	65
ENSMUSG00000033209	727
ENSMUSG00000038481	880
ENSMUSG00000094388	56
ENSMUSG00000096592	56
ENSMUSG00000030512	726
ENSMUSG00000036777	43
ENSMUSG00000040010	706
ENSMUSG00000022814	614
ENSMUSG00000002346	1092
ENSMUSG00000005615	239
ENSMUSG00000079017	779
ENSMUSG00000041889	47
ENSMUSG00000058743	20
ENSMUSG00000108086	14
ENSMUSG00000043931	507
ENSMUSG00000026393	1213
ENSMUSG00000078566	63
ENSMUSG00000038843	529
ENSMUSG00000028840	345
ENSMUSG00000045954	55
ENSMUSG00000043629	102
ENSMUSG00000040627	49
ENSMUSG00000027715	139
ENSMUSG00000058818	1404
ENSMUSG00000031954	1686
ENSMUSG00000001774	1053
ENSMUSG00000023456	694
ENSMUSG00000024663	169
ENSMUSG00000025613	3461
ENSMUSG00000025500	49
ENSMUSG00000024942	602
ENSMUSG00000026519	316
ENSMUSG00000023267	80
ENSMUSG00000033855	354
ENSMUSG00000023990	641
ENSMUSG00000027589	591
ENSMUSG00000069206	1401
ENSMUSG00000061852	45
ENSMUSG00000039530	178
ENSMUSG00000038763	191
ENSMUSG00000031402	442
ENSMUSG00000024044	475
ENSMUSG00000105906	2649
ENSMUSG00000089803	271
ENSMUSG00000103293	36
ENSMUSG00000036185	17
ENSMUSG00000025150	15
ENSMUSG00000030691	5219
ENSMUSG00000054766	6762
ENSMUSG00000033949	120
ENSMUSG00000110195	907
ENSMUSG00000035186	68
ENSMUSG00000078154	10
ENSMUSG00000021640	17
ENSMUSG00000026605	226
ENSMUSG00000002107	2933
ENSMUSG00000024726	208
ENSMUSG00000024621	3014
ENSMUSG00000028860	135
ENSMUSG00000095442	230
ENSMUSG00000048949	149
ENSMUSG00000094502	826
ENSMUSG00000027878	6870
ENSMUSG00000027447	891
ENSMUSG00000017002	337
ENSMUSG00000029167	103
ENSMUSG00000094194	636
ENSMUSG00000035208	1594
ENSMUSG00000096141	76
ENSMUSG00000027344	19
ENSMUSG00000000594	1785
ENSMUSG00000056737	2394
ENSMUSG00000032312	2823
ENSMUSG00000045799	75
ENSMUSG00000022403	2954
ENSMUSG00000054404	1093
ENSMUSG00000022596	81
ENSMUSG00000081953	162
ENSMUSG00000036594	17298
ENSMUSG00000052142	1749
ENSMUSG00000030725	42
ENSMUSG00000019820	10342
ENSMUSG00000024640	480
ENSMUSG00000038831	252
ENSMUSG00000042599	2959
ENSMUSG00000049950	222
ENSMUSG00000064147	70
ENSMUSG00000038214	539
ENSMUSG00000038587	797
ENSMUSG00000019942	57
ENSMUSG00000038291	546
ENSMUSG00000113640	106
ENSMUSG00000035164	1270
ENSMUSG00000032556	1149
ENSMUSG00000009246	204
ENSMUSG00000022885	2235
ENSMUSG00000007817	1474
ENSMUSG00000031728	150
ENSMUSG00000022913	298
ENSMUSG00000034203	355
ENSMUSG00000024440	19
ENSMUSG00000106715	26
ENSMUSG00000034875	147
ENSMUSG00000067017	5
ENSMUSG00000036273	6595
ENSMUSG00000017466	186
ENSMUSG00000038141	184
ENSMUSG00000033826	1070
ENSMUSG00000026675	199
ENSMUSG00000080939	69
ENSMUSG00000027185	2643
ENSMUSG00000043008	1218
ENSMUSG00000031662	6239
ENSMUSG00000094248	28
ENSMUSG00000005846	1762
ENSMUSG00000021180	558
ENSMUSG00000027111	453
ENSMUSG00000082896	3
ENSMUSG00000056987	31
ENSMUSG00000053702	439
ENSMUSG00000035891	2273
ENSMUSG00000081221	6
ENSMUSG00000013419	60
ENSMUSG00000041649	46
ENSMUSG00000105338	22
ENSMUSG00000022952	1607
ENSMUSG00000089945	605
ENSMUSG00000000244	1603
ENSMUSG00000078901	194
ENSMUSG00000031129	346
ENSMUSG00000094076	19
ENSMUSG00000079681	26
ENSMUSG00000024340	94
ENSMUSG00000023942	459
ENSMUSG00000062585	1707
ENSMUSG00000026525	103
ENSMUSG00000028864	20
ENSMUSG00000023333	496
ENSMUSG00000044338	9
ENSMUSG00000027834	269
ENSMUSG00000048445	130
ENSMUSG00000059714	167
ENSMUSG00000082475	12
ENSMUSG00000025656	144
ENSMUSG00000001901	31
ENSMUSG00000021830	2120
ENSMUSG00000040389	216
ENSMUSG00000017417	49
ENSMUSG00000026873	110
ENSMUSG00000076534	700
ENSMUSG00000005610	12527
ENSMUSG00000023216	129
ENSMUSG00000030088	30
ENSMUSG00000041378	5
ENSMUSG00000020307	1655
ENSMUSG00000021136	16
ENSMUSG00000027495	71
ENSMUSG00000020741	3102
ENSMUSG00000022231	408
ENSMUSG00000037032	51
ENSMUSG00000047649	580
ENSMUSG00000103105	18
ENSMUSG00000060098	1174
ENSMUSG00000016552	486
ENSMUSG00000079374	37
ENSMUSG00000025876	36
ENSMUSG00000069893	1864
ENSMUSG00000073879	62
ENSMUSG00000079635	14
ENSMUSG00000028459	2248
ENSMUSG00000071252	40
ENSMUSG00000021253	42
ENSMUSG00000044165	132
ENSMUSG00000021018	381
ENSMUSG00000044024	89
ENSMUSG00000031722	165
ENSMUSG00000036526	2276
ENSMUSG00000037493	21
ENSMUSG00000035754	850
ENSMUSG00000024989	45
ENSMUSG00000026604	2012
ENSMUSG00000021646	125
ENSMUSG00000021823	344
ENSMUSG00000003363	860
ENSMUSG00000040663	710
ENSMUSG00000020577	721
ENSMUSG00000025804	172
ENSMUSG00000094505	2
ENSMUSG00000034595	1608
ENSMUSG00000094590	14
ENSMUSG00000042638	54
ENSMUSG00000059498	433
ENSMUSG00000047511	29
ENSMUSG00000020022	597
ENSMUSG00000064246	43
ENSMUSG00000038665	238
ENSMUSG00000025995	1690
ENSMUSG00000024300	545
ENSMUSG00000029610	411
ENSMUSG00000067219	145
ENSMUSG00000078942	328
ENSMUSG00000079478	366
ENSMUSG00000036661	1148
ENSMUSG00000041329	16
ENSMUSG00000076665	161
ENSMUSG00000056413	249
ENSMUSG00000042215	39
ENSMUSG00000055430	38
ENSMUSG00000020857	2509
ENSMUSG00000022234	5012
ENSMUSG00000068349	2
ENSMUSG00000043832	133
ENSMUSG00000076549	341
ENSMUSG00000027230	44
ENSMUSG00000062248	89
ENSMUSG00000062646	866
ENSMUSG00000039294	1094
ENSMUSG00000062638	16
ENSMUSG00000024789	1420
ENSMUSG00000022389	2959
ENSMUSG00000060032	2281
ENSMUSG00000026579	50
ENSMUSG00000075284	1358
ENSMUSG00000081534	585
ENSMUSG00000005470	63
ENSMUSG00000068874	51
ENSMUSG00000059895	8271
ENSMUSG00000075706	576
ENSMUSG00000033788	83
ENSMUSG00000029560	1082
ENSMUSG00000061024	1004
ENSMUSG00000101135	87
ENSMUSG00000024855	497
ENSMUSG00000035735	40
ENSMUSG00000033885	2145
ENSMUSG00000020075	9241
ENSMUSG00000019998	643
ENSMUSG00000032018	278
ENSMUSG00000020570	779
ENSMUSG00000044279	21
ENSMUSG00000006782	1648
ENSMUSG00000034855	13
ENSMUSG00000034845	53
ENSMUSG00000032231	243
ENSMUSG00000000120	148
ENSMUSG00000004730	1011
ENSMUSG00000027379	44
ENSMUSG00000100383	17
ENSMUSG00000018846	1403
ENSMUSG00000032113	140
ENSMUSG00000058420	568
ENSMUSG00000000278	450
ENSMUSG00000040688	1261
ENSMUSG00000027405	4882
ENSMUSG00000020224	1771
ENSMUSG00000042284	35
ENSMUSG00000021263	297
ENSMUSG00000038607	410
ENSMUSG00000022881	87
ENSMUSG00000025010	278
ENSMUSG00000048489	48
ENSMUSG00000038299	1826
ENSMUSG00000031948	1840
ENSMUSG00000030785	27
ENSMUSG00000003418	1883
ENSMUSG00000001029	483
ENSMUSG00000023110	1338
ENSMUSG00000026548	55
ENSMUSG00000096100	7
ENSMUSG00000032218	54
ENSMUSG00000030521	2597
ENSMUSG00000045326	23
ENSMUSG00000024785	903
ENSMUSG00000083917	13
ENSMUSG00000018651	254
ENSMUSG00000032177	159
ENSMUSG00000030125	9
ENSMUSG00000020205	77
ENSMUSG00000094027	3
ENSMUSG00000082630	30
ENSMUSG00000081752	152
ENSMUSG00000038712	349
ENSMUSG00000101236	152
ENSMUSG00000038644	779
ENSMUSG00000020821	3641
ENSMUSG00000048249	2044
ENSMUSG00000096641	40
ENSMUSG00000027901	1201
ENSMUSG00000050410	43
ENSMUSG00000021891	2160
ENSMUSG00000037049	164
ENSMUSG00000035834	476
ENSMUSG00000006728	1357
ENSMUSG00000006411	247
ENSMUSG00000068551	96
ENSMUSG00000026615	6233
ENSMUSG00000051969	26
ENSMUSG00000002997	46
ENSMUSG00000051146	38
ENSMUSG00000035397	168
ENSMUSG00000027108	1198
ENSMUSG00000082321	61
ENSMUSG00000037275	1442
ENSMUSG00000037788	1211
ENSMUSG00000070345	38
ENSMUSG00000023995	22
ENSMUSG00000029416	1345
ENSMUSG00000092072	10
ENSMUSG00000064262	2881
ENSMUSG00000029840	1736
ENSMUSG00000018378	289
ENSMUSG00000030759	2229
ENSMUSG00000096807	127
ENSMUSG00000050212	35
ENSMUSG00000074619	24
ENSMUSG00000041842	57
ENSMUSG00000008450	118
ENSMUSG00000024835	1227
ENSMUSG00000072568	180
ENSMUSG00000037095	91
ENSMUSG00000037851	3202
ENSMUSG00000085787	196
ENSMUSG00000041431	69
ENSMUSG00000022972	99
ENSMUSG00000024781	860
ENSMUSG00000022469	332
ENSMUSG00000036480	18
ENSMUSG00000005410	931
ENSMUSG00000054321	1258
ENSMUSG00000025154	270
ENSMUSG00000091831	187
ENSMUSG00000063229	2684
ENSMUSG00000027602	21
ENSMUSG00000052056	1106
ENSMUSG00000064354	51090
ENSMUSG00000062070	985
ENSMUSG00000055884	428
ENSMUSG00000095351	385
ENSMUSG00000018398	108
ENSMUSG00000041515	3955
ENSMUSG00000035199	360
ENSMUSG00000050965	499
ENSMUSG00000028249	1436
ENSMUSG00000076512	80
ENSMUSG00000022175	1202
ENSMUSG00000059970	309
ENSMUSG00000015501	3234
ENSMUSG00000073420	28
ENSMUSG00000048612	1161
ENSMUSG00000089728	84
ENSMUSG00000027784	254
ENSMUSG00000089942	595
ENSMUSG00000074063	51
ENSMUSG00000067356	327
ENSMUSG00000083012	365
ENSMUSG00000046456	16
ENSMUSG00000039062	72
ENSMUSG00000056515	184
ENSMUSG00000093722	26
ENSMUSG00000063820	56
ENSMUSG00000005583	6689
ENSMUSG00000062014	1224
ENSMUSG00000096805	186
ENSMUSG00000031860	34
ENSMUSG00000071862	42
ENSMUSG00000050860	15
ENSMUSG00000087412	51
ENSMUSG00000046722	1439
ENSMUSG00000026915	2586
ENSMUSG00000005370	4101
ENSMUSG00000025358	304
ENSMUSG00000028803	732
ENSMUSG00000020527	692
ENSMUSG00000089735	31
ENSMUSG00000045886	36
ENSMUSG00000032741	360
ENSMUSG00000034311	76
ENSMUSG00000031984	860
ENSMUSG00000063568	34
ENSMUSG00000024037	861
ENSMUSG00000024732	1144
ENSMUSG00000052837	5335
ENSMUSG00000021116	2543
ENSMUSG00000095307	32
ENSMUSG00000019737	149
ENSMUSG00000028995	663
ENSMUSG00000079293	183
ENSMUSG00000073010	3
ENSMUSG00000041057	4834
ENSMUSG00000027459	164
ENSMUSG00000021559	152
ENSMUSG00000030214	914
ENSMUSG00000043153	28
ENSMUSG00000094777	584
ENSMUSG00000030683	189
ENSMUSG00000021453	378
ENSMUSG00000003341	25
ENSMUSG00000027227	75
ENSMUSG00000030560	2652
ENSMUSG00000034714	112
ENSMUSG00000062204	37
ENSMUSG00000026311	244
ENSMUSG00000045136	72
ENSMUSG00000015854	1572
ENSMUSG00000000365	19
ENSMUSG00000029722	116
ENSMUSG00000027692	727
ENSMUSG00000021892	1858
ENSMUSG00000024544	87
ENSMUSG00000030878	303
ENSMUSG00000037890	199
ENSMUSG00000016255	32
ENSMUSG00000028841	20
ENSMUSG00000026956	290
ENSMUSG00000104217	28
ENSMUSG00000046168	40
ENSMUSG00000011148	99
ENSMUSG00000063447	15
ENSMUSG00000032251	137
ENSMUSG00000027322	415
ENSMUSG00000048924	253
ENSMUSG00000036986	3352
ENSMUSG00000067575	0
ENSMUSG00000081214	0
ENSMUSG00000083424	0
ENSMUSG00000094664	0
ENSMUSG00000095526	0
ENSMUSG00000031637	25
ENSMUSG00000089715	300
ENSMUSG00000055760	166
ENSMUSG00000005973	343
ENSMUSG00000004032	6
ENSMUSG00000024397	225
ENSMUSG00000002343	100
ENSMUSG00000020777	310
ENSMUSG00000082186	26
ENSMUSG00000092029	9
ENSMUSG00000051124	591
ENSMUSG00000083179	107
ENSMUSG00000029027	880
ENSMUSG00000020806	1968
ENSMUSG00000051343	58
ENSMUSG00000054065	199
ENSMUSG00000025007	882
ENSMUSG00000045362	833
ENSMUSG00000071037	61
ENSMUSG00000044757	8
ENSMUSG00000018654	5023
ENSMUSG00000070522	90
ENSMUSG00000091199	71
ENSMUSG00000021880	756
ENSMUSG00000017499	100
ENSMUSG00000022665	42
ENSMUSG00000055602	31
ENSMUSG00000039089	605
ENSMUSG00000040061	1406
