Ensembl_gene_id	p53_mock_3
ENSMUSG00000057069	6522
ENSMUSG00000022468	210
ENSMUSG00000029338	1037
ENSMUSG00000094338	560
ENSMUSG00000091095	9
ENSMUSG00000047139	11572
ENSMUSG00000039770	1365
ENSMUSG00000029428	331
ENSMUSG00000072949	75
ENSMUSG00000054150	1333
ENSMUSG00000047180	3636
ENSMUSG00000026249	490
ENSMUSG00000044156	613
ENSMUSG00000038335	2003
ENSMUSG00000052920	4
ENSMUSG00000073725	5571
ENSMUSG00000020573	4377
ENSMUSG00000084230	79
ENSMUSG00000069830	42
ENSMUSG00000062545	137
ENSMUSG00000024145	301
ENSMUSG00000030246	11
ENSMUSG00000039997	18974
ENSMUSG00000026688	73
ENSMUSG00000063286	26838
ENSMUSG00000049871	1746
ENSMUSG00000061615	998
ENSMUSG00000063065	573
ENSMUSG00000020520	1028
ENSMUSG00000002319	825
ENSMUSG00000039670	141
ENSMUSG00000032744	7
ENSMUSG00000003955	429
ENSMUSG00000083745	136
ENSMUSG00000092367	0
ENSMUSG00000082873	44
ENSMUSG00000106327	3
ENSMUSG00000076615	1760
ENSMUSG00000020288	966
ENSMUSG00000108872	341
ENSMUSG00000081528	29
ENSMUSG00000031378	1989
ENSMUSG00000000184	4037
ENSMUSG00000022962	1854
ENSMUSG00000094993	123
ENSMUSG00000015599	137
ENSMUSG00000057193	6098
ENSMUSG00000021175	371
ENSMUSG00000021061	251
ENSMUSG00000070056	1991
ENSMUSG00000028261	511
ENSMUSG00000042195	53
ENSMUSG00000039873	106
ENSMUSG00000047370	159
ENSMUSG00000033192	934
ENSMUSG00000020525	863
ENSMUSG00000009108	16
ENSMUSG00000019796	51
ENSMUSG00000000248	576
ENSMUSG00000026202	1988
ENSMUSG00000075031	2625
ENSMUSG00000064109	245
ENSMUSG00000080896	43
ENSMUSG00000033227	2
ENSMUSG00000030068	3434
ENSMUSG00000020248	1045
ENSMUSG00000022519	61
ENSMUSG00000032892	107
ENSMUSG00000040296	5258
ENSMUSG00000069833	12787
ENSMUSG00000042514	1392
ENSMUSG00000062038	94
ENSMUSG00000031246	3512
ENSMUSG00000033318	371
ENSMUSG00000054435	8818
ENSMUSG00000032193	889
ENSMUSG00000027293	1795
ENSMUSG00000014226	1656
ENSMUSG00000056888	2115
ENSMUSG00000047793	447
ENSMUSG00000017754	453
ENSMUSG00000019539	235
ENSMUSG00000027073	188
ENSMUSG00000040466	2497
ENSMUSG00000040997	315
ENSMUSG00000062312	90
ENSMUSG00000041779	818
ENSMUSG00000074420	73
ENSMUSG00000024891	51
ENSMUSG00000015745	2790
ENSMUSG00000101892	399
ENSMUSG00000042331	367
ENSMUSG00000058392	854
ENSMUSG00000083316	34
ENSMUSG00000043895	177
ENSMUSG00000046865	1462
ENSMUSG00000108226	46
ENSMUSG00000040699	10048
ENSMUSG00000039159	2071
ENSMUSG00000031428	538
ENSMUSG00000050822	52
ENSMUSG00000047415	203
ENSMUSG00000044330	1
ENSMUSG00000079543	1645
ENSMUSG00000036718	26
ENSMUSG00000062028	139
ENSMUSG00000047861	0
ENSMUSG00000035722	2828
ENSMUSG00000095661	107
ENSMUSG00000042444	4372
ENSMUSG00000082463	122
ENSMUSG00000034858	3151
ENSMUSG00000042377	201
ENSMUSG00000074628	24
ENSMUSG00000038845	1486
ENSMUSG00000050244	3886
ENSMUSG00000022181	1618
ENSMUSG00000026377	1107
ENSMUSG00000057506	597
ENSMUSG00000051615	189
ENSMUSG00000028479	1346
ENSMUSG00000094652	398
ENSMUSG00000031328	29566
ENSMUSG00000049588	758
ENSMUSG00000022051	2618
ENSMUSG00000021200	1889
ENSMUSG00000026770	163
ENSMUSG00000022371	1163
ENSMUSG00000058761	2146
ENSMUSG00000008540	486
ENSMUSG00000032489	411
ENSMUSG00000030357	2319
ENSMUSG00000024867	241
ENSMUSG00000095217	1421
ENSMUSG00000028795	370
ENSMUSG00000066632	0
ENSMUSG00000000204	294
ENSMUSG00000007987	432
ENSMUSG00000029084	8531
ENSMUSG00000021573	230
ENSMUSG00000044424	78
ENSMUSG00000037405	2159
ENSMUSG00000067038	28212
ENSMUSG00000108823	55
ENSMUSG00000058773	1534
ENSMUSG00000003379	22321
ENSMUSG00000001288	130
ENSMUSG00000025877	908
ENSMUSG00000079003	518
ENSMUSG00000000056	1622
ENSMUSG00000099875	0
ENSMUSG00000026755	5303
ENSMUSG00000071379	410
ENSMUSG00000029449	2135
ENSMUSG00000082686	30
ENSMUSG00000089967	14
ENSMUSG00000005125	284
ENSMUSG00000064225	1178
ENSMUSG00000087520	82
ENSMUSG00000012777	41
ENSMUSG00000004897	2148
ENSMUSG00000021037	1932
ENSMUSG00000062478	347
ENSMUSG00000027395	1200
ENSMUSG00000071068	3825
ENSMUSG00000026664	1075
ENSMUSG00000045932	994
ENSMUSG00000107425	76
ENSMUSG00000056091	156
ENSMUSG00000052212	47
ENSMUSG00000001436	304
ENSMUSG00000004748	56
ENSMUSG00000030590	470
ENSMUSG00000056457	17
ENSMUSG00000032577	899
ENSMUSG00000090946	1339
ENSMUSG00000041429	40
ENSMUSG00000041954	415
ENSMUSG00000030662	2869
ENSMUSG00000021879	56
ENSMUSG00000018008	4445
ENSMUSG00000045294	1163
ENSMUSG00000095071	119
ENSMUSG00000062611	23
ENSMUSG00000031403	2210
ENSMUSG00000028741	589
ENSMUSG00000053559	282
ENSMUSG00000006724	14
ENSMUSG00000031239	84
ENSMUSG00000022636	962
ENSMUSG00000065979	302
ENSMUSG00000028010	312
ENSMUSG00000049396	366
ENSMUSG00000083083	98
ENSMUSG00000051079	200
ENSMUSG00000020623	337
ENSMUSG00000002602	9493
ENSMUSG00000037922	37744
ENSMUSG00000099871	29
ENSMUSG00000100838	81
ENSMUSG00000028328	27
ENSMUSG00000033706	1055
ENSMUSG00000038482	975
ENSMUSG00000022033	88
ENSMUSG00000024039	7
ENSMUSG00000041351	356
ENSMUSG00000003346	1354
ENSMUSG00000045007	53
ENSMUSG00000020706	3108
ENSMUSG00000067149	23917
ENSMUSG00000002897	6207
ENSMUSG00000040483	1198
ENSMUSG00000056492	171
ENSMUSG00000100254	0
ENSMUSG00000056673	2096
ENSMUSG00000032392	94
ENSMUSG00000057497	632
ENSMUSG00000099041	220
ENSMUSG00000038564	1125
ENSMUSG00000037921	1342
ENSMUSG00000028332	170
ENSMUSG00000030708	704
ENSMUSG00000031666	3085
ENSMUSG00000034786	1187
ENSMUSG00000055805	6148
ENSMUSG00000030079	949
ENSMUSG00000051748	39
ENSMUSG00000067714	171
ENSMUSG00000020766	384
ENSMUSG00000020547	1408
ENSMUSG00000102566	2
ENSMUSG00000056209	688
ENSMUSG00000098557	7063
ENSMUSG00000078886	304
ENSMUSG00000093896	780
ENSMUSG00000038510	592
ENSMUSG00000025726	1
ENSMUSG00000070960	58
ENSMUSG00000096150	181
ENSMUSG00000028318	612
ENSMUSG00000035576	2
ENSMUSG00000030189	1070
ENSMUSG00000102418	404
ENSMUSG00000032554	8279
ENSMUSG00000015243	8057
ENSMUSG00000001576	860
ENSMUSG00000058435	125
ENSMUSG00000025648	803
ENSMUSG00000038068	386
ENSMUSG00000024112	397
ENSMUSG00000097053	813
ENSMUSG00000079641	10284
ENSMUSG00000005364	1901
ENSMUSG00000032796	31
ENSMUSG00000012443	770
ENSMUSG00000029246	1054
ENSMUSG00000037031	333
ENSMUSG00000063903	42
ENSMUSG00000062867	2911
ENSMUSG00000031861	643
ENSMUSG00000004552	677
ENSMUSG00000084235	21
ENSMUSG00000070390	401
ENSMUSG00000039005	2199
ENSMUSG00000043770	405
ENSMUSG00000002477	776
ENSMUSG00000079067	48
ENSMUSG00000091478	0
ENSMUSG00000043940	2176
ENSMUSG00000040249	7265
ENSMUSG00000105147	0
ENSMUSG00000015027	863
ENSMUSG00000042978	5157
ENSMUSG00000091844	71
ENSMUSG00000089978	55
ENSMUSG00000024042	1648
ENSMUSG00000028756	1795
ENSMUSG00000024948	10227
ENSMUSG00000030268	61
ENSMUSG00000076709	735
ENSMUSG00000053398	1770
ENSMUSG00000026603	201
ENSMUSG00000059325	190
ENSMUSG00000033124	707
ENSMUSG00000029033	555
ENSMUSG00000024078	802
ENSMUSG00000028221	263
ENSMUSG00000041827	594
ENSMUSG00000039197	410
ENSMUSG00000046008	0
ENSMUSG00000029430	3917
ENSMUSG00000024939	415
ENSMUSG00000059409	973
ENSMUSG00000021595	3187
ENSMUSG00000007655	48
ENSMUSG00000056749	52
ENSMUSG00000106627	8
ENSMUSG00000026814	105
ENSMUSG00000005413	14633
ENSMUSG00000019564	1273
ENSMUSG00000039239	18
ENSMUSG00000040618	1234
ENSMUSG00000073902	31924
ENSMUSG00000024966	2521
ENSMUSG00000002308	76
ENSMUSG00000022186	2718
ENSMUSG00000091618	272
ENSMUSG00000025473	171
ENSMUSG00000051154	1225
ENSMUSG00000046688	943
ENSMUSG00000105244	1453
ENSMUSG00000066553	6
ENSMUSG00000095761	66
ENSMUSG00000028851	1184
ENSMUSG00000012428	73
ENSMUSG00000028744	961
ENSMUSG00000058135	215
ENSMUSG00000031517	57
ENSMUSG00000039621	4046
ENSMUSG00000076540	156
ENSMUSG00000078713	629
ENSMUSG00000002504	40
ENSMUSG00000038550	46
ENSMUSG00000040564	66
ENSMUSG00000022325	435
ENSMUSG00000029672	2209
ENSMUSG00000026020	2815
ENSMUSG00000089929	1160
ENSMUSG00000074677	193
ENSMUSG00000051557	198
ENSMUSG00000039911	12
ENSMUSG00000053158	999
ENSMUSG00000016495	1605
ENSMUSG00000050957	65
ENSMUSG00000107082	30
ENSMUSG00000095571	1076
ENSMUSG00000046861	1525
ENSMUSG00000029570	1412
ENSMUSG00000021306	2535
ENSMUSG00000021969	3643
ENSMUSG00000003380	1355
ENSMUSG00000038045	115
ENSMUSG00000025647	20681
ENSMUSG00000074896	1483
ENSMUSG00000090164	1905
ENSMUSG00000043243	3166
ENSMUSG00000053746	22
ENSMUSG00000006127	2492
ENSMUSG00000022270	2842
ENSMUSG00000044583	3479
ENSMUSG00000030510	3
ENSMUSG00000022126	33
ENSMUSG00000041237	67
ENSMUSG00000107968	4
ENSMUSG00000021069	513
ENSMUSG00000002668	3039
ENSMUSG00000062783	1642
ENSMUSG00000034926	366
ENSMUSG00000032120	457
ENSMUSG00000093894	1416
ENSMUSG00000025359	82
ENSMUSG00000083364	269
ENSMUSG00000003283	4361
ENSMUSG00000034881	164
ENSMUSG00000022074	1034
ENSMUSG00000045094	86
ENSMUSG00000089722	33
ENSMUSG00000067455	624
ENSMUSG00000094689	763
ENSMUSG00000056214	56
ENSMUSG00000073008	4017
ENSMUSG00000016756	15049
ENSMUSG00000082633	31
ENSMUSG00000046841	562
ENSMUSG00000070044	74
ENSMUSG00000054999	15
ENSMUSG00000070298	16
ENSMUSG00000037685	8382
ENSMUSG00000048126	33
ENSMUSG00000042757	200
ENSMUSG00000025993	19093
ENSMUSG00000022057	975
ENSMUSG00000035459	1580
ENSMUSG00000069272	561
ENSMUSG00000031951	97
ENSMUSG00000024312	658
ENSMUSG00000084883	12
ENSMUSG00000024359	4497
ENSMUSG00000030159	532
ENSMUSG00000031503	179
ENSMUSG00000031004	5967
ENSMUSG00000023072	1131
ENSMUSG00000005686	782
ENSMUSG00000033313	200
ENSMUSG00000044285	721
ENSMUSG00000003031	3562
ENSMUSG00000031709	1426
ENSMUSG00000069083	17
ENSMUSG00000041506	663
ENSMUSG00000024211	18
ENSMUSG00000032373	11
ENSMUSG00000064264	30
ENSMUSG00000026073	21
ENSMUSG00000040940	12471
ENSMUSG00000024675	5823
ENSMUSG00000083687	88
ENSMUSG00000070323	93
ENSMUSG00000094117	402
ENSMUSG00000049539	1912
ENSMUSG00000004207	37455
ENSMUSG00000049608	351
ENSMUSG00000019088	271
ENSMUSG00000037827	66
ENSMUSG00000107733	285
ENSMUSG00000039328	1081
ENSMUSG00000073676	1843
ENSMUSG00000034265	497
ENSMUSG00000054203	470
ENSMUSG00000045328	731
ENSMUSG00000056412	0
ENSMUSG00000058748	703
ENSMUSG00000026401	455
ENSMUSG00000037129	55
ENSMUSG00000040734	6
ENSMUSG00000034957	141
ENSMUSG00000001995	1184
ENSMUSG00000026395	73958
ENSMUSG00000056185	401
ENSMUSG00000036411	53
ENSMUSG00000035355	44
ENSMUSG00000071041	0
ENSMUSG00000026192	1991
ENSMUSG00000028654	95
ENSMUSG00000031995	874
ENSMUSG00000103823	12
ENSMUSG00000046031	396
ENSMUSG00000068587	18
ENSMUSG00000075045	2
ENSMUSG00000015880	471
ENSMUSG00000031903	1861
ENSMUSG00000041797	378
ENSMUSG00000026420	128
ENSMUSG00000106668	97
ENSMUSG00000078812	4660
ENSMUSG00000035299	1635
ENSMUSG00000082287	76
ENSMUSG00000095567	3224
ENSMUSG00000031431	7520
ENSMUSG00000024193	1839
ENSMUSG00000022602	26
ENSMUSG00000057113	15532
ENSMUSG00000044453	1769
ENSMUSG00000031495	8
ENSMUSG00000042474	14031
ENSMUSG00000027078	1115
ENSMUSG00000021193	1527
ENSMUSG00000058325	200
ENSMUSG00000098428	170
ENSMUSG00000022842	150
ENSMUSG00000000776	533
ENSMUSG00000071497	543
ENSMUSG00000042729	623
ENSMUSG00000052160	5397
ENSMUSG00000095565	338
ENSMUSG00000093505	0
ENSMUSG00000035683	100
ENSMUSG00000036469	10498
ENSMUSG00000052776	924
ENSMUSG00000029162	255
ENSMUSG00000079884	324
ENSMUSG00000074480	110
ENSMUSG00000041360	1507
ENSMUSG00000002985	12399
ENSMUSG00000017760	5092
ENSMUSG00000008167	211
ENSMUSG00000062075	525
ENSMUSG00000026576	333
ENSMUSG00000003573	175
ENSMUSG00000005397	804
ENSMUSG00000037416	17985
ENSMUSG00000005580	130
ENSMUSG00000061991	947
ENSMUSG00000027435	964
ENSMUSG00000090509	11
ENSMUSG00000049551	2
ENSMUSG00000076570	35
ENSMUSG00000022043	3201
ENSMUSG00000030345	36
ENSMUSG00000079197	2381
ENSMUSG00000083161	280
ENSMUSG00000020018	488
ENSMUSG00000022797	2089
ENSMUSG00000094509	490
ENSMUSG00000033416	3645
ENSMUSG00000052825	76
ENSMUSG00000042066	486
ENSMUSG00000021281	756
ENSMUSG00000003868	1196
ENSMUSG00000028906	4279
ENSMUSG00000011832	513
ENSMUSG00000042010	32
ENSMUSG00000025754	141
ENSMUSG00000023262	234
ENSMUSG00000025869	584
ENSMUSG00000032714	32
ENSMUSG00000096035	27
ENSMUSG00000027306	558
ENSMUSG00000093955	926
ENSMUSG00000078920	2031
ENSMUSG00000024776	1128
ENSMUSG00000072940	1280
ENSMUSG00000095612	1088
ENSMUSG00000021990	2831
ENSMUSG00000039168	396
ENSMUSG00000031360	2203
ENSMUSG00000076680	1149
ENSMUSG00000036256	243
ENSMUSG00000028175	141
ENSMUSG00000037894	2353
ENSMUSG00000073412	519
ENSMUSG00000027130	15675
ENSMUSG00000037762	814
ENSMUSG00000026355	2262
ENSMUSG00000060548	74
ENSMUSG00000058927	681
ENSMUSG00000020077	5958
ENSMUSG00000052040	5622
ENSMUSG00000081855	66
ENSMUSG00000094935	15
ENSMUSG00000025578	238
ENSMUSG00000033209	798
ENSMUSG00000038481	2783
ENSMUSG00000094388	21
ENSMUSG00000096592	21
ENSMUSG00000030512	822
ENSMUSG00000036777	181
ENSMUSG00000040010	394
ENSMUSG00000022814	970
ENSMUSG00000002346	381
ENSMUSG00000005615	847
ENSMUSG00000079017	3478
ENSMUSG00000041889	4
ENSMUSG00000058743	5
ENSMUSG00000108086	0
ENSMUSG00000043931	2059
ENSMUSG00000026393	4456
ENSMUSG00000078566	255
ENSMUSG00000038843	2093
ENSMUSG00000028840	287
ENSMUSG00000045954	145
ENSMUSG00000043629	412
ENSMUSG00000040627	188
ENSMUSG00000027715	591
ENSMUSG00000058818	4472
ENSMUSG00000031954	1391
ENSMUSG00000001774	1814
ENSMUSG00000023456	1747
ENSMUSG00000024663	898
ENSMUSG00000025613	3773
ENSMUSG00000025500	199
ENSMUSG00000024942	1872
ENSMUSG00000026519	1033
ENSMUSG00000023267	19
ENSMUSG00000033855	64
ENSMUSG00000023990	2203
ENSMUSG00000027589	1691
ENSMUSG00000069206	597
ENSMUSG00000061852	139
ENSMUSG00000039530	650
ENSMUSG00000038763	21
ENSMUSG00000031402	1851
ENSMUSG00000024044	1675
ENSMUSG00000105906	9503
ENSMUSG00000089803	265
ENSMUSG00000103293	128
ENSMUSG00000036185	54
ENSMUSG00000025150	82
ENSMUSG00000030691	14372
ENSMUSG00000054766	6742
ENSMUSG00000033949	289
ENSMUSG00000110195	1641
ENSMUSG00000035186	213
ENSMUSG00000078154	13
ENSMUSG00000021640	28
ENSMUSG00000026605	695
ENSMUSG00000002107	10436
ENSMUSG00000024726	656
ENSMUSG00000024621	11541
ENSMUSG00000028860	34
ENSMUSG00000095442	189
ENSMUSG00000048949	174
ENSMUSG00000094502	756
ENSMUSG00000027878	20285
ENSMUSG00000027447	4156
ENSMUSG00000017002	1308
ENSMUSG00000029167	312
ENSMUSG00000094194	620
ENSMUSG00000035208	5283
ENSMUSG00000096141	4
ENSMUSG00000027344	44
ENSMUSG00000000594	7101
ENSMUSG00000056737	4893
ENSMUSG00000032312	9334
ENSMUSG00000045799	48
ENSMUSG00000022403	3024
ENSMUSG00000054404	3285
ENSMUSG00000022596	165
ENSMUSG00000081953	105
ENSMUSG00000036594	68779
ENSMUSG00000052142	5436
ENSMUSG00000030725	62
ENSMUSG00000019820	8154
ENSMUSG00000024640	685
ENSMUSG00000038831	681
ENSMUSG00000042599	7470
ENSMUSG00000049950	148
ENSMUSG00000064147	29
ENSMUSG00000038214	289
ENSMUSG00000038587	1296
ENSMUSG00000019942	252
ENSMUSG00000038291	2529
ENSMUSG00000113640	351
ENSMUSG00000035164	1415
ENSMUSG00000032556	750
ENSMUSG00000009246	99
ENSMUSG00000022885	6707
ENSMUSG00000007817	2874
ENSMUSG00000031728	452
ENSMUSG00000022913	301
ENSMUSG00000034203	357
ENSMUSG00000024440	60
ENSMUSG00000106715	148
ENSMUSG00000034875	418
ENSMUSG00000067017	54
ENSMUSG00000036273	23011
ENSMUSG00000017466	711
ENSMUSG00000038141	405
ENSMUSG00000033826	1646
ENSMUSG00000026675	354
ENSMUSG00000080939	233
ENSMUSG00000027185	1606
ENSMUSG00000043008	4333
ENSMUSG00000031662	3034
ENSMUSG00000094248	8
ENSMUSG00000005846	1868
ENSMUSG00000021180	1332
ENSMUSG00000027111	1224
ENSMUSG00000082896	6
ENSMUSG00000056987	1
ENSMUSG00000053702	1001
ENSMUSG00000035891	6168
ENSMUSG00000081221	47
ENSMUSG00000013419	11
ENSMUSG00000041649	112
ENSMUSG00000105338	104
ENSMUSG00000022952	3831
ENSMUSG00000089945	296
ENSMUSG00000000244	5198
ENSMUSG00000078901	833
ENSMUSG00000031129	1120
ENSMUSG00000094076	93
ENSMUSG00000079681	14
ENSMUSG00000024340	275
ENSMUSG00000023942	842
ENSMUSG00000062585	6038
ENSMUSG00000026525	238
ENSMUSG00000028864	65
ENSMUSG00000023333	100
ENSMUSG00000044338	31
ENSMUSG00000027834	886
ENSMUSG00000048445	30
ENSMUSG00000059714	459
ENSMUSG00000082475	10
ENSMUSG00000025656	37
ENSMUSG00000001901	106
ENSMUSG00000021830	6844
ENSMUSG00000040389	651
ENSMUSG00000017417	52
ENSMUSG00000026873	281
ENSMUSG00000076534	531
ENSMUSG00000005610	50898
ENSMUSG00000023216	197
ENSMUSG00000030088	84
ENSMUSG00000041378	50
ENSMUSG00000020307	883
ENSMUSG00000021136	6
ENSMUSG00000027495	304
ENSMUSG00000020741	1736
ENSMUSG00000022231	549
ENSMUSG00000037032	147
ENSMUSG00000047649	359
ENSMUSG00000103105	102
ENSMUSG00000060098	1011
ENSMUSG00000016552	449
ENSMUSG00000079374	0
ENSMUSG00000025876	115
ENSMUSG00000069893	7279
ENSMUSG00000073879	18
ENSMUSG00000079635	28
ENSMUSG00000028459	6888
ENSMUSG00000071252	139
ENSMUSG00000021253	118
ENSMUSG00000044165	40
ENSMUSG00000021018	401
ENSMUSG00000044024	48
ENSMUSG00000031722	111
ENSMUSG00000036526	5668
ENSMUSG00000037493	87
ENSMUSG00000035754	875
ENSMUSG00000024989	219
ENSMUSG00000026604	1473
ENSMUSG00000021646	426
ENSMUSG00000021823	821
ENSMUSG00000003363	2857
ENSMUSG00000040663	2053
ENSMUSG00000020577	2935
ENSMUSG00000025804	365
ENSMUSG00000094505	19
ENSMUSG00000034595	4202
ENSMUSG00000094590	23
ENSMUSG00000042638	14
ENSMUSG00000059498	1526
ENSMUSG00000047511	3
ENSMUSG00000020022	634
ENSMUSG00000064246	38
ENSMUSG00000038665	661
ENSMUSG00000025995	1711
ENSMUSG00000024300	1755
ENSMUSG00000029610	401
ENSMUSG00000067219	24
ENSMUSG00000078942	982
ENSMUSG00000079478	361
ENSMUSG00000036661	2816
ENSMUSG00000041329	16
ENSMUSG00000076665	225
ENSMUSG00000056413	507
ENSMUSG00000042215	56
ENSMUSG00000055430	100
ENSMUSG00000020857	2906
ENSMUSG00000022234	6827
ENSMUSG00000068349	34
ENSMUSG00000043832	637
ENSMUSG00000076549	504
ENSMUSG00000027230	16
ENSMUSG00000062248	252
ENSMUSG00000062646	2725
ENSMUSG00000039294	3854
ENSMUSG00000062638	43
ENSMUSG00000024789	3677
ENSMUSG00000022389	1458
ENSMUSG00000060032	1076
ENSMUSG00000026579	95
ENSMUSG00000075284	4021
ENSMUSG00000081534	2121
ENSMUSG00000005470	252
ENSMUSG00000068874	197
ENSMUSG00000059895	4962
ENSMUSG00000075706	2224
ENSMUSG00000033788	325
ENSMUSG00000029560	3600
ENSMUSG00000061024	521
ENSMUSG00000101135	33
ENSMUSG00000024855	1448
ENSMUSG00000035735	8
ENSMUSG00000033885	6665
ENSMUSG00000020075	5178
ENSMUSG00000019998	2710
ENSMUSG00000032018	713
ENSMUSG00000020570	2749
ENSMUSG00000044279	75
ENSMUSG00000006782	6773
ENSMUSG00000034855	75
ENSMUSG00000034845	177
ENSMUSG00000032231	808
ENSMUSG00000000120	198
ENSMUSG00000004730	5468
ENSMUSG00000027379	212
ENSMUSG00000100383	0
ENSMUSG00000018846	3316
ENSMUSG00000032113	179
ENSMUSG00000058420	94
ENSMUSG00000000278	1572
ENSMUSG00000040688	1166
ENSMUSG00000027405	4081
ENSMUSG00000020224	881
ENSMUSG00000042284	117
ENSMUSG00000021263	1038
ENSMUSG00000038607	1350
ENSMUSG00000022881	287
ENSMUSG00000025010	750
ENSMUSG00000048489	113
ENSMUSG00000038299	1595
ENSMUSG00000031948	1904
ENSMUSG00000030785	100
ENSMUSG00000003418	1399
ENSMUSG00000001029	1430
ENSMUSG00000023110	1137
ENSMUSG00000026548	134
ENSMUSG00000096100	34
ENSMUSG00000032218	186
ENSMUSG00000030521	1516
ENSMUSG00000045326	95
ENSMUSG00000024785	547
ENSMUSG00000083917	0
ENSMUSG00000018651	147
ENSMUSG00000032177	436
ENSMUSG00000030125	14
ENSMUSG00000020205	25
ENSMUSG00000094027	9
ENSMUSG00000082630	61
ENSMUSG00000081752	228
ENSMUSG00000038712	1122
ENSMUSG00000101236	70
ENSMUSG00000038644	2349
ENSMUSG00000020821	1556
ENSMUSG00000048249	6308
ENSMUSG00000096641	1
ENSMUSG00000027901	3419
ENSMUSG00000050410	189
ENSMUSG00000021891	820
ENSMUSG00000037049	613
ENSMUSG00000035834	450
ENSMUSG00000006728	2070
ENSMUSG00000006411	153
ENSMUSG00000068551	200
ENSMUSG00000026615	5441
ENSMUSG00000051969	101
ENSMUSG00000002997	139
ENSMUSG00000051146	10
ENSMUSG00000035397	408
ENSMUSG00000027108	1156
ENSMUSG00000082321	11
ENSMUSG00000037275	1200
ENSMUSG00000037788	594
ENSMUSG00000070345	11
ENSMUSG00000023995	42
ENSMUSG00000029416	4483
ENSMUSG00000092072	38
ENSMUSG00000064262	9394
ENSMUSG00000029840	6725
ENSMUSG00000018378	79
ENSMUSG00000030759	8111
ENSMUSG00000096807	678
ENSMUSG00000050212	135
ENSMUSG00000074619	55
ENSMUSG00000041842	32
ENSMUSG00000008450	128
ENSMUSG00000024835	4268
ENSMUSG00000072568	633
ENSMUSG00000037095	54
ENSMUSG00000037851	2475
ENSMUSG00000085787	194
ENSMUSG00000041431	328
ENSMUSG00000022972	152
ENSMUSG00000024781	4916
ENSMUSG00000022469	194
ENSMUSG00000036480	0
ENSMUSG00000005410	1845
ENSMUSG00000054321	690
ENSMUSG00000025154	1385
ENSMUSG00000091831	528
ENSMUSG00000063229	4499
ENSMUSG00000027602	97
ENSMUSG00000052056	3264
ENSMUSG00000064354	10672
ENSMUSG00000062070	2641
ENSMUSG00000055884	1261
ENSMUSG00000095351	722
ENSMUSG00000018398	220
ENSMUSG00000041515	11029
ENSMUSG00000035199	1381
ENSMUSG00000050965	1292
ENSMUSG00000028249	6746
ENSMUSG00000076512	64
ENSMUSG00000022175	3606
ENSMUSG00000059970	143
ENSMUSG00000015501	7601
ENSMUSG00000073420	84
ENSMUSG00000048612	3215
ENSMUSG00000089728	43
ENSMUSG00000027784	722
ENSMUSG00000089942	2257
ENSMUSG00000074063	86
ENSMUSG00000067356	56
ENSMUSG00000083012	668
ENSMUSG00000046456	45
ENSMUSG00000039062	149
ENSMUSG00000056515	831
ENSMUSG00000093722	131
ENSMUSG00000063820	10
ENSMUSG00000005583	21484
ENSMUSG00000062014	4254
ENSMUSG00000096805	393
ENSMUSG00000031860	122
ENSMUSG00000071862	142
ENSMUSG00000050860	5
ENSMUSG00000087412	130
ENSMUSG00000046722	5160
ENSMUSG00000026915	7874
ENSMUSG00000005370	1805
ENSMUSG00000025358	1007
ENSMUSG00000028803	1972
ENSMUSG00000020527	312
ENSMUSG00000089735	97
ENSMUSG00000045886	99
ENSMUSG00000032741	646
ENSMUSG00000034311	291
ENSMUSG00000031984	667
ENSMUSG00000063568	118
ENSMUSG00000024037	714
ENSMUSG00000024732	469
ENSMUSG00000052837	1591
ENSMUSG00000021116	2307
ENSMUSG00000095307	123
ENSMUSG00000019737	31
ENSMUSG00000028995	2096
ENSMUSG00000079293	465
ENSMUSG00000073010	19
ENSMUSG00000041057	3607
ENSMUSG00000027459	113
ENSMUSG00000021559	48
ENSMUSG00000030214	3437
ENSMUSG00000043153	101
ENSMUSG00000094777	2311
ENSMUSG00000030683	62
ENSMUSG00000021453	161
ENSMUSG00000003341	2
ENSMUSG00000027227	300
ENSMUSG00000030560	10949
ENSMUSG00000034714	390
ENSMUSG00000062204	0
ENSMUSG00000026311	817
ENSMUSG00000045136	259
ENSMUSG00000015854	6457
ENSMUSG00000000365	28
ENSMUSG00000029722	387
ENSMUSG00000027692	1074
ENSMUSG00000021892	3980
ENSMUSG00000024544	220
ENSMUSG00000030878	325
ENSMUSG00000037890	436
ENSMUSG00000016255	72
ENSMUSG00000028841	2
ENSMUSG00000026956	1105
ENSMUSG00000104217	13
ENSMUSG00000046168	145
ENSMUSG00000011148	208
ENSMUSG00000063447	51
ENSMUSG00000032251	63
ENSMUSG00000027322	1156
ENSMUSG00000048924	689
ENSMUSG00000036986	8733
ENSMUSG00000067575	2
ENSMUSG00000081214	2
ENSMUSG00000083424	2
ENSMUSG00000094664	2
ENSMUSG00000095526	2
ENSMUSG00000031637	86
ENSMUSG00000089715	632
ENSMUSG00000055760	229
ENSMUSG00000005973	303
ENSMUSG00000004032	41
ENSMUSG00000024397	949
ENSMUSG00000002343	228
ENSMUSG00000020777	1052
ENSMUSG00000082186	62
ENSMUSG00000092029	20
ENSMUSG00000051124	1921
ENSMUSG00000083179	112
ENSMUSG00000029027	449
ENSMUSG00000020806	1973
ENSMUSG00000051343	120
ENSMUSG00000054065	590
