GeneID	RNA.seq_LADC18
BLOC1S4	311
LOC105374367	0
KIAA0232	1659
TBC1D14	1241
LOC100129931	643
CCDC96	83
TADA2B	1064
GRPEL1	572
LOC105374368	5
LOC105374370	0
LINC02447	4
SORCS2	1102
LOC105374371	13
PSAPL1	0
AFAP1-AS1	1553
AFAP1	1787
LOC389199	16
ABLIM2	361
SH3TC1	1619
LOC105374373	6
HTRA3	2058
112268463	337
LINC02517	0
ACOX3	617
105374376	3
TRMT44	405
GPR78	0
CPZ	684
LOC105369250	6
SLC2A9	348
DRD5	2
SLC2A9-AS1	18
WDR1	8019
ZNF518B	469
CLNK	53
LOC105374482	4
HS3ST1	4003
LOC107986178	52
LINC02360	0
105374483	26
LOC105374493	9
RAB28	684
NKX3-2	7
LINC01096	1
BOD1L1	2100
LINC01085	4
LINC00504	12
CPEB2	838
C1QTNF7-AS1	5
C1QTNF7	41
LOC107986185	0
CC2D2A	351
FBXL5	2865
FAM200B	1079
BST1	307
CD38	685
FGFBP1	134
FGFBP2	24
PROM1	2764
LOC107986261	1
LOC105374502	1
TAPT1	1679
LOC107986187	6
TAPT1-AS1	63
LOC105374505	0
LDB2	733
LOC107986188	4
QDPR	698
LAP3	3886
MED28	2141
FAM184B	385
DCAF16	1564
NCAPG	690
LCORL	982
LOC105374510	0
LINC02438	0
LOC105374511	0
SLIT2	1089
PACRGL	496
KCNIP4	50
LOC100505912	29
ADGRA3	1379
GBA3	1
107986265	51
105374525	0
LOC105374528	0
LOC105374527	1
PPARGC1A	142
MIR573	42
DHX15	4745
LINC02473	7
SOD3	286
CCDC149	997
LOC102723675	2831
LGI2	3282
LOC105374534	20
SEPSECS	1307
SEPSECS-AS1	27
LOC105374535	5
PI4K2B	1583
ZCCHC4	413
ANAPC4	1665
LOC105374536	9
LOC101929161	23
SLC34A2	40152
SEL1L3	6629
LOC102723733	34
LOC105374538	27
SMIM20	498
LOC105374541	3
RBPJ	4151
LOC105374545	1
LOC105374542	0
TBC1D19	440
STIM2-AS1	11
STIM2	3948
LOC105374557	1
LOC105374559	0
LOC107986221	0
PCDH7	2815
LOC107986222	0
LINC02506	1
LOC105377651	0
LOC102723846	0
LOC105374396	11
ARAP2	1203
LOC439933	8
DTHD1	51
LOC105374399	3
LINC02616	0
C4orf19	447
RELL1	759
PGM2	896
TBC1D1	1548
105374407	18
PTTG2	0
LINC02278	1
102723415	129
KLF3-AS1	102
KLF3	2313
LOC105374413	10
105374412	79
TLR10	152
TLR1	772
TLR6	292
FAM114A1	1325
TMEM156	221
KLHL5	1352
LOC105374418	7
WDR19	729
RFC1	2073
KLB	37
RPL9	4387
LIAS	182
LOC401127	1
UGDH	2411
UGDH-AS1	169
SMIM14	4979
SMIM14-DT	8
UBE2K	3344
PDS5A	5344
LOC344967	12
N4BP2	1359
RHOH	545
LINC02265	1
CHRNA9	91
RBM47	6469
NSUN7	1162
APBB2	628
107986273	0
UCHL1	172
LIMCH1	3333
LOC105374423	0
LOC105374421	38
LOC105374426	8
TMEM33	2520
DCAF4L1	12
SLC30A9	2822
BEND4	12
SHISA3	65
ATP8A1	2785
LOC105374430	1
LOC105374438	2
LINC02475	4
KCTD8	46
GUF1	1311
GNPDA2	460
GABRG1	1
GABRA2	1
COX7B2	0
GABRA4	0
GABRB1	2
COMMD8	531
ATP10D	909
CORIN	32
LOC105374444	3
105374443	9
LOC101927179	40
NFXL1	411
LOC101927157	14
CNGA1	14
NIPAL1	57
TXK	165
TEC	199
LOC105374445	4
SLAIN2	1270
SLC10A4	30
ZAR1	308
FRYL	1262
OCIAD1	3073
OCIAD1-AS1	46
OCIAD2	1678
CWH43	24
LOC101927209	0
DCUN1D4	989
LRRC66	22
SGCB	911
SPATA18	120
USP46	460
USP46-DT	21
DANCR	651
SNORA26	14
ERVMER34-1	15
LOC107986281	2
RASL11B	25
SCFD2	364
FIP1L1	932
LNX1	418
LNX1-AS2	6
RPL21P44	2
CHIC2	552
PDGFRA	1204
KIT	1468
KDR	3749
SRD5A3	2166
SRD5A3-AS1	33
LOC105377659	64
TMEM165	2553
CLOCK	947
NMU	20
EXOC1	1193
LOC105377663	59
CEP135	500
CRACD	321
AASDH	369
PPAT	518
100506514	13
PAICS	2422
SRP72	2563
ARL9	37
LOC105377665	4
THEGL	0
HOPX	853
LOC105377666	2
CHAER1	2
LOC105377668	0
SPINK2	1
REST	1284
NOA1	536
POLR2B	3110
IGFBP7	5927
IGFBP7-AS1	1958
ADGRL3	61
ADGRL3-AS1	6
LOC105377253	0
LINC02232	0
LINC02835	0
EPHA5	13
LOC101927237	0
CENPC	732
STAP1	76
UBA6	2000
UBA6-AS1	254
GNRHR	4
LOC102724780	2
TMPRSS11D	4
TMPRSS11A	1
YTHDC1	2999
TMPRSS11E	12
UGT2B17	3
UGT2B15	61
UGT2B10	0
LOC105377265	1
UGT2B7	9
LOC105377267	2
UGT2B11	3
UGT2B28	0
UGT2B4	0
UGT2A1	231
UGT2A2	164
SULT1B1	27
SULT1E1	1409
CSN1S1	1
STATH	0
ODAM	13
FDCSP	49
SMR3A	0
SMR3B	0
MUC7	0
AMTN	11
ENAM	3
JCHAIN	23282
LOC101927297	6
UTP3	617
RUFY3	1867
GRSF1	1870
MOB1B	1182
DCK	1028
SLC4A4	3799
LOC107986285	44
LOC105377271	84
GC	37
NPFFR2	16
ADAMTS3	90
COX18	582
LOC112268467	6
ANKRD17	2948
ANKRD17-DT	9
ALB	828
AFP	4
RASSF6	675
CXCL8	4432
CXCL6	506
PF4V1	1
CXCL1	3881
PF4	2
PPBP	2
CXCL5	87
CXCL3	90
LOC105377275	7
CXCL2	628
MTHFD2L	443
LOC105377276	2
EPGN	11
EREG	32
AREG	149
LOC107986229	1
BTC	159
PARM1	1891
PARM1-AS1	0
LOC107986289	12
LINC02562	37
LOC100506253	6
RCHY1	581
THAP6	551
ODAPH	1
CDKL2	155
G3BP2	3289
USO1	2765
PPEF2	2
NAAA	580
SDAD1	953
CXCL9	2264
ART3	0
CXCL10	473
CXCL11	73
NUP54	1012
SCARB2	7062
FAM47E	38
LOC105377286	3
FAM47E-STBD1	97
STBD1	135
CCDC158	20
SHROOM3	1819
LOC105377290	8
SHROOM3-AS1	7
SOWAHB	207
107986291	9
LOC105377294	10
SEPTIN11	2949
LOC105377291	68
107986290	15
CCNI	5910
LOC101928864	24
CCNG2	1483
CXCL13	468
LOC105377296	7
LOC105377297	38
CNOT6L	1552
MRPL1	351
LOC102724916	52
FRAS1	745
LOC107986293	4
ANXA3	564
LINC01094	285
LOC101928893	0
BMP2K	1824
PAQR3	1306
LINC01088	4
NAA11	1
LINC00989	1
LOC107986294	9
LOC105377302	4
ANTXR2	1464
LOC105377303	26
PRDM8	194
FGF5	16
CFAP299	3
BMP3	727
PRKG2	4
RASGEF1B	732
107986215	0
LOC105377308	1
HNRNPD	5142
HNRNPD-DT	28
HNRNPDL	8117
ENOPH1	1168
LOC105377310	12
TMEM150C	4200
SCD5	2925
SEC31A	5225
THAP9-AS1	1136
SNORD143	42
SNORD144	23
THAP9	146
LIN54	509
COPS4	813
PLAC8	2609
COQ2	383
HPSE	666
HELQ	321
MRPS18C	225
ABRAXAS1	317
GPAT3	128
LOC101928978	1
NKX6-1	0
LOC102723338	86
CDS1	740
WDFY3	1993
WDFY3-AS2	67
ARHGAP24	621
LOC105377319	10
MAPK10	134
PTPN13	1631
107986189	7
SLC10A6	1
C4orf36	48
AFF1-AS1	50
AFF1	3517
LOC105377320	4
KLHL8	550
HSD17B13	13
HSD17B11	3003
NUDT9	786
LOC105377321	1
SPARCL1	5903
DMP1	0
LOC105377323	0
LOC105377324	1
IBSP	16
MEPE	0
SPP1	34252
PKD2	1424
ABCG2	106
PPM1K	614
PPM1K-DT	1
LOC105377326	0
HERC6	711
LOC102723458	154
HERC5	577
PIGY	668
PYURF	668
HERC3	893
NAP1L5	221
FAM13A-AS1	422
FAM13A	1715
LOC105377327	4
TIGD2	204
GPRIN3	1493
LOC105377329	1
SNCA	148
MMRN1	457
CCSER1	77
GRID2	0
SMARCAD1	1550
HPGDS	84
PDLIM5	2612
BMPR1B-DT	39
BMPR1B	884
UNC5C	270
UNC5C-AS1	6
STPG2	4
RAP1GDS1	793
TSPAN5	424
LOC112267901	2
TSPAN5-DT	8
EIF4E	1441
METAP1	1491
ADH5	4062
LOC100507053	124
ADH4	1
ADH6	46
ADH1A	19
ADH1B	513
ADH1C	1696
LOC102723576	5
ADH7	4
TRMT10A	173
MTTP	11
C4orf54	5
DAPP1	819
LAMTOR3	990
DNAJB14	1317
H2AZ1	3715
H2AZ1-DT	1
DDIT4L	41
EMCN	422
PPP3CA	1428
FLJ20021	96
BANK1	310
SLC39A8	1396
LOC105377621	28
NFKB1	1939
LOC105377347	113
MANBA	2858
LOC102723704	760
UBE2D3	5812
UBE2D3-AS1	21
CISD2	1258
SLC9B1	289
SLC9B2	131
BDH2	1481
CENPE	486
TACR3	0
CXXC4	111
CXXC4-AS1	4
TET2	1070
TET2-AS1	0
PPA2	1041
LOC105377352	15
ARHGEF38	924
ARHGEF38-IT1	12
INTS12	374
GSTCD	352
NPNT	1697
LOC101929577	6
TBCK	907
AIMP1	1197
DKK2	175
PAPSS1	1681
SGMS2	1150
CYP2U1-AS1	7
LOC107986298	83
CYP2U1	201
LOC107986299	2
HADH	1295
LEF1	449
LEF1-AS1	33
RPL34-DT	5
RPL34	4982
OSTC	2499
105377359	28
ETNPPL	5
COL25A1	85
SEC24B-AS1	26
SEC24B	1020
MCUB	530
107986302	13
CASP6	688
PLA2G12A	785
CFI	2095
GAR1	243
RRH	20
LRIT3	47
EGF	371
ELOVL6	249
107986303	23
LOC105377362	2
ENPEP	458
LOC105377363	1
PITX2	4
FAM241A	382
AP1AR	766
TIFA	593
ALPK1	806
107986304	11
ZGRF1	228
LARP7	904
MIR302CHG	210
ANK2	360
CAMK2D	2131
LOC105377375	7
ARSJ	804
LOC107986305	30
LOC105377378	3
UGT8	517
LOC105377382	6
LOC105377388	3
TRAM1L1	57
LINC02262	0
LINC02263	0
NDST3	8
LOC105377392	3
SNHG8	526
SNORA24	50
PRSS12	605
CEP170P1	28
LOC729218	988
METTL14-DT	0
METTL14	689
SEC24D	2312
SYNPO2	555
LOC105377395	51
MYOZ2	11
LOC105379404	3
LOC101929762	3
USP53	2236
C4orf3	2398
LOC107986193	2
LINC01061	398
107983979	40
GTF2IP12	23
SEPTIN7P14	146
PDE5A	602
105377396	0
MAD2L1	457
PRDM5	356
LOC105377399	10
NDNF	4563
NDNF-AS1	13
TNIP3	89
QRFPR	1
LOC105377402	5
ANXA5	9171
SMIM43	6
PP12613	0
EXOSC9	904
CCNA2	537
BBS7	353
TRPC3	12
LOC112268469	5
KIAA1109	2389
IL2	7
IL21	20
IL21-AS1	14
BBS12	87
CETN4P	2
FGF2	124
NUDT6	83
SPATA5	261
LOC105377404	2
SPRY1	1690
LINC02435	2
LOC105377405	5
LINC01091	34
LOC105377406	12
LINC02516	3
ANKRD50	1860
FAT4	499
LOC105377409	4
LOC102724210	0
LOC107986312	3
105377413	0
INTU	336
HSPA4L	145
PLK4	434
MFSD8	812
ABHD18	522
LARP1B	725
PGRMC2	1763
LINC02615	77
JADE1	825
SCLT1	433
C4orf33	332
LINC02466	0
SNHG27	1
LOC105377428	1
PCDH10-DT	0
PCDH10	15
PABPC4L	100
LINC02511	0
LOC105377442	2
PCDH18	306
LINC02172	3
LOC101927414	6
SLC7A11-AS1	18
SLC7A11	286
LOC105377448	0
NOCT	98
ELF2	1171
MGARP	23
NDUFC1	448
NAA15	1028
105377449	48
RAB33B-AS1	31
RAB33B	495
SETD7	2054
LOC105377451	0
LOC105377622	1
LOC101927490	1
MGST2	733
MAML3	396
LOC101927516	1
SCOC	3007
SCOC-AS1	12
CLGN	302
MGAT4D	1
ELMOD2	1007
UCP1	16
TBC1D9	1289
TNRC18P1	4
RNF150	162
ZNF330	886
LINC02432	6
IL15	155
INPP4B	1950
LOC101927613	8
107986194	0
LOC105377623	16
USP38	1049
GAB1	963
SMARCA5-AS1	158
SMARCA5	2865
GUSBP5	18
FREM3	1
LOC105377458	8
LOC105377459	2
GYPE	16
LOC101927636	6
GYPB	0
LOC105377460	1
107986317	1
HHIP-AS1	22
HHIP	23
ANAPC10	313
ABCE1	1772
OTUD4	1593
LINC02266	0
SMAD1	769
SMAD1-AS1	82
MMAA	220
C4orf51	197
ZNF827	452
LSM6	221
REELD1	7
SLC10A7	509
LOC105377472	3
TTC29	0
LOC105377473	0
LOC105377475	0
EDNRA	521
105377478	7
TMEM184C	943
PRMT9	499
ARHGAP10	502
NR3C2	365
LOC102724672	2
LOC107986195	41
LOC105377481	22
IQCM	0
DCLK2	173
LRBA	1792
MAB21L2	1
RPS3A	15164
SNORD73B	1
SNORD73A	59
SH3D19	957
LOC107986196	62
LOC105377485	4
PRSS48	1
FHIP1A-DT	47
FHIP1A	426
GATB	272
LOC107986197	40
LINC02273	21
LOC105377492	6
FBXW7	708
FBXW7-AS1	27
MIR4453HG	148
MIR4453	12
TMEM154	474
TIGD4	14
ARFIP1	983
LOC729870	13
FHDC1	437
TRIM2	4043
LOC105377496	1
ANXA2P1	9
MND1	51
TMEM131L	546
LOC100419170	9
TLR2	1553
RNF175	45
LOC105377499	7
SFRP2	4959
LOC101927947	7
DCHS2	20
PLRG1	1408
FGB	15
FGA	37
FGG	7
LRAT	189
RBM46	0
MAP9	571
LOC102724776	28
LOC105377505	2
LOC105377504	2
GUCY1A1	1692
107984032	15
LOC105377506	3
GUCY1B1	532
ASIC5	0
LOC105377507	1
TDO2	201
CTSO	1017
LOC102724785	0
LOC105377508	5
PDGFC	663
GLRB	59
GRIA2	10
112268471	47
LOC107986238	31
LINC02433	6
LOC105377509	13
GASK1B	1550
GASK1B-AS1	226
LOC101928007	9
TMEM144	500
RXFP1	20
C4orf46	417
ETFDH	445
PPID	529
FNIP2	3312
C4orf45	2
RAPGEF2	1120
LINC02477	0
FSTL5	0
NAF1	513
LOC101928081	5
NPY1R	16
NPY5R	0
TMA16	308
MARCHF1	1156
ANP32C	6
SMIM31	611
APELA	15
TRIM61	11
FAM218A	20
TMEM192	505
KLHL2	873
GK3P	3
MSMO1	1412
CPE	1101
LOC101928131	0
TLL1	178
SPOCK3	1
ANXA10	19
LOC105377524	23
DDX60	1606
DDX60L	1411
LOC107986198	1
PALLD	2571
LOC102723331	6
CBR4	1564
LOC105377527	0
SH3RF1	857
NEK1	524
CLCN3	1345
HPF1	384
MFAP3L	77
AADAT	767
LOC107986326	132
LINC01612	3
LINC02512	5
GALNTL6	166
LOC107986201	2
LOC101930370	72
GALNT7	2200
HMGB2	2915
SAP30-DT	75
SAP30	165
101928383	12
SCRG1	17
LOC112268474	7
LOC112267917	28
LOC101928409	7
HAND2	1
HAND2-AS1	2
FBXO8	453
CEP44	488
LOC105377547	0
HPGD	1723
LOC105377548	167
GLRA3	10
ADAM29	1
GPM6A	41
LOC101928590	0
LOC107984113	0
WDR17	186
SPATA4	3
ASB5	1
SPCS3	4093
LOC105377555	0
VEGFC	293
NEIL3	67
AGA	689
AGA-DT	4
LINC01098	0
LINC01099	3
LOC105377567	1
TENM3	462
TENM3-AS1	127
LOC105377576	78
DCTD	1845
LOC105377578	0
WWC2-AS2	15
WWC2	1320
CLDN22	79
CLDN24	1
107986217	58
CDKN2AIP	723
LOC389247	8
ING2	242
RWDD4	581
TRAPPC11	1163
LOC105377581	1
STOX2	268
LOC107986330	1
ENPP6	3
LOC105377582	6
LOC105377584	3
LINC02363	22
LINC02362	171
IRF2	1552
LINC02427	2
LINC02365	241
CASP3	1468
PRIMPOL	326
CENPU	490
ACSL1	2871
SLED1	0
LOC105377587	6
MIR3945HG	14
LINC01093	4
HELT	1
SLC25A4	569
CFAP97	1080
SNX25	678
LRP2BP	249
LOC107986206	21
ANKRD37	119
UFSP2	531
C4orf47	101
CCDC110	40
LOC105377590	5
PDLIM3	2353
SORBS2	3461
TLR3	246
FAM149A	1020
FLJ38576	8
CYP4V2	1211
KLKB1	196
F11	7
F11-AS1	3
MTNR1A	3
FAT1	3525
LOC107986334	6
LOC102723906	11
LOC107986335	1
LOC339975	0
LOC105377604	0
ZFP42	0
TRIML2	4
LOC105377609	1
LINC01060	2
LOC101930028	0
LOC105377616	53
FRG1-DT	25
FRG1	537
ANKRD20A12P	8
PLEKHG4B	5122
LRRC14B	41
CCDC127	1206
SDHA	6116
HRAT5	4
PDCD6	3231
AHRR	739
EXOC3-AS1	193
EXOC3	3403
SLC9A3	4244
PP7080	1237
SLC9A3-AS1	4162
LOC105374606	0
LOC105374608	15
CEP72	1472
TPPP	1908
LOC101929898	105
ZDHHC11B	3000
101928768	348
ZDHHC11	1653
BRD9	4152
TRIP13	1231
LOC100506688	2
NKD2	191
SLC12A7	24685
MIR4635	49
105374612	3399
LOC107986396	1799
CTD-3080P12.3	2
SLC6A18	3
TERT	277
CLPTM1L	9892
LINC01511	1
SLC6A3	172
LPCAT1	17545
MIR6075	7
LOC107986397	5989
SDHAP3	1383
LOC728613	691
LOC105374614	9
LOC101929003	19
MRPL36	1115
NDUFS6	1465
IRX4	0
IRX4-AS1	2
112267929	0
112267947	3
105374616	1
LOC105374618	1
IRX2	1149
LSINCT5	1
C5orf38	421
IRX1	55
LOC107986399	6
ADAMTS16-DT	0
ADAMTS16	16
LOC101929200	29
ICE1	831
LOC105374636	16
LINC02145	6
MED10	697
UBE2QL1	29
LOC105374639	7
LINC01018	83
NSUN2	2250
SRD5A1	686
LINC02102	6
TENT4A	1363
LOC107986401	3
LOC102724943	20
LOC105374642	1
ADCY2	22
C5orf49	589
MTRR	10870
FASTKD3	1735
LINC02226	12
MIR4458HG	432
MIR4458	15
SEMA5A	1993
SNHG18	1930
SNORD123	61
LINC02112	0
ATPSCKMT	1267
CCT5	17346
CMBL	3134
LOC105374651	38
LOC101929977	217
MARCHF6	26140
MIR10397	620
ROPN1L	138
105369214	17
ANKRD33B	78
DAP	7340
LOC105374654	20
CTNND2	2842
LOC105374655	0
LINC01194	0
LOC105374657	0
DNAH5	436
TRIO	2121
OTULINL	3575
SNORD141B	22
OTULIN	2956
ANKH	2668
LOC100130744	453
FBXL7	298
LOC107986343	0
ZNF622	697
RETREG1	519
RETREG1-AS1	1
MYO10	1072
BASP1-AS1	2
BASP1	1796
LOC105374666	0
LINC02100	14
CDH18	5
112267938	24
LOC105374673	0
LOC105374678	0
LOC102723561	0
GUSBP1	190
CDH12	39
SNORA105A	33
LINC02899	16
LOC105374689	30
CDH10	5
PURPL	0
CDH6	130
DROSHA	841
C5orf22	475
PDZD2	303
LOC105374711	6
GOLPH3	1996
MTMR12	646
ZFR	1873
SUB1	2335
NPR3	464
LINC02120	0
LOC105374715	4
LOC107986411	16
TARS1	1244
ADAMTS12	544
SLC45A2	3
AMACR	166
C1QTNF3-AMACR	244
C1QTNF3	236
LOC646652	29
LOC105374721	2
LOC105374723	4
RAI14	1840
TTC23L-AS1	6
TTC23L	17
RAD1	455
BRIX1	470
DNAJC21	859
AGXT2	0
PRLR	203
SPEF2	159
LOC105374724	13
IL7R	3399
CAPSL	4
UGT3A1	0
UGT3A2	14
LMBRD2	1812
SKP2	1440
NADK2	1222
RANBP3L	8
SLC1A3	839
107986413	46
LOC107986412	38
NIPBL-DT	271
NIPBL	1416
CPLANE1	787
LOC105374727	3
NUP155	568
WDR70	377
GDNF	688
GDNF-AS1	152
EGFLAM	150
LIFR	431
LIFR-AS1	11
MIR3650	3
OSMR-AS1	11
LINC01265	3
LOC107986414	0
105374733	6
112267930	8
OSMR	1863
RICTOR	1144
FYB1	2390
C9	2
DAB2	3213
LINC02104	1
LOC105374736	1
LOC105374737	0
PTGER4	598
TTC33	934
PRKAA1	7132
RPL37	7384
CARD6	439
C7	2006
MROH2B	9
LOC105374739	11
C6	176
PLCXD3	224
OXCT1	3083
LOC102723752	14
OXCT1-AS1	146
C5orf51	1253
FBXO4	1800
GHR	149
CCDC152	2712
SELENOP	3977
LOC105374745	3
FLJ32255	273
LOC105374746	85
LOC648987	434
LOC105374748	94
ANXA2R	287
LOC153684	203
LOC100132356	130
LOC100506639	153
ZNF131	1060
NIM1K	18
HMGCS1	4745
CCL28	330
TMEM267	344
C5orf34-AS1	7
C5orf34	136
PAIP1	2171
NNT-AS1	418
NNT	1719
FGF10	12
FGF10-AS1	0
MRPS30-DT	14
MRPS30	497
HCN1	0
EMB	4017
PARP8	2029
ISL1-DT	3
ISL1	0
LOC105378963	9
ITGA1	2470
PELO	713
ITGA2	6272
MOCS2	956
LOC257396	52
FST	121
NDUFS4	528
ARL15	1070
HSPB3	0
SNX18	1209
105378967	7
105378968	3
LOC102467080	0
LOC105378969	16
ESM1	550
GZMK	335
GZMA	309
CDC20B	110
GPX8	661
MCIDAS	577
CCNO	1583
DHX29	1414
LOC105378973	65
MTREX	1919
PLPP1	664
RNF138P1	11
105378975	2
SLC38A9	385
DDX4	1
IL31RA	30
IL6ST	6638
FLJ31104	9
ANKRD55	17
LOC101928419	5
LINC01948	2
C5orf67	1
105378978	2
MAP3K1	1348
LOC105378980	200
SETD9	158
MIER3	920
GPBP1	2966
ACTBL2	4
LOC102724122	38
LINC02101	0
PLK2	1834
GAPT	168
RAB3C	34
PDE4D	1378
107986348	3
LOC107986347	0
LOC105378988	13
LOC107986350	8
PART1	4
DEPDC1B	374
ELOVL7	705
ERCC8	231
ERCC8-AS1	27
NDUFAF2	260
SMIM15	1634
SMIM15-AS1	139
LINC02057	0
LOC105378994	4
ZSWIM6	1276
LOC105378997	1
C5orf64	4
KIF2A	1258
DIMT1	928
IPO11	466
IPO11-LRRC70	244
LRRC70	102
RNF180	982
RGS7BP	77
SHISAL2B	185
SREK1IP1	1118
CWC27	675
ADAMTS6	79
CENPK	664
PPWD1	1075
TRIM23	468
TRAPPC13	841
SHLD3	79
SGTB	557
NLN	1318
ERBIN	4265
SREK1	4206
LINC02065	3
LOC105379003	9
MAST4	1618
MAST4-AS1	4
CD180	612
LOC101928819	24
LINC02242	1
105379005	1
LOC101928858	22
PIK3R1	3260
LOC105379013	8
LINC02198	32
SLC30A5	1644
CCNB1	1348
LOC112267932	14
CENPH	220
MRPS36	356
CDK7	506
CCDC125	963
AK6	542
TAF9	945
RAD17	910
MARVELD2	1354
OCLN	3143
GTF2H2C	376
GUSBP3	67
107986357	10
LOC105379623	2
LOC105369228	44
112267941	571
SERF1B	230
LOC107986372	19
SMN2	876
GUSBP14	326
112267939	15
112267940	21
107986356	3
LOC105379021	1
GTF2H2B	401
GUSBP15	122
LOC441081	82
LOC105379020	3
LOC107986355	7
GUSBP16	152
LOC101929599	20
SERF1A	193
LOC107986373	21
SMN1	896
NAIP	988
LOC112267942	84
GTF2H2	464
OCLNP1	82
GUSBP17	210
LOC105379016	3
107986421	12
LINC02197	34
105379026	11
BDP1	2004
MCCC2	1707
LOC105379028	9
MAP1B	522
MRPS27	1240
PTCD2	417
ZNF366	148
LOC102503427	2
LINC02056	0
TNPO1	3871
FCHO2	2408
TMEM171	42
LOC340090	0
LOC105379031	2
FOXD1	239
BTF3	6766
ANKRA2	969
UTP15	492
ARHGEF28	541
LOC105379034	1
LINC02122	1
LOC105379035	1
LINC01333	0
LINC01331	4
ENC1	3135
HEXB	4759
GFM2	1389
NSA2	1762
FAM169A	213
GCNT4	139
ANKRD31	3
HMGCR	1484
CERT1	3014
POLK	1196
ANKDD1B	139
107986424	55
POC5	365
LOC441087	2
SV2C	242
IQGAP2	2533
F2RL2	66
F2R	2088
F2RL1	835
S100Z	15
CRHBP	20
AGGF1	1315
ZBED3	673
SNORA47	1
ZBED3-AS1	36
PDE8B	216
WDR41	604
TBCA	1376
AP3B1	1738
SCAMP1-AS1	157
SCAMP1	1579
LHFPL2	3315
ARSB	808
DMGDH	38
BHMT2	96
BHMT	13
JMY	1310
LOC102724530	10
LOC101929201	17
HOMER1	431
LOC105379047	2
TENT2	1715
CMYA5	411
LOC102724557	34
LOC105379048	2
LINC01455	0
MTX3	1111
THBS4	1100
THBS4-AS1	136
SERINC5	1432
CRSP8P	11
ZFYVE16	2894
FAM151B	45
ANKRD34B	129
DHFR	1710
MTRNR2L2	14
MSH3	416
LOC107986428	4
RASGRF2-AS1	21
RASGRF2	294
CKMT2	117
CKMT2-AS1	205
ZCCHC9	598
ACOT12	17
SSBP2	557
ATG10	154
RPS23	8169
ATP6AP1L	97
LOC105379052	20
TMEM167A	3780
XRCC4	230
VCAN	9831
107986431	12
VCAN-AS1	23
HAPLN1	170
EDIL3	438
EDIL3-DT	18
LOC105379061	0
LOC105379062	0
LOC105379064	1
COX7C	1921
SNORD138	11
RASA1	1404
CCNH	1130
LOC644285	140
TMEM161B	817
112267943	8
TMEM161B-AS1	135
LINC02060	6
LINC00461	57
MEF2C-AS2	59
MEF2C	1103
107986361	11
MEF2C-AS1	10
CETN3	376
LOC731157	0
MBLAC2	231
POLR3G	117
LYSMD3	1240
ADGRV1	1731
LOC107986432	81
LOC107986433	2
LUCAT1	79
ARRDC3	4937
ARRDC3-AS1	27
LOC107986434	1
LOC105379080	12
LOC105379082	9
LINC02058	0
LOC105379083	0
NR2F1-AS1	250
NR2F1	1476
FAM172A	906
MIR2277	43
POU5F2	1
LOC105379087	7
KIAA0825	131
SLF1	646
MCTP1	781
LOC105379085	5
FAM81B	20
TTC37	2545
ARSK	204
GPR150	29
RFESD	27
SPATA9	68
LOC105379090	7
RHOBTB3	1389
GLRX	1190
LOC102724720	25
LINC01554	12
LOC105379091	2
ELL2	3549
LOC101929710	5
MIR583HG	9
PCSK1	17
CAST	4805
107986364	10
LOC107986363	19
105379094	2
ERAP1	2843
102724748	463
ERAP2	1713
LNPEP	1989
LIX1-AS1	3
LIX1	2
RIOK2	586
LINC02234	1
RGMB	1191
RGMB-AS1	110
CHD1	1991
LINC02062	25
LOC100289230	64
LOC107986436	0
LOC100133050	1
LOC105379100	0
FAM174A	634
ST8SIA4	1024
LOC107986437	27
LOC107986438	0
LOC105379102	7
SLCO4C1	741
SLCO6A1	0
LINC00491	1
PAM	2881
GIN1	171
PPIP5K2	1572
MACIR	556
NUDT12	507
LOC105379107	0
LINC02163	1
EFNA5	1341
FBXL17	615
LINC01023	32
FER	501
LOC285638	26
PJA2	3861
MAN2A1	2594
TMEM232	22
SLC25A46	1523
TSLP	31
WDR36	1263
CAMK4	520
STARD4	626
STARD4-AS1	912
NREP	2903
EPB41L4A	620
EPB41L4A-AS1	280
SNORA13	3
LOC101927023	2
EPB41L4A-DT	47
APC	1091
SRP19	1137
REEP5	3392
LOC105379123	2
DCP2	1559
MCC	405
YTHDC2	1581
LOC105379127	0
KCNN2	69
LOC101927078	14
TRIM36	82
PGGT1B	1197
CCDC112	403
FEM1C	920
TMED7-TICAM2	348
TICAM2	121
LOC101927100	27
TMED7	2608
CDO1	33
ATG12	1180
AP3S1	1563
LVRN	4
ARL14EPL	5
COMMD10	712
LOC101927190	3
SEMA6A	504
SEMA6A-AS1	71
SEMA6A-AS2	7
LINC00992	0
LINC02147	1
LINC02148	0
LINC02208	0
DTWD2	694
MIR1244-2	399
LOC105379143	1
DMXL1	1557
TNFAIP8	1561
LOC102723444	10
HSD17B4	4145
LOC107986444	6
PRR16	85
SRFBP1	530
LOX	2119
ZNF474-AS1	2
ZNF474	13
LOC100505841	5
SNCAIP	122
MGC32805	79
LOC107986446	24
LOC105379151	0
LOC101927357	0
SNX2	2229
LOC105379154	2
SNX24	790
PPIC	952
PPIC-AS1	17
LOC105379152	97
PRDM6	269
CEP120	881
CSNK1G3	897
LINC01170	1
LOC105379155	1
ZNF608	2599
LOC107986391	2
GRAMD2B	1468
LOC101927514	3
ALDH7A1	1570
PHAX	858
LMNB1	3021
MARCHF3	168
