GeneID	RNA.seq_LADC71
TMEM161B-AS1	153
LINC02060	6
LINC00461	25
MEF2C-AS2	70
MEF2C	1166
107986361	21
MEF2C-AS1	19
CETN3	336
LOC731157	1
MBLAC2	198
POLR3G	109
LYSMD3	1078
ADGRV1	342
LOC107986432	21
LOC107986433	3
LUCAT1	52
ARRDC3	5471
ARRDC3-AS1	60
LOC107986434	3
LOC105379080	1
LOC105379082	6
LINC02058	0
LOC105379083	14
NR2F1-AS1	309
NR2F1	1137
FAM172A	1033
MIR2277	45
POU5F2	4
LOC105379087	2
KIAA0825	116
SLF1	583
MCTP1	729
LOC105379085	12
FAM81B	81
TTC37	2695
ARSK	262
GPR150	3
RFESD	37
SPATA9	108
LOC105379090	6
RHOBTB3	2099
GLRX	1085
LOC102724720	11
LINC01554	17
LOC105379091	5
ELL2	3207
LOC101929710	5
MIR583HG	12
PCSK1	22
CAST	5780
107986364	1
LOC107986363	30
105379094	3
ERAP1	3713
102724748	572
ERAP2	1621
LNPEP	1909
LIX1-AS1	6
LIX1	5
RIOK2	669
LINC02234	4
RGMB	1009
RGMB-AS1	31
CHD1	1949
LINC02062	33
LOC100289230	45
LOC107986436	5
LOC100133050	2
LOC105379100	1
FAM174A	533
ST8SIA4	998
LOC107986437	17
LOC107986438	0
LOC105379102	6
SLCO4C1	335
SLCO6A1	39
LINC00491	88
PAM	4125
GIN1	210
PPIP5K2	1373
MACIR	239
NUDT12	441
LOC105379107	0
LINC02163	14
EFNA5	1164
FBXL17	603
LINC01023	33
FER	627
LOC285638	21
PJA2	3526
MAN2A1	2554
TMEM232	27
SLC25A46	1417
TSLP	17
WDR36	1167
CAMK4	441
STARD4	705
STARD4-AS1	1035
NREP	3827
EPB41L4A	731
EPB41L4A-AS1	315
SNORA13	7
LOC101927023	2
EPB41L4A-DT	69
APC	979
SRP19	1124
REEP5	3114
LOC105379123	6
DCP2	1498
MCC	297
YTHDC2	1250
LOC105379127	6
KCNN2	170
LOC101927078	28
TRIM36	156
PGGT1B	1072
CCDC112	403
FEM1C	1231
TMED7-TICAM2	358
TICAM2	128
LOC101927100	26
TMED7	2458
CDO1	52
ATG12	982
AP3S1	1490
LVRN	2
ARL14EPL	0
COMMD10	667
LOC101927190	1
SEMA6A	329
SEMA6A-AS1	33
SEMA6A-AS2	5
LINC00992	3
LINC02147	3
LINC02148	0
LINC02208	2
DTWD2	314
MIR1244-2	381
LOC105379143	0
DMXL1	1289
TNFAIP8	1330
LOC102723444	1
HSD17B4	3750
LOC107986444	3
PRR16	115
SRFBP1	466
LOX	1193
ZNF474-AS1	6
ZNF474	22
LOC100505841	5
SNCAIP	69
MGC32805	40
LOC107986446	19
LOC105379151	0
LOC101927357	0
SNX2	2197
LOC105379154	4
SNX24	900
PPIC	1841
PPIC-AS1	14
LOC105379152	22
PRDM6	171
CEP120	792
CSNK1G3	905
LINC01170	1
LOC105379155	0
ZNF608	1238
LOC107986391	2
GRAMD2B	1482
LOC101927514	4
ALDH7A1	1732
PHAX	994
LMNB1	3558
MARCHF3	173
LOC105379163	32
C5orf63	333
LOC105379198	15
MEGF10	17
LOC105379199	3
PRRC1	2938
CTXN3	5
CCDC192	22
LINC01184	380
101929964	3
SLC12A2	3877
FBN2	3578
SLC27A6	81
ISOC1	921
LOC102723654	9
ADAMTS19-AS1	0
ADAMTS19	1
CHSY3	100
LOC107986449	0
LOC105379172	0
HINT1	2362
LYRM7	425
CDC42SE2	2105
LOC105379173	426
RAPGEF6	833
FNIP1	684
MEIKIN	13
ACSL6	37
CSF2	26
P4HA2-AS1	102
P4HA2	1759
PDLIM4	467
SLC22A4	68
MIR3936HG	60
MIR3936	7
SLC22A5	524
IRF1-AS1	93
LINC02863	15
IRF1	2178
IL5	0
RAD50	1578
TH2LCRR	141
IL13	0
LOC105379176	1
KIF3A	439
CCNI2	80
SEPTIN8	2165
SOWAHA	9
SHROOM1	966
GDF9	388
UQCRQ	608
LEAP2	11
AFF4	3289
ZCCHC10	555
HSPA4	3169
FSTL4	136
CTB-49A3.2	13
CTB-3M24.3	5
C5orf15	2841
LOC105379183	3
VDAC1	3876
TCF7	441
SKP1	5710
PPP2CA	3476
MIR3661	266
CDKL3	310
UBE2B	1224
CDKN2AIPNL	517
LINC01843	27
JADE2	1409
107986451	2
SAR1B	1696
SEC24A	2020
CAMLG	704
DDX46	3210
C5orf24	1811
TXNDC15	1238
PCBD2	251
CATSPER3	35
107986452	8
PITX1	171
PITX1-AS1	1467
EPIST	0
MACROH2A1	8344
DCANP1	16
TIFAB	42
CXCL14	411
SLC25A48	24
LOC107986453	3
FBXL21P	10
LOC105379189	545
TGFBI	15284
SMAD5-AS1	7
SMAD5	2265
SMIM32	12
CTB-1I21.1	1
SPOCK1	308
KLHL3	175
HNRNPA0	6231
NPY6R	0
LOC107986368	1
PKD2L2-DT	2
MYOT	6
PKD2L2	150
FAM13B	1140
LOC100130172	49
NME5	55
BRD8	1777
KIF20A	1022
CDC23	1175
GFRA3	717
CDC25C	197
LOC100128966	1
FAM53C	913
KDM3B	2791
REEP2	11
EGR1	7592
ETF1	2905
HSPA9	5774
SNORD63B	11
SNORD63	3
LOC105379193	455
CTNNA1-AS1	6
CTNNA1	16601
LRRTM2	6
SIL1	1212
105379195	5
MATR3	9673
SNHG4	51
PAIP2	2132
SLC23A1	48
MZB1	980
PROB1	207
SPATA24	188
DNAJC18	189
ECSCR	321
SMIM33	6
STING1	3471
UBE2D2	2141
CXXC5	1981
CXXC5-AS1	17
PSD2	10
NRG2	9
MALINC1	71
PURA	927
IGIP	336
LOC101929719	27
CYSTM1	851
PFDN1	1171
HBEGF	391
SLC4A9	0
ANKHD1-EIF4EBP3	2328
ANKHD1	2326
EIF4EBP3	116
SRA1	755
APBB3	667
SLC35A4	2306
LOC112267855	56
TMCO6	758
CD14	4586
NDUFA2	435
IK	2915
MIR3655	267
WDR55	1006
DND1	243
HARS1	1461
HARS2	1389
ZMAT2	1747
LOC105378198	1
PCDHA1	163
PCDHA2	138
PCDHA3	126
PCDHA4	146
PCDHA5	76
PCDHA6	145
PCDHA7	95
PCDHA8	106
PCDHA9	89
PCDHA10	291
PCDHA11	192
LOC112267934	139
PCDHA12	203
PCDHA13	88
PCDHAC1	175
PCDHAC2	215
PCDHACT	69
PCDHB1	3
PCDHB2	1188
PCDHB3	147
PCDHB4	125
PCDHB5	69
PCDHB6	93
PCDHB17P	42
PCDHB7	121
PCDHB8	395
PCDHB16	307
PCDHB9	139
PCDHB10	204
PCDHB11	124
PCDHB12	82
PCDHB13	398
PCDHB14	543
PCDHB18P	14
PCDHB19P	7
PCDHB15	161
LOC105378199	2
TAF7	2976
PCDHGA1	150
PCDHGA2	262
PCDHGA3	147
PCDHGB1	265
PCDHGA4	259
PCDHGB2	179
PCDHGA5	134
PCDHGB3	143
PCDHGA6	173
PCDHGA7	133
PCDHGB4	290
PCDHGA8	132
PCDHGB5	462
PCDHGA9	142
PCDHGB6	160
PCDHGA10	164
PCDHGB7	168
PCDHGA11	137
PCDHGB8P	4
PCDHGA12	152
PCDHGC3	562
PCDHGC4	136
PCDHGC5	178
DIAPH1	5796
DIAPH1-AS1	0
HDAC3	1557
RELL2	244
FCHSD1	810
ARAP3	1329
LOC107986454	19
PCDH1	2447
DELE1	1791
PCDH12	632
RNF14	1119
GNPDA1	1393
NDFIP1	3239
LOC107986455	1
SPRY4	1993
SPRY4-IT1	8
SPRY4-AS1	20
FGF1	31
LINC01844	4
ARHGAP26	1187
ARHGAP26-AS1	0
LOC107986457	5
NR3C1	1939
YIPF5	1598
KCTD16	24
PRELID2	488
LOC107986458	26
SH3RF2	497
PLAC8L1	14
LARS1	3076
RBM27	1317
POU4F3	5
TCERG1	2433
PPP2R2B	23
STK32A-AS1	11
STK32A	569
DPYSL3	5094
JAKMIP2-AS1	1
JAKMIP2	27
LOC105378218	4
SPINK1	203
C5orf46	5
SCGB3A2	1011
SPINK5	230
SPINK14	0
SPINK6	0
LOC102546294	16
SPINK13	2
SPINK9	3
FBXO38	1335
HTR4	2
ADRB2	227
SH3TC2	43
ABLIM3	203
AFAP1L1	469
GRPEL2	609
GRPEL2-AS1	31
PCYOX1L	278
IL17B	4
CARMN	22
MIR143	3
MIR145	8
CSNK1A1	6893
ARHGEF37	270
PPARGC1B	153
PDE6A	11
SLC26A2	1036
TIGD6	196
HMGXB3	1651
CSF1R	3560
PDGFRB	3615
CDX1	9
SLC6A7	4
CAMK2A	18
ARSI	57
TCOF1	1842
CD74	98560
RPS14	8948
NDST1-AS1	13
NDST1	3043
SYNPO	2280
MYOZ3	27
RBM22	1625
DCTN4	1783
SMIM3	436
IRGM	5
ZNF300	157
ZNF300P1	11
LOC105378228	4
GPX3	2559
TNIP1	3591
ANXA6	6270
LOC107986463	12
CCDC69	863
LOC105378230	54
GM2A	3337
SLC36A1	520
FAT2	45
LOC105378231	1
SPARC	31994
CLMAT3	1339
ATOX1	440
ATOX1-AS1	7
LOC100652758	193
G3BP1	4369
LINC01933	0
NMUR2	146
GRIA1	5
FAM114A2	649
MFAP3	1344
GALNT10	4700
LOC107986465	30
SAP30L-AS1	58
SAP30L	916
HAND1	9
LARP1	4664
LOC112267936	7
FAXDC2	640
MIR378H	2
CNOT8	2482
GEMIN5	846
MRPL22	488
SGCD	104
LOC105377673	4
PPP1R2B	9
TIMD4	26
HAVCR1	56
HAVCR2	889
MED7	401
ITK	335
CYFIP2	933
FNDC9	2
NIPAL4-DT	3
NIPAL4	12
ADAM19	659
SOX30	29
LOC105377675	61
C5orf52	9
THG1L	294
LSM11	253
CLINT1	5293
LOC107986466	2
LINC02227	0
EBF1	162
LINC02202	14
LOC107986467	22
RNF145	4168
LOC107986468	8
LINC01932	0
UBLCP1	1164
LOC105377683	4
IL12B	13
107986469	4
LOC105377685	1
LOC105377684	7
105377689	0
ADRA1B	48
LOC101927790	1
TTC1	1467
PWWP2A	857
FABP6	25
FABP6-AS1	4
CCNJL	995
LOC105377691	2
C1QTNF2	143
ZBED8	232
SLU7	1360
PTTG1	518
MIR3142HG	78
ATP10B	595
LINC02159	4
GABRB2	98
LINC01202	3
GABRG2	3
LOC105377700	87
CCNG1	1318
NUDCD2	701
HMMR	335
HMMR-AS1	53
MAT2B	1989
LOC102724458	0
TENM2	5
CTB-178M22.2	6
WWC1	1246
RARS1	1610
FBLL1	0
PANK3	2297
SLIT3	654
SLIT3-AS2	19
SPDL1	566
DOCK2	1414
INSYN2B	7
FOXI1	3
C5orf58	180
LCP2	1390
LOC100128059	14
LINC01366	0
KCNIP1	10
KCNMB1	96
KCNIP1-OT1	3
LOC107986473	7
LOC107986475	5
GABRP	369
RANBP17	278
TLX3	0
NPM1	11083
FGF18	11
LOC105377722	2
LOC105377724	0
LOC105377725	8
LOC107986476	10
FBXW11	1863
STK10	1297
107986477	5
UBTD2	1390
SH3PXD2B	2734
LOC105377727	2
LOC107984004	2
NEURL1B	1660
LOC101928093	3
DUSP1	10953
LOC105377730	7
ERGIC1	8309
MIR10523	2
RPL26L1	471
LOC100268168	10
ATP6V0E1	3397
CREBRF	769
BNIP1	269
NKX2-5	0
STC2	386
LOC285593	10
105377735	27
BOD1	892
LINC01863	0
LINC01942	3
LINC01484	8
LOC107984118	12
LOC107986482	2
LINC01485	3
CPEB4	1590
NSG2	0
MSX2	24
LOC105377742	4
DRD1	15
SFXN1	1018
HRH2	103
LOC105377743	1
CPLX2	2
107986485	13
THOC3	1076
107986486	442
LOC100996385	0
FAM153B	8
100507387	5
LOC107986487	2
LOC643201	8
SIMC1	229
KIAA1191	2157
ARL10	109
NOP16	747
HIGD2A	752
CLTB	1111
FAF2	2393
RNF44	2328
112267951	14
CDHR2	40
GPRIN1	280
SNCB	2
EIF4E1B	0
TSPAN17	1388
UNC5A	18
HK3	296
UIMC1	546
ZNF346	451
FGFR4	137
NSD1	2811
RAB24	875
PRELID1	1035
MXD3	977
LMAN2	5427
RGS14	834
SLC34A1	5
F12	75
GRK6	1215
PRR7-AS1	8
PRR7	118
DBN1	4863
PDLIM7	2524
DOK3	768
DDX41	1936
FAM193B	1707
107986488	127
FAM193B-DT	4
TMED9	6676
B4GALT7	858
LOC202181	53
LOC107986489	3
FAM153A	9
LOC728554	765
LOC100128340	3
FAM153CP	6
N4BP3	364
RMND5B	1356
NHP2	923
HNRNPAB	2866
PHYKPL	1775
LOC112267937	1
COL23A1	55
CLK4	855
ZNF354A	579
AACSP1	3
ZNF354B	348
ZFP2	37
ZNF454	14
GRM6	3
ZNF879	175
ZNF354C	437
ADAMTS2	495
LOC105377762	0
RUFY1	1154
RUFY1-AS1	143
HNRNPH1	17528
C5orf60	6
LOC105377763	15
CBY3	18
CANX	23038
MAML1	1941
LTC4S	73
MGAT4B	3267
MIR1229	8
SQSTM1	9269
MRNIP	463
LOC100996419	37
TBC1D9B	5059
RNF130	3001
RASGEF1C	0
MAPK9	1482
GFPT2	318
LOC102725231	5
CNOT6	2138
SCGB3A1	23086
FLT4	848
MGAT1	5892
105377766	6
HEIH	637
LINC00847	563
ZFP62	1287
BTNL8	6
BTNL3	2
BTNL9	278
MIR8089	0
LOC105377769	1
TRIM7	22
TRIM7-AS1	4
TRIM41	1280
RACK1	15896
SNORD96A	33
SNORD95	6
CTC-338M12.4	97
TRIM52	721
TRIM52-AS1	157
105377771	77
107986495	22
LOC100132062	597
LOC105374869	11
102723922	18
107986553	3
DUSP22	1652
IRF4	476
EXOC2	1873
HUS1B	14
LOC101927691	0
LINC01622	5
LOC105374879	98
107986554	159
FOXQ1	350
LINC01394	2
FOXF2-DT	2
FOXF2	57
MIR6720	2
LOC102723944	20
LOC105374883	0
105374882	8
LOC107986555	7
FOXCUT	16
FOXC1	433
GMDS	1750
LOC107986514	5
107986513	47
GMDS-DT	167
MYLK4	555
WRNIP1	1998
SERPINB1	5375
MIR4645	15
SERPINB9P1	325
LOC101927730	52
SERPINB9	768
105374887	0
SERPINB6	2868
LINC01011	94
NQO2-AS1	28
NQO2	395
HTATSF1P2	282
LOC101927759	20
RIPK1	2143
LOC107986556	16
BPHL	1020
TUBB2A	421
LOC105374889	0
TUBB2B	167
LOC100422781	4
PSMG4	446
SLC22A23	2858
LOC105374890	3
LOC643327	80
LOC100507336	20
PXDC1	1916
FAM50B	481
LOC107986557	8
105374893	1
LOC107986558	30
PRPF4B	5553
C6orf201	289
ECI2	404
ECI2-DT	1
LOC101927888	7
LOC107986561	2
LOC105374894	0
LINC02533	0
KU-MEL-3	2
CDYL	1305
LOC105374897	5
RPP40	296
LYRM4-AS1	136
LYRM4	747
PPP1R3G	81
FARS2	587
LOC101927972	24
107986515	1
LOC105374898	105
LOC107986516	5
NRN1	213
F13A1	1439
LY86-AS1	1
LY86	291
LOC101928004	36
LOC101928047	35
LOC105374903	0
RREB1	2162
SSR1	8225
CAGE1	7
RIOK1	1152
LOC101928076	122
DSP	9071
SNRNP48	834
LOC105374906	2
BMP6	481
105374907	6
BLOC1S5-TXNDC5	6996
TXNDC5	6933
EEF1E1-BLOC1S5	595
BLOC1S5	345
EEF1E1	378
SCARNA27	8
LOC105374910	1
LOC105374911	1
105374912	0
SLC35B3	1583
LOC100506207	61
HULC	3
LOC112267952	69
105374913	166
LOC105374914	18
112267856	2
LOC105374918	216
TFAP2A	2469
TFAP2A-AS2	397
TFAP2A-AS1	148
LINC00518	6
LINC02522	0
LOC101928146	0
GCNT2	1003
105374924	14
C6orf52	54
PAK1IP1	1349
TMEM14C	3006
TMEM14B	2572
MAK	227
SYCP2L	55
ELOVL2	20
SMIM13	624
ERVFRD-1	18
NEDD9	1983
LOC105374925	78
112267953	20
LOC105374927	0
LOC105374928	0
TMEM170B	604
ADTRP	58
107986566	13
107986569	1
LOC107986567	15
HIVEP1	1248
EDN1	782
PHACTR1	256
LOC105374933	6
TBC1D7-LOC100130357	445
LOC100130357	60
TBC1D7	431
GFOD1	184
LOC105374937	54
SIRT5	618
LOC105374938	85
NOL7	2259
RANBP9	2259
MCUR1	1125
LOC107986571	54
RNF182	9
CD83	1002
LOC105374940	4
LINC01108	4
LOC105374943	3
LOC105374942	4
LOC101928331	26
LOC101928354	3
JARID2	1383
JARID2-AS1	4
DTNBP1	969
LOC105374947	47
MYLIP	1394
MIR4639	10
LOC107986517	11
GMPR	170
ATXN1	2308
ATXN1-AS1	429
STMND1	117
RBM24	7
CAP2	557
LOC101928491	1
LOC102724591	2
FAM8A1	1745
NUP153	3240
NUP153-AS1	140
KIF13A	2767
NHLRC1	382
TPMT	1756
KDM1B	1426
DEK	12158
RNF144B	1432
LOC107986575	0
LOC105374960	2
105374959	0
LNC-LBCS	11
ID4	759
LOC105374965	14
MBOAT1	2016
E2F3	2266
CDKAL1	798
LOC105374968	28
LOC107986578	76
SOX4	15325
CASC15	264
NBAT1	27
PRL	1
LOC105374973	1
LOC102724736	2
LOC105374974	0
LOC102724749	25
LOC105374976	5
LOC105374975	2
DCDC2	376
KAAG1	44
MRS2	1711
GPLD1	443
ALDH5A1	824
KIAA0319	162
TDP2	2189
ACOT13	1623
C6orf62	8381
LINC02828	1
GMNN	1529
ARMH2	1
RIPOR2	423
LOC105374981	5
LOC102724765	12
CMAHP	1153
105375106	10
CARMIL1	1242
SCGN	2
SLC17A1	0
SLC17A3	3
TRIM38	3151
H3C1	1
H3C2	47
H3C3	4
H1-2	1650
HFE-AS1	144
HFE	701
H4C3	10
H1-6	4
H2BC4	313
H2AC6	941
H1-4	136
H2BC5	783
H2BC6	24
H4C4	0
H3C4	25
H2AC7	8
H2BC7	17
H4C5	10
H2BC8	41
H2AC8	33
H3C6	9
H1-3	39
H3C7	1
H2BC9	7
LOC105374986	1
H3C8	2
105374985	218
H4C8	108
BTN3A2	3052
BTN2A2	759
BTN3A1	2675
BTN2A3P	150
BTN3A3	1985
BTN2A1	1743
LOC285819	3
LOC107986583	198
BTN1A1	7
HCG11	493
HMGN4	1767
ABT1	1767
ZNF322	6175
LOC102724851	327
LOC105374991	42
TRM-CAT4-1	21
TRM-CAT4-3	23
LOC105374992	43
GUSBP2	87
LINC00240	97
LOC100270746	150
TRI-TAT2-2	31
105374995	5
H2BC11	7
H2AC11	5
H2BC12	4103
H4C9	50
H2AC12	6
PRSS16	737
POM121L2	1
ZNF204P	655
ZNF391	300
ZNF184	737
LOC105375001	47
LINC01012	36
LOC100131289	121
H2BC13	0
H2AC13	11
H3C10	20
H2AC14	2
H2BC14	0
H4C11	10
H4C12	19
H2AC15	11
H2BC15	15
H2AC16	7
H1-5	9
H3C12	16
H2AC17	43
H2BC17	31
OR2B6	17
102724889	81
ZNF165	442
ZSCAN12P1	362
ZSCAN16-AS1	207
ZSCAN16	510
ZKSCAN8	1702
ZKSCAN8P1	40
TOB2P1	45
ZSCAN9	910
ZKSCAN4	430
NKAPL	7
ZSCAN26	556
PGBD1	160
ZSCAN31	870
ZKSCAN3	300
ZSCAN12	704
105374997	731
ZSCAN23	367
ZBED9	217
TRA-TGC6-1	0
HCG14	3
TRIM27	3865
LINC01556	2
HCG15	64
TRL-AAG3-1	11
ZNF311	51
LOC105375008	7
MAS1L	19
LINC02829	16
UBD	1389
OR2H2	1
GABBR1	1358
ZFP57	118
HLA-F	8041
HLA-F-AS1	83
IFITM4P	3
HCG4	15
HLA-V	15
HLA-G	71
LOC105375010	2
HCP5B	6
HLA-H	12994
HCG4B	399
HLA-A	53751
HCG9	4
ZNRD1ASP	202
HLA-J	2023
POLR1H	586
PPP1R11	3580
RNF39	755
TRIM31	76
TRIM31-AS1	28
TRIM10	15
TRIM15	29
TRIM26	3890
HCG17	10
HLA-L	226
HCG18	1452
TRIM39	712
TRIM39-RPP21	633
RPP21	438
HLA-E	28426
LINC02569	3
GNL1	2378
PRR3	517
ABCF1-DT	18
ABCF1	5299
MIR877	8
PPP1R10	3079
MRPS18B	2372
ATAT1	1758
C6orf136	797
DHX16	2623
PPP1R18	4729
NRM	1337
MDC1	2656
MDC1-AS1	295
TUBB	58559
FLOT1	8385
IER3-AS1	1241
IER3	8929
HCG20	5
LINC00243	11
LINC02570	0
DDR1	18398
MIR4640	13
GTF2H4	1081
VARS2	1389
SFTA2	1000
MUCL3	36
HCG21	2
MUC21	1040
MUC22	21
HCG22	4
C6orf15	12
PSORS1C1	34
CDSN	72
PSORS1C2	15
CCHCR1	2395
TCF19	2268
POU5F1	217
PSORS1C3	150
HCG27	72
HLA-C	68548
LINC02571	1
LOC112267902	24
HLA-B	70717
MIR6891	72
MICA-AS1	193
MICA	1109
HCP5	2708
HCG26	66
MICB-DT	25
MICB	178
MCCD1	4
ATP6V1G2-DDX39B	4949
DDX39B	4934
SNORD117	8
SNORD84	59
DDX39B-AS1	8
ATP6V1G2	29
NFKBIL1	1070
LOC100287329	15
LTA	69
TNF	113
LTB	602
LST1	268
NCR3	36
AIF1	693
PRRC2A	12208
MIR6832	8
BAG6	12055
APOM	380
C6orf47	1547
GPANK1	1561
CSNK2B	3707
LY6G5B	479
LY6G5C	75
LOC105375019	101
ABHD16A	2875
LOC105375018	58
LY6G6F-LY6G6D	0
LY6G6F	0
LY6G6E	0
LY6G6C	5
MPIG6B	19
DDAH2	3535
CLIC1	13739
LOC105375020	7
MSH5-SAPCD1	515
MSH5	428
SAPCD1	80
VWA7	243
SAPCD1-AS1	54
VARS1	4696
LSM2	1914
HSPA1L	102
HSPA1A	8977
HSPA1B	9690
SNHG32	2147
SNORD48	27
SNORD52	53
NEU1	5012
SLC44A4	10333
EHMT2	3731
LOC107986588	632
C2	1564
ZBTB12	628
C2-AS1	9
CFB	6106
NELFE	2548
SKIV2L	3381
DXO	767
STK19	1238
C4A	48548
CYP21A1P	382
TNXA	548
C4B	51542
CYP21A2	899
TNXB	1837
ATF6B	7834
FKBPL	431
PRRT1	42
LOC100507547	65
PPT2	447
PPT2-EGFL8	498
EGFL8	267
AGPAT1	3761
MIR6721	296
RNF5	2291
AGER	685
PBX2	5395
GPSM3	2201
NOTCH4	1129
TSBP1-AS1	8
HCG23	1
BTNL2	4
HLA-DRA	33338
HLA-DRB5	2466
HLA-DRB6	1003
HLA-DRB1	6199
107986589	1981
HLA-DQA1	4130
HLA-DQB1	3843
HLA-DQB1-AS1	530
HLA-DQA2	1191
HLA-DQB2	1246
HLA-DOB	300
TAP2	5259
PSMB8	4952
PSMB8-AS1	1427
TAP1	6647
PSMB9	1851
LOC100294145	935
HLA-DMB	2903
HLA-DMA	3700
BRD2	12653
HLA-DOA	1613
HLA-DPA1	15590
HLA-DPB1	8136
HLA-DPB2	212
LOC105375021	18
HCG24	8
COL11A2	712
RXRB	3334
SLC39A7	10357
HSD17B8	578
RING1	2035
LOC105375022	17
HCG25	440
VPS52	2477
RPS18	16268
B3GALT4	433
WDR46	2559
PFDN6	1076
MIR6834	16
RGL2	7036
TAPBP	11220
ZBTB22	965
DAXX	2982
KIFC1	1752
PHF1	2070
CUTA	5015
SYNGAP1	932
MIR5004	10
ZBTB9	796
LOC107986537	0
BAK1	1389
GGNBP1	8
LINC00336	12
ITPR3	14270
LOC101929188	124
105375023	0
UQCC2	773
MIR3934	30
IP6K3	71
LEMD2	2511
LINC01016	4
GRM4	45
HMGA1	9997
MIR6835	28
SMIM29	850
NUDT3	2785
RPS10-NUDT3	7328
RPS10	6832
PACSIN1	100
SPDEF	5703
ILRUN	5413
ILRUN-AS1	311
SNRPC	2848
UHRF1BP1	1351
TAF11	1647
ANKS1A	2600
TCP11	7
LOC112267955	2
SCUBE3	588
LOC101929285	65
ZNF76	2305
DEF6	1108
PPARD	4953
FANCE	544
RPL10A	12688
MIR7111	13
TEAD3	2533
TULP1	17
LOC101929309	21
FKBP5	3034
112267956	0
MIR5690	0
LOC285847	7
ARMC12	29
CLPSL2	29
CLPSL1	228
CLPS	79
LHFPL5	38
SRPK1	5124
SLC26A8	64
LOC105375035	8
LOC105375034	9
MAPK14	3310
MAPK13	4852
LOC102723648	88
BRPF3	3961
LOC105375036	37
PNPLA1	11
BNIP5	10
ETV7	255
ETV7-AS1	3
PXT1	9
KCTD20	2824
STK38	3701
SRSF3	10648
PANDAR	4
CDKN1A	5073
DINOL	2
RAB44	35
CPNE5	602
C6orf89	5201
PPIL1	1924
PI16	50
MTCH1	7351
FGD2	609
PIM1	1625
TMEM217	89
TBC1D22B	1032
RNF8	815
LOC107986531	61
CMTR1	2675
CCDC167	416
LINC02520	21
MDGA1	123
LOC107986593	16
ZFAND3	3795
BTBD9	1522
LOC105375044	21
GLO1	6678
DNAH8	9
GLP1R	38
LOC105375046	5
SAYSD1	1452
KCNK5	2979
KCNK17	37
LOC105375047	6
KCNK16	1
KIF6	34
LOC107986594	0
DAAM2	604
DAAM2-AS1	53
MOCS1	816
LRFN2	20
LOC101929555	9
UNC5CL	1488
TSPO2	13
APOBEC2	19
OARD1	1255
NFYA	2909
ADCY10P1	156
TREML1	40
LOC105375056	10
TREM2	831
TREML2	11
TREML3P	3
TREML4	4
TREM1	914
LOC107986538	7
LOC112267957	3
FOXP4-AS1	33
FOXP4	7093
MIR4641	13
MDFI	4569
TFEB	776
PGC	999
FRS3	304
PRICKLE4	843
TOMM6	2914
USP49	895
MED20	1064
BYSL	786
CCND3	2641
105375060	2
LOC105375059	14
TAF8	1268
C6orf132	1414
GUCA1A	2
GUCA1B	40
MRPS10	2089
TRERF1	754
LOC105375061	36
LOC107986596	26
UBR2	2551
PRPH2	20
ATP6V0CP3	2
TBCC	1042
BICRAL	1218
LOC401261	152
RPL7L1	4139
C6orf226	196
PTCRA	10
CNPY3	3204
CNPY3-GNMT	967
GNMT	17
PEX6	1708
MEA1	2505
PPP2R5D	1945
KLHDC3	3777
RRP36	1518
CUL7	3331
MRPL2	966
KLC4	1162
KLC4-AS1	162
PTK7	9111
SRF	1502
CUL9	1637
DNPH1	997
TTBK1	14
CRIP3	5
ZNF318	1827
LOC105375065	6
ABCC10	1397
DLK2	70
107986597	8
TJAP1	1761
LRRC73	10
YIPF3	6202
POLR1C	1128
XPO5	2645
POLH	878
GTPBP2	4971
MAD2L1BP	1019
RSPH9	474
MRPS18A	859
VEGFA	14213
LINC01512	3
SCIRT	236
C6orf223	1135
MRPL14	1558
TMEM63B	3262
LOC107986599	629
CAPN11	11
MYMX	23
SLC29A1	4646
HSP90AB1	42180
SLC35B2	4033
MIR4647	54
NFKBIE	932
TMEM151B	3
TCTE1	19
AARS2	1471
SPATS1	0
CDC5L	3397
LOC101929770	34
SUPT3H	319
107986600	13
RUNX2	979
RUNX2-AS1	5
CLIC5	1183
105375078	10
ENPP4	2433
ENPP5	974
LOC105375079	10
RCAN2	748
CYP39A1	330
SLC25A27	231
TDRD6	148
PLA2G7	850
ANKRD66	2
MEP1A	9
ADGRF5	11110
ADGRF5-AS1	3
LOC105375080	13
ADGRF1	3838
TNFRSF21	7082
LOC105375082	5
CD2AP	5968
ADGRF2	2
ADGRF4	139
PTCHD4	42
LOC107986602	0
MMUT	2092
CENPQ	424
GLYATL3	1
C6orf141	1050
CRISP2	7
CRISP3	243
TFAP2D	33
TFAP2B	55
PKHD1	508
LOC105375087	11
IL17A	0
MCM3	9402
PAQR8	921
EFHC1	1522
TRAM2	2026
107986603	4
TRAM2-AS1	251
LOC730101	485
TMEM14A	1095
GSTA7P	3
GSTA2	29
GSTA1	623
GSTA5	0
LOC105375091	10
GSTA3	0
GSTA4	708
RN7SK	19
CILK1	1593
FBXO9	3079
GCM1	34
ELOVL5	4452
MIR5685	2
RPS16P5	1
107986604	1
GCLC	839
LOC105375095	6
LOC101927136	1
LINC01564	1
KLHL31	62
LRRC1	1504
LOC101927189	35
MLIP	5
TINAG	0
LOC107986606	0
FAM83B	233
HCRTR2	0
HMGCLL1	18
BMP5	349
COL21A1	789
DST	8339
DST-AS1	3
BEND6	59
KIAA1586	493
