GeneID	RNA-seq_normal_lung34
LOC105377509	0
GASK1B	1287
GASK1B-AS1	60
LOC101928007	0
TMEM144	185
RXFP1	232
C4orf46	153
ETFDH	536
PPID	436
FNIP2	2365
C4orf45	3
RAPGEF2	2379
LINC02477	0
FSTL5	0
NAF1	650
LOC101928081	4
NPY1R	153
NPY5R	13
TMA16	336
MARCHF1	245
ANP32C	9
SMIM31	5
APELA	2
TRIM61	19
FAM218A	14
TMEM192	921
KLHL2	1230
GK3P	5
MSMO1	5143
CPE	3487
LOC101928131	1
TLL1	230
SPOCK3	5
ANXA10	4
LOC105377524	19
DDX60	689
DDX60L	1165
LOC107986198	0
PALLD	4470
LOC102723331	7
CBR4	1599
LOC105377527	20
SH3RF1	1700
NEK1	327
CLCN3	827
HPF1	320
MFAP3L	95
AADAT	147
LOC107986326	12
LINC01612	23
LINC02512	12
GALNTL6	26
LOC107986201	8
LOC101930370	27
GALNT7	463
HMGB2	1578
SAP30-DT	44
SAP30	260
101928383	19
SCRG1	29
LOC112268474	5
LOC112267917	2
LOC101928409	2
HAND2	2
HAND2-AS1	0
FBXO8	527
CEP44	268
LOC105377547	2
HPGD	3956
LOC105377548	29
GLRA3	5
ADAM29	28
GPM6A	1766
LOC101928590	6
LOC107984113	2
WDR17	154
SPATA4	6
ASB5	3
SPCS3	2670
LOC105377555	2
VEGFC	591
NEIL3	5
AGA	482
AGA-DT	6
LINC01098	0
LINC01099	14
LOC105377567	9
TENM3	91
TENM3-AS1	44
LOC105377576	59
DCTD	1337
LOC105377578	4
WWC2-AS2	24
WWC2	2878
CLDN22	411
CLDN24	4
107986217	6
CDKN2AIP	942
LOC389247	17
ING2	578
RWDD4	400
TRAPPC11	505
LOC105377581	0
STOX2	226
LOC107986330	0
ENPP6	12
LOC105377582	5
LOC105377584	2
LINC02363	4
LINC02362	15
IRF2	779
LINC02427	2
LINC02365	0
CASP3	1025
PRIMPOL	273
CENPU	107
ACSL1	4552
SLED1	13
LOC105377587	50
MIR3945HG	283
LINC01093	18
HELT	44
SLC25A4	1525
CFAP97	709
SNX25	2107
LRP2BP	834
LOC107986206	72
ANKRD37	326
UFSP2	837
C4orf47	41
CCDC110	28
LOC105377590	12
PDLIM3	4063
SORBS2	972
TLR3	161
FAM149A	198
FLJ38576	5
CYP4V2	645
KLKB1	36
F11	330
F11-AS1	38
MTNR1A	0
FAT1	782
LOC107986334	4
LOC102723906	14
LOC107986335	0
LOC339975	0
LOC105377604	1
ZFP42	2
TRIML2	7
LOC105377609	4
LINC01060	6
LOC101930028	0
LOC105377616	12
FRG1-DT	10
FRG1	733
ANKRD20A12P	184
PLEKHG4B	227
LRRC14B	0
CCDC127	454
SDHA	2422
HRAT5	4
PDCD6	1128
AHRR	210
EXOC3-AS1	59
EXOC3	1571
SLC9A3	330
PP7080	177
SLC9A3-AS1	273
LOC105374606	0
LOC105374608	0
CEP72	260
TPPP	1343
LOC101929898	73
ZDHHC11B	1365
101928768	121
ZDHHC11	808
BRD9	1121
TRIP13	25
LOC100506688	7
NKD2	1186
SLC12A7	2562
MIR4635	7
105374612	36
LOC107986396	11
CTD-3080P12.3	17
SLC6A18	1
TERT	0
CLPTM1L	3277
LINC01511	0
SLC6A3	83
LPCAT1	12173
MIR6075	2
LOC107986397	111
SDHAP3	434
LOC728613	61
LOC105374614	0
LOC101929003	7
MRPL36	538
NDUFS6	1264
IRX4	3
IRX4-AS1	1
112267929	2
112267947	7
105374616	0
LOC105374618	3
IRX2	1734
LSINCT5	3
C5orf38	1199
IRX1	363
LOC107986399	6
ADAMTS16-DT	3
ADAMTS16	24
LOC101929200	18
ICE1	892
LOC105374636	1
LINC02145	14
MED10	1058
UBE2QL1	3
LOC105374639	2
LINC01018	14
NSUN2	1693
SRD5A1	169
LINC02102	5
TENT4A	1880
LOC107986401	5
LOC102724943	1
LOC105374642	0
ADCY2	20
C5orf49	85
MTRR	1354
FASTKD3	104
LINC02226	0
MIR4458HG	258
MIR4458	5
SEMA5A	2385
SNHG18	315
SNORD123	1
LINC02112	0
ATPSCKMT	282
CCT5	3914
CMBL	640
LOC105374651	0
LOC101929977	25
MARCHF6	3175
MIR10397	28
ROPN1L	70
105369214	5
ANKRD33B	538
DAP	1994
LOC105374654	0
CTNND2	142
LOC105374655	0
LINC01194	1
LOC105374657	0
DNAH5	44
TRIO	1558
OTULINL	2344
SNORD141B	61
OTULIN	1211
ANKH	1083
LOC100130744	174
FBXL7	464
LOC107986343	19
ZNF622	1130
RETREG1	1026
RETREG1-AS1	4
MYO10	2648
BASP1-AS1	1
BASP1	1182
LOC105374666	0
LINC02100	1
CDH18	0
112267938	6
LOC105374673	36
LOC105374678	0
LOC102723561	0
GUSBP1	256
CDH12	0
SNORA105A	9
LINC02899	8
LOC105374689	9
CDH10	6
PURPL	0
CDH6	196
DROSHA	653
C5orf22	331
PDZD2	1449
LOC105374711	16
GOLPH3	2999
MTMR12	1426
ZFR	1858
SUB1	5627
NPR3	1550
LINC02120	0
LOC105374715	1
LOC107986411	2
TARS1	2224
ADAMTS12	253
SLC45A2	20
AMACR	145
C1QTNF3-AMACR	249
C1QTNF3	519
LOC646652	11
LOC105374721	1
LOC105374723	10
RAI14	1959
TTC23L-AS1	22
TTC23L	14
RAD1	930
BRIX1	949
DNAJC21	1866
AGXT2	0
PRLR	89
SPEF2	196
LOC105374724	7
IL7R	5191
CAPSL	14
UGT3A1	0
UGT3A2	4
LMBRD2	367
SKP2	90
NADK2	467
RANBP3L	184
SLC1A3	333
107986413	20
LOC107986412	7
NIPBL-DT	205
NIPBL	1337
CPLANE1	1252
LOC105374727	15
NUP155	395
WDR70	641
GDNF	2
GDNF-AS1	1
EGFLAM	143
LIFR	3201
LIFR-AS1	38
MIR3650	4
OSMR-AS1	46
LINC01265	2
LOC107986414	8
105374733	24
112267930	4
OSMR	5102
RICTOR	1301
FYB1	612
C9	13
DAB2	3251
LINC02104	22
LOC105374736	5
LOC105374737	2
PTGER4	1269
TTC33	618
PRKAA1	1915
RPL37	22516
CARD6	630
C7	21946
MROH2B	6
LOC105374739	5
C6	102
PLCXD3	231
OXCT1	551
LOC102723752	2
OXCT1-AS1	14
C5orf51	194
FBXO4	393
GHR	304
CCDC152	10791
SELENOP	14168
LOC105374745	8
FLJ32255	311
LOC105374746	48
LOC648987	97
LOC105374748	16
ANXA2R	110
LOC153684	21
LOC100132356	37
LOC100506639	41
ZNF131	764
NIM1K	109
HMGCS1	3500
CCL28	134
TMEM267	240
C5orf34-AS1	9
C5orf34	30
PAIP1	1564
NNT-AS1	121
NNT	777
FGF10	241
FGF10-AS1	16
MRPS30-DT	21
MRPS30	325
HCN1	3
EMB	710
PARP8	1013
ISL1-DT	2
ISL1	0
LOC105378963	3
ITGA1	2677
PELO	1354
ITGA2	955
MOCS2	1021
LOC257396	24
FST	353
NDUFS4	1237
ARL15	653
HSPB3	52
SNX18	739
105378967	4
105378968	7
LOC102467080	1
LOC105378969	9
ESM1	3808
GZMK	289
GZMA	806
CDC20B	0
GPX8	208
MCIDAS	2
CCNO	9
DHX29	839
LOC105378973	15
MTREX	1588
PLPP1	1607
RNF138P1	13
105378975	0
SLC38A9	206
DDX4	1
IL31RA	5
IL6ST	10411
FLJ31104	51
ANKRD55	10
LOC101928419	4
LINC01948	0
C5orf67	6
105378978	0
MAP3K1	363
LOC105378980	103
SETD9	184
MIER3	578
GPBP1	4477
ACTBL2	0
LOC102724122	14
LINC02101	0
PLK2	2068
GAPT	73
RAB3C	15
PDE4D	1539
107986348	14
LOC107986347	4
LOC105378988	8
LOC107986350	10
PART1	8
DEPDC1B	14
ELOVL7	547
ERCC8	105
ERCC8-AS1	2
NDUFAF2	453
SMIM15	682
SMIM15-AS1	30
LINC02057	5
LOC105378994	3
ZSWIM6	1822
LOC105378997	2
C5orf64	1
KIF2A	421
DIMT1	709
IPO11	306
IPO11-LRRC70	232
LRRC70	211
RNF180	221
RGS7BP	21
SHISAL2B	14
SREK1IP1	781
CWC27	570
ADAMTS6	31
CENPK	43
PPWD1	834
TRIM23	282
TRAPPC13	470
SHLD3	69
SGTB	294
NLN	209
ERBIN	1809
SREK1	2051
LINC02065	0
LOC105379003	2
MAST4	2664
MAST4-AS1	15
CD180	118
LOC101928819	51
LINC02242	0
105379005	5
LOC101928858	27
PIK3R1	1904
LOC105379013	14
LINC02198	5
SLC30A5	911
CCNB1	81
LOC112267932	2
CENPH	81
MRPS36	789
CDK7	677
CCDC125	315
AK6	938
TAF9	1149
RAD17	518
MARVELD2	473
OCLN	1711
GTF2H2C	202
GUSBP3	16
107986357	1
LOC105379623	3
LOC105369228	20
112267941	155
SERF1B	474
LOC107986372	60
SMN2	973
GUSBP14	91
112267939	4
112267940	8
107986356	1
LOC105379021	3
GTF2H2B	260
GUSBP15	31
LOC441081	25
LOC105379020	4
LOC107986355	1
GUSBP16	57
LOC101929599	4
SERF1A	425
LOC107986373	62
SMN1	919
NAIP	426
LOC112267942	42
GTF2H2	202
OCLNP1	46
GUSBP17	55
LOC105379016	1
107986421	0
LINC02197	6
105379026	2
BDP1	935
MCCC2	686
LOC105379028	0
MAP1B	545
MRPS27	715
PTCD2	81
ZNF366	110
LOC102503427	0
LINC02056	1
TNPO1	1998
FCHO2	960
TMEM171	20
LOC340090	0
LOC105379031	5
FOXD1	21
BTF3	9949
ANKRA2	240
UTP15	383
ARHGEF28	559
LOC105379034	0
LINC02122	0
LOC105379035	0
LINC01333	0
LINC01331	9
ENC1	646
HEXB	3379
GFM2	769
NSA2	2269
FAM169A	43
GCNT4	398
ANKRD31	4
HMGCR	1719
CERT1	1327
POLK	729
ANKDD1B	49
107986424	4
POC5	128
LOC441087	1
SV2C	14
IQGAP2	516
F2RL2	32
F2R	1221
F2RL1	470
S100Z	6
CRHBP	39
AGGF1	484
ZBED3	331
SNORA47	2
ZBED3-AS1	12
PDE8B	247
WDR41	697
TBCA	2543
AP3B1	947
SCAMP1-AS1	126
SCAMP1	815
LHFPL2	1942
ARSB	355
DMGDH	46
BHMT2	133
BHMT	3
JMY	500
LOC102724530	19
LOC101929201	55
HOMER1	740
LOC105379047	1
TENT2	933
CMYA5	139
LOC102724557	1
LOC105379048	0
LINC01455	0
MTX3	345
THBS4	76
THBS4-AS1	12
SERINC5	1690
CRSP8P	16
ZFYVE16	1506
FAM151B	25
ANKRD34B	3
DHFR	312
MTRNR2L2	16
MSH3	409
LOC107986428	8
RASGRF2-AS1	3
RASGRF2	103
CKMT2	92
CKMT2-AS1	89
ZCCHC9	346
ACOT12	1
SSBP2	810
ATG10	179
RPS23	28541
ATP6AP1L	71
LOC105379052	0
TMEM167A	1720
XRCC4	168
VCAN	1518
107986431	3
VCAN-AS1	3
HAPLN1	32
EDIL3	1789
EDIL3-DT	97
LOC105379061	0
LOC105379062	0
LOC105379064	0
COX7C	7280
SNORD138	7
RASA1	704
CCNH	1642
LOC644285	116
TMEM161B	347
112267943	4
TMEM161B-AS1	61
LINC02060	0
LINC00461	2
MEF2C-AS2	25
MEF2C	965
107986361	12
MEF2C-AS1	32
CETN3	402
LOC731157	0
MBLAC2	80
POLR3G	44
LYSMD3	1093
ADGRV1	385
LOC107986432	13
LOC107986433	3
LUCAT1	790
ARRDC3	15230
ARRDC3-AS1	29
LOC107986434	1
LOC105379080	3
LOC105379082	66
LINC02058	5
LOC105379083	0
NR2F1-AS1	317
NR2F1	1860
FAM172A	711
MIR2277	8
POU5F2	15
LOC105379087	3
KIAA0825	108
SLF1	213
MCTP1	705
LOC105379085	32
FAM81B	9
TTC37	1529
ARSK	198
GPR150	5
RFESD	18
SPATA9	44
LOC105379090	5
RHOBTB3	1089
GLRX	2058
LOC102724720	14
LINC01554	5
LOC105379091	19
ELL2	5720
LOC101929710	2
MIR583HG	8
PCSK1	7
CAST	6604
107986364	27
LOC107986363	129
105379094	12
ERAP1	2092
102724748	326
ERAP2	1443
LNPEP	1068
LIX1-AS1	5
LIX1	5
RIOK2	540
LINC02234	6
RGMB	473
RGMB-AS1	14
CHD1	3014
LINC02062	10
LOC100289230	21
LOC107986436	3
LOC100133050	2
LOC105379100	0
FAM174A	929
ST8SIA4	518
LOC107986437	19
LOC107986438	0
LOC105379102	1
SLCO4C1	544
SLCO6A1	0
LINC00491	0
PAM	3926
GIN1	93
PPIP5K2	759
MACIR	174
NUDT12	277
LOC105379107	0
LINC02163	0
EFNA5	226
FBXL17	650
LINC01023	61
FER	697
LOC285638	26
PJA2	3288
MAN2A1	1268
TMEM232	49
SLC25A46	775
TSLP	404
WDR36	643
CAMK4	685
STARD4	1058
STARD4-AS1	145
NREP	508
EPB41L4A	759
EPB41L4A-AS1	708
SNORA13	13
LOC101927023	1
EPB41L4A-DT	97
APC	688
SRP19	1080
REEP5	4787
LOC105379123	11
DCP2	789
MCC	464
YTHDC2	692
LOC105379127	0
KCNN2	156
LOC101927078	39
TRIM36	97
PGGT1B	540
CCDC112	175
FEM1C	2458
TMED7-TICAM2	235
TICAM2	137
LOC101927100	37
TMED7	1706
CDO1	643
ATG12	1024
AP3S1	1447
LVRN	11
ARL14EPL	2
COMMD10	531
LOC101927190	6
SEMA6A	953
SEMA6A-AS1	42
SEMA6A-AS2	7
LINC00992	0
LINC02147	13
LINC02148	2
LINC02208	0
DTWD2	223
MIR1244-2	718
LOC105379143	3
DMXL1	758
TNFAIP8	2451
LOC102723444	7
HSD17B4	4277
LOC107986444	3
PRR16	53
SRFBP1	452
LOX	804
ZNF474-AS1	4
ZNF474	2
LOC100505841	1
SNCAIP	122
MGC32805	116
LOC107986446	36
LOC105379151	0
LOC101927357	1
SNX2	2204
LOC105379154	1
SNX24	821
PPIC	839
PPIC-AS1	5
LOC105379152	14
PRDM6	234
CEP120	530
CSNK1G3	440
LINC01170	0
LOC105379155	1
ZNF608	755
LOC107986391	0
GRAMD2B	344
LOC101927514	0
ALDH7A1	1268
PHAX	879
LMNB1	766
MARCHF3	496
LOC105379163	13
C5orf63	109
LOC105379198	6
MEGF10	5
LOC105379199	0
PRRC1	699
CTXN3	0
CCDC192	35
LINC01184	373
101929964	3
SLC12A2	984
FBN2	8
SLC27A6	74
ISOC1	790
LOC102723654	18
ADAMTS19-AS1	0
ADAMTS19	8
CHSY3	159
LOC107986449	0
LOC105379172	0
HINT1	3982
LYRM7	303
CDC42SE2	1304
LOC105379173	515
RAPGEF6	793
FNIP1	759
MEIKIN	5
ACSL6	41
CSF2	337
P4HA2-AS1	174
P4HA2	1628
PDLIM4	993
SLC22A4	154
MIR3936HG	90
MIR3936	12
SLC22A5	300
IRF1-AS1	655
LINC02863	31
IRF1	25429
IL5	5
RAD50	871
TH2LCRR	96
IL13	134
LOC105379176	4
KIF3A	357
CCNI2	89
SEPTIN8	1043
SOWAHA	1
SHROOM1	875
GDF9	710
UQCRQ	1749
LEAP2	33
AFF4	3512
ZCCHC10	657
HSPA4	1957
FSTL4	53
CTB-49A3.2	3
CTB-3M24.3	0
C5orf15	1321
LOC105379183	3
VDAC1	3423
TCF7	399
SKP1	7163
PPP2CA	6477
MIR3661	448
CDKL3	253
UBE2B	2683
CDKN2AIPNL	346
LINC01843	5
JADE2	938
107986451	13
SAR1B	1368
SEC24A	1906
CAMLG	1158
DDX46	1334
C5orf24	1155
TXNDC15	1646
PCBD2	212
CATSPER3	21
107986452	5
PITX1	1
PITX1-AS1	443
EPIST	0
MACROH2A1	2872
DCANP1	7
TIFAB	7
CXCL14	206
SLC25A48	1
LOC107986453	0
FBXL21P	0
LOC105379189	58
TGFBI	3157
SMAD5-AS1	6
SMAD5	926
SMIM32	2
CTB-1I21.1	0
SPOCK1	63
KLHL3	245
HNRNPA0	7971
NPY6R	17
LOC107986368	4
PKD2L2-DT	2
MYOT	12
PKD2L2	122
FAM13B	1029
LOC100130172	12
NME5	101
BRD8	745
KIF20A	26
CDC23	420
GFRA3	10
CDC25C	16
LOC100128966	0
FAM53C	1620
KDM3B	1533
REEP2	10
EGR1	39204
ETF1	8430
HSPA9	6088
SNORD63B	27
SNORD63	14
LOC105379193	207
CTNNA1-AS1	6
CTNNA1	13068
LRRTM2	54
SIL1	1299
105379195	4
MATR3	7922
SNHG4	88
PAIP2	2983
SLC23A1	16
MZB1	177
PROB1	110
SPATA24	49
DNAJC18	547
ECSCR	2075
SMIM33	31
STING1	5825
UBE2D2	2497
CXXC5	1263
CXXC5-AS1	9
PSD2	8
NRG2	30
MALINC1	104
PURA	946
IGIP	494
LOC101929719	17
CYSTM1	4111
PFDN1	1817
HBEGF	16092
SLC4A9	14
ANKHD1-EIF4EBP3	1473
ANKHD1	1456
EIF4EBP3	239
SRA1	1150
APBB3	454
SLC35A4	1889
LOC112267855	11
TMCO6	889
CD14	4508
NDUFA2	846
IK	3101
MIR3655	115
WDR55	812
DND1	161
HARS1	1240
HARS2	570
ZMAT2	1934
LOC105378198	3
PCDHA1	36
PCDHA2	38
PCDHA3	55
PCDHA4	39
PCDHA5	31
PCDHA6	30
PCDHA7	37
PCDHA8	33
PCDHA9	30
PCDHA10	72
PCDHA11	38
LOC112267934	12
PCDHA12	63
PCDHA13	35
PCDHAC1	35
PCDHAC2	54
PCDHACT	29
PCDHB1	0
PCDHB2	53
PCDHB3	49
PCDHB4	200
PCDHB5	121
PCDHB6	27
PCDHB17P	5
PCDHB7	105
PCDHB8	17
PCDHB16	50
PCDHB9	52
PCDHB10	60
PCDHB11	34
PCDHB12	69
PCDHB13	52
PCDHB14	98
PCDHB18P	28
PCDHB19P	5
PCDHB15	155
LOC105378199	7
TAF7	3382
PCDHGA1	150
PCDHGA2	224
PCDHGA3	165
PCDHGB1	157
PCDHGA4	172
PCDHGB2	170
PCDHGA5	176
PCDHGB3	163
PCDHGA6	176
PCDHGA7	162
PCDHGB4	172
PCDHGA8	168
PCDHGB5	211
PCDHGA9	174
PCDHGB6	197
PCDHGA10	182
PCDHGB7	275
PCDHGA11	175
PCDHGB8P	5
PCDHGA12	205
PCDHGC3	523
PCDHGC4	152
PCDHGC5	151
DIAPH1	6619
DIAPH1-AS1	5
HDAC3	1010
RELL2	203
FCHSD1	604
ARAP3	1298
LOC107986454	46
PCDH1	2052
DELE1	1740
PCDH12	1218
RNF14	777
GNPDA1	600
NDFIP1	3992
LOC107986455	16
SPRY4	4953
SPRY4-IT1	15
SPRY4-AS1	16
FGF1	83
LINC01844	9
ARHGAP26	979
ARHGAP26-AS1	0
LOC107986457	26
NR3C1	2242
YIPF5	999
KCTD16	161
PRELID2	80
LOC107986458	27
SH3RF2	383
PLAC8L1	16
LARS1	2117
RBM27	637
POU4F3	0
TCERG1	1272
PPP2R2B	56
STK32A-AS1	24
STK32A	294
DPYSL3	5222
JAKMIP2-AS1	9
JAKMIP2	124
LOC105378218	0
SPINK1	25
C5orf46	1
SCGB3A2	6483
SPINK5	548
SPINK14	2
SPINK6	5
LOC102546294	43
SPINK13	4
SPINK9	8
FBXO38	1260
HTR4	6
ADRB2	1836
SH3TC2	33
ABLIM3	1174
AFAP1L1	994
GRPEL2	386
GRPEL2-AS1	19
PCYOX1L	116
IL17B	2
CARMN	98
MIR143	5
MIR145	15
CSNK1A1	7275
ARHGEF37	419
PPARGC1B	82
PDE6A	45
SLC26A2	1047
TIGD6	93
HMGXB3	1149
CSF1R	1492
PDGFRB	2885
CDX1	8
SLC6A7	2
CAMK2A	100
ARSI	263
TCOF1	977
CD74	111207
RPS14	31367
NDST1-AS1	22
NDST1	4347
SYNPO	8402
MYOZ3	82
RBM22	1694
DCTN4	1392
SMIM3	910
IRGM	4
ZNF300	106
ZNF300P1	312
LOC105378228	22
GPX3	31145
TNIP1	9036
ANXA6	5141
LOC107986463	16
CCDC69	1870
LOC105378230	57
GM2A	2379
SLC36A1	172
FAT2	9
LOC105378231	1
SPARC	22911
CLMAT3	334
ATOX1	839
ATOX1-AS1	6
LOC100652758	57
G3BP1	3380
LINC01933	0
NMUR2	13
GRIA1	652
FAM114A2	462
MFAP3	640
GALNT10	1403
LOC107986465	24
SAP30L-AS1	27
SAP30L	910
HAND1	28
LARP1	1960
LOC112267936	10
FAXDC2	2078
MIR378H	1
CNOT8	1354
GEMIN5	287
MRPL22	585
SGCD	423
LOC105377673	4
PPP1R2B	6
TIMD4	1
HAVCR1	2
HAVCR2	822
MED7	267
ITK	536
CYFIP2	1094
FNDC9	1
NIPAL4-DT	3
NIPAL4	103
ADAM19	922
SOX30	3
LOC105377675	7
C5orf52	9
THG1L	360
LSM11	129
CLINT1	1969
LOC107986466	0
LINC02227	0
EBF1	239
LINC02202	30
LOC107986467	23
RNF145	7613
LOC107986468	19
LINC01932	14
UBLCP1	633
LOC105377683	0
IL12B	10
107986469	2
LOC105377685	13
LOC105377684	0
105377689	3
ADRA1B	96
LOC101927790	0
TTC1	1295
PWWP2A	357
FABP6	40
FABP6-AS1	4
CCNJL	737
LOC105377691	16
C1QTNF2	291
ZBED8	58
SLU7	1268
PTTG1	212
MIR3142HG	70
ATP10B	5
LINC02159	3
GABRB2	43
LINC01202	0
GABRG2	2
LOC105377700	60
CCNG1	1737
NUDCD2	653
HMMR	25
HMMR-AS1	5
MAT2B	1686
LOC102724458	1
TENM2	116
CTB-178M22.2	34
WWC1	2447
RARS1	1095
FBLL1	22
PANK3	1413
SLIT3	2729
SLIT3-AS2	58
SPDL1	119
DOCK2	968
INSYN2B	11
FOXI1	2
C5orf58	289
LCP2	2759
LOC100128059	9
LINC01366	5
KCNIP1	58
KCNMB1	122
KCNIP1-OT1	4
LOC107986473	0
LOC107986475	1
GABRP	6
RANBP17	247
TLX3	1
NPM1	13154
FGF18	228
LOC105377722	0
LOC105377724	0
LOC105377725	16
LOC107986476	6
FBXW11	1610
STK10	2432
107986477	55
UBTD2	782
SH3PXD2B	431
LOC105377727	0
LOC107984004	3
NEURL1B	394
LOC101928093	79
DUSP1	41108
LOC105377730	27
ERGIC1	5099
MIR10523	8
RPL26L1	413
LOC100268168	36
ATP6V0E1	4444
CREBRF	1125
BNIP1	342
NKX2-5	1
STC2	934
LOC285593	2
105377735	17
BOD1	1260
LINC01863	23
LINC01942	8
LINC01484	13
LOC107984118	4
LOC107986482	14
LINC01485	0
CPEB4	1740
NSG2	3
MSX2	62
LOC105377742	0
DRD1	47
SFXN1	332
HRH2	128
LOC105377743	3
CPLX2	1
107986485	5
THOC3	343
107986486	52
LOC100996385	2
FAM153B	7
100507387	11
LOC107986487	9
LOC643201	3
SIMC1	172
KIAA1191	2675
ARL10	171
NOP16	1325
HIGD2A	1274
CLTB	3937
FAF2	914
RNF44	1561
112267951	10
CDHR2	10
GPRIN1	106
SNCB	0
EIF4E1B	0
TSPAN17	904
UNC5A	47
HK3	1206
UIMC1	774
ZNF346	297
FGFR4	2558
NSD1	1042
RAB24	1513
PRELID1	1947
MXD3	1122
LMAN2	3687
RGS14	498
SLC34A1	2
F12	25
GRK6	1405
PRR7-AS1	38
PRR7	394
DBN1	1748
PDLIM7	1936
DOK3	503
DDX41	1373
FAM193B	1592
107986488	123
FAM193B-DT	9
TMED9	3476
B4GALT7	384
LOC202181	50
LOC107986489	5
FAM153A	50
LOC728554	259
LOC100128340	3
FAM153CP	30
N4BP3	610
RMND5B	1119
NHP2	893
HNRNPAB	4589
PHYKPL	2348
LOC112267937	1
COL23A1	107
CLK4	954
ZNF354A	213
AACSP1	2
ZNF354B	170
ZFP2	42
ZNF454	43
GRM6	10
ZNF879	73
ZNF354C	113
ADAMTS2	772
LOC105377762	14
RUFY1	1589
RUFY1-AS1	185
HNRNPH1	14596
C5orf60	1
LOC105377763	12
CBY3	9
CANX	10128
MAML1	1030
LTC4S	467
MGAT4B	2544
MIR1229	7
SQSTM1	25242
MRNIP	1512
LOC100996419	28
TBC1D9B	2977
RNF130	2684
RASGEF1C	3
MAPK9	1091
GFPT2	2767
LOC102725231	142
CNOT6	767
SCGB3A1	4208
FLT4	1760
MGAT1	5854
105377766	8
HEIH	679
LINC00847	320
ZFP62	317
BTNL8	58
BTNL3	2
BTNL9	1449
MIR8089	0
LOC105377769	20
TRIM7	75
TRIM7-AS1	15
TRIM41	989
RACK1	23942
SNORD96A	51
SNORD95	19
CTC-338M12.4	103
TRIM52	519
TRIM52-AS1	315
105377771	28
107986495	13
LOC100132062	250
LOC105374869	1
102723922	18
107986553	3
DUSP22	1530
IRF4	364
EXOC2	714
HUS1B	19
LOC101927691	1
LINC01622	2
LOC105374879	8
107986554	67
FOXQ1	533
LINC01394	18
FOXF2-DT	23
FOXF2	321
MIR6720	28
LOC102723944	9
LOC105374883	4
105374882	0
LOC107986555	1
FOXCUT	5
FOXC1	1592
GMDS	237
LOC107986514	1
107986513	18
GMDS-DT	58
MYLK4	193
WRNIP1	1277
SERPINB1	24718
MIR4645	1
SERPINB9P1	99
LOC101927730	138
SERPINB9	4720
105374887	5
SERPINB6	5351
LINC01011	50
NQO2-AS1	13
NQO2	334
HTATSF1P2	282
LOC101927759	22
RIPK1	2320
LOC107986556	22
BPHL	190
TUBB2A	1293
LOC105374889	2
TUBB2B	635
LOC100422781	0
PSMG4	327
SLC22A23	1582
LOC105374890	13
LOC643327	36
LOC100507336	19
PXDC1	5852
FAM50B	193
LOC107986557	1
105374893	0
LOC107986558	0
PRPF4B	1981
C6orf201	331
ECI2	791
ECI2-DT	3
LOC101927888	0
LOC107986561	0
LOC105374894	0
LINC02533	2
KU-MEL-3	0
CDYL	493
LOC105374897	12
RPP40	79
LYRM4-AS1	21
LYRM4	584
PPP1R3G	48
FARS2	647
LOC101927972	3
107986515	4
LOC105374898	162
LOC107986516	0
NRN1	425
F13A1	1327
LY86-AS1	6
LY86	487
LOC101928004	19
LOC101928047	0
LOC105374903	5
RREB1	912
SSR1	2041
CAGE1	7
RIOK1	685
LOC101928076	23
DSP	1401
SNRNP48	262
LOC105374906	0
BMP6	883
105374907	15
BLOC1S5-TXNDC5	1510
TXNDC5	1478
EEF1E1-BLOC1S5	250
BLOC1S5	120
EEF1E1	261
SCARNA27	6
LOC105374910	81
LOC105374911	16
105374912	31
SLC35B3	404
LOC100506207	56
HULC	25
LOC112267952	5
105374913	28
LOC105374914	0
112267856	0
LOC105374918	0
TFAP2A	6
TFAP2A-AS2	9
TFAP2A-AS1	9
LINC00518	0
LINC02522	0
LOC101928146	12
GCNT2	978
105374924	0
C6orf52	6
PAK1IP1	500
TMEM14C	2994
TMEM14B	1609
MAK	176
SYCP2L	64
ELOVL2	23
SMIM13	379
ERVFRD-1	30
NEDD9	10876
LOC105374925	75
112267953	21
LOC105374927	16
LOC105374928	17
TMEM170B	155
ADTRP	262
107986566	60
107986569	14
LOC107986567	1
HIVEP1	1299
EDN1	2436
PHACTR1	1330
LOC105374933	8
TBC1D7-LOC100130357	98
LOC100130357	57
TBC1D7	70
GFOD1	545
LOC105374937	6
SIRT5	327
LOC105374938	46
NOL7	1559
RANBP9	1046
MCUR1	972
LOC107986571	79
RNF182	78
CD83	8322
LOC105374940	1
LINC01108	9
LOC105374943	2
LOC105374942	3
LOC101928331	36
LOC101928354	8
JARID2	822
JARID2-AS1	9
DTNBP1	599
LOC105374947	15
MYLIP	1806
MIR4639	4
LOC107986517	55
GMPR	310
ATXN1	1507
ATXN1-AS1	371
STMND1	11
RBM24	40
CAP2	248
LOC101928491	2
LOC102724591	20
FAM8A1	1114
NUP153	2586
NUP153-AS1	120
KIF13A	1995
NHLRC1	16
TPMT	731
KDM1B	312
DEK	3432
RNF144B	1443
LOC107986575	1
LOC105374960	100
105374959	0
LNC-LBCS	20
ID4	2147
LOC105374965	1
MBOAT1	471
E2F3	276
CDKAL1	329
LOC105374968	0
LOC107986578	20
SOX4	1809
CASC15	86
NBAT1	6
PRL	2
LOC105374973	6
LOC102724736	13
LOC105374974	4
LOC102724749	5
LOC105374976	10
LOC105374975	1
DCDC2	395
