GeneID	RNA-seq_LADC45
LINC00504	33
CPEB2	2813
C1QTNF7-AS1	8
C1QTNF7	23
LOC107986185	0
CC2D2A	129
FBXL5	3895
FAM200B	597
BST1	333
CD38	2247
FGFBP1	657
FGFBP2	12
PROM1	9
LOC107986261	0
LOC105374502	0
TAPT1	778
LOC107986187	1
TAPT1-AS1	81
LOC105374505	2
LDB2	343
LOC107986188	7
QDPR	939
LAP3	6455
MED28	1036
FAM184B	142
DCAF16	865
NCAPG	166
LCORL	374
LOC105374510	1
LINC02438	0
LOC105374511	0
SLIT2	120
PACRGL	198
KCNIP4	26
LOC100505912	0
ADGRA3	529
GBA3	3
107986265	17
105374525	3
LOC105374528	14
LOC105374527	12
PPARGC1A	2288
MIR573	7
DHX15	2044
LINC02473	0
SOD3	5257
CCDC149	420
LOC102723675	56
LGI2	49
LOC105374534	3
SEPSECS	508
SEPSECS-AS1	24
LOC105374535	7
PI4K2B	658
ZCCHC4	265
ANAPC4	733
LOC105374536	0
LOC101929161	0
SLC34A2	2951
SEL1L3	28173
LOC102723733	44
LOC105374538	37
SMIM20	791
LOC105374541	5
RBPJ	2120
LOC105374545	0
LOC105374542	0
TBC1D19	304
STIM2-AS1	2
STIM2	1142
LOC105374557	26
LOC105374559	13
LOC107986221	0
PCDH7	213
LOC107986222	0
LINC02506	1
LOC105377651	0
LOC102723846	0
LOC105374396	10
ARAP2	1652
LOC439933	12
DTHD1	202
LOC105374399	6
LINC02616	0
C4orf19	446
RELL1	474
PGM2	745
TBC1D1	3317
105374407	18
PTTG2	3
LINC02278	0
102723415	39
KLF3-AS1	93
KLF3	2989
LOC105374413	17
105374412	91
TLR10	112
TLR1	406
TLR6	204
FAM114A1	957
TMEM156	215
KLHL5	665
LOC105374418	6
WDR19	235
RFC1	1155
KLB	11
RPL9	6614
LIAS	210
LOC401127	3
UGDH	328
UGDH-AS1	118
SMIM14	2830
SMIM14-DT	6
UBE2K	1515
PDS5A	1933
LOC344967	3
N4BP2	472
RHOH	362
LINC02265	0
CHRNA9	1
RBM47	4397
NSUN7	367
APBB2	382
107986273	0
UCHL1	252
LIMCH1	630
LOC105374423	0
LOC105374421	5
LOC105374426	2
TMEM33	1980
DCAF4L1	27
SLC30A9	3263
BEND4	36
SHISA3	6
ATP8A1	1499
LOC105374430	7
LOC105374438	9
LINC02475	1
KCTD8	44
GUF1	855
GNPDA2	501
GABRG1	0
GABRA2	0
COX7B2	0
GABRA4	2
GABRB1	146
COMMD8	527
ATP10D	1071
CORIN	30
LOC105374444	7
105374443	12
LOC101927179	39
NFXL1	245
LOC101927157	13
CNGA1	16
NIPAL1	53
TXK	271
TEC	130
LOC105374445	2
SLAIN2	1584
SLC10A4	1
ZAR1	416
FRYL	2199
OCIAD1	6498
OCIAD1-AS1	33
OCIAD2	1395
CWH43	2176
LOC101927209	2
DCUN1D4	1062
LRRC66	29
SGCB	1865
SPATA18	1107
USP46	686
USP46-DT	86
DANCR	806
SNORA26	25
ERVMER34-1	27
LOC107986281	2
RASL11B	35
SCFD2	355
FIP1L1	944
LNX1	1009
LNX1-AS2	3
RPL21P44	1
CHIC2	393
PDGFRA	217
KIT	455
KDR	5720
SRD5A3	588
SRD5A3-AS1	6
LOC105377659	5
TMEM165	2582
CLOCK	1075
NMU	27
EXOC1	1334
LOC105377663	39
CEP135	251
CRACD	38
AASDH	442
PPAT	232
100506514	2
PAICS	1271
SRP72	2281
ARL9	4
LOC105377665	1
THEGL	0
HOPX	412
LOC105377666	0
CHAER1	1
LOC105377668	0
SPINK2	1
REST	1350
NOA1	602
POLR2B	2848
IGFBP7	3419
IGFBP7-AS1	1092
ADGRL3	973
ADGRL3-AS1	46
LOC105377253	0
LINC02232	2
LINC02835	0
EPHA5	1
LOC101927237	2
CENPC	527
STAP1	131
UBA6	1258
UBA6-AS1	156
GNRHR	4
LOC102724780	6
TMPRSS11D	1
TMPRSS11A	3
YTHDC1	2431
TMPRSS11E	198
UGT2B17	0
UGT2B15	2
UGT2B10	0
LOC105377265	0
UGT2B7	0
LOC105377267	0
UGT2B11	0
UGT2B28	6
UGT2B4	0
UGT2A1	1
UGT2A2	1
SULT1B1	61
SULT1E1	169
CSN1S1	0
STATH	106
ODAM	6
FDCSP	8
SMR3A	1
SMR3B	1
MUC7	23
AMTN	0
ENAM	4
JCHAIN	38760
LOC101927297	11
UTP3	657
RUFY3	1245
GRSF1	2331
MOB1B	1455
DCK	800
SLC4A4	908
LOC107986285	0
LOC105377271	0
GC	0
NPFFR2	2
ADAMTS3	12
COX18	878
LOC112268467	7
ANKRD17	2704
ANKRD17-DT	19
ALB	39
AFP	443
RASSF6	1112
CXCL8	53
CXCL6	4
PF4V1	3
CXCL1	47
PF4	1
PPBP	1
CXCL5	44
CXCL3	32
LOC105377275	8
CXCL2	35
MTHFD2L	389
LOC105377276	0
EPGN	0
EREG	2
AREG	5351
LOC107986229	0
BTC	630
PARM1	630
PARM1-AS1	0
LOC107986289	1
LINC02562	0
LOC100506253	0
RCHY1	540
THAP6	650
ODAPH	25
CDKL2	41
G3BP2	3433
USO1	3140
PPEF2	2
NAAA	697
SDAD1	1124
CXCL9	3275
ART3	17
CXCL10	658
CXCL11	103
NUP54	763
SCARB2	11421
FAM47E	41
LOC105377286	8
FAM47E-STBD1	154
STBD1	201
CCDC158	5
SHROOM3	2701
LOC105377290	15
SHROOM3-AS1	4
SOWAHB	215
107986291	13
LOC105377294	14
SEPTIN11	1360
LOC105377291	24
107986290	8
CCNI	6758
LOC101928864	53
CCNG2	1821
CXCL13	580
LOC105377296	1
LOC105377297	0
CNOT6L	2225
MRPL1	446
LOC102724916	64
FRAS1	679
LOC107986293	24
ANXA3	10351
LINC01094	81
LOC101928893	0
BMP2K	980
PAQR3	1010
LINC01088	3
NAA11	1
LINC00989	4
LOC107986294	11
LOC105377302	4
ANTXR2	547
LOC105377303	8
PRDM8	38
FGF5	0
CFAP299	2
BMP3	875
PRKG2	10
RASGEF1B	252
107986215	9
LOC105377308	9
HNRNPD	2976
HNRNPD-DT	13
HNRNPDL	6091
ENOPH1	1165
LOC105377310	2
TMEM150C	322
SCD5	2828
SEC31A	5652
THAP9-AS1	826
SNORD143	45
SNORD144	11
THAP9	205
LIN54	426
COPS4	1056
PLAC8	313
COQ2	763
HPSE	302
HELQ	387
MRPS18C	277
ABRAXAS1	373
GPAT3	258
LOC101928978	0
NKX6-1	0
LOC102723338	36
CDS1	1276
WDFY3	1440
WDFY3-AS2	88
ARHGAP24	107
LOC105377319	0
MAPK10	28
PTPN13	226
107986189	1
SLC10A6	13
C4orf36	63
AFF1-AS1	82
AFF1	2799
LOC105377320	0
KLHL8	306
HSD17B13	3
HSD17B11	703
NUDT9	2329
LOC105377321	0
SPARCL1	2128
DMP1	0
LOC105377323	0
LOC105377324	0
IBSP	7
MEPE	1
SPP1	4536
PKD2	530
ABCG2	22
PPM1K	1525
PPM1K-DT	7
LOC105377326	2
HERC6	2106
LOC102723458	370
HERC5	765
PIGY	908
PYURF	907
HERC3	1040
NAP1L5	222
FAM13A-AS1	151
FAM13A	521
LOC105377327	43
TIGD2	797
GPRIN3	1052
LOC105377329	1
SNCA	14
MMRN1	193
CCSER1	151
GRID2	1
SMARCAD1	994
HPGDS	67
PDLIM5	1667
BMPR1B-DT	14
BMPR1B	1514
UNC5C	97
UNC5C-AS1	10
STPG2	3
RAP1GDS1	516
TSPAN5	141
LOC112267901	0
TSPAN5-DT	1
EIF4E	1248
METAP1	605
ADH5	1579
LOC100507053	35
ADH4	1
ADH6	7
ADH1A	4
ADH1B	70
ADH1C	22
LOC102723576	0
ADH7	0
TRMT10A	295
MTTP	14
C4orf54	0
DAPP1	240
LAMTOR3	1227
DNAJB14	1436
H2AZ1	2451
H2AZ1-DT	6
DDIT4L	56
EMCN	169
PPP3CA	1079
FLJ20021	171
BANK1	391
SLC39A8	813
LOC105377621	2
NFKB1	848
LOC105377347	46
MANBA	2209
LOC102723704	830
UBE2D3	5843
UBE2D3-AS1	32
CISD2	982
SLC9B1	283
SLC9B2	96
BDH2	397
CENPE	151
TACR3	2
CXXC4	24
CXXC4-AS1	2
TET2	928
TET2-AS1	5
PPA2	2592
LOC105377352	24
ARHGEF38	231
ARHGEF38-IT1	3
INTS12	500
GSTCD	300
NPNT	812
LOC101929577	8
TBCK	910
AIMP1	1544
DKK2	7
PAPSS1	1738
SGMS2	629
CYP2U1-AS1	24
LOC107986298	64
CYP2U1	828
LOC107986299	6
HADH	1684
LEF1	184
LEF1-AS1	11
RPL34-DT	2
RPL34	3819
OSTC	1780
105377359	11
ETNPPL	1080
COL25A1	24
SEC24B-AS1	23
SEC24B	1234
MCUB	314
107986302	5
CASP6	311
PLA2G12A	1166
CFI	1195
GAR1	166
RRH	2
LRIT3	6
EGF	8
ELOVL6	228
107986303	14
LOC105377362	2
ENPEP	245
LOC105377363	0
PITX2	4
FAM241A	203
AP1AR	608
TIFA	437
ALPK1	599
107986304	10
ZGRF1	274
LARP7	966
MIR302CHG	238
ANK2	54
CAMK2D	672
LOC105377375	0
ARSJ	116
LOC107986305	0
LOC105377378	0
UGT8	348
LOC105377382	1
LOC105377388	1
TRAM1L1	31
LINC02262	0
LINC02263	0
NDST3	8
LOC105377392	9
SNHG8	795
SNORA24	24
PRSS12	2321
CEP170P1	9
LOC729218	470
METTL14-DT	7
METTL14	725
SEC24D	1389
SYNPO2	423
LOC105377395	0
MYOZ2	2
LOC105379404	8
LOC101929762	4
USP53	1206
C4orf3	2935
LOC107986193	4
LINC01061	330
107983979	44
GTF2IP12	18
SEPTIN7P14	256
PDE5A	2352
105377396	2
MAD2L1	189
PRDM5	123
LOC105377399	7
NDNF	75
NDNF-AS1	0
TNIP3	97
QRFPR	2
LOC105377402	0
ANXA5	6502
SMIM43	16
PP12613	2
EXOSC9	548
CCNA2	245
BBS7	645
TRPC3	9
LOC112268469	5
KIAA1109	2916
IL2	3
IL21	41
IL21-AS1	20
BBS12	106
CETN4P	6
FGF2	547
NUDT6	195
SPATA5	222
LOC105377404	0
SPRY1	1251
LINC02435	0
LOC105377405	0
LINC01091	2
LOC105377406	0
LINC02516	0
ANKRD50	279
FAT4	274
LOC105377409	1
LOC102724210	1
LOC107986312	0
105377413	1
INTU	401
HSPA4L	1858
PLK4	133
MFSD8	810
ABHD18	408
LARP1B	729
PGRMC2	2642
LINC02615	81
JADE1	829
SCLT1	334
C4orf33	641
LINC02466	0
SNHG27	0
LOC105377428	0
PCDH10-DT	0
PCDH10	0
PABPC4L	17
LINC02511	0
LOC105377442	0
PCDH18	151
LINC02172	0
LOC101927414	6
SLC7A11-AS1	39
SLC7A11	557
LOC105377448	0
NOCT	88
ELF2	985
MGARP	7
NDUFC1	844
NAA15	718
105377449	51
RAB33B-AS1	44
RAB33B	219
SETD7	1739
LOC105377451	0
LOC105377622	8
LOC101927490	4
MGST2	1129
MAML3	514
LOC101927516	2
SCOC	2411
SCOC-AS1	4
CLGN	979
MGAT4D	0
ELMOD2	890
UCP1	10
TBC1D9	1417
TNRC18P1	14
RNF150	351
ZNF330	843
LINC02432	4
IL15	395
INPP4B	1438
LOC101927613	25
107986194	0
LOC105377623	23
USP38	1041
GAB1	481
SMARCA5-AS1	165
SMARCA5	2473
GUSBP5	20
FREM3	7
LOC105377458	1
LOC105377459	1
GYPE	11
LOC101927636	0
GYPB	0
LOC105377460	0
107986317	0
HHIP-AS1	2
HHIP	5
ANAPC10	302
ABCE1	1324
OTUD4	2001
LINC02266	0
SMAD1	441
SMAD1-AS1	49
MMAA	265
C4orf51	226
ZNF827	621
LSM6	166
REELD1	16
SLC10A7	379
LOC105377472	0
TTC29	10
LOC105377473	23
LOC105377475	13
EDNRA	254
105377478	7
TMEM184C	1655
PRMT9	757
ARHGAP10	696
NR3C2	332
LOC102724672	0
LOC107986195	20
LOC105377481	3
IQCM	0
DCLK2	315
LRBA	2445
MAB21L2	2
RPS3A	11913
SNORD73B	0
SNORD73A	19
SH3D19	962
LOC107986196	53
LOC105377485	2
PRSS48	0
FHIP1A-DT	24
FHIP1A	444
GATB	495
LOC107986197	42
LINC02273	19
LOC105377492	12
FBXW7	1294
FBXW7-AS1	54
MIR4453HG	193
MIR4453	12
TMEM154	482
TIGD4	11
ARFIP1	947
LOC729870	5
FHDC1	93
TRIM2	425
LOC105377496	0
ANXA2P1	10
MND1	17
TMEM131L	328
LOC100419170	19
TLR2	836
RNF175	14
LOC105377499	2
SFRP2	1084
LOC101927947	0
DCHS2	8
PLRG1	1964
FGB	0
FGA	40
FGG	127
LRAT	151
RBM46	0
MAP9	530
LOC102724776	17
LOC105377505	0
LOC105377504	0
GUCY1A1	505
107984032	3
LOC105377506	1
GUCY1B1	557
ASIC5	0
LOC105377507	0
TDO2	157
CTSO	1326
LOC102724785	0
LOC105377508	0
PDGFC	488
GLRB	1286
GRIA2	0
112268471	0
LOC107986238	0
LINC02433	0
LOC105377509	0
GASK1B	543
GASK1B-AS1	119
LOC101928007	2
TMEM144	1696
RXFP1	45
C4orf46	520
ETFDH	1199
PPID	748
FNIP2	359
C4orf45	5
RAPGEF2	1765
LINC02477	125
FSTL5	2
NAF1	483
LOC101928081	6
NPY1R	16
NPY5R	1
TMA16	242
MARCHF1	608
ANP32C	0
SMIM31	15
APELA	5
TRIM61	14
FAM218A	16
TMEM192	652
KLHL2	3319
GK3P	4
MSMO1	818
CPE	1414
LOC101928131	0
TLL1	33
SPOCK3	5
ANXA10	8
LOC105377524	36
DDX60	1912
DDX60L	1409
LOC107986198	1
PALLD	3556
LOC102723331	8
CBR4	1595
LOC105377527	4
SH3RF1	952
NEK1	1017
CLCN3	3561
HPF1	444
MFAP3L	725
AADAT	88
LOC107986326	9
LINC01612	0
LINC02512	0
GALNTL6	4
LOC107986201	1
LOC101930370	47
GALNT7	1376
HMGB2	1226
SAP30-DT	12
SAP30	52
101928383	2
SCRG1	3
LOC112268474	2
LOC112267917	5
LOC101928409	2
HAND2	0
HAND2-AS1	4
FBXO8	920
CEP44	589
LOC105377547	1
HPGD	352
LOC105377548	31
GLRA3	0
ADAM29	0
GPM6A	2
LOC101928590	0
LOC107984113	0
WDR17	32
SPATA4	4
ASB5	243
SPCS3	8901
LOC105377555	0
VEGFC	169
NEIL3	10
AGA	3260
AGA-DT	11
LINC01098	1
LINC01099	0
LOC105377567	137
TENM3	163
TENM3-AS1	2
LOC105377576	63
DCTD	1824
LOC105377578	0
WWC2-AS2	26
WWC2	1815
CLDN22	750
CLDN24	50
107986217	9
CDKN2AIP	899
LOC389247	13
ING2	217
RWDD4	540
TRAPPC11	1318
LOC105377581	1
STOX2	230
LOC107986330	0
ENPP6	13
LOC105377582	6
LOC105377584	20
LINC02363	8
LINC02362	316
IRF2	1427
LINC02427	20
LINC02365	3
CASP3	1130
PRIMPOL	295
CENPU	225
ACSL1	2486
SLED1	0
LOC105377587	2
MIR3945HG	8
LINC01093	0
HELT	0
SLC25A4	1677
CFAP97	1457
SNX25	742
LRP2BP	224
LOC107986206	15
ANKRD37	115
UFSP2	858
C4orf47	21
CCDC110	120
LOC105377590	5
PDLIM3	91
SORBS2	910
TLR3	992
FAM149A	334
FLJ38576	19
CYP4V2	1997
KLKB1	97
F11	13
F11-AS1	1
MTNR1A	2
FAT1	2125
LOC107986334	4
LOC102723906	1
LOC107986335	0
LOC339975	4
LOC105377604	0
ZFP42	3
TRIML2	0
LOC105377609	0
LINC01060	0
LOC101930028	0
LOC105377616	0
FRG1-DT	1
FRG1	481
ANKRD20A12P	8
PLEKHG4B	277
LRRC14B	9
CCDC127	301
SDHA	4644
HRAT5	4
PDCD6	1955
AHRR	624
EXOC3-AS1	106
EXOC3	1226
SLC9A3	496
PP7080	231
SLC9A3-AS1	273
LOC105374606	1
LOC105374608	0
CEP72	105
TPPP	136
LOC101929898	12
ZDHHC11B	96
101928768	14
ZDHHC11	139
BRD9	643
TRIP13	91
LOC100506688	5
NKD2	73
SLC12A7	11565
MIR4635	10
105374612	58
LOC107986396	124
CTD-3080P12.3	1
SLC6A18	1
TERT	2
CLPTM1L	5561
LINC01511	6
SLC6A3	1842
LPCAT1	1016
MIR6075	0
LOC107986397	7
SDHAP3	228
LOC728613	240
LOC105374614	1
LOC101929003	18
MRPL36	530
NDUFS6	631
IRX4	49
IRX4-AS1	10
112267929	35
112267947	84
105374616	2
LOC105374618	49
IRX2	337
LSINCT5	3
C5orf38	100
IRX1	508
LOC107986399	34
ADAMTS16-DT	0
ADAMTS16	9
LOC101929200	39
ICE1	1172
LOC105374636	7
LINC02145	24
MED10	471
UBE2QL1	346
LOC105374639	9
LINC01018	6
NSUN2	1370
SRD5A1	304
LINC02102	13
TENT4A	857
LOC107986401	7
LOC102724943	6
LOC105374642	0
ADCY2	29
C5orf49	2
MTRR	862
FASTKD3	229
LINC02226	0
MIR4458HG	6
MIR4458	0
SEMA5A	138
SNHG18	125
SNORD123	1
LINC02112	0
ATPSCKMT	379
CCT5	3069
CMBL	319
LOC105374651	0
LOC101929977	31
MARCHF6	3130
MIR10397	69
ROPN1L	11
105369214	0
ANKRD33B	45
DAP	3851
LOC105374654	4
CTNND2	84
LOC105374655	0
LINC01194	0
LOC105374657	0
DNAH5	39
TRIO	1394
OTULINL	738
SNORD141B	18
OTULIN	1209
ANKH	981
LOC100130744	180
FBXL7	90
LOC107986343	0
ZNF622	633
RETREG1	1713
RETREG1-AS1	11
MYO10	400
BASP1-AS1	0
BASP1	454
LOC105374666	0
LINC02100	2
CDH18	0
112267938	4
LOC105374673	0
LOC105374678	0
LOC102723561	1
GUSBP1	124
CDH12	0
SNORA105A	18
LINC02899	1
LOC105374689	0
CDH10	0
PURPL	1
CDH6	105
DROSHA	1035
C5orf22	679
PDZD2	70
LOC105374711	3
GOLPH3	2938
MTMR12	936
ZFR	2557
SUB1	3206
NPR3	613
LINC02120	10
LOC105374715	7
LOC107986411	23
TARS1	3871
ADAMTS12	135
SLC45A2	4
AMACR	397
C1QTNF3-AMACR	416
C1QTNF3	102
LOC646652	12
LOC105374721	0
LOC105374723	2
RAI14	896
TTC23L-AS1	35
TTC23L	11
RAD1	512
BRIX1	453
DNAJC21	1054
AGXT2	0
PRLR	25
SPEF2	123
LOC105374724	13
IL7R	568
CAPSL	2
UGT3A1	0
UGT3A2	28
LMBRD2	1340
SKP2	329
NADK2	503
RANBP3L	8
SLC1A3	321
107986413	19
LOC107986412	52
NIPBL-DT	241
NIPBL	1680
CPLANE1	1042
LOC105374727	2
NUP155	506
WDR70	368
GDNF	7
GDNF-AS1	0
EGFLAM	201
LIFR	456
LIFR-AS1	31
MIR3650	4
OSMR-AS1	1
LINC01265	0
LOC107986414	0
105374733	0
112267930	0
OSMR	416
RICTOR	1400
FYB1	1823
C9	4
DAB2	1492
LINC02104	2
LOC105374736	2
LOC105374737	0
PTGER4	397
TTC33	477
PRKAA1	1719
RPL37	2906
CARD6	234
C7	232
MROH2B	0
LOC105374739	4
C6	39
PLCXD3	2
OXCT1	1103
LOC102723752	1
OXCT1-AS1	57
C5orf51	728
FBXO4	711
GHR	14
CCDC152	3565
SELENOP	5185
LOC105374745	18
FLJ32255	662
LOC105374746	76
LOC648987	259
LOC105374748	46
ANXA2R	68
LOC153684	135
LOC100132356	72
LOC100506639	90
ZNF131	561
NIM1K	6
HMGCS1	760
CCL28	36
TMEM267	372
C5orf34-AS1	15
C5orf34	61
PAIP1	1550
NNT-AS1	204
NNT	1888
FGF10	4
FGF10-AS1	0
MRPS30-DT	10
MRPS30	536
HCN1	1
EMB	3278
PARP8	1372
ISL1-DT	2
ISL1	0
LOC105378963	75
ITGA1	1625
PELO	834
ITGA2	1093
MOCS2	1483
LOC257396	73
FST	1600
NDUFS4	676
ARL15	483
HSPB3	0
SNX18	815
105378967	1
105378968	4
LOC102467080	1
LOC105378969	5
ESM1	552
GZMK	574
GZMA	1209
CDC20B	3
GPX8	297
MCIDAS	6
CCNO	162
DHX29	1332
LOC105378973	64
MTREX	1365
PLPP1	376
RNF138P1	3
105378975	2
SLC38A9	296
DDX4	1
IL31RA	10
IL6ST	3552
FLJ31104	5
ANKRD55	7
LOC101928419	7
LINC01948	1
C5orf67	8
105378978	0
MAP3K1	714
LOC105378980	103
SETD9	200
MIER3	821
GPBP1	2529
ACTBL2	0
LOC102724122	0
LINC02101	0
PLK2	1000
GAPT	74
RAB3C	36
PDE4D	2884
107986348	18
LOC107986347	2
LOC105378988	1
LOC107986350	1
PART1	142
DEPDC1B	39
ELOVL7	861
ERCC8	169
ERCC8-AS1	24
NDUFAF2	353
SMIM15	1404
SMIM15-AS1	111
LINC02057	7
LOC105378994	4
ZSWIM6	693
LOC105378997	3
C5orf64	6
KIF2A	630
DIMT1	917
IPO11	382
IPO11-LRRC70	132
LRRC70	24
RNF180	233
RGS7BP	83
SHISAL2B	1
SREK1IP1	758
CWC27	377
ADAMTS6	2683
CENPK	89
PPWD1	793
TRIM23	456
TRAPPC13	632
SHLD3	79
SGTB	287
NLN	503
ERBIN	3158
SREK1	2169
LINC02065	37
LOC105379003	3
MAST4	1139
MAST4-AS1	5
CD180	487
LOC101928819	1
LINC02242	0
105379005	0
LOC101928858	0
PIK3R1	921
LOC105379013	8
LINC02198	2
SLC30A5	1569
CCNB1	166
LOC112267932	28
CENPH	64
MRPS36	353
CDK7	402
CCDC125	676
AK6	403
TAF9	788
RAD17	1073
MARVELD2	292
OCLN	228
GTF2H2C	207
GUSBP3	24
107986357	0
LOC105379623	1
LOC105369228	9
112267941	106
SERF1B	75
LOC107986372	4
SMN2	165
GUSBP14	92
112267939	6
112267940	11
107986356	5
LOC105379021	5
GTF2H2B	275
GUSBP15	52
LOC441081	150
LOC105379020	2
LOC107986355	4
GUSBP16	36
LOC101929599	21
SERF1A	73
LOC107986373	3
SMN1	335
NAIP	350
LOC112267942	48
GTF2H2	243
OCLNP1	15
GUSBP17	39
LOC105379016	2
107986421	2
LINC02197	0
105379026	0
BDP1	1146
MCCC2	2162
LOC105379028	1
MAP1B	208
MRPS27	1073
PTCD2	473
ZNF366	114
LOC102503427	0
LINC02056	0
TNPO1	3494
FCHO2	1088
TMEM171	4
LOC340090	3
LOC105379031	37
FOXD1	3
BTF3	5613
ANKRA2	913
UTP15	306
ARHGEF28	532
LOC105379034	0
LINC02122	2
LOC105379035	0
LINC01333	0
LINC01331	0
ENC1	2208
HEXB	4895
GFM2	1750
NSA2	1555
FAM169A	495
GCNT4	188
ANKRD31	10
HMGCR	738
CERT1	1034
POLK	691
ANKDD1B	8
107986424	4
POC5	253
LOC441087	4
SV2C	30
IQGAP2	3384
F2RL2	52
F2R	844
F2RL1	892
S100Z	3
CRHBP	7
AGGF1	1051
ZBED3	986
SNORA47	5
ZBED3-AS1	75
PDE8B	165
WDR41	866
TBCA	1448
AP3B1	1557
SCAMP1-AS1	217
SCAMP1	1845
LHFPL2	1145
ARSB	990
DMGDH	49
BHMT2	33
BHMT	9
JMY	1503
LOC102724530	11
LOC101929201	3
HOMER1	233
LOC105379047	0
TENT2	1223
CMYA5	313
LOC102724557	3
LOC105379048	0
LINC01455	0
MTX3	996
THBS4	46
THBS4-AS1	24
SERINC5	2373
CRSP8P	21
ZFYVE16	1022
FAM151B	41
ANKRD34B	3
DHFR	674
MTRNR2L2	34
MSH3	494
LOC107986428	11
RASGRF2-AS1	2
RASGRF2	92
CKMT2	97
CKMT2-AS1	173
ZCCHC9	419
ACOT12	33
SSBP2	1080
ATG10	202
RPS23	6361
ATP6AP1L	114
LOC105379052	1
TMEM167A	3555
XRCC4	181
VCAN	816
107986431	0
VCAN-AS1	0
HAPLN1	270
EDIL3	232
EDIL3-DT	9
LOC105379061	0
LOC105379062	0
LOC105379064	0
COX7C	2863
SNORD138	5
RASA1	1244
CCNH	1179
LOC644285	28
TMEM161B	576
112267943	14
TMEM161B-AS1	113
LINC02060	5
LINC00461	3
MEF2C-AS2	50
MEF2C	901
107986361	17
MEF2C-AS1	10
CETN3	399
LOC731157	1
MBLAC2	235
POLR3G	68
LYSMD3	1380
ADGRV1	12
LOC107986432	0
LOC107986433	1
LUCAT1	4
ARRDC3	2997
ARRDC3-AS1	41
LOC107986434	5
LOC105379080	0
LOC105379082	1
LINC02058	0
LOC105379083	1
NR2F1-AS1	22
NR2F1	111
FAM172A	805
MIR2277	38
POU5F2	6
LOC105379087	8
KIAA0825	114
SLF1	363
MCTP1	153
LOC105379085	2
FAM81B	4
TTC37	2924
ARSK	150
GPR150	2
RFESD	27
SPATA9	67
LOC105379090	5
RHOBTB3	1191
GLRX	846
LOC102724720	25
LINC01554	4
LOC105379091	1
ELL2	4017
LOC101929710	7
MIR583HG	7
PCSK1	83
CAST	5438
107986364	5
LOC107986363	12
105379094	3
ERAP1	3757
102724748	602
ERAP2	3232
LNPEP	1850
LIX1-AS1	11
LIX1	1
RIOK2	551
LINC02234	0
RGMB	561
RGMB-AS1	19
CHD1	1085
LINC02062	19
LOC100289230	70
LOC107986436	5
LOC100133050	2
LOC105379100	1
FAM174A	1896
ST8SIA4	833
LOC107986437	31
LOC107986438	0
LOC105379102	2
SLCO4C1	28
SLCO6A1	0
LINC00491	0
PAM	7535
GIN1	195
PPIP5K2	977
MACIR	233
NUDT12	629
LOC105379107	49
LINC02163	1
EFNA5	19
FBXL17	970
LINC01023	71
FER	1511
LOC285638	26
PJA2	4727
MAN2A1	2170
TMEM232	74
SLC25A46	1573
TSLP	10
WDR36	971
CAMK4	336
STARD4	380
STARD4-AS1	106
NREP	250
EPB41L4A	2207
EPB41L4A-AS1	275
SNORA13	6
LOC101927023	30
EPB41L4A-DT	36
APC	1072
SRP19	1149
REEP5	7036
LOC105379123	2
DCP2	690
MCC	8532
YTHDC2	1416
LOC105379127	7
KCNN2	4
LOC101927078	1
TRIM36	19
PGGT1B	1241
CCDC112	203
FEM1C	724
TMED7-TICAM2	716
TICAM2	119
LOC101927100	18
TMED7	5450
CDO1	11
ATG12	880
AP3S1	875
LVRN	4
ARL14EPL	0
COMMD10	757
LOC101927190	0
SEMA6A	6625
SEMA6A-AS1	777
SEMA6A-AS2	83
LINC00992	0
LINC02147	0
LINC02148	0
LINC02208	4
DTWD2	311
MIR1244-2	129
LOC105379143	7
DMXL1	1569
TNFAIP8	679
LOC102723444	3
HSD17B4	2220
LOC107986444	1
PRR16	41
SRFBP1	234
LOX	100
ZNF474-AS1	1
ZNF474	3
LOC100505841	0
SNCAIP	8
MGC32805	5
LOC107986446	0
LOC105379151	0
LOC101927357	0
SNX2	2179
LOC105379154	2
SNX24	854
PPIC	1789
PPIC-AS1	5
LOC105379152	2
PRDM6	52
CEP120	660
CSNK1G3	692
LINC01170	0
LOC105379155	0
ZNF608	2007
LOC107986391	4
GRAMD2B	631
LOC101927514	0
ALDH7A1	840
PHAX	656
LMNB1	424
MARCHF3	66
LOC105379163	14
C5orf63	265
LOC105379198	25
MEGF10	92
LOC105379199	4
PRRC1	2253
CTXN3	0
CCDC192	5
LINC01184	235
101929964	0
SLC12A2	233
FBN2	50
SLC27A6	85
ISOC1	1071
LOC102723654	9
ADAMTS19-AS1	0
ADAMTS19	0
CHSY3	57
LOC107986449	0
LOC105379172	0
HINT1	1985
LYRM7	323
CDC42SE2	2350
LOC105379173	360
RAPGEF6	762
FNIP1	615
MEIKIN	1
ACSL6	18
CSF2	2
P4HA2-AS1	29
P4HA2	527
PDLIM4	35
SLC22A4	81
MIR3936HG	242
MIR3936	43
SLC22A5	793
IRF1-AS1	208
LINC02863	15
IRF1	2807
IL5	2
RAD50	1618
TH2LCRR	124
IL13	2
LOC105379176	2
KIF3A	401
CCNI2	20
SEPTIN8	634
SOWAHA	3
SHROOM1	139
GDF9	817
UQCRQ	1193
LEAP2	12
AFF4	3680
ZCCHC10	240
HSPA4	2548
FSTL4	3
